Gene = Ssx2ip
index = 1034
Annotated 5SS: [  143 13149 13803 14706 18365 21817 23259 23526 26438 27976 28505 32016
 32700]
Annotated 3SS: [12964 13632 14492 18253 21680 23182 23344 26286 27838 28330 31900 32533
 34013]
SMsplice 5SS: [  143 10158 14706 18365 21817 23259 23526 26438 27976 28505 31338 34452]
SMsplice 3SS: [10053 14609 18253 21680 23182 23344 26286 27838 28330 31291 34398 35142]
top_k =  1000
Partition function (log Z): 6.892799213980172

Sorted 5' Splice Sites (High to Low Probability):
Position 18365: 0.9837142882605565
Position 21817: 0.947723833188957
Position 23259: 0.9371676820456384
Position 23526: 0.9272476769676441
Position 10158: 0.9159723273617081
Position 13803: 0.8212926164962318
Position 14706: 0.8120183919801789
Position 26438: 0.8108769334174981
Position 34452: 0.8054501152955035
Position 143: 0.7966081129749663
Position 27976: 0.7845641816099299
Position 31338: 0.714758175919487
Position 28505: 0.6594281565939091
Position 4702: 0.5904593676873775
Position 294: 0.5325368277044876
Position 15909: 0.42650064174663044
Position 6856: 0.40643349811461416
Position 32016: 0.398842648376757
Position 32700: 0.3858696099054049
Position 31709: 0.35922566378052273
Position 17517: 0.35087551670070344
Position 8129: 0.3154472769053537
Position 13149: 0.2854921468543783
Position 32378: 0.17379479875165701
Position 18560: 0.16307812270963556
Position 18484: 0.12561209056699957
Position 31525: 0.10990308729885488
Position 13083: 0.109694488944373
Position 435: 0.07663360504128243
Position 2679: 0.07462154822560395
Position 34191: 0.07448352222697681
Position 31343: 0.0713230230550763
Position 8863: 0.06628324823759554
Position 25143: 0.06336114401292813
Position 34218: 0.056337826373319765
Position 4104: 0.04584883366628253
Position 27736: 0.0452153526315468
Position 25721: 0.043470177467719716
Position 31686: 0.04254362340662708
Position 21846: 0.04061215319791359
Position 23433: 0.03920872418888329
Position 18649: 0.03775050813275087
Position 28575: 0.03724537301221148
Position 92: 0.03549458327616047
Position 31693: 0.032323723688602105
Position 22771: 0.03199586363517933
Position 33829: 0.031395863954454
Position 22775: 0.0313069105293566
Position 33464: 0.029768365658488238
Position 28542: 0.02967154277708719
Position 22779: 0.027711866536397033
Position 24680: 0.026405322901715753
Position 556: 0.023203156088442763
Position 22241: 0.022552454910801375
Position 6020: 0.021888641928739523
Position 31662: 0.021831819636830764
Position 30741: 0.019517953508571793
Position 949: 0.018422648417813894
Position 31063: 0.017876377099065775
Position 21523: 0.017260116330707728
Position 21325: 0.015172222202922985
Position 22420: 0.014913286316421042
Position 30596: 0.014664506472279033
Position 34254: 0.014379243771120962
Position 2581: 0.014362460677959986
Position 22823: 0.014282454465499438
Position 28233: 0.014215509692129777
Position 18391: 0.01261766937753132
Position 29459: 0.012347771928691973
Position 23471: 0.011741522918907971
Position 2565: 0.011440992599421112
Position 3606: 0.010228809182112605
Position 18488: 0.01010488437155339
Position 20115: 0.0099079896804977
Position 27102: 0.008869384317599354
Position 28222: 0.008815605251968494
Position 23578: 0.008560312513905087
Position 34125: 0.007360905470616668
Position 5659: 0.005708681109171524
Position 25511: 0.005582639239940274
Position 25333: 0.005527757559321706
Position 31934: 0.005526663026147758
Position 23058: 0.005524942479399013
Position 23871: 0.005327933923760834
Position 23035: 0.005325031759339748
Position 8272: 0.005156268851225065
Position 6188: 0.005047483280938102
Position 27475: 0.004987884601635104
Position 23798: 0.004566543717116309
Position 19316: 0.004339101531611104
Position 28203: 0.004104273527134008
Position 118: 0.003963263004889057
Position 4903: 0.0038938288184661163
Position 5107: 0.003707813164573988
Position 6030: 0.0036457388575301354
Position 35274: 0.0034480369311155885
Position 794: 0.003293128350960898
Position 3211: 0.003096334016008832
Position 29335: 0.0030654278540065668
Position 23974: 0.0030609598345928257
Position 22760: 0.0030028029641256467
Position 28646: 0.0028454180623279637
Position 23123: 0.002838332097624937
Position 18618: 0.002806515868452357
Position 34058: 0.002761576022969312
Position 3693: 0.0027069397455312698
Position 29268: 0.0026681657926973727
Position 26812: 0.0025166731758364423
Position 4726: 0.0025135091564415088
Position 2578: 0.002281322718936941
Position 21872: 0.0021620178702122708
Position 23047: 0.0020393511182960405
Position 3648: 0.0019935709985382474
Position 4946: 0.0019913830463839433
Position 1938: 0.0019071198676318317
Position 23040: 0.001808134421832587
Position 2724: 0.0015220930882483118
Position 3469: 0.0015183630475355616
Position 6151: 0.0014554605487302175
Position 20187: 0.0013877497908906752
Position 2542: 0.0013620025810974871
Position 5826: 0.0013202340414613144
Position 5454: 0.00120388548594043
Position 22783: 0.0011440085923917428
Position 3705: 0.0009621554527309632
Position 18543: 0.0009583819687718588
Position 23107: 0.0009523424997947864
Position 26854: 0.0008309585161670113
Position 8716: 0.000810405232732885
Position 1578: 0.0007740459600619314
Position 33182: 0.0007499662647488082
Position 32684: 0.0007286671990253074
Position 22146: 0.0006531454373102545
Position 23989: 0.0006324026799440332
Position 30338: 0.0006076270679884194
Position 24702: 0.0006072483548498513
Position 21841: 0.0005776569578198647
Position 4962: 0.0005532290251358842
Position 23293: 0.000459266730350299
Position 28118: 0.00045808988418471856
Position 21821: 0.0003994542403834097
Position 23100: 0.0003929494993188677
Position 6278: 0.0003672279560942276
Position 6786: 0.00032357441208654043
Position 3097: 0.000274125038647
Position 4914: 0.0002549119678517989
Position 298: 0.00024498465494973324
Position 23162: 0.00024373028117680946
Position 287: 0.00021219546681226404
Position 23090: 0.00018848122653117045
Position 23387: 0.00016454969683201185
Position 28292: 0.00015941670397113088
Position 29661: 0.00015635685118097934
Position 29322: 8.984062934077622e-05
Position 411: 8.416779455620906e-05
Position 1214: 8.094331297979105e-05
Position 416: 8.047630343412816e-05
Position 1448: 7.55807541762131e-05
Position 1765: 6.775458834415095e-05
Position 1132: 6.259545942885643e-05
Position 439: 6.257902740251527e-05
Position 23360: 5.9400004415648776e-05
Position 545: 5.436751004783554e-05
Position 900: 4.9081039373922376e-05
Position 27847: 4.903624101534239e-05
Position 571: 3.3341293318547726e-05
Position 2710: 3.212221395616996e-05
Position 1450: 2.7828224642481397e-05
Position 137: 2.733945660151022e-05
Position 23523: 2.707815404127812e-05
Position 2571: 2.701305755527816e-05
Position 29288: 2.599981542206502e-05
Position 1778: 2.551913729751097e-05
Position 158: 2.4947515348667942e-05
Position 2959: 2.4887610604346877e-05
Position 4001: 2.3669079549172127e-05
Position 4052: 2.2460350403308804e-05
Position 23285: 2.1818177633533188e-05
Position 28717: 2.035350843178827e-05
Position 4035: 1.7913261021284935e-05
Position 3963: 1.644701658726338e-05
Position 23314: 1.5061863371226718e-05
Position 31396: 1.3664447066706909e-05
Position 250: 1.1315349906165095e-05
Position 23372: 1.0732974455945248e-05
Position 2448: 1.0563461029798277e-05
Position 2625: 9.313794270552353e-06
Position 3123: 9.059962945205495e-06
Position 28902: 8.109881116020627e-06
Position 23530: 7.67026472115997e-06
Position 80: 7.504225279702506e-06
Position 22173: 5.876777766710473e-06
Position 232: 5.565730086755105e-06
Position 18530: 4.828809660160879e-06
Position 28613: 3.3360690507901766e-06
Position 23729: 1.7946717324101227e-06
Position 549: 1.6043761920537564e-06
Position 751: 1.0169028247487208e-06
Position 23657: 9.159972711755405e-07
Position 23696: 7.367690965024555e-07
Position 695: 6.215358491179011e-07
Position 22394: 4.980940167143675e-07
Position 195: 4.901866566382636e-07
Position 23660: 3.657658305603302e-07
Position 34486: 3.6493578292041944e-07
Position 21879: 3.4159548232281067e-07
Position 22343: 2.29037936817933e-07
Position 764: 1.9795713192488414e-07
Position 349: 1.809957450094361e-07
Position 5969: 1.6813616659981382e-07
Position 666: 1.6098810880884302e-07
Position 381: 1.4551650056823918e-07
Position 4744: 1.1987540822996146e-07
Position 591: 1.049715920704192e-07
Position 3061: 9.650266365632775e-08
Position 748: 8.328456612955957e-08
Position 452: 5.856853865173611e-08
Position 260: 5.473330805347109e-08
Position 565: 2.2497398789723847e-08
Position 449: 1.3912843727430275e-08
Position 464: 1.3000344902439246e-08
Position 605: 1.2193581512782533e-08
Position 614: 5.325556049046002e-09
Position 241: 2.2528437305424234e-09
Position 21751: 8.42340726414009e-10
Position 1158: 4.835225575961928e-10
Position 844: 2.5620971310492773e-10
Position 709: 2.6263976292236965e-12
Position 503: 2.523225804013389e-13
Position 540: 5.712268272890071e-14
Position 535: 1.5682135086647362e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18253: 0.997628574590403
Position 21680: 0.9786314090484659
Position 23344: 0.9639705632031983
Position 23182: 0.9037637498472018
Position 10053: 0.8917434889095952
Position 34398: 0.8307658121801738
Position 26286: 0.7914027437966957
Position 13632: 0.7163080713833377
Position 14609: 0.7093639729083681
Position 31291: 0.6613671705103429
Position 4638: 0.5691744595027786
Position 247: 0.42777110643468963
Position 15786: 0.4265006417466304
Position 6747: 0.4067570725267005
Position 12964: 0.39518663579875163
Position 27838: 0.38252554545957135
Position 28330: 0.37947619149518713
Position 32533: 0.3788535321012194
Position 31900: 0.37114812172558265
Position 35142: 0.36603368544017345
Position 35232: 0.35212530392886776
Position 17246: 0.3508755167007032
Position 31608: 0.34406482410038963
Position 18450: 0.3168937349927309
Position 28333: 0.30315239666909094
Position 34013: 0.20470766003686425
Position 8016: 0.2001976522443631
Position 32170: 0.18016420360156943
Position 31120: 0.1390825205496308
Position 31565: 0.1241514839816522
Position 27846: 0.11916529264812138
Position 27892: 0.11672527067351166
Position 27780: 0.11631917660190291
Position 7990: 0.11524962466099073
Position 13662: 0.10498454511289407
Position 22656: 0.10256347132266172
Position 14459: 0.0690309641515164
Position 8646: 0.06709365347032846
Position 34316: 0.06368264857851677
Position 2524: 0.059892492227707476
Position 31107: 0.05511275199975634
Position 25021: 0.0512170060158082
Position 28088: 0.04982579463231143
Position 22955: 0.041984206066107775
Position 27735: 0.04167821375723586
Position 27491: 0.03769542089241275
Position 14357: 0.03362345492029412
Position 33801: 0.03308439849304572
Position 5927: 0.032404720708198845
Position 31430: 0.030273351155674713
Position 2444: 0.029910009566139553
Position 33356: 0.027914492046265695
Position 9630: 0.024228838452112367
Position 21225: 0.023480450814423813
Position 30450: 0.023320944560484388
Position 25550: 0.02331924047940597
Position 35093: 0.021484817512772248
Position 3888: 0.020172539999051962
Position 30917: 0.01983756460463006
Position 34732: 0.018541757440798515
Position 25637: 0.016844094910902482
Position 24593: 0.01642784694452506
Position 3838: 0.015532955566351106
Position 23480: 0.014881635846505342
Position 31975: 0.01464150063880433
Position 27678: 0.013527863930045852
Position 844: 0.012550432663195827
Position 26249: 0.012367898599225218
Position 32957: 0.012116415662065323
Position 31786: 0.011537933266408503
Position 20025: 0.011295739471388375
Position 168: 0.010502853107330191
Position 280: 0.010100365232932973
Position 35362: 0.00969265074245968
Position 18618: 0.009555386415285054
Position 18526: 0.009238219178559938
Position 4349: 0.008716151337655638
Position 34749: 0.008414020593157528
Position 22010: 0.008244429126810183
Position 3468: 0.008096540443175176
Position 21654: 0.007984348781645936
Position 204: 0.0075067876862194545
Position 4319: 0.007321440410870174
Position 3963: 0.006773103730579882
Position 25266: 0.006623013804219956
Position 25061: 0.006615782998864378
Position 27272: 0.006567135965179262
Position 29366: 0.006462555307413251
Position 34557: 0.006433120236172508
Position 22611: 0.006389749528374401
Position 28292: 0.006382486410658901
Position 21467: 0.006240753916771641
Position 30694: 0.005964918475605463
Position 35359: 0.005914725708657847
Position 32377: 0.005906237030274719
Position 29412: 0.005899117562188478
Position 23797: 0.005835062638212033
Position 4801: 0.005749135911723184
Position 35157: 0.005668880673048294
Position 23630: 0.005617553501820151
Position 28336: 0.0053341155033240755
Position 30643: 0.005333998726837354
Position 34154: 0.005258103567801642
Position 8192: 0.005156268851225062
Position 22184: 0.005131584461204047
Position 2359: 0.005114445642915289
Position 21705: 0.004940685002291817
Position 29210: 0.004889754975633762
Position 24631: 0.004712739261669424
Position 4693: 0.004689748675821482
Position 35278: 0.004485847441664495
Position 3605: 0.004420840044725529
Position 469: 0.004380931682114256
Position 22211: 0.004218172205596338
Position 28295: 0.004211691680951571
Position 26913: 0.004161976516806737
Position 31310: 0.0041141086626214326
Position 22272: 0.004036683560233322
Position 25075: 0.0037640339624031753
Position 30926: 0.0037215271525628184
Position 2559: 0.0037188721801069023
Position 22304: 0.0036289653833031267
Position 432: 0.0036116841936342475
Position 19258: 0.0035822968297745694
Position 23121: 0.0035752188562920206
Position 3496: 0.0035625639798827088
Position 5472: 0.003540961812632063
Position 2601: 0.0032879347814545206
Position 34595: 0.0032478184405955604
Position 25375: 0.0031099405661423702
Position 22360: 0.0030924095710318134
Position 3843: 0.0030786940435845677
Position 535: 0.0030736594845647254
Position 4309: 0.0030711967921013073
Position 34926: 0.0030587132580680953
Position 23352: 0.002968895797920858
Position 18559: 0.002933570224107373
Position 23402: 0.0029311756354694837
Position 24559: 0.0028844271136701976
Position 21300: 0.002788093730142574
Position 5354: 0.00263130543072775
Position 695: 0.002590718659848488
Position 26302: 0.0025652575641044147
Position 28118: 0.0024589962024043122
Position 22337: 0.002443896751056242
Position 34928: 0.002367346696041156
Position 35426: 0.002361588452030982
Position 23161: 0.0023001890087655176
Position 28379: 0.0022197299089781438
Position 4860: 0.0021420925701627325
Position 28402: 0.002126221590858514
Position 28397: 0.002066546827989791
Position 596: 0.002036268692032831
Position 2556: 0.002016543909122996
Position 35243: 0.0020066506825507564
Position 22986: 0.001977414065896532
Position 33499: 0.0019718725448515774
Position 35018: 0.001941615207599021
Position 35320: 0.0019387871011288663
Position 34987: 0.0018871351793503348
Position 26714: 0.0018672142340057985
Position 26196: 0.001864285706856389
Position 32037: 0.0018326497641743375
Position 26999: 0.001803035337974496
Position 1747: 0.0017711173008018194
Position 34794: 0.001764331566155511
Position 748: 0.001742098481931801
Position 3117: 0.0017413912017540832
Position 26224: 0.0017088760172334818
Position 22036: 0.0016923840330697994
