Gene = Cenpc1
index = 244
Annotated 5SS: [  256  3580  7429 13413 18000 19205 20292 28272 30168 31353 32019 33195
 36450 43205 44755 47195 49382 52164]
Annotated 3SS: [ 3535  7336 13341 17899 19002 20081 27669 29993 31072 31871 33111 36392
 43099 44631 47098 49226 52072 53255]
SMsplice 5SS: [  256  3580  7429 13413 18000 19205 20292 27864 30168 32019 33195 43205
 44755 47195 52164]
SMsplice 3SS: [ 3535  7336 13341 17899 19002 20081 27720 29993 31871 33111 43099 44631
 47098 52072 53255]
top_k =  1000
Partition function (log Z): 4.887877631339929

Sorted 5' Splice Sites (High to Low Probability):
Position 20292: 1.0000000000000013
Position 33195: 0.9949694740003552
Position 47195: 0.9828963420605973
Position 43205: 0.9806265105042742
Position 44755: 0.9790901741462507
Position 13413: 0.9754777401983405
Position 32019: 0.889045632883672
Position 18000: 0.8821121772903118
Position 27864: 0.7681291557232681
Position 30168: 0.76494150342436
Position 7429: 0.7514584932926214
Position 3580: 0.6684186789077723
Position 19205: 0.6585769866714601
Position 256: 0.5824379864609085
Position 49382: 0.44252931490519937
Position 52164: 0.4264610303963432
Position 36450: 0.3309588980986865
Position 345: 0.3043597624207405
Position 28272: 0.2641479552075886
Position 5408: 0.21951599761958848
Position 4799: 0.2140493456718242
Position 5059: 0.2024284124524185
Position 46916: 0.18531816149922556
Position 18837: 0.1826884724346565
Position 16749: 0.17718736378835034
Position 4781: 0.16959489019894913
Position 41720: 0.14647934190298212
Position 7806: 0.11584408060894084
Position 773: 0.08414124063397405
Position 44411: 0.08171559519815862
Position 37976: 0.07991409281967576
Position 10889: 0.07682844221985365
Position 39687: 0.07625200887289471
Position 6519: 0.06857433083639186
Position 46672: 0.0636687732862412
Position 48243: 0.059554543169898805
Position 4291: 0.05280397510585751
Position 31353: 0.04934117525282024
Position 9282: 0.04918982587976149
Position 45932: 0.046231382800415007
Position 7408: 0.04487192405025021
Position 18004: 0.04436324013826188
Position 45168: 0.04299156032963929
Position 12405: 0.03359608481311174
Position 30593: 0.03277991658993293
Position 49386: 0.031704306025595326
Position 7443: 0.030597310052076266
Position 18827: 0.030252667620474787
Position 18802: 0.02881454470349168
Position 314: 0.02867758375445161
Position 1810: 0.027309207796301277
Position 20002: 0.026180594490116615
Position 44020: 0.025684019252100402
Position 45194: 0.02370466047043573
Position 34674: 0.02305296368310684
Position 13429: 0.022791545281629997
Position 4043: 0.021994969647299738
Position 51192: 0.021860126984049176
Position 15952: 0.02091894228693476
Position 14693: 0.020617285897925955
Position 361: 0.019355750965129963
Position 465: 0.019340602199649434
Position 19155: 0.01898041756845914
Position 37629: 0.018583566813291787
Position 44476: 0.017821081112332635
Position 18084: 0.016505688355754465
Position 3608: 0.016323003781671997
Position 10800: 0.015832832536961775
Position 2212: 0.01490466291049816
Position 32367: 0.014736768517087277
Position 30152: 0.012911487140299993
Position 1716: 0.012074337957090123
Position 49155: 0.011226927241654742
Position 45965: 0.01095273874294816
Position 18932: 0.01086810407657239
Position 50758: 0.010175715667444766
Position 3336: 0.010159861769680137
Position 2556: 0.009767079793955396
Position 340: 0.009680724222901883
Position 6745: 0.008819334482006334
Position 33351: 0.00879683844525324
Position 335: 0.00879429964810258
Position 14752: 0.007128238526828173
Position 19644: 0.007010845468748058
Position 32306: 0.006963021660955058
Position 33512: 0.006692600447532658
Position 676: 0.0066758592137845475
Position 529: 0.006560885141082131
Position 48146: 0.006464016039194023
Position 18452: 0.0059630598020457394
Position 19027: 0.005593090636568533
Position 35550: 0.005193461505519026
Position 46542: 0.005096422753969128
Position 354: 0.005090591516778361
Position 47732: 0.004690066791073027
Position 34060: 0.004681305104299772
Position 1256: 0.004643660044014868
Position 44014: 0.004613070993230471
Position 3760: 0.004307051767653158
Position 380: 0.004202766420959989
Position 43180: 0.004144422231363408
Position 37581: 0.004139130358180757
Position 4037: 0.004088953185869295
Position 11668: 0.003954130730581216
Position 12141: 0.0035361546510427624
Position 12304: 0.0035231523470508615
Position 45188: 0.0033835130032677197
Position 46043: 0.00324399237886817
Position 660: 0.0031975026666954654
Position 43498: 0.003162074122219932
Position 47460: 0.0029876505109617474
Position 395: 0.00265944078347733
Position 731: 0.002651999706421188
Position 5830: 0.002649163597812404
Position 34152: 0.002545400722636607
Position 3379: 0.0023913217668877803
Position 44537: 0.0022156059894574854
Position 46895: 0.002159025918859877
Position 1487: 0.0020633631671392342
Position 477: 0.0020513148023550815
Position 5030: 0.002023471855401453
Position 18442: 0.0019791177452561314
Position 43376: 0.0019032373045771917
Position 19150: 0.0018969926534039606
Position 19576: 0.0018958652953703719
Position 19140: 0.0017388106283622077
Position 702: 0.0017123633344014214
Position 43196: 0.0016675030906582147
Position 373: 0.001472167588618202
Position 1556: 0.0014273386292737963
Position 46856: 0.0013833554122360714
Position 18043: 0.001251535845528267
Position 50205: 0.0011889043229037044
Position 3652: 0.0011250013717599922
Position 49572: 0.0011011084661565944
Position 18855: 0.0010389898887168342
Position 19221: 0.0010215154774998881
Position 48759: 0.0010191690486300608
Position 47497: 0.0009890917810616334
Position 50711: 0.0009826033894104523
Position 2577: 0.0009124973937369918
Position 42: 0.0009089192807346674
Position 48259: 0.0008033293320948181
Position 50367: 0.0007953295512153063
Position 46218: 0.0007895577983000562
Position 46536: 0.0007665959577287617
