Gene = Tex26
index = 1069
Annotated 5SS: [   85  6152 13757 17260 21295 23576]
Annotated 3SS: [ 6066 13590 17114 21117 23413 30640]
SMsplice 5SS: [   85  6152  8065 13757 23576]
SMsplice 3SS: [ 6066  7961 13590 23432 25206]
top_k =  1000
Partition function (log Z): -5.804424644900474

Sorted 5' Splice Sites (High to Low Probability):
Position 13757: 0.9999839110109146
Position 23576: 0.9935556832356792
Position 6152: 0.9701652019507209
Position 85: 0.9110761968024718
Position 8065: 0.7395662031482434
Position 19211: 0.49434604143131866
Position 25349: 0.4823583050141092
Position 25538: 0.39545418681257793
Position 4623: 0.3707080227915024
Position 25744: 0.3129843896634941
Position 6686: 0.2953505943551091
Position 3928: 0.2428030767766735
Position 2097: 0.21317433718647305
Position 25542: 0.1920735162954362
Position 3035: 0.15133948508040695
Position 5850: 0.14465791872581976
Position 18945: 0.13056259163529438
Position 17260: 0.1285023374325987
Position 2324: 0.12632882934944062
Position 2777: 0.11015260186428512
Position 229: 0.10019000086562006
Position 27440: 0.09309332831125541
Position 4637: 0.0920082117031337
Position 2724: 0.08479194533203042
Position 4065: 0.06078487652647623
Position 415: 0.05450584788225311
Position 4473: 0.05283888484021272
Position 13007: 0.05223338086618423
Position 7794: 0.047845092614157925
Position 3851: 0.044774257663077105
Position 12396: 0.03874876777273181
Position 3065: 0.03751351658964018
Position 13254: 0.03568167784781304
Position 4524: 0.024849769435875677
Position 9857: 0.022165888575361094
Position 4047: 0.02202451149045089
Position 2760: 0.02148274196475149
Position 24302: 0.020411137101756117
Position 1055: 0.01954297738215318
Position 30281: 0.019137503344384143
Position 2616: 0.014390598420745644
Position 1192: 0.014213509684413182
Position 30828: 0.012838006322534444
Position 30407: 0.012594916889836083
Position 11914: 0.010302588011103368
Position 2679: 0.010193263522142162
Position 572: 0.009920431908539458
Position 6650: 0.008071688255254153
Position 32: 0.007963774191408689
Position 721: 0.006520308306975613
Position 106: 0.005848913237102079
Position 24609: 0.005813035113976592
Position 28292: 0.005302366960030174
Position 120: 0.00515234026328908
Position 2112: 0.004682983716293288
Position 826: 0.0037292729654398423
Position 25360: 0.003328664403254245
Position 785: 0.0033273437164378773
Position 3055: 0.002836255850273865
Position 28689: 0.002630251356564947
Position 45: 0.0024647400035064607
Position 24575: 0.0023651432175443125
Position 3370: 0.0020339221995731124
Position 4590: 0.001975377814418438
Position 23472: 0.001874382681925749
Position 24372: 0.0016495690435875047
Position 25330: 0.0015843921303635845
Position 1573: 0.0014949860931170022
Position 2560: 0.0014355608284264806
Position 6372: 0.0011747629385757661
Position 676: 0.000981645689069631
Position 3822: 0.0008590184988275378
Position 6070: 0.0008245686143193264
Position 6376: 0.0006719726423832268
Position 127: 0.0005964287875070553
Position 193: 0.0005739283852375338
Position 650: 0.0005252080211919412
Position 2555: 0.0005199701336103114
Position 1495: 0.00045877904734484054
Position 24476: 0.00042492543829370085
Position 2624: 0.00038798983241861737
Position 444: 0.0003668998812006613
Position 1323: 0.00033357577031579457
Position 680: 0.0002587919724854031
Position 3045: 0.00023903986074001404
Position 1242: 0.00023894834056461536
Position 1152: 0.00023848038046117004
Position 9414: 0.00022420058324334202
Position 1435: 0.00020823402265761462
Position 8859: 0.00013444581035715268
Position 2719: 0.00013278292249323056
Position 136: 0.00012877800353000687
Position 8271: 0.00012485886001510025
Position 1208: 0.00012012826435752796
Position 131: 0.0001130638266017591
Position 9711: 0.00010141448313895419
Position 2609: 9.853735486829871e-05
Position 1707: 9.657847108698799e-05
Position 8945: 9.442248598262652e-05
Position 64: 8.49042543616473e-05
Position 2151: 7.972378904548923e-05
Position 2812: 6.859357166751623e-05
Position 186: 5.989194792793195e-05
Position 1330: 5.1222107221058846e-05
Position 646: 3.062994182474925e-05
Position 1353: 2.97945781247106e-05
Position 965: 2.5816674207275395e-05
Position 129: 1.5712867874311392e-05
Position 117: 1.2346535064579149e-05
Position 80: 9.821891112179858e-06
Position 7185: 6.47325283580756e-06
Position 13703: 6.185149041427729e-06
Position 122: 5.292660052073684e-06
Position 141: 4.9982163908326726e-06
Position 453: 4.877629306870276e-06
Position 472: 3.3580915304900726e-06
Position 16611: 3.2461895768975227e-06
Position 882: 2.8834195559553194e-06
Position 14831: 2.7278810039976244e-06
Position 253: 2.530837866829596e-06
Position 880: 2.2350136186981866e-06
Position 692: 1.8602612236660161e-06
Position 624: 1.8438987336696606e-06
Position 271: 1.7773876752375364e-06
Position 233: 1.5839708040515335e-06
Position 435: 1.5535223880377147e-06
Position 50: 1.4426521621513263e-06
Position 888: 1.3276203257140811e-06
Position 715: 1.122757537006071e-06
Position 856: 6.764983875379642e-07
Position 639: 6.590324599692654e-07
Position 884: 5.76142846773874e-07
Position 708: 3.59801230965985e-07
Position 830: 3.363715636589713e-07
Position 144: 1.6152455612924046e-07
Position 8584: 1.4602362572181027e-07
Position 308: 7.7568218878937e-08
Position 14120: 3.792767105059545e-08
Position 159: 3.438085018373125e-08
Position 16014: 2.6380235820220603e-08
Position 364: 1.5136703351454408e-08
Position 310: 1.3144786359561957e-08
Position 14426: 7.71096466132768e-09
Position 366: 4.611841269111864e-09
