Gene = Fdps
index = 407
Annotated 5SS: [  98 1291 2660 6361 6606 6946 7100 7508 7729]
Annotated 3SS: [1127 2518 6279 6482 6856 7026 7429 7593 8115]
SMsplice 5SS: [  98 1039 1291 2660 6361 6606 6946 7100 7508 7729]
SMsplice 3SS: [ 822 1127 2518 6279 6482 6856 7026 7429 7593 8115]
top_k =  1000
Partition function (log Z): 12.705427476275219

Sorted 5' Splice Sites (High to Low Probability):
Position 7508: 0.9773839935313854
Position 1039: 0.9762124304008174
Position 7100: 0.9626862473966626
Position 2660: 0.9393884893080757
Position 6361: 0.9140330674923979
Position 98: 0.8853824409888756
Position 6946: 0.829197185801626
Position 6606: 0.8045445783977051
Position 1291: 0.7571515021021271
Position 7729: 0.580483185364908
Position 1228: 0.16692790291385762
Position 3168: 0.07130901681917165
Position 5634: 0.07101703857720577
Position 4400: 0.06825342491014981
Position 4404: 0.06769303843888284
Position 2647: 0.04744057400159396
Position 4622: 0.04620988205573316
Position 2358: 0.04441681702407314
Position 5006: 0.036923565703299785
Position 5865: 0.03372195628955413
Position 4734: 0.02831645303903683
Position 4823: 0.028270577362618603
Position 750: 0.024983004154515848
Position 208: 0.024608116492608287
Position 6111: 0.018718083665829225
Position 204: 0.018709958021854278
Position 150: 0.018095063019070996
Position 1324: 0.016571518455609148
Position 1796: 0.014516874891368813
Position 6729: 0.014364852517475072
Position 305: 0.012098795346053546
Position 7639: 0.011271868153997205
Position 3077: 0.010071949952316951
Position 7516: 0.008978102577662338
Position 225: 0.008759504998290046
Position 8010: 0.00774177473527125
Position 3932: 0.007394411423892328
Position 2946: 0.006629036309503743
Position 7502: 0.005064865570823059
Position 279: 0.004781955078414004
Position 5917: 0.003958923790443051
Position 2307: 0.0039398675688270095
Position 1318: 0.003874463559372125
Position 1800: 0.003744453176273624
Position 49: 0.003238763607536778
Position 1854: 0.003153512722996947
Position 6102: 0.003025696999805462
Position 7237: 0.0028988021903198703
Position 3449: 0.0028194249265768106
Position 3172: 0.0028160804599964805
Position 5001: 0.0025930490664569233
Position 7788: 0.0022611376546867942
Position 4986: 0.002047295805144976
Position 7737: 0.0020267633548941314
Position 348: 0.0019346302826705874
Position 691: 0.0018422550887017717
Position 704: 0.0018112097029224922
Position 2342: 0.0017247801909794714
Position 5664: 0.0016864490436120842
Position 5093: 0.0015998150578589033
Position 6927: 0.001523897248096427
Position 128: 0.0015020687081618446
Position 177: 0.0015003919989596166
Position 7169: 0.0014277658565171633
Position 7678: 0.0013416021874325848
Position 7887: 0.001275394950229255
Position 6723: 0.0011795735894218299
Position 934: 0.0009407567755886786
Position 780: 0.0008101590808696289
Position 6351: 0.0007899097886454989
Position 189: 0.000679755237618271
Position 557: 0.0006561642949046124
Position 6638: 0.0006374292632340111
Position 6388: 0.0006316277770786027
Position 7093: 0.000557748193506605
Position 6413: 0.0005496113182003042
Position 6393: 0.0005280445280499432
Position 7960: 0.0005220492191331094
Position 6551: 0.000489685972439834
Position 7027: 0.00048792340752464014
Position 1818: 0.00046708980953143956
Position 566: 0.0004608325899301988
Position 1358: 0.00045343048720177074
Position 6706: 0.00042982110807392176
Position 519: 0.0004236210550690532
Position 728: 0.00041201748606099965
Position 6616: 0.0003930689753563234
Position 637: 0.0003612560302321225
Position 2808: 0.0003385019719359948
Position 7862: 0.00033091174426947334
Position 3953: 0.00032316502648520285
Position 6645: 0.0003129875245252294
Position 6378: 0.00030633414717531405
Position 7681: 0.0002976206710680521
Position 7301: 0.00028699210998551524
Position 1830: 0.0002730175855649041
Position 1806: 0.0002662929802409074
Position 7211: 0.00026471808916225564
Position 138: 0.00023043033492874484
Position 399: 0.00020502991878177602
Position 607: 0.00020481692586770452
Position 1019: 0.00019639680428394502
Position 7104: 0.00015734181994124118
Position 8092: 0.0001543427228856616
Position 3405: 0.00015181457065053082
Position 7341: 0.00014836667079802068
Position 512: 0.00014760625774582116
Position 6836: 0.00014506424449005584
Position 3958: 0.00014289236196913133
Position 7309: 0.00013845411820311766
Position 3756: 0.00013514885877010497
Position 1479: 0.00013311979586371782
Position 715: 0.00013176475740754877
Position 1048: 0.00013075775503673364
Position 5328: 0.0001278651721221729
Position 7802: 0.00012147386520186505
Position 3498: 0.0001170143008775827
Position 2639: 0.00011514519188079101
Position 241: 0.0001120492943953956
Position 1054: 0.0001099340950321205
Position 272: 0.00010406787816782088
Position 643: 0.00010080028676642507
Position 7688: 9.658501604398012e-05
Position 517: 9.648634456868839e-05
Position 8202: 9.106727985031298e-05
Position 614: 8.194232115499987e-05
Position 1986: 7.863866269057977e-05
Position 1222: 7.348052023730713e-05
Position 183: 7.225791535800998e-05
Position 534: 6.825205456855395e-05
Position 47: 6.659149518495867e-05
Position 1379: 6.007652530217182e-05
Position 616: 6.00172243469752e-05
Position 7220: 5.891043449006537e-05
Position 8053: 5.885723795456935e-05
Position 4191: 5.821463670033469e-05
Position 7325: 5.568527263979101e-05
Position 7785: 5.420851663515137e-05
Position 2251: 5.3903408574220364e-05
Position 7122: 5.143038675682229e-05
Position 1464: 5.0609198174111266e-05
Position 2253: 5.049979938489335e-05
Position 1702: 4.8496194880105974e-05
Position 664: 4.8334618066118666e-05
Position 4102: 4.7268666539334084e-05
Position 1009: 4.5725690593591705e-05
Position 1341: 4.4848148184028804e-05
Position 7108: 4.298988486019615e-05
Position 2333: 4.1841805721731604e-05
Position 586: 4.1195363858433e-05
Position 2236: 3.975230382497367e-05
Position 1712: 3.885872465390241e-05
Position 136: 3.854879820919337e-05
Position 1736: 3.8317515536241585e-05
Position 478: 3.321715805315722e-05
Position 1815: 3.28592715241851e-05
Position 2161: 3.189608146336895e-05
Position 7320: 2.9051700113623668e-05
Position 1370: 2.632704975825356e-05
Position 1896: 2.53377250785475e-05
Position 621: 2.4587003679176437e-05
Position 1387: 2.43809923133002e-05
Position 1484: 2.0801254262646995e-05
Position 7171: 1.9878441704770662e-05
Position 7686: 1.9670206569259134e-05
Position 7531: 1.9302075187764878e-05
Position 6917: 1.9100912471564534e-05
Position 459: 1.8269662312660276e-05
Position 3965: 1.7799997281874724e-05
Position 7045: 1.7793046456775036e-05
Position 6808: 1.6745949843555334e-05
Position 999: 1.6723409312604327e-05
Position 7757: 1.6437956175507883e-05
Position 2340: 1.582562243103173e-05
Position 576: 1.3089190723824713e-05
Position 4299: 1.2855282164967447e-05
Position 1043: 1.2073563566104861e-05
Position 7161: 1.1630461131057354e-05
Position 1012: 1.1222351942331095e-05
Position 295: 1.0045396365805423e-05
Position 309: 9.34625631519181e-06
Position 980: 9.001452961329371e-06
Position 735: 8.37192250433681e-06
Position 973: 7.021788244713589e-06
Position 3777: 6.947359864749472e-06
Position 7163: 6.910562761473823e-06
Position 233: 6.656194455177383e-06
Position 7492: 6.281553615937788e-06
Position 975: 5.933060025276959e-06
Position 589: 5.847253212468723e-06
Position 110: 5.6770292915390125e-06
Position 693: 5.478576135536544e-06
Position 942: 5.093576939769176e-06
Position 3413: 4.950512627174653e-06
Position 2686: 4.726894553261886e-06
Position 261: 4.6213942132130995e-06
Position 695: 4.548422227448321e-06
Position 86: 4.482906162905953e-06
Position 1021: 4.4265998773903394e-06
Position 3379: 4.349093167880395e-06
Position 3575: 4.185608697375918e-06
Position 181: 3.816167981538562e-06
Position 2619: 3.6459009579546193e-06
Position 3417: 3.4539169446765105e-06
Position 2570: 3.368316240610501e-06
Position 893: 3.0562235327960978e-06
Position 2950: 3.0056217649461424e-06
Position 3593: 2.9797892215710243e-06
Position 3332: 2.654379362936585e-06
Position 807: 2.453666901528927e-06
Position 868: 2.3776481916255634e-06
Position 7192: 2.361789435777769e-06
Position 1045: 2.194400562155723e-06
Position 3469: 2.1354749844800615e-06
Position 6541: 2.0448105969007765e-06
Position 3207: 1.8683043269284392e-06
Position 1056: 1.287664493372914e-06
Position 2062: 1.0935723923575578e-06
Position 2651: 9.111745922073825e-07
Position 833: 8.621772640024799e-07
Position 7750: 6.43253705276262e-07
Position 2309: 4.5791559444869444e-07
Position 6692: 1.2300948036944182e-07
Position 6775: 1.2088060801311285e-07
Position 358: 3.720501969344295e-08
Position 17: 1.2523491368803768e-08
Position 8035: 3.27289012824178e-09
Position 327: 1.2264764808540957e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7429: 0.9857826004706189
