Gene = Mrps17
index = 712
Annotated 5SS: [  53  414 1370]
Annotated 3SS: [ 186 1229 2418]
SMsplice 5SS: [  53 1370]
SMsplice 3SS: [1229 2418]
top_k =  1000
Partition function (log Z): -3.6318706138802064

Sorted 5' Splice Sites (High to Low Probability):
Position 53: 0.9084297966947692
Position 1370: 0.7510899944684158
Position 267: 0.35589358464557874
Position 1115: 0.31236772373100946
Position 1328: 0.21730342109832274
Position 298: 0.17331662524086325
Position 2650: 0.11092021643798064
Position 3916: 0.10222171392108388
Position 74: 0.05709062121406111
Position 1033: 0.026827471792178124
Position 465: 0.0220787472828569
Position 216: 0.022031899752369737
Position 2272: 0.01934205056711164
Position 449: 0.01828684974494928
Position 2815: 0.016909020656473844
Position 362: 0.015107252100305146
Position 332: 0.012210480093768156
Position 1894: 0.01197263566442834
Position 414: 0.011873009232412175
Position 398: 0.010630984641445075
Position 2877: 0.009526910121375931
Position 2524: 0.009431687505031169
Position 4182: 0.007306590839777462
Position 1147: 0.0060283495811871545
Position 898: 0.005999278322941659
Position 1963: 0.005014528936563481
Position 3332: 0.004368180106201149
Position 1295: 0.004138148939948039
Position 89: 0.004069989380381404
Position 2557: 0.003788327778200167
Position 2276: 0.0022273433468974037
Position 1442: 0.0019559729123088004
Position 488: 0.0017009659328035469
Position 208: 0.0015356475171218352
Position 1522: 0.0014826222566109478
Position 445: 0.0014527778985367358
Position 997: 0.0014429242387585589
Position 354: 0.0012701217252499807
Position 1701: 0.001250933629988554
Position 2155: 0.0012067213862770039
Position 406: 0.0011926391174881994
Position 492: 0.0011669727317764576
Position 456: 0.0011639707944593892
Position 6098: 0.0010854370856696644
Position 3606: 0.0009683551451576715
Position 110: 0.0009367831173014842
Position 601: 0.0009352457114535458
Position 685: 0.0009167717974737825
Position 4677: 0.0008015277553084553
Position 2694: 0.0007334712467061653
Position 132: 0.0006139419292101456
Position 1930: 0.0005984592485905575
Position 1302: 0.0005921867567688839
Position 480: 0.0005085089725487492
Position 2506: 0.0005027199902042861
Position 226: 0.00046794776196624463
Position 3524: 0.00046150749849371776
Position 245: 0.00039464996562729406
Position 2566: 0.0003720330231271491
Position 2594: 0.00036566831508377345
Position 498: 0.0003521929830572358
Position 230: 0.00032886400813698653
Position 1986: 0.0003242692474932731
Position 1994: 0.00031314111132473943
Position 502: 0.0002680393758404069
Position 114: 0.0001770931031781719
Position 80: 0.0001507950068690919
Position 235: 0.00015018951952971586
Position 947: 0.00011685069175106712
Position 2110: 9.361429509880715e-05
Position 271: 9.062559813660004e-05
Position 386: 9.028737347103039e-05
Position 2578: 8.132701821058873e-05
Position 2756: 7.756724337490727e-05
Position 1871: 7.254901397468705e-05
Position 1966: 7.253177637265857e-05
Position 958: 7.111253884472183e-05
Position 977: 6.894776918086854e-05
Position 2020: 6.77295552469487e-05
Position 63: 6.772216374900521e-05
Position 1707: 6.607887252224346e-05
Position 2856: 6.481024291802196e-05
Position 2106: 6.456472236441938e-05
Position 2212: 6.001646977574973e-05
Position 940: 4.8542768195263406e-05
Position 103: 4.5470653316515975e-05
Position 416: 3.6935114189997645e-05
Position 290: 3.65727735107612e-05
Position 123: 3.431948757341251e-05
Position 918: 3.297805670573508e-05
Position 733: 3.1390858092731076e-05
Position 1151: 3.088414794098196e-05
Position 427: 2.9708389832181588e-05
Position 228: 2.710648427942456e-05
Position 167: 2.560757228844153e-05
Position 810: 1.695238468604098e-05
Position 1545: 1.5963737078230285e-05
Position 1066: 1.5753666909419653e-05
Position 1446: 1.5458128081841936e-05
Position 1843: 1.4920984107771911e-05
