Gene = Chek2
index = 262
Annotated 5SS: [   49  1544  8514  8778  9687 15834 18428 20925 23358 25609 26427 27054
 28094 32108]
Annotated 3SS: [ 1205  8388  8629  9595 15724 18373 20862 23257 25521 26262 26937 28007
 32026 33479]
SMsplice 5SS: [   49  8514  8778  9687 15834 20925 23358 23537 28157 32108]
SMsplice 3SS: [ 8388  8629  9595 15724 20862 23257 23429 28007 32026 33479]
top_k =  1000
Partition function (log Z): 12.152439132599572

Sorted 5' Splice Sites (High to Low Probability):
Position 8778: 0.9835480507543896
Position 49: 0.970863832257555
Position 9687: 0.9519977744070865
Position 23358: 0.9436210442071175
Position 32108: 0.9407299377295206
Position 23537: 0.8786475201539204
Position 15834: 0.8753828517922958
Position 20925: 0.8347609576148679
Position 8514: 0.5551992366717473
Position 28157: 0.495744118017333
Position 25609: 0.46978144834271907
Position 1544: 0.45968698945174963
Position 26427: 0.43758320743887597
Position 8518: 0.4346703088303209
Position 32581: 0.37993800797847227
Position 15246: 0.3740763725619009
Position 13923: 0.23776880707390266
Position 19723: 0.237017098525493
Position 18672: 0.2173273918338049
Position 28094: 0.20245144333448303
Position 18428: 0.19735054070035446
Position 32867: 0.18821787569209533
Position 11126: 0.1851177481033856
Position 16937: 0.13611806989525518
Position 7238: 0.13457177495623998
Position 31917: 0.13053293008620362
Position 20299: 0.11523308214450755
Position 28152: 0.11501995548154663
Position 16178: 0.10697835032075877
Position 6479: 0.07908564612424937
Position 10835: 0.07904901602943731
Position 27054: 0.07463905566957896
Position 5223: 0.056314857933021475
Position 14661: 0.05408450721183704
Position 23320: 0.050754479505360606
Position 33052: 0.05051875970971217
Position 432: 0.05037833377245191
Position 541: 0.04957608364987817
Position 3937: 0.045777400045595204
Position 20736: 0.04518423978324183
Position 20723: 0.04265101524033419
Position 4052: 0.03956646682708273
Position 27622: 0.03484809624018668
Position 26376: 0.03420998958641167
Position 22378: 0.033643678212976556
Position 26468: 0.032171836237291807
Position 29442: 0.032069853715148366
Position 29454: 0.030556231531740648
Position 32189: 0.027399760329307223
Position 7262: 0.02599499926532487
Position 7246: 0.024678306153551453
Position 22465: 0.024657634837161317
Position 30139: 0.024404684208874226
Position 24485: 0.024087836065648342
Position 3943: 0.022925240338895092
Position 28098: 0.022795334850101483
Position 11886: 0.0216782853083159
Position 29367: 0.021165139125515504
Position 20957: 0.018375801243015244
Position 7714: 0.01789646958953487
Position 26666: 0.016254842699706763
Position 27079: 0.015911737103816458
Position 32394: 0.015655623860671913
Position 32897: 0.01416755561045926
Position 21057: 0.014166766664045684
Position 26324: 0.014124940748457724
Position 32570: 0.013955866224866772
Position 8006: 0.01239033250911766
Position 31940: 0.012387783519012844
Position 23031: 0.012200443537936482
Position 17770: 0.011802308822098886
Position 25940: 0.011040937276967063
Position 21444: 0.010596630602086429
Position 7478: 0.010020277705657908
Position 22418: 0.009656604822296931
Position 28194: 0.00898181094702617
Position 10936: 0.0074959017771537234
Position 2745: 0.007402391277771728
Position 12079: 0.00718556822206835
Position 8792: 0.006729636010084421
Position 22522: 0.006613131960752274
Position 462: 0.0065368156758286245
Position 33520: 0.006127299185697483
Position 5604: 0.005698761355280103
