Gene = Tnfsf18
index = 1128
Annotated 5SS: [ 193 5850]
Annotated 3SS: [5815 8796]
SMsplice 5SS: [193]
SMsplice 3SS: [2328]
top_k =  1000
Partition function (log Z): -10.534925173047512

Sorted 5' Splice Sites (High to Low Probability):
Position 193: 0.9332795204123264
Position 6053: 0.1581847225732939
Position 5850: 0.11544939740325592
Position 3545: 0.10034000820112284
Position 2448: 0.08433468820939999
Position 8910: 0.08247165072932884
Position 2540: 0.07709189667870027
Position 566: 0.05370302282079177
Position 5591: 0.04362570099143833
Position 5403: 0.04340653772239647
Position 1867: 0.03883162062392173
Position 1835: 0.03797038100891563
Position 2614: 0.030708106913518416
Position 9198: 0.029585129155194317
Position 105: 0.02174666974436452
Position 6827: 0.02039092382688971
Position 3540: 0.014726571595326534
Position 5643: 0.013272655217490888
Position 740: 0.011483610174334207
Position 327: 0.010243675326378335
Position 2873: 0.010045241472617822
Position 2609: 0.009853202043703428
Position 1774: 0.008232622789374564
Position 1393: 0.008173083439686608
Position 9202: 0.007438981368709798
Position 552: 0.006303653506035289
Position 2099: 0.006162732279726495
Position 2723: 0.004805806251152285
Position 198: 0.003117872355445126
Position 8704: 0.0028148407691596347
Position 1473: 0.0025525035732157147
Position 167: 0.002508428267765676
Position 2024: 0.002356458218180743
Position 4345: 0.002031331257605347
Position 291: 0.0018341254619562346
Position 5391: 0.0016680436953744326
Position 10386: 0.001599483307566235
Position 239: 0.001347750839782222
Position 1745: 0.0011623216832870537
Position 427: 0.000990959199343559
Position 5652: 0.000956871229230503
Position 3558: 0.0008306306580996694
Position 3422: 0.000767230648391312
Position 3014: 0.0006821299280704765
Position 2117: 0.0006480710736202856
Position 431: 0.0005818931959594119
Position 3325: 0.0004279788721299234
Position 2112: 0.0004120028379024215
Position 614: 0.0003900561470671729
Position 2426: 0.00036557035432799344
Position 5660: 0.00035549041691569183
Position 4569: 0.000340301821170632
Position 2657: 0.0003312172898639214
Position 433: 0.00021550692020199915
Position 2673: 0.00019728175249592793
Position 1920: 0.00019031232171629002
Position 1439: 0.0001846120470796735
Position 2736: 0.00018388857253956277
Position 114: 0.00017822603556782023
Position 2911: 0.0001757891713604705
Position 1460: 0.0001571444054521109
Position 2403: 0.00012784258784994467
Position 6004: 0.00012423253380167287
Position 1729: 0.00012034585389673603
Position 86: 0.00011013801337026958
Position 3715: 0.0001048735189108029
Position 1946: 9.648837088377627e-05
Position 345: 6.957052295389013e-05
Position 1755: 4.964699832310668e-05
Position 8: 3.583011573333681e-05
Position 4: 3.368817282640332e-05
Position 126: 3.217214186097114e-05
Position 133: 2.7020609643609313e-05
Position 1004: 2.5887765562434594e-05
Position 829: 2.2802036941608277e-05
Position 250: 2.1261455171675974e-05
Position 671: 1.7223579039777024e-05
Position 747: 1.5735477914948116e-05
Position 2034: 1.5168993168755215e-05
Position 1011: 1.4505619293057986e-05
Position 150: 1.3972100857955367e-05
Position 1263: 1.3174483580631496e-05
Position 1468: 1.0007461897753438e-05
Position 1806: 8.858133598747564e-06
Position 259: 8.143545220638277e-06
Position 583: 8.036366274918695e-06
Position 845: 7.442467238786374e-06
Position 787: 7.0441725709230945e-06
Position 775: 6.761958967777019e-06
Position 2120: 6.562988584287249e-06
Position 316: 5.4466415592815675e-06
Position 1973: 5.39199524916238e-06
Position 1961: 5.074077397511536e-06
