Gene = Srd5a3
index = 1024
Annotated 5SS: [  278  7558  8968  9680 13388]
Annotated 3SS: [ 7414  8931  9481 13252 14251]
SMsplice 5SS: [  278  7558  8968  9680 10807 14301]
SMsplice 3SS: [ 7414  8931  9481 10686 14251 14513]
top_k =  1000
Partition function (log Z): 3.310077067752402

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9833387845437629
Position 8968: 0.9649277785560083
Position 9680: 0.8532489101509259
Position 10807: 0.7976490066977235
Position 14301: 0.692026082645698
Position 7558: 0.6068532177502256
Position 598: 0.5622973017034555
Position 12303: 0.5552086456545628
Position 13388: 0.4327503174089172
Position 13035: 0.3914937704945779
Position 12479: 0.3757375811430499
Position 9219: 0.37008650976837115
Position 7630: 0.34181693992061524
Position 4151: 0.19473532304559113
Position 14400: 0.14711938607769745
Position 10032: 0.08989585654053808
Position 1944: 0.07548131435730394
Position 2133: 0.06421457005693033
Position 619: 0.06296345305499304
Position 1333: 0.0620012584995502
Position 1358: 0.04784051093708658
Position 3725: 0.047530410820444825
Position 10600: 0.04535582493729311
Position 14539: 0.045199773994883716
Position 6490: 0.040884865314915274
Position 1472: 0.035853111801366994
Position 13181: 0.0326202513572199
Position 13393: 0.03191865435927845
Position 13686: 0.02850299820956506
Position 2943: 0.023589388422557245
Position 9920: 0.023197871737957693
Position 1078: 0.019548840300624447
Position 9404: 0.01902674972837594
Position 1462: 0.01810548291903742
Position 7272: 0.017409974684549887
Position 9230: 0.016990319520930598
Position 653: 0.016414119840008876
Position 4570: 0.01431646066221866
Position 9565: 0.01426883643002974
Position 333: 0.01343426160764232
Position 4872: 0.012029149762716856
Position 9696: 0.011370393409007085
Position 2740: 0.010440312358106996
Position 713: 0.01018195675861234
Position 4614: 0.010114845321594523
Position 687: 0.009565164693815378
Position 1034: 0.009296156799072074
Position 7658: 0.009117514387175228
Position 7838: 0.009060238011940506
Position 14741: 0.008522072981409131
Position 549: 0.00850945701166066
Position 1823: 0.007668060322729259
Position 4: 0.007255383813572158
Position 661: 0.006391736624940667
Position 5031: 0.006174045736683962
Position 10246: 0.005382762968731949
Position 7776: 0.004530737780491215
Position 1596: 0.004244540103879445
Position 8189: 0.004236324350951612
Position 12771: 0.004170840108721723
Position 10617: 0.0035877621635461545
Position 14295: 0.003528396229945518
Position 13825: 0.0034182496105325745
Position 3340: 0.002859649180268988
Position 2878: 0.0027621683918511806
Position 2457: 0.0024534872064844817
Position 9730: 0.002386519066658949
Position 14525: 0.0023346544557595896
Position 12986: 0.002166486642460384
Position 542: 0.002008259126518626
Position 13819: 0.0019233453444124143
Position 65: 0.0019173980303300385
Position 10898: 0.0018150799578980216
Position 14395: 0.0016417233191882178
