Gene = Pik3r4
index = 822
Annotated 5SS: [  392  1940  5770  7870 11057 12008 15563 18453 20216 24904 26144 26927
 29780 33878 35291 39287 42202 43193 43425]
Annotated 3SS: [ 1165  5635  7286 10921 11785 15388 18306 20011 24701 25955 26715 29613
 33712 35078 39154 42100 43103 43315 44084]
SMsplice 5SS: [  361  3291  5770  7870 11017 15563 18453 20216 24904 26144 26927 29780
 33878 35164 37398 38957 39287 42202 43193]
SMsplice 3SS: [ 3080  5635  7696 10921 15388 18306 20011 24701 26041 26796 29613 33712
 35078 37268 38841 39154 42100 43103 43315]
top_k =  1000
Partition function (log Z): 28.342554788887973

Sorted 5' Splice Sites (High to Low Probability):
Position 18453: 0.9794712606837769
Position 37398: 0.9668108688561429
Position 15563: 0.965661993568126
Position 29780: 0.9591974746366437
Position 24904: 0.9363118289005755
Position 33878: 0.9358646550491991
Position 43193: 0.9286231813043931
Position 11017: 0.8932739858392145
Position 7870: 0.8922185020235739
Position 42202: 0.8914521841701784
Position 26927: 0.8686982939154326
Position 5770: 0.848266794222899
Position 39287: 0.8321158554109543
Position 3291: 0.7741241466981654
Position 361: 0.764277219795804
Position 20216: 0.7545130578936575
Position 26144: 0.7452576674417787
Position 35164: 0.6125561628864504
Position 2208: 0.5807172724374313
Position 10133: 0.5481106455432373
Position 16081: 0.5329588886838373
Position 43425: 0.5274320968596381
Position 36040: 0.5073454038773146
Position 38957: 0.48420402519400146
Position 42990: 0.37403196861035415
Position 1940: 0.35915665371956373
Position 40922: 0.314263942619298
Position 12008: 0.3108870856252642
Position 35291: 0.27011619961253835
Position 22998: 0.23230277114762446
Position 28287: 0.22352718079309664
Position 4686: 0.20736184015669007
Position 20923: 0.18765801724666
Position 20240: 0.1792151632366194
Position 26505: 0.12345207643523383
Position 28500: 0.12108286836796657
Position 16379: 0.11906894167629137
Position 39073: 0.108957721221526
Position 22046: 0.10229071729753947
Position 11057: 0.09823410275135434
Position 14793: 0.0897785942775882
Position 11892: 0.08639116720168508
Position 42247: 0.08610449953353333
Position 426: 0.08069795089168323
Position 1944: 0.07652638192343533
Position 36745: 0.0699904656866085
Position 8398: 0.06774860505068268
Position 38551: 0.06580264277832587
Position 1666: 0.06360562053466406
Position 27205: 0.061911694314249546
Position 699: 0.061573201216962505
Position 392: 0.06018009828667789
Position 35598: 0.05957131855770182
Position 37793: 0.05940281626012447
Position 2190: 0.058241569319809644
Position 42520: 0.05791997118433943
Position 32213: 0.05240467223795454
Position 15202: 0.05073516258773228
Position 26741: 0.050321204392904446
Position 6404: 0.04920131132579998
Position 23293: 0.048818853077668985
Position 13397: 0.04857456280708936
Position 21825: 0.04744794291410727
Position 5430: 0.04594212992116544
Position 23493: 0.04081850584465726
Position 24820: 0.038862872780343435
Position 30308: 0.03819964913930279
Position 28545: 0.03708568808582775
Position 36675: 0.037026956158321016
Position 151: 0.03680375007991794
Position 27209: 0.03667716478610857
Position 23968: 0.03490375307567255
Position 42642: 0.0348682868005041
Position 23899: 0.03468249281855409
Position 15028: 0.034219880571006916
Position 22275: 0.033489155426615964
Position 33238: 0.03316312393740765
Position 33409: 0.03296587843266918
Position 2960: 0.03250296498261705
Position 1820: 0.03180748464942553
Position 30392: 0.031611737673194786
Position 36823: 0.03111288013974922
Position 33990: 0.031080358578580585
Position 43619: 0.031072618522469155
Position 1725: 0.03106344380042224
Position 26716: 0.030924790257203946
Position 4948: 0.02903580258459245
Position 18143: 0.028657992796487987
Position 39793: 0.028522121416971653
Position 11564: 0.027581541438688732
Position 20054: 0.027553339659544845
Position 34236: 0.02755293849402901
Position 16295: 0.025178839828287596
Position 919: 0.02514060032713248
Position 43449: 0.02341825332039025
Position 19342: 0.022708720533369694
Position 7409: 0.021448398616920723
Position 21096: 0.021117228077493683
Position 1518: 0.02092049817400782
Position 5555: 0.02047684728138867
Position 6981: 0.020339898887074395
Position 22976: 0.02011328924437195
Position 7306: 0.019115866484699477
Position 33805: 0.01910251629927694
Position 8101: 0.01862746126692791
Position 16995: 0.018345362974343027
Position 27473: 0.018089112743741444
Position 29785: 0.01806269108202035
Position 12298: 0.01741080350451143
Position 15634: 0.01653020386164722
Position 12088: 0.016003105847936027
Position 35196: 0.01590593940917346
Position 31687: 0.015119818055273003
Position 22530: 0.014657295786497049
Position 37230: 0.014155710000607384
Position 14483: 0.013730115005251333
Position 42838: 0.01352851918061264
Position 37768: 0.01335323665962439
Position 24783: 0.013204097725088383
Position 36778: 0.013124936687166107
Position 28060: 0.012938089867522228
Position 19284: 0.012861069860797492
Position 15602: 0.0125709745720294
Position 1636: 0.012180527769176958
Position 20617: 0.011696921022186373
Position 1672: 0.011692630525156544
Position 21877: 0.011624958344769891
Position 11751: 0.011522230766096084
Position 19466: 0.010367491254247256
Position 3696: 0.010336386516636466
Position 30299: 0.01018182065703852
Position 22388: 0.010177837445911714
Position 40157: 0.01000510930937448
Position 4963: 0.009922865678940596
Position 14747: 0.009631447497482494
Position 39277: 0.009541012448350575
Position 27766: 0.009349464392154807
Position 35179: 0.009173760045599737
Position 1366: 0.008660676565624578
Position 33351: 0.007907633627863665
Position 26203: 0.007865317326225415
Position 30903: 0.007431788550859681
Position 28127: 0.007400949937412354
Position 18122: 0.007227803211573725
Position 12896: 0.007179026846751712
Position 39693: 0.007061165331379303
Position 32086: 0.006752667574298358
Position 28248: 0.006601610738219131
Position 42711: 0.006492251511177494
Position 38527: 0.006304443246477074
Position 10066: 0.006132947679992973
Position 29392: 0.005960233152104544
Position 36173: 0.005782274293348808
Position 2302: 0.005700763545610633
Position 36981: 0.005584310996446286
Position 11821: 0.00543531581014134
Position 43416: 0.005425630049479278
Position 14173: 0.005358094998859757
Position 12514: 0.005168152350934137
