Gene = Srp72
index = 1025
Annotated 5SS: [  150  1836  4024  5749  5944  7584  9560  9709 13316 14747 15663 17372
 19555 20049 20231 21233 22007 22900]
Annotated 3SS: [ 1714  3899  5604  5831  7551  9434  9650 13183 14617 15589 17306 19458
 19944 20152 21094 21968 22739 23508]
SMsplice 5SS: [  150   674  1836  5749  9560  9709 13316 14747 15663 17372 19555 20049
 20231 22900]
SMsplice 3SS: [  579  1714  5604  9434  9650 13183 14617 15589 17306 19458 19944 20152
 22739 23508]
top_k =  1000
Partition function (log Z): 19.264185739544885

Sorted 5' Splice Sites (High to Low Probability):
Position 5749: 0.9896133265422707
Position 20049: 0.9603970750886138
Position 13316: 0.9568770446527809
Position 19555: 0.945188870735214
Position 150: 0.9444239996532948
Position 17372: 0.9001294300377324
Position 9560: 0.872125623396514
Position 22900: 0.8707083025288526
Position 20231: 0.8417727281643917
Position 15663: 0.8326719749213394
Position 9709: 0.7464488206898567
Position 1836: 0.7170652886739578
Position 14747: 0.625850326430954
Position 674: 0.40783324024269474
Position 23683: 0.3585413524185338
Position 5944: 0.26172267271671185
Position 11991: 0.24380021148959535
Position 18168: 0.23734772411309682
Position 23415: 0.20736884064651936
Position 22007: 0.20587197539861807
Position 7584: 0.20491287467687852
Position 678: 0.19164463792278183
Position 23751: 0.1854583483972312
Position 21233: 0.18407440827200358
Position 2960: 0.18316013217727112
Position 20902: 0.18145291408445258
Position 8117: 0.1495603131680728
Position 10213: 0.14687661143231706
Position 4024: 0.14178388967453207
Position 9568: 0.11979279308645388
Position 4558: 0.11502555932539368
Position 8859: 0.10723380001718022
Position 8696: 0.10468729013037102
Position 24053: 0.10145424904878976
Position 708: 0.09986291191804329
Position 14247: 0.09901854687174329
Position 18751: 0.09291493655708216
Position 23927: 0.08588109151683923
Position 7351: 0.08173203834338066
Position 3294: 0.08111334772894993
Position 9085: 0.07217378764189629
Position 3192: 0.06563157094616487
Position 22836: 0.06259852588600791
Position 19868: 0.054255074129054004
Position 8165: 0.0524291021237848
Position 21060: 0.041907209598656736
Position 21859: 0.03759526332403895
Position 10203: 0.03572049086868556
Position 16756: 0.03392564711456687
Position 17233: 0.03127428186275723
Position 21806: 0.030362049014793335
Position 7295: 0.028721759646742697
Position 20412: 0.028553741711124982
Position 17460: 0.025960891224876315
Position 14785: 0.024636322255185302
Position 16214: 0.024296217435494857
Position 12110: 0.023974053815900363
Position 23676: 0.023820139392177427
Position 18622: 0.02379010734237301
Position 609: 0.023780124899874678
Position 2906: 0.022660077834283192
Position 92: 0.022605151383957106
Position 15700: 0.021741022364287987
Position 3185: 0.01814471179273223
Position 4731: 0.017448494314319635
Position 8863: 0.017127152057750356
Position 682: 0.017053670815089635
Position 8220: 0.016622329482487683
Position 17790: 0.01636626836924566
Position 18729: 0.014640655773649066
Position 863: 0.013346156372418556
Position 8006: 0.012917311063169262
Position 14356: 0.01278727661100281
Position 15913: 0.012470858568866743
Position 7329: 0.012410222331823309
Position 11947: 0.012149276673971312
Position 23586: 0.011963911387342461
Position 12055: 0.01195629978543307
Position 1183: 0.01149948990336152
Position 19645: 0.011041857700196195
Position 8988: 0.010526195979133552
Position 11452: 0.010329984537095745
Position 15209: 0.009806203565289908
Position 21850: 0.00912693402806736
Position 14842: 0.00908963502234379
Position 4148: 0.00811144114080731
Position 14808: 0.008028064587913818
Position 8393: 0.007927197433481161
Position 23724: 0.0078848893805706
Position 2459: 0.007565041966907201
Position 12374: 0.007533089791325753
Position 16634: 0.007287970336005719
Position 16462: 0.006989930446038302
Position 18876: 0.006604402823054077
Position 24423: 0.006289428573362376
Position 11277: 0.006143669813299921
Position 4769: 0.006133028737097584
Position 20276: 0.004980434215437683
Position 19839: 0.004669537796691832
Position 2956: 0.004574588551427167
Position 10501: 0.004455128492290401
Position 17445: 0.004410293845016922
Position 20077: 0.004358155965241622
Position 8745: 0.004315835643987567
Position 8261: 0.0042010412961862266
Position 17420: 0.0041121600290065195
