Gene = 1700001C02Rik
index = 5
Annotated 5SS: [  126 14597 16130]
Annotated 3SS: [14325 16016 17808]
SMsplice 5SS: [  126  9462 14597]
SMsplice 3SS: [ 9358 14325 17276]
top_k =  1000
Partition function (log Z): -7.993447241544146

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.9678190838764241
Position 14597: 0.9400477188850319
Position 9462: 0.7058433919015051
Position 4981: 0.5764122323599643
Position 5401: 0.2979597321932501
Position 16130: 0.27324539132093023
Position 10006: 0.26262933660354293
Position 6281: 0.2562138951459777
Position 12681: 0.2292477951064857
Position 4049: 0.19848468045713458
Position 15530: 0.1556248242775968
Position 11013: 0.13759636936632222
Position 10723: 0.13296378490280794
Position 9395: 0.13214810349075587
Position 4040: 0.08837643547255965
Position 16492: 0.07507688494519807
Position 16109: 0.0700051299056869
Position 5609: 0.06994624411217426
Position 5005: 0.06618437131058047
Position 719: 0.06148437436222545
Position 5737: 0.058663930365731726
Position 9779: 0.052038183232496156
Position 3004: 0.04925204477823808
Position 4737: 0.047584124594584117
Position 3043: 0.04633232765273434
Position 4106: 0.045404629001345835
Position 12336: 0.04514690884289338
Position 2998: 0.03480399355470098
Position 12700: 0.030432144404081367
Position 7848: 0.029030408153380417
Position 12608: 0.028568154475204482
Position 9800: 0.026631891036446177
Position 16570: 0.023241623803715722
Position 493: 0.020771002854236647
Position 4276: 0.01999985347801949
Position 10273: 0.017670325675454908
Position 11205: 0.014872861358878863
Position 4155: 0.014149040587820615
Position 9768: 0.01407068850766633
Position 16875: 0.013700435794671015
Position 3286: 0.012406807625562686
Position 4511: 0.012346783314091178
Position 2966: 0.010148944245840825
Position 2390: 0.00941453765695803
Position 1737: 0.00887075295852182
Position 2275: 0.008160532524984313
Position 524: 0.007612432750304674
Position 5356: 0.006449003315603143
Position 9837: 0.006072925415666592
Position 5303: 0.005191926218750792
Position 3022: 0.005087087392616613
Position 2989: 0.00366917509373268
Position 164: 0.003194494835448623
Position 805: 0.003119056189832939
Position 2246: 0.0029568200067208897
Position 5323: 0.0017910456649310297
Position 311: 0.0016772728737071852
Position 4807: 0.0016186501432554402
Position 864: 0.0014358150265687628
Position 17829: 0.001124549459903772
Position 2960: 0.001010328250990395
Position 440: 0.0009466201591614397
Position 4721: 0.0008911202399859275
Position 7518: 0.00086490742277629
Position 1903: 0.0008173441488877913
Position 7249: 0.0008141027521967289
Position 2386: 0.0007059172766633953
Position 3230: 0.0007019444600496242
Position 7244: 0.0006764909278667635
Position 3013: 0.0006258879009410679
Position 5246: 0.0006203480725853414
Position 3429: 0.0006128907999136334
Position 2984: 0.0005572582563661241
Position 5800: 0.0005296626038974058
Position 4383: 0.0004902086570827417
Position 4364: 0.00036000028082824084
Position 1927: 0.00031194638437775885
Position 4516: 0.000282014163424422
Position 731: 0.00026829959014467456
Position 2292: 0.00026377282479822495
Position 932: 0.000257387797502535
Position 2252: 0.0002531342584322567
Position 2282: 0.00024742480636684005
Position 2975: 0.00021437899765091098
Position 2718: 0.00017426442877184684
Position 3057: 0.00017129509439859364
