Gene = Cxcl15
index = 309
Annotated 5SS: [  95  795 3493]
Annotated 3SS: [ 664 3408 6715]
SMsplice 5SS: [  95  431  795 3493]
SMsplice 3SS: [ 331  664 3408 8190]
top_k =  1000
Partition function (log Z): -3.0606407870075896

Sorted 5' Splice Sites (High to Low Probability):
Position 95: 0.9279778645189493
Position 795: 0.848871492475185
Position 3493: 0.8359119599597945
Position 431: 0.7729706810921959
Position 4266: 0.11628393787629696
Position 5493: 0.09251887531016124
Position 5852: 0.07402023203883569
Position 8063: 0.06705138972736258
Position 7029: 0.05739220320617869
Position 259: 0.029347785369611006
Position 8068: 0.025096768760478935
Position 820: 0.023207410797767673
Position 990: 0.02310078335627093
Position 891: 0.013860450258644415
Position 3782: 0.013335372127571412
Position 5765: 0.012079178555961734
Position 129: 0.011676007121269111
Position 2702: 0.009265595942084879
Position 475: 0.008400151593843528
Position 4404: 0.007870559706121036
Position 7117: 0.007802522272603097
Position 1123: 0.007600699575984279
Position 6777: 0.005924148535763107
Position 5611: 0.004941022849787676
Position 5997: 0.0038737342629798707
Position 5777: 0.003376716451709761
Position 6770: 0.0032110624163001643
Position 1072: 0.0031252865360371024
Position 1398: 0.0030110395907086995
Position 6921: 0.002526896490529462
Position 5270: 0.002352238395440627
Position 7040: 0.002178669898819711
Position 754: 0.0021442814276786005
Position 168: 0.0021299257006625457
Position 5497: 0.0021014219791142606
Position 8264: 0.0019877404407768087
Position 4134: 0.0018982796270004794
Position 4856: 0.00175565353359504
Position 4037: 0.0016931610777205098
Position 1995: 0.0016731488154313767
Position 5407: 0.0015271724398877456
Position 6623: 0.001403699565490116
Position 6889: 0.001369851658420865
Position 985: 0.0013461593846534978
Position 790: 0.0012909030430277731
Position 2798: 0.0012375889473883609
Position 8268: 0.0011568255632534493
Position 2229: 0.0010672384596853036
Position 848: 0.0010072053358369725
Position 5860: 0.0009306744614215442
Position 6576: 0.0008902171520302042
Position 5597: 0.0008881918830825938
Position 2896: 0.00087133569696091
Position 1402: 0.0007910398399651353
Position 460: 0.0007799318621664781
Position 5581: 0.0007051958793019199
Position 5810: 0.000590236900239313
Position 799: 0.0005607502954062894
Position 54: 0.0004582535564584746
Position 1406: 0.0003940825014817931
Position 895: 0.0003889675498816462
Position 6664: 0.00037589871175608387
Position 2055: 0.00036102671237225555
Position 515: 0.0003461932281000651
Position 3312: 0.00032613716507745306
Position 2005: 0.0003085210808567525
Position 3141: 0.0003005015257763123
Position 6937: 0.0002825018749508063
Position 3934: 0.00024406549085690158
Position 435: 0.00024392443058970538
Position 1067: 0.00022554852676876132
Position 2253: 0.00021636032707011957
Position 171: 0.00020349184321410423
Position 1410: 0.00019768425484375246
Position 8401: 0.00017959411945260632
Position 5757: 0.00011652261002126947
Position 562: 8.993971050334689e-05
Position 8248: 7.811712468761646e-05
Position 3585: 6.841975479401024e-05
Position 4608: 6.708152040453652e-05
Position 263: 6.377649567627064e-05
Position 3461: 6.36211881614574e-05
Position 450: 6.120470793987537e-05
Position 340: 5.7381639821705517e-05
Position 369: 4.7374309168946565e-05
Position 4462: 4.45274282055193e-05
Position 603: 3.646331713848131e-05
Position 73: 3.497810960349586e-05
Position 268: 2.8022706807646137e-05
Position 253: 2.2698883280925952e-05
Position 19: 2.2023421037457322e-05
Position 481: 2.1654351250350288e-05
Position 802: 1.9628445012414674e-05
Position 583: 1.4750786639430877e-05
Position 233: 1.2274292535328509e-05
Position 566: 1.1924369009093702e-05
Position 530: 9.128123394766928e-06
Position 237: 8.025395925620348e-06
Position 242: 7.732670247945601e-06
Position 319: 6.448647144627337e-06
Position 571: 5.258810522827714e-06
Position 597: 3.7561147687131557e-06
Position 532: 3.7068275188209205e-06
Position 701: 3.0736515712674554e-06
Position 573: 1.8993431656416266e-06
Position 2821: 1.24982810930504e-06
Position 500: 1.2274033923619729e-06
Position 877: 1.0977125324527645e-06
Position 2758: 1.0031928042083126e-06
Position 2233: 6.786918533478411e-07
Position 840: 6.452220040397617e-07
Position 560: 5.725317092876545e-07
Position 664: 5.078127528377032e-07
Position 695: 3.423871183073596e-07
Position 2623: 3.19854303957079e-07
Position 1084: 2.3569058051415916e-07
Position 2015: 2.0353789136087432e-07
Position 699: 8.972128071735892e-09
Position 668: 5.2912374829596605e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 664: 0.8516518686054997
Position 331: 0.7011812647277854
Position 3408: 0.6701856035342904
Position 8190: 0.6372057538083842
Position 6715: 0.36838517204777227
Position 3395: 0.09766295918934995
Position 5639: 0.09432342023500116
Position 5378: 0.08524640578995461
Position 4074: 0.06963402138384253
Position 7976: 0.06725323305384469
Position 293: 0.04376292114466819
Position 5334: 0.039816954457678834
Position 3332: 0.03547698591521708
Position 708: 0.030649670229206418
Position 4010: 0.029438421830515853
Position 7954: 0.017996394406377215
Position 894: 0.015861221752720683
Position 865: 0.011572386340695464
Position 3869: 0.008431824282216033
Position 361: 0.007908606957828399
Position 6249: 0.007883025350420894
Position 8509: 0.007214147779634891
Position 3370: 0.00702793195372753
Position 7926: 0.00681939602191352
Position 3413: 0.0065001870064968345
Position 914: 0.006401246905102192
Position 4374: 0.006344267892457236
Position 5688: 0.006006562102177965
Position 2428: 0.00537059312022617
Position 5130: 0.005140941928582372
Position 5800: 0.004658815905214099
Position 3981: 0.004375884007984762
Position 3573: 0.004247434763680424
Position 4119: 0.004216629304350267
Position 3375: 0.003808442318711313
Position 3756: 0.0036943915529667345
Position 2964: 0.0036764845130564804
Position 3312: 0.0036204731898760636
Position 4334: 0.0032074277723812966
Position 3547: 0.0029901332003358966
Position 3141: 0.002292798284036312
Position 547: 0.0021871414565266564
Position 3284: 0.0020982260590457704
Position 500: 0.0020639907238345348
Position 3934: 0.0020463724946950435
Position 4088: 0.002030750973213396
Position 5851: 0.0019145593062101646
Position 3230: 0.0018923274105166897
Position 2652: 0.001836725447742201
Position 2701: 0.001748722668658883
Position 195: 0.001707956772809476
Position 5305: 0.0017020114031081755
Position 877: 0.0016958166115055137
Position 3410: 0.0016664908625352937
Position 4198: 0.001634836072600111
Position 6556: 0.0016321428064876118
Position 3047: 0.0015734586771597118
Position 1895: 0.0015386966381537527
Position 7804: 0.0014138113842511412
Position 6139: 0.0013638576375773342
Position 1056: 0.0013170146013796408
Position 7254: 0.001281673344536912
Position 1182: 0.001277629605502058
Position 1191: 0.0012672304717312674
Position 3256: 0.0012043024354770624
Position 6879: 0.0011970818411849045
Position 3660: 0.0011829217774625281
Position 4561: 0.0011586607351784081
Position 685: 0.00114336960879219
Position 8341: 0.0010811733970119985
Position 4855: 0.0009793693026146119
Position 782: 0.0009576015008332982
Position 4124: 0.0009177792190988792
Position 3584: 0.0009050458528753947
Position 4225: 0.0008991273808849898
Position 6100: 0.0008896790588396702
Position 2592: 0.0008773598549980247
Position 2433: 0.0008725553749428411
Position 3656: 0.000844913167758597
Position 6033: 0.0008302816964520378
Position 7625: 0.000771360398799474
Position 4781: 0.0007409923399119896
Position 3696: 0.000725458630147532
Position 597: 0.0007026095390971517
Position 5257: 0.000631483958837482
Position 7696: 0.0005831218701251682
Position 3854: 0.0005305211460516092
Position 3341: 0.0005276737189318558
Position 7103: 0.0005190180770868796
Position 1950: 0.00046813405783949495
Position 6916: 0.00043585880469908397
Position 1891: 0.00038849272778739783
Position 1317: 0.00038289545796885773
Position 3626: 0.00035833369219451434
Position 6293: 0.00035751049804462866
Position 299: 0.00033241302662841236
Position 2725: 0.00032686713821287577
Position 2369: 0.0003257261116793028
Position 7223: 0.0003255717708191677
Position 1932: 0.0002789454289521103
Position 982: 0.00026692196455556496
Position 6253: 0.0002654235659199631
Position 2543: 0.000259396635902593
Position 367: 0.00024400742382139147
Position 2085: 0.00023588174843510405
Position 641: 0.0002272528315391576
Position 3466: 0.00022441247693586594
Position 968: 0.00020390722359443122
Position 639: 0.00019794688001951367
Position 2145: 0.00018962895952715902
Position 2158: 0.0001862061363037589
Position 621: 0.0001744955956194871
Position 2480: 0.00016689693959782558
Position 242: 0.00016212774260804006
Position 4244: 0.00015013725600796475
Position 2055: 0.00014521672046914773
Position 5076: 0.0001369797814897398
Position 128: 0.0001304021675889788
Position 1959: 0.00012972118366274678
Position 1280: 0.0001295399356086673
Position 4683: 0.0001176224136739069
Position 5549: 0.00011532179763809585
Position 566: 0.00011250501187195484
Position 161: 9.915393302809152e-05
Position 518: 8.390275554180852e-05
Position 167: 8.376444823369957e-05
Position 2046: 8.136395695716793e-05
Position 221: 8.09422905406179e-05
Position 1265: 7.981027439580336e-05
Position 8452: 7.35440547786152e-05
Position 1777: 7.329246753741913e-05
Position 515: 6.685106388426549e-05
Position 2894: 6.398078867710703e-05
Position 7271: 6.180057143425323e-05
Position 7300: 6.059313622710019e-05
Position 1047: 5.7693024409888144e-05
Position 338: 5.7334434459589334e-05
Position 7116: 5.7271477230562815e-05
Position 1023: 5.690612015004774e-05
Position 971: 5.6688029997678275e-05
Position 6121: 5.1483365909803164e-05
Position 4968: 4.983156515175465e-05
Position 268: 4.8258055033441947e-05
Position 1344: 4.765198675004665e-05
Position 2170: 4.700373309719862e-05
Position 253: 4.5930147223492826e-05
Position 4524: 4.552101885178674e-05
Position 4591: 3.941251470315041e-05
Position 6764: 3.7819802046802465e-05
Position 6743: 3.6686888633246666e-05
Position 5441: 3.430337013020174e-05
Position 2603: 3.136047933085919e-05
Position 4379: 2.8931405424462947e-05
Position 3693: 2.8262521256920492e-05
Position 1277: 2.6891224991437946e-05
Position 212: 2.605813268016868e-05
Position 1821: 2.5944131387724245e-05
Position 2117: 2.500531834478101e-05
Position 989: 2.4996360922413354e-05
Position 4876: 2.3366580057159517e-05
Position 4710: 1.9919640013593267e-05
Position 687: 1.9907008772862063e-05
Position 4754: 1.932407079746062e-05
Position 1269: 1.889674331921391e-05
Position 428: 1.7566122845507964e-05
Position 310: 1.6896394925552336e-05
Position 2910: 1.6493021713422828e-05
Position 1329: 1.5960977361260107e-05
Position 3492: 1.5355247315765917e-05
Position 4827: 1.28070048898822e-05
Position 4808: 1.1737536567901186e-05
Position 4266: 9.35455771623347e-06
Position 4054: 9.17017760104429e-06
Position 1747: 8.509374218401419e-06
Position 233: 7.370391363904059e-06
Position 3234: 7.1692683902641e-06
Position 3712: 5.411882627344266e-06
Position 3699: 4.58010238030107e-06
Position 3723: 4.129341664513264e-06
Position 369: 3.9068158209298e-06
Position 3611: 3.4979553406866316e-06
Position 340: 3.2153121768493827e-06
Position 450: 2.9641506942090583e-06
Position 218: 2.8350230192145625e-06
Position 470: 2.8178524799212706e-06
Position 1985: 2.6470788972726574e-06
Position 346: 2.0970998645835626e-06
Position 226: 1.4176861441265259e-06
Position 3071: 1.2803482255247462e-06
Position 3985: 1.0548562297287325e-06
Position 4037: 1.052900066228998e-06
Position 263: 8.996451086247331e-07
Position 765: 5.873178256235546e-07
Position 603: 3.0986606083938944e-07
Position 608: 2.835222944291769e-07
Position 786: 2.5322450178404356e-07
Position 474: 2.418936026921336e-07
Position 3150: 2.3242135882387725e-07
Position 521: 1.8205383158391579e-07
Position 1144: 1.345643333219306e-07
Position 1062: 1.319561086659367e-07
Position 615: 9.679201603845059e-08
Position 927: 9.600552155928682e-08
Position 148: 9.240061831551666e-08
Position 1289: 6.906051665051e-08
Position 435: 6.344119318615005e-08
Position 790: 5.151626477948137e-08
Position 145: 4.7956534521044205e-08
Position 1096: 4.2015543851514056e-08
Position 85: 3.1321623908819616e-08
Position 1147: 3.04806146463696e-08
Position 2131: 2.99729815698288e-08
Position 1836: 1.4519301322562558e-08
Position 934: 1.3701544090149077e-08
Position 1312: 9.307221031965992e-09
Position 993: 4.368071741669309e-09
Position 481: 3.464017444392733e-09
Position 943: 3.216900895932825e-09
Position 530: 3.1786325908802335e-09
Position 1050: 2.4414233889813813e-09
Position 840: 2.060173819102685e-09
Position 802: 1.0303297654674917e-09
Position 99: 3.8161268213680655e-10
Position 807: 1.8997984411160756e-10
Position 819: 1.7823923448459834e-10
