Gene = Pnkp
index = 828
Annotated 5SS: [ 396 1051 1591 2644 2787 3026 3273 3753 3901 4081 4256 4403 4600 5123
 5269]
Annotated 3SS: [1003 1293 2563 2728 2917 3200 3703 3829 3987 4158 4340 4489 5034 5206
 5339]
SMsplice 5SS: [ 396 1051 2787 3026 3901 4081 4403 4600 5123 5269]
SMsplice 3SS: [1003 2728 2917 3829 3987 4340 4489 5034 5206 5339]
top_k =  1000
Partition function (log Z): 12.382038024528962

Sorted 5' Splice Sites (High to Low Probability):
Position 4403: 0.9699967443251739
Position 3026: 0.9641284144954266
Position 4600: 0.9452741075462636
Position 4081: 0.9070666151598374
Position 5123: 0.9040236394916095
Position 3901: 0.8825265215129989
Position 396: 0.7629307358046946
Position 5269: 0.6256200535940728
Position 2787: 0.5822484401667679
Position 1051: 0.4632771836787929
Position 3753: 0.45448840253146505
Position 1591: 0.4365769415906084
Position 3273: 0.38790826578659626
Position 183: 0.3479376730977008
Position 144: 0.22661131854556318
Position 2831: 0.20079243796555782
Position 2644: 0.19440134272965734
Position 4256: 0.18138113559483654
Position 1238: 0.10544002207337062
Position 1099: 0.04593145862348405
Position 1206: 0.04234764897253637
Position 294: 0.0382504541719733
Position 1751: 0.032595972768866166
Position 4616: 0.029771096838217975
Position 1738: 0.029497180113514664
Position 1853: 0.025104707586385118
Position 3240: 0.022597903933092148
Position 2811: 0.019662957070946747
Position 4228: 0.018642487722940686
Position 1072: 0.016504393015986194
Position 1125: 0.016301955606750382
Position 5719: 0.01534717437675129
Position 2649: 0.014671525962728709
Position 4116: 0.01092389860452283
Position 2369: 0.009495628006844808
Position 2825: 0.009443726473848502
Position 5252: 0.008044391887070724
Position 3634: 0.0074849385652550875
Position 3409: 0.00671257573323071
Position 2827: 0.006659966721352719
Position 94: 0.0065018023827670916
Position 4240: 0.004683564653496908
Position 569: 0.004506417151713922
Position 3368: 0.004019376175826302
Position 5061: 0.0038057488530437483
Position 1198: 0.0035667474765253356
Position 3352: 0.0033382297896720962
Position 2819: 0.0032091155441006957
Position 2795: 0.0031126232515959447
Position 5439: 0.002876276962848649
Position 1745: 0.002815484195609682
Position 2807: 0.002730580641923502
Position 2506: 0.0026907045767822213
Position 2791: 0.0025521882865227777
Position 2815: 0.00244632338902208
Position 5531: 0.002415125754741068
Position 1941: 0.002364479654798168
Position 88: 0.0022970744045310446
Position 2835: 0.0022664649082791873
Position 2523: 0.0021006891856734304
Position 345: 0.0019181118218481344
Position 3728: 0.0018593497683923744
Position 108: 0.0018361223038583646
Position 2615: 0.0018270135625719386
Position 2817: 0.001719788406526408
Position 1848: 0.0015485355034818515
Position 2987: 0.0014636743587642474
Position 2837: 0.0013967883276640486
Position 1381: 0.0012597208863952462
Position 666: 0.001218289773831941
Position 3007: 0.0011134802496158187
Position 5306: 0.0010241911576211842
Position 365: 0.0009987729482975511
Position 3376: 0.0009582919510608633
Position 3446: 0.0009506899801261544
Position 610: 0.0008918484327868388
Position 214: 0.0008564818917262191
Position 4394: 0.0008429964345425981
Position 4590: 0.0008134107023393966
Position 5257: 0.000768861710606367
Position 4638: 0.000738884238580461
Position 176: 0.0007105748265843124
Position 3097: 0.0006162979797958764
Position 1178: 0.0006150965062121613
Position 3387: 0.0006057428102717489
Position 1573: 0.0005585232283749879
Position 5277: 0.0005230456899151962
Position 47: 0.0004932302082509925
Position 2530: 0.00047074654611359084
Position 544: 0.0004652894020736404
Position 2514: 0.0004433241423381424
Position 5211: 0.00036135878117473074
Position 379: 0.0003582798313413456
Position 2839: 0.0003469912773293156
Position 2448: 0.0003440714649923295
Position 4231: 0.00033758994030897495
Position 5481: 0.0003318980651673107
Position 2972: 0.0003166777120539278
Position 2345: 0.00029529287087705553
Position 599: 0.00029478047722693936
Position 146: 0.00027622393710016486
Position 3392: 0.0002750471118940977
Position 2841: 0.0002679028620221139
Position 3928: 0.0002584186607143282
Position 1510: 0.00023471799238436927
Position 2843: 0.0002204957494131105
Position 2809: 0.0002155697325894139
Position 5242: 0.00018935103462703386
Position 699: 0.0001771594309937791
Position 424: 0.00015886294589152741
Position 2849: 0.00015233329860814293
Position 5297: 0.00014795599601695057
Position 4658: 0.00013168582196435
Position 338: 0.00011758444324335146
Position 2419: 0.00011015291199457458
Position 816: 0.00010513059323696658
Position 5567: 0.00010400131194167302
Position 3910: 8.717359124150119e-05
Position 4517: 8.629839010686782e-05
Position 5206: 6.780525774997046e-05
Position 2845: 6.508270454602571e-05
Position 5240: 6.174761363135763e-05
Position 4128: 6.147370207804067e-05
Position 4407: 5.613781727395251e-05
Position 4559: 5.4133969430222246e-05
Position 1147: 5.0095270675915926e-05
Position 882: 4.377480974624187e-05
Position 1250: 4.272693728420272e-05
Position 187: 4.2118832749459815e-05
Position 5311: 3.9543236403133015e-05
Position 319: 2.7665983782700245e-05
Position 4388: 2.5653939431926872e-05
Position 3014: 2.514203436525487e-05
Position 4234: 1.9702362828137267e-05
Position 5035: 1.8522223173514486e-05
Position 4583: 1.7760288116744305e-05
Position 964: 1.5627351565223352e-05
Position 5088: 1.5169082519968004e-05
Position 4556: 1.4331202416632684e-05
Position 913: 1.3921108929142322e-05
Position 1059: 1.2205396690476524e-05
Position 672: 1.180867082787776e-05
Position 4678: 9.530510611961013e-06
Position 4718: 9.056031427837411e-06
Position 4738: 8.9507685235107e-06
Position 4698: 8.892048807406908e-06
Position 91: 8.768223105316427e-06
Position 705: 8.325740113262566e-06
Position 820: 7.384998603485745e-06
Position 827: 7.185947529785055e-06
Position 655: 7.036227427258131e-06
Position 4636: 6.55819382026735e-06
Position 4375: 6.490136252976362e-06
Position 5: 6.348470735412392e-06
Position 670: 6.257035688591161e-06
Position 274: 6.034964731940645e-06
Position 899: 6.028987722192955e-06
Position 5653: 5.129928516481181e-06
Position 1042: 4.623858983353552e-06
Position 1057: 4.126769948199684e-06
Position 4776: 2.9105447745020507e-06
Position 4758: 2.7771089919829916e-06
Position 4769: 2.7098946156849957e-06
Position 5076: 2.633375682969612e-06
Position 780: 2.6031687174397243e-06
Position 222: 2.506179379354993e-06
Position 5285: 9.186688465281357e-07
Position 936: 8.799367212988422e-07
Position 930: 4.34538769809165e-07
Position 247: 2.9774869402753858e-08
Position 4814: 7.4329036127037755e-09
Position 4041: 6.66189469790078e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5034: 0.9533768436523825
Position 4489: 0.9517248691212866
Position 2917: 0.9358528392595024
Position 3987: 0.8877344271569706
Position 5339: 0.8692192289382552
Position 2728: 0.8264369369423611
Position 3829: 0.8063936159526063
Position 4340: 0.7440509760357144
Position 5206: 0.6549547506706536
Position 1003: 0.6281590275669445
Position 3703: 0.5054875650049786
Position 3200: 0.36232935401779326
Position 1293: 0.3184521811441937
Position 235: 0.22250775328905173
Position 2563: 0.17172387648568938
Position 4195: 0.16222260147198683
Position 4158: 0.15298190738201395
Position 283: 0.1463269892289318
Position 4309: 0.08925853361453936
Position 1326: 0.05294257479136213
Position 2582: 0.0442758007210765
Position 1700: 0.03510373985315915
Position 253: 0.034081461714745256
Position 2888: 0.0287240891600297
Position 1619: 0.02548092569084654
Position 1153: 0.02480501039888579
Position 3135: 0.022714873398105562
Position 3573: 0.022111951489856327
Position 930: 0.01979774664892289
Position 4510: 0.018886830997904613
Position 1456: 0.018843019687817625
Position 5409: 0.018368390041771498
Position 5802: 0.018071548081236836
Position 1651: 0.01495568909424809
Position 5343: 0.014711918048930902
Position 3892: 0.013120743292323078
Position 1417: 0.01244192843680845
Position 5004: 0.011205947911271552
Position 3158: 0.01092902703678789
Position 1358: 0.01069240238305222
Position 3222: 0.010328044257762788
Position 4027: 0.010267745336904386
Position 5371: 0.010184763883747857
Position 4160: 0.009396501771595492
Position 1440: 0.00891649716302979
Position 1705: 0.008282633839970802
Position 2206: 0.00823620848735398
Position 3646: 0.0076884325659245184
Position 3533: 0.00712402119928176
Position 2742: 0.006084800225468138
Position 4363: 0.006060754525193188
Position 332: 0.005171298210235925
Position 3494: 0.004601449173196887
Position 3165: 0.004152500298804276
Position 5346: 0.004006772518703097
Position 5642: 0.003834811247352681
Position 2614: 0.0037309322537494947
Position 3309: 0.003646660939286758
Position 2446: 0.003485004998365006
Position 2231: 0.0032450941800946137
Position 1479: 0.0031585408853610445
Position 3266: 0.00309969804869725
Position 1564: 0.0029456787467987155
Position 2498: 0.002663757665943417
Position 1536: 0.0025606072620267084
Position 1068: 0.0024518561611231774
Position 1275: 0.0023284707562847926
Position 1424: 0.0022792221980936487
Position 4172: 0.002075754133619198
Position 2368: 0.0020344371943676683
Position 2634: 0.0017902977468508656
Position 4531: 0.0017233382064143887
Position 3835: 0.0016622681797828257
Position 3471: 0.0016227691042121923
Position 5155: 0.0016008887675608425
Position 5804: 0.0015954888069176186
Position 1444: 0.0015745142394477938
Position 1117: 0.0015311812454753889
Position 2073: 0.001490848166061153
Position 1476: 0.0014224449569113545
Position 1483: 0.001406534800176982
Position 2354: 0.001383256536644595
Position 3731: 0.0012878935520722755
Position 899: 0.001263891384288442
Position 936: 0.0012385868624819787
Position 3138: 0.0012111560852071839
Position 3150: 0.0011465962749301198
Position 4041: 0.0011414639829857571
Position 905: 0.001132787324180196
Position 4029: 0.001126954692509723
Position 1018: 0.0011104428809491835
Position 1008: 0.001089836516268093
Position 2628: 0.0010187577384746553
Position 4225: 0.0009903940077464945
Position 768: 0.0009515149192453701
Position 1584: 0.0008041036427509954
Position 1120: 0.0007620593200911241
Position 1867: 0.0007484220925306881
Position 3650: 0.0007304884504235498
Position 395: 0.0007024917390753972
Position 5612: 0.0006909210099100593
Position 3591: 0.0006711184985977784
Position 1807: 0.0006572189584572382
Position 1485: 0.0006414341195001848
Position 1178: 0.0005866049015302361
Position 4197: 0.0005625931440833597
Position 1662: 0.0005588602483257219
Position 1432: 0.0005134169342274259
Position 5652: 0.00047312539795813473
