Gene = Dag1
index = 317
Annotated 5SS: [  179 10858 45946]
Annotated 3SS: [10800 45547 54296]
SMsplice 5SS: [  334 10950 45946]
SMsplice 3SS: [10800 45834 54296]
top_k =  1000
Partition function (log Z): -36.453380660665125

Sorted 5' Splice Sites (High to Low Probability):
Position 10950: 0.8679154856786585
Position 334: 0.5022881127260351
Position 17143: 0.3530375355478207
Position 179: 0.287827831562139
Position 5611: 0.2755766386722045
Position 7620: 0.22708992540087006
Position 478: 0.20847408105201443
Position 12954: 0.17357454065572783
Position 14268: 0.10727728333513724
Position 10858: 0.09864266253798612
Position 12925: 0.04681347759351564
Position 10149: 0.04178297681804906
Position 1921: 0.04103313593846281
Position 2962: 0.030050618461746673
Position 17473: 0.029208300936861324
Position 17490: 0.026436703201524657
Position 1505: 0.024413336104492093
Position 5847: 0.022793674932773223
Position 15922: 0.01806247803851425
Position 3279: 0.01688633562821433
Position 4035: 0.01529397126167276
Position 9428: 0.012888634035310105
Position 1809: 0.012629898381581645
Position 5007: 0.011444141159257541
Position 1511: 0.01068073538997555
Position 2983: 0.010461659750295567
Position 10125: 0.009812874638468307
Position 16745: 0.00961890242184841
Position 4765: 0.007201820364285674
Position 7698: 0.007182237776762846
Position 2142: 0.006934417361833499
Position 15926: 0.005282079693519629
Position 12574: 0.005187588290150861
Position 11084: 0.003720160218471314
Position 15975: 0.0025487000899819443
Position 5626: 0.0024475392576090932
Position 245: 0.000789301862676602
Position 1343: 0.0005310799169518537
Position 534: 0.0005300475920392957
Position 338: 0.0005263606698416031
Position 8: 0.00031932319086307897
Position 1177: 0.00022010999676621142
Position 1416: 0.0001871866161778797
Position 639: 0.00016308143855346723
Position 837: 0.00012012510970956142
Position 363: 0.00011919660028588403
Position 500: 0.00011042000576828451
Position 687: 9.463093454269501e-05
Position 833: 9.273193897557771e-05
Position 327: 7.029051385773068e-05
Position 1058: 6.857456578272271e-05
Position 1969: 6.251936784455488e-05
Position 1677: 5.386955336382239e-05
Position 853: 5.083389403621896e-05
Position 260: 3.692323958019269e-05
Position 1219: 3.473460297351352e-05
Position 529: 3.017452885015075e-05
Position 1642: 2.493681612219661e-05
Position 2388: 2.443437822078439e-05
Position 2510: 2.347768685489065e-05
Position 1096: 1.97509419603626e-05
Position 676: 1.9519678752199157e-05
Position 1877: 1.8695199588347656e-05
Position 865: 1.8047738117031473e-05
Position 1471: 1.4828780666786404e-05
Position 280: 1.1771783668713741e-05
Position 82: 1.1143760903186394e-05
Position 504: 1.0536010265480342e-05
Position 2987: 1.0421005926582081e-05
Position 122: 1.040769773943657e-05
Position 114: 1.0383622679701333e-05
Position 183: 1.01296697949101e-05
Position 1077: 1.0093663515191932e-05
Position 324: 9.078291207017754e-06
Position 112: 9.024305992054085e-06
Position 1037: 8.513261118703148e-06
Position 777: 7.68679140799832e-06
Position 1782: 7.185267098300553e-06
Position 795: 6.545304665965336e-06
Position 2527: 6.5365602218997275e-06
Position 2726: 6.197852133797425e-06
Position 932: 5.223385158012894e-06
Position 620: 5.20809601518184e-06
Position 663: 4.882058907298218e-06
Position 670: 3.6231013451316943e-06
Position 2080: 3.504672113220387e-06
Position 3048: 2.9905532542205448e-06
Position 1539: 2.568372173413245e-06
Position 468: 2.4538222798060464e-06
Position 2929: 2.282882576256735e-06
Position 1595: 2.184760290615818e-06
Position 637: 1.9918966580274408e-06
Position 2647: 1.8989202550980003e-06
Position 1648: 1.762197399950445e-06
Position 706: 1.49691871374465e-06
Position 1183: 1.3501999720728886e-06
Position 89: 5.292384409439553e-07
Position 66: 5.18410186207719e-07
Position 3046: 4.831510865119012e-07
Position 769: 3.1333970431082383e-07
Position 271: 2.752887330838019e-07
Position 282: 1.7798345582962655e-07
Position 911: 1.1902543025651541e-09
Position 900: 8.86661181004251e-10
Position 806: 1.1361762603904783e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10800: 0.9269637769979903
Position 17598: 0.3726698285590516
Position 16988: 0.3499995875296466
Position 5505: 0.2392793737956381
Position 12849: 0.2375168117214631
Position 7491: 0.22442119286557655
Position 21166: 0.15670251036265986
Position 14220: 0.13092800680484806
Position 20311: 0.11812078403185391
Position 17169: 0.09226708808544584
Position 10047: 0.05211412471556538
Position 15729: 0.04815844299938423
Position 1736: 0.0474257231830338
Position 20934: 0.04188065669594647
Position 10816: 0.039826251301492595
Position 5543: 0.03889863211813125
Position 2807: 0.03549449620076914
Position 16638: 0.032549213167554616
Position 18532: 0.026059439510747753
Position 1358: 0.022926850053832673
Position 16871: 0.019105557210869095
Position 14651: 0.016539384837308137
Position 12332: 0.015012903928817316
Position 9161: 0.014676984421496522
Position 18952: 0.013841182057695077
Position 13348: 0.01337607204608965
Position 10765: 0.011495321500733824
Position 4849: 0.010843993687425377
Position 14624: 0.010772579720675477
Position 5740: 0.010509486686219401
Position 14676: 0.010372579948331892
Position 18886: 0.008540891885751653
Position 13298: 0.007798126280936386
Position 1785: 0.007580341890104364
Position 5755: 0.007537803015730448
Position 397: 0.0074005908085858
Position 3255: 0.007022035161792261
Position 7533: 0.006900120775951918
Position 4680: 0.0064302248126310415
Position 3869: 0.006326764634651342
Position 18093: 0.005884375625468327
Position 2955: 0.005840100557015223
Position 13611: 0.005783453895529749
Position 14521: 0.004775115403544352
Position 5736: 0.004445399798196211
Position 3947: 0.00411596598176826
Position 3163: 0.003946958230909941
Position 12366: 0.0034601566219330878
Position 3095: 0.0029841596268853627
Position 11387: 0.0026705846674240016
Position 16355: 0.0026239585387221615
Position 15161: 0.0025710724903515707
Position 12019: 0.0024379714775421024
Position 7355: 0.0021395872264440077
Position 1404: 0.001990298828277603
Position 13384: 0.0018442162314172591
Position 1950: 0.0018360663247644787
Position 1322: 0.0017980329530540864
Position 17142: 0.0017212271495997977
Position 11665: 0.0016363056978989333
Position 3819: 0.0013715071107167352
Position 7372: 0.0012901366479185197
Position 3200: 0.0012319028704035984
Position 3929: 0.0012249213868285845
Position 3775: 0.0010880419209092545
Position 2016: 0.0010730856803192492
Position 1327: 0.0009681378734027473
Position 1967: 0.0008532481456408066
Position 2823: 0.0008311882023303917
Position 13641: 0.0007643367438152178
Position 11581: 0.0007599654052912475
Position 1823: 0.000711404572932708
Position 1409: 0.0006767047417348613
Position 4795: 0.0006692954653938462
Position 10427: 0.000629243489117153
Position 6030: 0.0005883573793048152
Position 3824: 0.0005819952809951204
Position 1312: 0.0005707850574043725
Position 13833: 0.0005406094974159092
Position 11683: 0.0005186558460515617
Position 1379: 0.00047359143415830803
Position 11858: 0.0004562060649272516
Position 5784: 0.00043308825056720846
Position 1230: 0.00038738937561086465
Position 4647: 0.0003828869495261691
Position 2803: 0.0003740520131933727
Position 4658: 0.0003630793248992334
Position 6309: 0.0003399834462155586
Position 11123: 0.00033172008663017507
Position 3884: 0.0003263198788787316
Position 10970: 0.00031282558384628206
Position 11075: 0.00028246597258219975
Position 1894: 0.00026866252300932365
Position 1300: 0.0002351714151967573
Position 3959: 0.00023381336283377039
Position 2083: 0.0002224489899296024
Position 11697: 0.00021143805370198645
Position 3068: 0.0002102948040562816
Position 6584: 0.0002087285089105289
Position 2062: 0.00020850378887479542
Position 6517: 0.00020086802082898528
Position 1974: 0.00020034207270205106
Position 11199: 0.00018862628025494588
Position 297: 0.00018251316818157861
Position 1387: 0.00017908541014127684
Position 13171: 0.00016369193566017086
Position 2874: 0.00015662744395740505
Position 833: 0.00015623023027588206
Position 12902: 0.0001521039304567491
Position 1680: 0.00014972405321170425
Position 1333: 0.0001412987658950795
Position 406: 0.00013269254312434092
Position 2003: 0.00010541773422570179
Position 1750: 9.770989927168154e-05
Position 2914: 8.063661989818452e-05
Position 7918: 6.680690872861967e-05
Position 7022: 5.984116840559906e-05
Position 11431: 5.600070774458183e-05
Position 11152: 5.242359075288385e-05
Position 9658: 5.113980817807915e-05
Position 3071: 4.4708437477228285e-05
Position 300: 4.137338498137611e-05
Position 2444: 4.004687788822409e-05
Position 4864: 3.5474100547211785e-05
Position 3278: 3.2094483097319115e-05
Position 4481: 2.999698059661363e-05
Position 3976: 2.9851271260192276e-05
Position 2526: 2.860119313037962e-05
Position 4022: 2.566359384624117e-05
Position 3328: 1.9187886663797472e-05
Position 2297: 1.2363788717651167e-05
Position 2022: 1.2020675341327447e-05
Position 1274: 1.185009319563861e-05
Position 1298: 1.1558291263731765e-05
Position 537: 1.1039796453303388e-05
Position 3549: 1.0850840251902988e-05
Position 6899: 9.354320714174619e-06
Position 1431: 8.54308866701975e-06
Position 887: 8.527148059379605e-06
Position 2088: 8.257663883570536e-06
Position 852: 7.547879173053564e-06
Position 6480: 7.529919346884858e-06
Position 1135: 5.836868194846302e-06
Position 4323: 5.791911104522827e-06
Position 759: 5.507420154530093e-06
Position 3302: 5.328395004110004e-06
Position 1195: 4.414053796227806e-06
Position 5103: 4.409200218299196e-06
Position 2385: 3.2144277710026988e-06
Position 2663: 2.816390899824216e-06
Position 2346: 2.566674515376066e-06
Position 1595: 2.538960581908627e-06
Position 932: 2.3309225367040716e-06
Position 997: 1.9932479756247506e-06
Position 1504: 1.9669036081256723e-06
Position 2262: 1.794157641117307e-06
Position 4768: 1.350710371671376e-06
Position 2273: 1.3475439799736104e-06
Position 1294: 1.1929697478750675e-06
Position 511: 1.155144275874527e-06
Position 2509: 1.1533330170220591e-06
Position 1067: 1.115353172481059e-06
Position 2632: 9.547577953221775e-07
Position 482: 9.311715270853645e-07
Position 543: 7.729808532939183e-07
Position 1912: 6.536425142069029e-07
Position 1251: 6.534948361186046e-07
Position 1088: 6.51691500012083e-07
Position 909: 6.360281305873854e-07
Position 1832: 6.333813976697182e-07
Position 1167: 5.633258137890338e-07
Position 2838: 5.607029732074404e-07
Position 1048: 5.179924556377161e-07
Position 1792: 4.895398721158124e-07
Position 2987: 4.5644376195668445e-07
Position 580: 4.430137437583958e-07
Position 271: 3.5365058350551894e-07
Position 1553: 3.1289648956646586e-07
Position 1212: 2.867265951755376e-07
Position 1457: 2.7585297491321223e-07
Position 2027: 2.484425274797705e-07
Position 1093: 2.2721788483129989e-07
Position 260: 2.012409204041566e-07
Position 1208: 1.6208490812994867e-07
Position 2056: 1.3426767224772323e-07
Position 1642: 1.3295478351353805e-07
Position 1023: 1.2708653827889788e-07
Position 1532: 1.266176860950031e-07
Position 1854: 1.1327334084869405e-07
Position 1467: 1.0639782057773372e-07
Position 338: 1.0497106777896035e-07
Position 1008: 9.446764703236878e-08
Position 248: 8.107129063901156e-08
Position 721: 7.982218475920954e-08
Position 1438: 3.6284415869867276e-09
Position 1214: 9.706725407601296e-10
Position 994: 6.500506572922488e-10
Position 1163: 5.317483541237558e-10
Position 1528: 4.841101264230556e-10
Position 1508: 4.701107408667974e-10
Position 1142: 4.527003979266423e-10
Position 1628: 3.7493293686837106e-10
Position 1028: 2.217059555561691e-10
Position 670: 1.8688882484778124e-10
Position 1077: 1.1422907857469208e-10
Position 911: 5.922439006609548e-11
Position 687: 4.550787535078791e-11
Position 485: 4.497431415219692e-11
Position 239: 1.9178056121838946e-11
Position 118: 1.0869116713998593e-11
Position 1920: 2.479413646077478e-12
Position 196: 1.7799704418766425e-12
Position 129: 1.4867435014311355e-12
Position 82: 2.286230813462731e-13
