Gene = Fbxl12
index = 401
Annotated 5SS: [2732]
Annotated 3SS: [5556]
SMsplice 5SS: [ 183  561 2752]
SMsplice 3SS: [ 456 2658 5556]
top_k =  1000
Partition function (log Z): -5.326548789873682

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.9142023593108748
Position 561: 0.8326916827503417
Position 2732: 0.5073802748544322
Position 2752: 0.4654084984240061
Position 2552: 0.18595167954895672
Position 3823: 0.04394224639310713
Position 5592: 0.03511280901805141
Position 5232: 0.027145123382718676
Position 5081: 0.022283598569152227
Position 931: 0.021673139526125797
Position 377: 0.016636057824258754
Position 5690: 0.015122160421392021
Position 3325: 0.01133871483573445
Position 4035: 0.010267027503536058
Position 1893: 0.008755794784955761
Position 2032: 0.006003418099668629
Position 4753: 0.005085144573031131
Position 5469: 0.0047644752565566195
Position 2450: 0.004596237371271481
Position 3289: 0.003516935657901747
Position 926: 0.003474114066444016
Position 5941: 0.0033436613823151513
Position 3531: 0.0032331525027896216
Position 2789: 0.0030808246982289757
Position 6022: 0.003048486813196556
Position 5962: 0.002969444341349685
Position 6085: 0.0026697310711091796
Position 363: 0.002584903189338853
Position 6763: 0.0025101909194735067
Position 4021: 0.0023231700053593803
Position 5746: 0.0022156433138063067
Position 128: 0.001953617511444792
Position 4776: 0.0019239851880326687
Position 4759: 0.001797480024732847
Position 6787: 0.0017756230252485013
Position 375: 0.0016913321885839922
Position 758: 0.001658003625118029
Position 2218: 0.0013687477816485235
Position 923: 0.001325579062468627
Position 5664: 0.0010912297918509685
Position 2496: 0.0010102625902768114
Position 1207: 0.0009914551458291888
Position 5093: 0.0009425833019043976
Position 478: 0.0008613949011628022
Position 381: 0.0008342157921630069
Position 341: 0.0007649476925474251
Position 5637: 0.0007122268065125935
Position 5842: 0.0006329199597531496
Position 1871: 0.0005722852046021823
Position 383: 0.000498002748798804
Position 5728: 0.00045178247434155786
Position 1216: 0.0004417422064199428
Position 358: 0.0003812630376134563
Position 2079: 0.00030547848132069275
Position 955: 0.0002859759859745132
Position 198: 0.00028224523820359425
Position 6262: 0.0002780344922286501
Position 869: 0.0002552694795663564
Position 2265: 0.0002470528680130077
Position 1285: 0.00022513882918383344
Position 863: 0.00022060176111692883
Position 3590: 0.00021683594112088656
Position 4013: 0.00021661586171513
Position 2526: 0.0001900702066262985
Position 4438: 0.00018623152931298255
Position 5601: 0.00015980792323526359
Position 4064: 0.0001571782479718346
Position 770: 0.00015631385781355328
Position 303: 0.00015448649953591045
Position 898: 0.00015368981616019247
Position 1738: 0.00014498252015493582
Position 1814: 0.00014231654764973591
Position 651: 0.0001379939292610511
Position 3034: 0.0001303743243503259
Position 2346: 0.00011920489326812722
Position 3023: 0.00011540241959519728
Position 185: 0.00011146707143408243
Position 212: 0.000101661521966968
Position 276: 8.486931347853732e-05
Position 76: 8.290996285219419e-05
Position 252: 4.575052000003921e-05
Position 315: 3.908348916218847e-05
Position 279: 3.247158047095491e-05
Position 273: 3.236326699578852e-05
Position 14: 2.3539561238224812e-05
Position 285: 2.0691335111878977e-05
Position 330: 2.044630877047257e-05
Position 3717: 1.1735588858796206e-05
Position 66: 1.0301540483709802e-05
Position 24: 9.673310076765663e-06
Position 3068: 7.836390695755581e-06
Position 5616: 7.822901998767035e-06
Position 2795: 7.777038806059108e-06
Position 78: 7.373422500370753e-06
Position 5029: 6.78609380284032e-06
Position 5018: 6.528368519383637e-06
Position 400: 5.929790023228528e-06
Position 22: 3.644034698463327e-06
Position 717: 2.576490911997819e-06
Position 1554: 1.9721918335526084e-06
Position 592: 9.466623669348221e-07
Position 1144: 6.750502786226167e-07
Position 1331: 6.204837295760427e-07
Position 1065: 6.01749604631475e-07
Position 829: 5.926638182504456e-07
Position 1221: 5.552193186987295e-07
Position 1373: 4.861687874894342e-07
Position 976: 4.621170465950616e-07
Position 1342: 4.3511752542766325e-07
Position 775: 4.030237455792678e-07
Position 1048: 3.076162602383276e-07
Position 1271: 2.942939867246334e-07
Position 2660: 2.3700179644031813e-07
Position 1590: 1.699339397265967e-07
Position 609: 1.6743080368842098e-07
Position 450: 8.915970012643844e-08
Position 510: 6.878169954946578e-08
Position 692: 3.693143296987436e-08
Position 2711: 1.099685885112581e-08
Position 745: 1.0649420120607446e-08
Position 823: 8.578234142374341e-10
Position 789: 5.367730860186826e-12
Position 807: 4.591186039230903e-12
Position 780: 7.279244759488958e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2658: 0.7622760554216826
Position 456: 0.7310238010518118
Position 5556: 0.48741295270907503
Position 5823: 0.17438614293477842
Position 2551: 0.16146925504374507
Position 6661: 0.15515091702935058
Position 2490: 0.07562171822483925
Position 5134: 0.06344754473908804
Position 5275: 0.05312532300995347
Position 2391: 0.05016543198855399
Position 3716: 0.038580332963748375
Position 3943: 0.033098633797415344
Position 2405: 0.03302255712877563
Position 2415: 0.032011444207901266
Position 279: 0.026959567270865126
Position 789: 0.02401684683459243
Position 2373: 0.020593208323727578
Position 5652: 0.020307229366944686
Position 4929: 0.015136935584335001
Position 5167: 0.014902162999108765
Position 2932: 0.014599543518642078
Position 1780: 0.01088559806672775
Position 5231: 0.01024014817937573
Position 2677: 0.010009122457556745
Position 6920: 0.008438599127248094
Position 2341: 0.007922232380022145
Position 3883: 0.00613622308785392
Position 6196: 0.0059612455668153225
Position 2816: 0.005891460065322535
Position 4955: 0.005385746705082191
Position 3742: 0.005354937630087218
Position 291: 0.005273879421336407
Position 397: 0.004870352661331261
Position 3226: 0.004851872430728624
Position 6590: 0.004808549254504437
Position 3083: 0.004597432566386387
Position 3360: 0.004451389547458912
Position 3243: 0.0043240641541443595
Position 2679: 0.003889044530386714
