Gene = Srrm4
index = 1029
Annotated 5SS: [   484 109428 114759 116642 119311 120576 124050 124386 138409 142394
 144564 145328]
Annotated 3SS: [109280 114671 116569 119283 120524 123956 124228 138103 142189 144452
 145192 146942]
SMsplice 5SS: [   484  18603  38868  43501  53378  54868  55109  63316  72445  76340
  83593  90961 103844 109428 114759 116642 119311 124050 124386 138241
 142394 144564 145328]
SMsplice 3SS: [ 18429  38722  43401  53214  54571  54975  63238  72246  76238  83464
  90803 103694 109280 114671 116569 119283 123956 124228 138103 142189
 144452 145192 146942]
top_k =  1000
Partition function (log Z): -88.25221251508671

Sorted 5' Splice Sites (High to Low Probability):
Position 484: 0.9941582118356278
Position 8918: 0.6218598397635046
Position 129: 0.4720943406384157
Position 1991: 0.32686186762398123
Position 649: 0.20677673361604845
Position 768: 0.1855320287540596
Position 613: 0.09869889131617383
Position 1747: 0.07523549340262939
Position 1600: 0.057970096605149624
Position 2590: 0.035963558681235956
Position 7525: 0.0337678904056999
Position 287: 0.01972388824053239
Position 5695: 0.01834144567177583
Position 5496: 0.009879704160243533
Position 5349: 0.007316330225896121
Position 749: 0.006013262360154474
Position 9640: 0.005007074921484347
Position 1757: 0.0022497120376422817
Position 47: 0.002192325544256022
Position 814: 0.0012810728773861163
Position 183: 0.001216574460431365
Position 1800: 0.0009803502599965961
Position 3546: 0.0007217806367169308
Position 756: 0.0006431008239435126
Position 188: 0.0004663994158421674
Position 1650: 0.00043037969168753325
Position 845: 0.0003787024172418702
Position 456: 0.00036491909317313615
Position 2407: 0.0003237419208941852
Position 1080: 0.0002805497885103684
Position 244: 0.0001487207837463533
Position 3191: 0.00010129101962169644
Position 449: 5.863738598406929e-05
Position 21: 5.52203689403173e-05
Position 277: 3.1613828276504665e-05
Position 2307: 2.860206055694804e-05
Position 291: 1.8996021773328348e-05
Position 606: 1.7760009197670707e-05
Position 279: 1.5586401184853716e-05
Position 663: 1.0821515785284117e-05
Position 35: 6.950466529359201e-06
Position 432: 4.396979019268744e-06
Position 520: 2.2098807290501783e-06
Position 2380: 1.9197031920603144e-06
Position 300: 1.2554435398323708e-06
Position 503: 1.1810786099415703e-06
Position 2074: 1.0189807741366006e-06
Position 603: 9.01069229993155e-07
Position 647: 8.751134577135132e-07
Position 495: 6.504127708379366e-07
Position 1163: 5.852728531917241e-07
Position 772: 5.789763278804115e-07
Position 394: 5.614871357475447e-07
Position 1104: 3.864049532172739e-07
Position 419: 2.014138049945288e-07
Position 586: 1.8841492030213992e-07
Position 1030: 1.6922609682506558e-07
Position 860: 9.966856027958186e-08
Position 562: 9.221248939017538e-08
Position 806: 9.110978354123539e-08
Position 931: 8.97070931101207e-08
Position 385: 7.522373082488519e-08
Position 889: 3.318782739059582e-08
Position 834: 3.042762344190643e-08
Position 588: 9.13162499085071e-09
Position 831: 3.4791587191265005e-09
Position 847: 2.908949452263559e-09
Position 887: 2.440218263352653e-09
Position 758: 1.723277019871478e-09
Position 542: 7.052020649073636e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8711: 0.7229550371095441
Position 18849: 0.5578736003437241
Position 550: 0.484088681729927
Position 351: 0.3941510017256107
Position 1865: 0.19873004035001562
Position 1867: 0.10125647940642955
Position 306: 0.07656911832700208
Position 1551: 0.060564994083996807
Position 9898: 0.05803474887796789
Position 7324: 0.05603135295724638
Position 8836: 0.04280652538737395
Position 6129: 0.03876535704388421
Position 9464: 0.02225174445594277
Position 747: 0.021905056577647863
Position 1649: 0.019856351514869093
Position 1526: 0.01743553889638777
Position 2097: 0.016028495258123665
