Gene = Ciart
index = 265
Annotated 5SS: [  77 1051 1249 1597 1823]
Annotated 3SS: [ 641 1172 1517 1710 3081]
SMsplice 5SS: [  77 1051 1249 1597 1823]
SMsplice 3SS: [ 641 1172 1517 1710 1921]
top_k =  1000
Partition function (log Z): 1.8342139721876278

Sorted 5' Splice Sites (High to Low Probability):
Position 1249: 0.9687141563967788
Position 1597: 0.9570578636971384
Position 1051: 0.7346404517329488
Position 77: 0.7077963745136253
Position 3014: 0.4748658077778261
Position 1823: 0.4454765669852292
Position 277: 0.31035660712057955
Position 1899: 0.27451617324133704
Position 2549: 0.18363700307012534
Position 160: 0.17725718722935313
Position 1955: 0.080098782596786
Position 287: 0.023707679471706
Position 983: 0.021231864203058632
Position 2340: 0.017014850897895794
Position 1800: 0.014768836065960108
Position 3039: 0.013922254849801129
Position 782: 0.013229955640468428
Position 124: 0.011519212781347264
Position 2973: 0.008358695901563407
Position 768: 0.004438053891213712
Position 724: 0.004111846940509241
Position 1016: 0.003996829923740097
Position 775: 0.003743312237035678
Position 850: 0.003516699110316465
Position 648: 0.002553831626088727
Position 7: 0.0023312160804372863
Position 661: 0.002274524336026321
Position 1601: 0.0021219431475730287
Position 1886: 0.0019305947222005486
Position 1630: 0.001731142794748377
Position 216: 0.0017030112363354518
Position 854: 0.0015486262269216154
Position 1568: 0.0014829531960452971
Position 3248: 0.0013899324369577313
Position 866: 0.0010334205149495792
Position 2760: 0.0008764106689393512
Position 1283: 0.0007787008626288307
Position 3413: 0.0007250978260818884
Position 2995: 0.0007013431046210523
Position 2986: 0.0006458371649786421
Position 920: 0.0005628899764638278
Position 384: 0.00046289130916947317
Position 244: 0.00037958648436995935
Position 391: 0.00035666361033098417
Position 234: 0.0002797882866666391
Position 722: 0.0002682526216391854
Position 343: 0.00026622602177141827
Position 998: 0.0002230369575203564
Position 423: 0.00012796974256543855
Position 3641: 0.0001269762117403874
Position 187: 0.00011994156129778489
Position 1234: 0.00010430201055351157
Position 913: 0.00010250865246531762
Position 964: 9.348941691208129e-05
Position 150: 8.863282339850064e-05
Position 323: 7.592875036697742e-05
Position 2590: 6.351114669319636e-05
Position 2702: 5.6428534343527544e-05
Position 281: 5.2164765917317786e-05
Position 395: 5.154109731375074e-05
Position 1368: 3.255388673378194e-05
Position 1572: 2.3856085975469135e-05
Position 1651: 2.146743073508232e-05
Position 310: 1.6928706607321365e-05
Position 1739: 1.4360292841586134e-05
Position 428: 1.3074084175703783e-05
Position 1524: 1.253975683897372e-05
