Gene = Sass6
index = 944
Annotated 5SS: [  171  8515 10269 10762 12487 13442 15376 19090 23443 23642 23896 24325
 25184 26501 32160 33605]
Annotated 3SS: [ 8453 10188 10656 12314 13375 15255 18897 23247 23551 23715 24242 25049
 26374 32064 33509 33699]
SMsplice 5SS: [  171  4294  7356  8515 10269 10762 12487 15376 23642 24325 26501 32160
 33605]
SMsplice 3SS: [ 4181  7280  8453 10188 10656 12314 15255 23548 24242 26374 32064 33446
 33699]
top_k =  1000
Partition function (log Z): 10.143886887680592

Sorted 5' Splice Sites (High to Low Probability):
Position 15376: 0.9970375673695596
Position 32160: 0.9742031457567788
Position 23642: 0.9711114179524163
Position 24325: 0.9612418525616647
Position 171: 0.9529861087035818
Position 10762: 0.9004636380308394
Position 33605: 0.8906231631767285
Position 12487: 0.8473771201261336
Position 8515: 0.7747310493473614
Position 26501: 0.7571569555988883
Position 10269: 0.722586213748568
Position 7356: 0.6350657462306829
Position 4294: 0.608549220059176
Position 19467: 0.576108271809403
Position 6263: 0.3985230915744607
Position 26677: 0.36406537212842793
Position 33354: 0.3296246281163053
Position 19090: 0.29787846427246717
Position 9340: 0.2867899514140126
Position 23443: 0.2689936008444243
Position 25184: 0.21721174379663932
Position 12813: 0.1670694372216623
Position 25335: 0.16505350086126847
Position 15752: 0.14911438481221054
Position 19281: 0.13590890064564806
Position 8275: 0.11750973171771761
Position 5520: 0.11396318589797196
Position 20984: 0.10682666996307033
Position 33413: 0.0912227259996141
Position 32347: 0.08492190879386247
Position 3298: 0.08091486501640768
Position 10378: 0.07049696910410568
Position 23896: 0.06250422816733676
Position 20089: 0.061771906634647024
Position 5310: 0.059623977233479356
Position 2681: 0.04445814835717453
Position 3671: 0.043234670946118776
Position 6977: 0.03672666092731913
Position 22914: 0.033632356660896964
Position 33625: 0.03031325987725499
Position 2368: 0.0283921317235572
Position 24044: 0.027713137331036655
Position 2689: 0.02609681221264641
Position 1319: 0.025901879345995756
Position 8754: 0.025869602862356383
Position 5543: 0.02573168021812683
Position 8650: 0.02461167676504445
Position 30531: 0.02254326148816823
Position 2672: 0.022435214695270083
Position 7537: 0.02243423055606303
Position 21436: 0.02155510133344774
Position 248: 0.021359223954778846
Position 1050: 0.019002610295800595
Position 30430: 0.018932054436916902
Position 8539: 0.018573981110515895
Position 32335: 0.017690945518554164
Position 25848: 0.017196773526987362
Position 5597: 0.01702608685687742
Position 24824: 0.014803344367023078
Position 5533: 0.014335352297073821
Position 3376: 0.013986820283777887
Position 7547: 0.012510632224454556
Position 9738: 0.012249769926905666
Position 4333: 0.012106851042481468
Position 99: 0.011115291977991718
Position 8790: 0.011102278631432271
Position 1749: 0.010077641290345862
Position 33799: 0.009111592554184233
Position 4445: 0.00901176805358905
Position 4382: 0.008524783226728123
Position 25201: 0.008401241287914798
Position 24574: 0.008179320747784574
Position 13087: 0.007770747512580938
Position 13442: 0.007736792213191395
Position 9399: 0.007220213527890768
Position 14320: 0.006976862503006218
Position 9394: 0.006731255258607241
Position 252: 0.005584350466531509
Position 25611: 0.005510239785532818
Position 33848: 0.004803265511226433
Position 634: 0.004748012235819461
Position 12043: 0.004715182079454202
Position 24243: 0.004160384093777714
Position 394: 0.003947379400813925
Position 25995: 0.003705684854314405
Position 487: 0.0031404980630446015
Position 1135: 0.0031290256797318465
Position 25091: 0.003005142623654388
Position 4131: 0.002725598374192669
Position 23765: 0.0025845425343416486
Position 1997: 0.002582442126170905
Position 23899: 0.002300662813346012
Position 11585: 0.002180563404770147
Position 769: 0.0020275320809150814
Position 19782: 0.001957187893542294
Position 26064: 0.0019366431626682242
Position 1415: 0.0018896297124648964
Position 7887: 0.0018430133303024591
Position 2234: 0.0018015320696599306
Position 25381: 0.0017173423164262682
Position 521: 0.0014842587394470071
Position 11364: 0.001345499278748858
Position 10787: 0.0013330127593196533
Position 25907: 0.0011907606351337803
Position 4980: 0.0010747524083000524
Position 3860: 0.001043944934969176
Position 33802: 0.0010385984351762244
Position 2550: 0.0008947729489063224
Position 24295: 0.0008548838881232716
Position 3024: 0.0008421314049948611
Position 3335: 0.0008357078315199442
Position 115: 0.0008226482742423989
Position 12086: 0.000800686541555951
Position 33834: 0.0007864271418873875
Position 2321: 0.000729554703638237
Position 15949: 0.0006427898195488233
Position 3318: 0.000639332478665038
Position 2745: 0.0006346823588405306
Position 941: 0.0005944084979381063
Position 25551: 0.0005241931025783984
Position 566: 0.0004892078096134502
Position 3415: 0.0004840009343776893
Position 33791: 0.00045179887919760567
Position 2783: 0.0004493839566347786
Position 25329: 0.00044557260222471084
Position 1249: 0.00041257376336669067
Position 26181: 0.00039431486589292365
Position 32612: 0.00038829249616260784
Position 18366: 0.00038811263509731634
Position 2971: 0.00037816618708125303
Position 25158: 0.00032967237031084463
Position 3806: 0.00032599813273712796
Position 24329: 0.0002924504195278331
Position 25339: 0.0002862237402926803
Position 4299: 0.0002119148354922178
Position 17802: 0.0001712653335448599
Position 19749: 0.00011931649307418284
Position 33901: 0.00011897332692580087
Position 198: 0.00011351475725475753
Position 19416: 5.887937400588292e-05
Position 969: 4.857629426155041e-05
Position 33753: 4.7996423405231454e-05
Position 192: 4.322676036217941e-05
Position 87: 4.219474939076073e-05
Position 2291: 3.3868741218792414e-05
Position 1139: 3.2665797544109286e-05
Position 260: 2.755072692037161e-05
Position 1955: 2.3148343716739142e-05
Position 1069: 2.298045904938691e-05
Position 604: 2.0992584204284153e-05
Position 2274: 2.0779250350627025e-05
Position 1366: 1.5752198674944945e-05
Position 33972: 1.4323494690573293e-05
Position 2338: 1.2936250064013261e-05
Position 204: 1.2211071929570717e-05
Position 2472: 1.1320152983569946e-05
Position 110: 1.1172383406309248e-05
Position 238: 1.0949206909571085e-05
Position 2228: 1.084006659784806e-05
Position 2566: 1.0590689506087563e-05
Position 233: 1.0145390449579602e-05
Position 1021: 9.300068906889755e-06
Position 856: 9.277671146872116e-06
Position 28088: 9.119675731073966e-06
Position 622: 7.649762491169131e-06
Position 8692: 7.2085920629741e-06
Position 400: 5.740510652133485e-06
Position 2280: 4.804553101012507e-06
Position 2263: 3.2899541962276635e-06
Position 24347: 2.9072907681386255e-06
Position 8817: 2.613918948834514e-06
Position 1092: 2.384981759844263e-06
Position 323: 2.3601957851592347e-06
Position 2004: 2.257677544164296e-06
Position 1039: 2.1060858438529224e-06
Position 2715: 2.069364421594488e-06
Position 432: 1.6077090047582628e-06
Position 1121: 1.4619758481869184e-06
Position 2728: 1.426451209645191e-06
Position 1963: 1.0979404828969725e-06
Position 27089: 1.0539580573629273e-06
Position 711: 1.0188269995389113e-06
Position 2722: 8.551464466775643e-07
Position 1028: 6.933370880908305e-07
Position 120: 6.827713019535153e-07
Position 262: 6.382941224669198e-07
Position 443: 6.199140035110357e-07
Position 319: 6.124126714670468e-07
Position 27259: 6.113565299230237e-07
Position 503: 5.343254469787995e-07
Position 145: 5.337801684284299e-07
Position 686: 4.7564740487145646e-07
Position 1355: 4.662271275300088e-07
Position 15810: 4.482183778261248e-07
Position 1373: 4.4629144535021367e-07
Position 1929: 4.4306492974072786e-07
Position 398: 4.277220347473173e-07
Position 27445: 4.2181706892612106e-07
Position 638: 4.1911601701060693e-07
Position 338: 3.932933183166276e-07
Position 28129: 3.437645889912556e-07
Position 15772: 3.3979812659247407e-07
Position 853: 3.1620890794230796e-07
Position 27703: 2.908468894505062e-07
Position 757: 2.703818173169779e-07
Position 27247: 2.3952470844148506e-07
Position 15665: 2.385026323313764e-07
Position 15713: 2.3740169003545588e-07
Position 133: 1.518940882592315e-07
Position 1047: 1.0835933873440211e-07
Position 464: 8.653277705442095e-08
Position 27760: 7.52302936823294e-08
Position 26542: 1.2228823394627362e-08
Position 270: 1.1382877018558665e-08
Position 26546: 7.807836098397468e-09
Position 26509: 6.384835079424455e-09
Position 26769: 4.688725861222475e-09
Position 609: 2.3958393763897657e-09
Position 27223: 2.3254142811464394e-09
Position 27085: 2.0402300001900134e-09
Position 26881: 1.2591865692705773e-09
Position 26521: 6.950447939361717e-10
Position 26990: 6.467841951063779e-10
Position 26897: 5.448399247763719e-10
Position 703: 4.848128997007431e-10
Position 27228: 4.4948082611111076e-10
Position 860: 2.9931834187623563e-10
Position 723: 2.2980053931525386e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 33699: 0.9927078345899992
Position 32064: 0.9762540754703312
Position 15255: 0.9416077901136974
Position 26374: 0.9403722532389513
Position 24242: 0.8918622290179146
