Gene = Zfp428
index = 1201
Annotated 5SS: [ 367 3684]
Annotated 3SS: [3475 8005]
SMsplice 5SS: [ 367 3684]
SMsplice 3SS: [3614 7966]
top_k =  1000
Partition function (log Z): -4.9114434386453905

Sorted 5' Splice Sites (High to Low Probability):
Position 367: 0.9896235492792794
Position 3684: 0.9796033663756248
Position 1908: 0.34857187598692635
Position 8083: 0.22173615111117112
Position 7830: 0.17866170348083074
Position 4644: 0.1581620200657528
Position 1755: 0.1092093487694128
Position 2884: 0.03589094083521411
Position 4510: 0.03401304363457722
Position 4489: 0.02921760412155588
Position 3527: 0.02888060761146615
Position 7807: 0.028522870362974666
Position 8099: 0.02660200643918311
Position 2502: 0.025742868635480975
Position 807: 0.022706613182607818
Position 3322: 0.015125826383394114
Position 2805: 0.014128855692703824
Position 1063: 0.011519968739494136
Position 162: 0.01007021895079185
Position 6442: 0.008070578001726385
Position 4343: 0.006432175238278791
Position 6325: 0.005682842538692339
Position 6808: 0.00521323786697603
Position 4502: 0.005137249442047286
Position 1819: 0.00505147308553129
Position 758: 0.004346826193135107
Position 4127: 0.00409542659480548
Position 2967: 0.0035912170697588106
Position 4403: 0.0030572570815858764
Position 4203: 0.0028925489363612208
Position 1782: 0.0028839088736566645
Position 7841: 0.0028221939766446707
Position 766: 0.0027957075423560686
Position 4166: 0.0027723891616222487
Position 6742: 0.0027430292588022237
Position 131: 0.002273022001241053
Position 2909: 0.0022351409123779584
Position 8381: 0.0022049856861403407
Position 3689: 0.002135521663527235
Position 2900: 0.0020350706815730857
Position 2544: 0.0018886606340513432
Position 840: 0.001745757808333237
Position 3172: 0.0015608958962756289
Position 6079: 0.0015170360585378692
Position 1750: 0.001253056243479231
Position 1850: 0.001109708277168082
Position 545: 0.000991007913363483
Position 6720: 0.0009889467984638166
Position 7653: 0.0009720256024031389
Position 8489: 0.0009475377624330878
Position 1923: 0.000942143515226513
Position 4415: 0.0008779512981132762
Position 1093: 0.0008724198379630556
Position 6538: 0.0007764933500967305
Position 4234: 0.0006019243357514406
Position 1835: 0.000517239081823204
Position 1615: 0.0004757697184149698
Position 8213: 0.000434911567020404
Position 4508: 0.0004093748129130898
Position 978: 0.00032432884421858835
Position 363: 0.0003110921993039608
Position 2507: 0.00030642644531828387
Position 833: 0.0002926505795860091
Position 1730: 0.00027728875791394687
Position 3815: 0.00027445545347881174
Position 3006: 0.0002287080809320379
Position 4006: 0.00022711742581751923
Position 3200: 0.00022216501482752652
Position 8455: 0.0002214739461145167
Position 4465: 0.00021725097156351762
Position 8390: 0.00020646670566154784
Position 221: 0.00015457260390143367
Position 1067: 0.00014179308253045198
Position 2823: 0.00013392879837085956
Position 2995: 0.00012821534324656858
Position 556: 0.00011975171519338822
Position 373: 0.00011058420150669117
Position 649: 0.00010696979844232423
Position 1519: 9.81320503238009e-05
Position 535: 8.24604464902782e-05
Position 1511: 8.077240837846233e-05
Position 1039: 7.62627627720004e-05
Position 1389: 7.597515007517011e-05
Position 3860: 6.756308724863527e-05
Position 4094: 6.0294049411914036e-05
Position 4078: 5.157342885037749e-05
Position 118: 4.771424674905413e-05
Position 1528: 4.7296049851343745e-05
Position 1617: 4.203028010097154e-05
Position 4015: 4.018819380608285e-05
Position 4111: 3.956504527682381e-05
Position 371: 3.740822400643181e-05
Position 734: 3.6672244789235794e-05
Position 4238: 3.594093801583827e-05
Position 1311: 3.570412912247779e-05
Position 850: 3.5217453242332485e-05
Position 711: 3.2141340302782464e-05
Position 776: 3.1291605988981375e-05
Position 111: 2.9962398910806452e-05
Position 3992: 2.668188768220994e-05
Position 4013: 2.654762935315986e-05
Position 1632: 2.567343197647404e-05
Position 4216: 2.467874441091711e-05
Position 794: 2.3463516025302474e-05
Position 1490: 2.1941737526000482e-05
Position 3701: 2.1868471369173255e-05
Position 2438: 2.048776191430254e-05
Position 1894: 1.9822032142151012e-05
Position 4097: 1.7495846011279696e-05
Position 1901: 1.6950462910517544e-05
Position 3972: 1.599756836746154e-05
Position 3916: 1.5479899018221777e-05
Position 6570: 1.3444135740205187e-05
Position 679: 1.0915391278916942e-05
Position 686: 9.661723132471996e-06
Position 846: 9.21352156654066e-06
Position 461: 8.776456740346818e-06
Position 44: 8.659699819946521e-06
Position 797: 7.85500017448469e-06
Position 689: 7.832177673845397e-06
Position 1139: 7.751833402197916e-06
Position 1636: 6.319735324199803e-06
Position 476: 5.039550325731072e-06
Position 1009: 4.237346656448574e-06
Position 1110: 3.7214363014228265e-06
Position 1085: 3.3252809911117647e-06
Position 770: 3.0392313713297305e-06
Position 3732: 2.763297155425523e-06
Position 782: 5.122053024324476e-07
Position 961: 4.4117220517236525e-07
Position 1134: 3.868987816359611e-07
Position 1412: 2.5828754657126227e-07
Position 3809: 1.4969310187590606e-07
Position 271: 1.2121370108272067e-07
Position 313: 7.127704211503098e-08
Position 323: 5.577282115641893e-08
Position 818: 3.3916890345130413e-08
Position 263: 2.7167535648931508e-08
Position 633: 7.607295685383371e-09
Position 753: 9.475121851095089e-10
Position 721: 3.243601337818477e-10
Position 673: 3.004747553018036e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3614: 0.5934250413909518
Position 7966: 0.520826133721635
Position 3475: 0.3837350404743237
Position 1698: 0.3003309441738143
Position 4318: 0.2973060608312303
Position 7735: 0.22214598007245562
Position 8248: 0.13200702101021114
Position 8005: 0.120414927445094
Position 1645: 0.07494718132005981
Position 8166: 0.06281729011360976
Position 6650: 0.05058354929032837
Position 1818: 0.04776841504628374
Position 2717: 0.047355869537224544
Position 3926: 0.042214677066529684
Position 8555: 0.041175154305604214
Position 4342: 0.03466324649577109
Position 8191: 0.026181161924703555
Position 7806: 0.01855712588381304
Position 1794: 0.015370957174927632
Position 493: 0.015110578806902537
Position 1571: 0.014156983981299302
Position 6890: 0.012721643989239768
Position 4468: 0.011937334784937224
Position 3225: 0.011575766051430842
Position 3508: 0.011349933501822899
Position 8025: 0.01029841948533394
Position 5758: 0.010273513432438574
Position 3386: 0.01005648284393724
Position 4856: 0.009760389516640672
Position 2739: 0.009665810421535456
Position 4385: 0.009268173814774692
Position 7895: 0.008251261756987474
Position 4055: 0.007714485173544668
Position 698: 0.007327440092252384
Position 2412: 0.007233195173489822
Position 292: 0.00696859719185126
Position 1835: 0.006557786602021929
Position 2346: 0.006440294975974407
Position 6225: 0.006415944861873647
Position 2350: 0.006026720454813339
Position 6383: 0.005873243010694289
Position 7583: 0.005730448303720598
Position 7731: 0.0056465216010818785
Position 656: 0.005459754814717095
Position 7608: 0.005276385609703064
Position 3452: 0.0048863835580591
Position 904: 0.004793965518324445
Position 8175: 0.004640612021766155
Position 2466: 0.004019672574515092
Position 3101: 0.003806509848632075
Position 3616: 0.003734247246604413
Position 7783: 0.003321443757369861
Position 1838: 0.003297886763457321
Position 5174: 0.0031037095195715547
Position 975: 0.002919572193478941
Position 4034: 0.0027117287236124695
Position 6686: 0.0027034931997180047
Position 4886: 0.002496874770561614
Position 3884: 0.0023569046055268365
Position 1588: 0.0023049569461373195
Position 8335: 0.00211064481332589
Position 8028: 0.0020862243350080285
Position 6551: 0.0020144314823916766
Position 8561: 0.00198705881999634
Position 3055: 0.0018025699481602835
Position 8031: 0.0017843651326007906
Position 6361: 0.001764744113617982
Position 1676: 0.0017278051374444968
Position 2290: 0.001618898071608654
Position 6415: 0.0016056233862232407
Position 1500: 0.001589382299852455
Position 6618: 0.0015333524074434932
Position 877: 0.0015134292800589124
Position 3785: 0.0014198735134848782
Position 4754: 0.0014165765806388767
Position 6262: 0.0012645234295531498
Position 307: 0.001132817751326128
Position 1658: 0.0011322204972805895
Position 7757: 0.0011083353731038317
Position 961: 0.0010451029812247638
Position 4535: 0.0009843573625435253
Position 8454: 0.000978645777589661
Position 4202: 0.0009726643110390778
Position 3641: 0.0009348842189629921
Position 7079: 0.0009285724564508652
Position 2497: 0.0009277990915081708
Position 4412: 0.000919641995623097
Position 2242: 0.0008673077172723945
Position 6171: 0.0008406503023188422
Position 943: 0.0008202017732648285
Position 1615: 0.0007123519160462331
Position 3955: 0.0006609931098280676
Position 1423: 0.0006252903963032877
Position 4607: 0.0006044317874148678
Position 3800: 0.0005947005847453793
Position 3146: 0.0005853372392629264
Position 5185: 0.0005366624717514038
Position 7878: 0.0005366390502295438
Position 2198: 0.0005213624544591995
Position 3510: 0.0005065610344228954
Position 4577: 0.0005062162121361449
Position 8145: 0.0004989714213133598
Position 2389: 0.0004365341949576309
Position 2571: 0.00041857430786114506
Position 705: 0.00041797898226661457
Position 6831: 0.0004170452886516554
Position 995: 0.0003962638460944101
Position 3890: 0.0003892320222012563
Position 4070: 0.0003786386155904359
Position 653: 0.00036989189240002585
Position 4539: 0.0003494960169730995
Position 4165: 0.00034912713872419594
Position 2194: 0.00033835372962188066
Position 668: 0.00032480839360385876
Position 8460: 0.0003173646192220379
Position 3164: 0.000313651645868898
Position 3634: 0.00030622688449943565
Position 3526: 0.00029430850253851564
Position 6774: 0.0002930596173244341
Position 3321: 0.0002596482909043597
Position 3290: 0.000259078390133271
Position 3265: 0.00024496437709186676
Position 3190: 0.00023959805549719074
Position 6368: 0.00023337734243051368
Position 1841: 0.00022262163117118503
Position 4719: 0.00021380450352019895
Position 4597: 0.00021325331072898996
Position 1476: 0.0002122856608522864
Position 8266: 0.00019880615694727407
Position 4549: 0.0001858540842636893
Position 2598: 0.00018578216273156442
Position 2536: 0.00018022106823126655
Position 4643: 0.0001724001730022969
Position 6623: 0.0001697679270728967
Position 5006: 0.00016875920062765686
Position 5219: 0.00016022807110604358
Position 3152: 0.000158824337890752
Position 5807: 0.00015783886326520757
Position 5800: 0.00014662495105242763
Position 6605: 0.00014340258809938136
Position 4502: 0.00013726901916809133
Position 2780: 0.00013425757316599816
Position 5096: 0.00012855374274307437
Position 2213: 0.00011710713686738864
Position 5138: 0.00011642533116743421
Position 4105: 0.000114437455154912
Position 5804: 0.00011419051701178976
Position 5195: 0.00010962552760041629
Position 512: 0.00010239626792133392
Position 1869: 9.963736110226863e-05
Position 806: 9.672637467287332e-05
Position 313: 8.687277703834785e-05
Position 4111: 8.602073708569033e-05
Position 671: 8.392980926406468e-05
Position 3409: 8.321230797481686e-05
Position 2362: 8.271427845970173e-05
Position 4913: 8.141556696225833e-05
Position 3845: 7.163166862250841e-05
Position 3683: 6.968775394796401e-05
Position 1371: 6.841220678021334e-05
Position 3443: 6.316495289005628e-05
Position 2054: 5.99486981312456e-05
Position 1351: 5.737172967465637e-05
Position 3750: 5.5700920482320905e-05
Position 3803: 4.6165754619578836e-05
Position 2774: 4.322662813845919e-05
Position 1518: 3.8449375182706026e-05
Position 1709: 3.6393975220067755e-05
Position 886: 3.612978422704751e-05
Position 517: 3.591645538175069e-05
Position 1511: 3.5460092017415974e-05
Position 1310: 3.526634794365887e-05
Position 1755: 3.4667421473686605e-05
Position 3349: 2.670399222945587e-05
Position 328: 2.4749326953469083e-05
Position 476: 1.574074087418829e-05
Position 6265: 1.4360941287296832e-05
Position 1845: 1.3917079234458413e-05
Position 1907: 1.3806226348123826e-05
Position 977: 1.2425697060213028e-05
Position 461: 1.1534027876092888e-05
Position 1715: 1.1124775072996648e-05
Position 1197: 1.0971963530845499e-05
Position 441: 1.0044966772068666e-05
Position 4421: 8.943218702506059e-06
Position 1262: 8.770825445103018e-06
Position 782: 8.7441812408345e-06
Position 1142: 8.708537483157355e-06
Position 792: 8.205952987179721e-06
Position 968: 7.88879210206467e-06
Position 933: 4.404214113881311e-06
Position 1528: 4.167276024281998e-06
Position 582: 3.6399368039156425e-06
Position 3305: 3.558253699610134e-06
Position 1215: 3.4378064609168633e-06
Position 2421: 3.259508551734656e-06
Position 1139: 3.0385065275946805e-06
Position 837: 2.8259500283423374e-06
Position 2304: 2.723468331800197e-06
Position 107: 2.682756564292817e-06
Position 1254: 2.6594842690244264e-06
Position 2393: 2.629747184778323e-06
Position 3274: 2.626058895220647e-06
Position 2447: 2.348978336273036e-06
Position 2247: 2.3431272433867403e-06
Position 740: 2.2620024618079848e-06
Position 1048: 2.138230724676228e-06
