Gene = Sept7
index = 968
Annotated 5SS: [  249 11757 13046 25200 34318 35868 41352 44037 45458 47093 49087 51402
 53815]
Annotated 3SS: [11751 12942 25092 34216 35732 41233 43943 45360 47040 48960 51265 53674
 55061]
SMsplice 5SS: [  913 13046 25200 34318 41132 41352 44037 45458 47093 49087 51402 53815]
SMsplice 3SS: [12942 25092 34216 41002 41233 43943 45360 47040 48960 51265 53674 55061]
top_k =  1000
Partition function (log Z): -25.227771957307013

Sorted 5' Splice Sites (High to Low Probability):
Position 25200: 0.993427876055297
Position 13046: 0.9402210196640137
Position 34318: 0.7353485003018785
Position 913: 0.6228704011197972
Position 1497: 0.448246929617525
Position 11449: 0.27619766681057695
Position 81: 0.25975887465624753
Position 11117: 0.22777060297122206
Position 15479: 0.2266738326708843
Position 2865: 0.22404747274793443
Position 35868: 0.21161833384245013
Position 249: 0.12742432607629436
Position 13301: 0.10985131786139134
Position 11437: 0.09579447356280961
Position 10919: 0.07980669658552017
Position 13305: 0.06329081277321365
Position 17279: 0.05901006765596998
Position 13042: 0.05042731239531405
Position 125: 0.045065752690901774
Position 194: 0.03621977225911016
Position 14405: 0.03017446776457965
Position 4908: 0.017049489957598793
Position 7451: 0.0052020073628924555
Position 13039: 0.004647948616242889
Position 77: 0.004562763255356706
Position 170: 0.003922085328062921
Position 29506: 0.0038770485517231976
Position 697: 0.003412066346926852
Position 129: 0.0024451226066919958
Position 29034: 0.0020469513730241636
Position 26045: 0.001627498562437033
Position 693: 0.0010990933877394686
Position 448: 0.0010973742079856965
Position 685: 0.0010905751771086375
Position 1221: 0.00098040644772351
Position 2611: 0.0009492153274263951
Position 2314: 0.0008778838816330969
Position 2226: 0.0008167440022616825
Position 898: 0.0006787470123571963
Position 1755: 0.0005987489304921538
Position 2288: 0.0004983781887973338
Position 303: 0.0004552941945725431
Position 190: 0.0004524887304079415
Position 729: 0.00040683050442193993
Position 917: 0.0002449845433840313
Position 941: 0.0002268591241479468
Position 1218: 0.0002241914277320307
Position 1207: 0.00021573155723674355
Position 657: 0.000185586097834622
Position 559: 0.00017702122743206106
Position 701: 0.00017631981686870002
Position 633: 0.00016457516773587004
Position 1551: 0.0001607082820626026
Position 980: 0.00013337891676974998
Position 605: 0.0001323512698226557
Position 198: 9.159722173144084e-05
Position 719: 6.099780725375932e-05
Position 1024: 5.129825455931534e-05
Position 29002: 4.93184240936127e-05
Position 61: 4.036790516215962e-05
