Gene = Wfs1
index = 1191
Annotated 5SS: [  340  7148 12322 13735 15472 16020 17648]
Annotated 3SS: [ 6907 12238 13589 15300 15938 17495 20526]
SMsplice 5SS: [  340  7148 12322 13735 15472 15686 16020 17648]
SMsplice 3SS: [ 6907 12238 13589 15300 15612 15938 17581 20526]
top_k =  1000
Partition function (log Z): 14.68572823062851

Sorted 5' Splice Sites (High to Low Probability):
Position 340: 0.9978383950324675
Position 17648: 0.9969272882864629
Position 7148: 0.9871680110120763
Position 12322: 0.9738648787413224
Position 13735: 0.9726948150746487
Position 16020: 0.8761931422459024
Position 15472: 0.8134734881088498
Position 15686: 0.6172822583125392
Position 1741: 0.5908774825542543
Position 1441: 0.5785884361213035
Position 16292: 0.5585185336792049
Position 3719: 0.5563908967367173
Position 3408: 0.4755904229234815
Position 8489: 0.3563640586443011
Position 15174: 0.34898326036071986
Position 6604: 0.2855300383737305
Position 18003: 0.28134112137166123
Position 14950: 0.2381495870426807
Position 12696: 0.1811314164985685
Position 10001: 0.15732589125656934
Position 19683: 0.1443456976465207
Position 10485: 0.13769863676500793
Position 18147: 0.13590093902110234
Position 3069: 0.13282122844190114
Position 10293: 0.1257395991637933
Position 9832: 0.1110315278117322
Position 15459: 0.08585943238997772
Position 11963: 0.07048091687856325
Position 7360: 0.053340127996697
Position 20153: 0.050269282740627724
Position 16024: 0.049507380497355126
Position 19520: 0.04938563933328195
Position 8612: 0.049194101109148514
Position 15423: 0.04824599085069456
Position 17477: 0.046944065297059946
Position 13356: 0.04531143928390342
Position 16573: 0.0446325760223944
Position 19394: 0.04455064296245654
Position 1564: 0.041419183892456496
Position 11984: 0.03816596946853341
Position 16250: 0.0368202235361885
Position 5085: 0.03655727224099099
Position 13981: 0.0313457215416565
Position 815: 0.029564159766536476
Position 9214: 0.028915202709133787
Position 4446: 0.027727830450452132
Position 2069: 0.026729766079110043
Position 15725: 0.02667167354094099
Position 17452: 0.02526870729031229
Position 14064: 0.02473240559042188
Position 12806: 0.024484377677778967
Position 19936: 0.024008474737778444
Position 14029: 0.023379172016707077
Position 12138: 0.022027205821572735
Position 6651: 0.016724358155319276
Position 19385: 0.016350914121751554
Position 15530: 0.014842119790951114
Position 16903: 0.014076249474430267
Position 2359: 0.013481694965571273
Position 15867: 0.01340357635149026
Position 17808: 0.011929464970669556
Position 20707: 0.011438733054681403
Position 1615: 0.011297760215102665
Position 19813: 0.010750244706679317
Position 20895: 0.010387991979742973
Position 20755: 0.009930712752270724
Position 16280: 0.008730583911765214
Position 2010: 0.008600837765921382
Position 15830: 0.008591252737259733
Position 13130: 0.008556175758349162
Position 18114: 0.008380521891913937
Position 18613: 0.00834678026819654
Position 20620: 0.008170484213479308
Position 14399: 0.007559789860905401
Position 571: 0.007250760103720499
Position 7156: 0.007082065695675923
Position 15081: 0.006747286811926362
Position 20125: 0.0064371834202374524
Position 16117: 0.006032036988409455
Position 12626: 0.005746555763686895
Position 891: 0.005568120386332236
Position 3395: 0.005499749408196263
Position 12142: 0.005470636410285265
Position 19584: 0.005092153170534664
Position 19259: 0.004911125643231406
Position 5392: 0.004633593060252823
Position 6397: 0.004610843552727154
Position 13221: 0.00450167383472695
Position 3822: 0.00447269767164322
Position 8128: 0.004332894829923004
Position 8107: 0.004319990471902747
Position 6680: 0.004220959971675147
Position 8172: 0.004015169862728837
Position 15733: 0.004006373327139305
Position 16296: 0.004004791107656085
Position 998: 0.0035009514644655554
Position 15199: 0.0030731212967926116
Position 18374: 0.0027866008342001085
Position 163: 0.002753281876103242
Position 19415: 0.0027532747090185895
Position 1005: 0.0027524270182266368
Position 127: 0.002699084659921144
Position 1622: 0.0024906948907054386
Position 2257: 0.002481380128751397
Position 16499: 0.0024468841366798947
Position 2543: 0.0024211595228092134
Position 17438: 0.002318476154048615
Position 3944: 0.0022846092867915696
Position 19646: 0.0022074939532531596
Position 21780: 0.0019384681656998588
Position 9992: 0.0019367421385700942
Position 14627: 0.00181816300443362
Position 14591: 0.0017598575704371473
Position 1113: 0.0016832468194687958
Position 20710: 0.0016434048241068394
Position 15327: 0.0015714938320710032
Position 1254: 0.001547601895280922
Position 16032: 0.001523718941117152
Position 10271: 0.0015047767041725065
Position 5063: 0.0014497900381859204
Position 15389: 0.0013945039518131518
Position 4790: 0.0013893390459477606
Position 19400: 0.0013507992075872622
Position 19880: 0.0013327356863387185
Position 16510: 0.0011427835987129413
Position 15450: 0.0011243177677709962
Position 557: 0.0011066394937993248
Position 17231: 0.0010434240400456882
Position 107: 0.0009993819890570768
Position 924: 0.0009479839387545669
Position 17458: 0.0008735220443404613
Position 10013: 0.0008565425540714763
Position 8606: 0.0008105373909775734
Position 15269: 0.0007942434340987632
Position 17771: 0.0007734018335561828
Position 972: 0.0007694519173015493
Position 858: 0.0007387404883715581
Position 15644: 0.0007210166360534088
Position 747: 0.0007142912840184879
Position 13715: 0.0006757048066314187
Position 15429: 0.0006756151624786518
Position 1293: 0.0006369453937516615
Position 16028: 0.0006297508763313117
Position 9428: 0.0005885091410408531
Position 9852: 0.0005775444531665479
Position 773: 0.0005183370053082652
Position 1422: 0.0005127105712397848
Position 14073: 0.0005084336101320574
Position 15366: 0.0004717282184302109
Position 18579: 0.00041475145561259137
Position 15384: 0.0004015431210127461
Position 13147: 0.0003874548051507157
Position 14025: 0.00038674482065541066
Position 15659: 0.0003852858450197651
Position 13299: 0.00037432140789388316
Position 14702: 0.00037238000501619314
Position 19198: 0.00036876178431266814
Position 15431: 0.0003546502326046464
Position 1988: 0.000333688468432868
Position 595: 0.00032556670922435113
Position 2886: 0.00031873022640064734
Position 13776: 0.00026504254724283433
Position 10025: 0.00025956476657428907
Position 84: 0.0002488674660743126
Position 651: 0.0002379858782283113
Position 18819: 0.00022722493510942318
Position 9540: 0.00022145229930974492
Position 16463: 0.00021732364996401393
Position 13653: 0.0002086228796872352
Position 16727: 0.000185238600396222
Position 15766: 0.00017775858335507483
Position 15264: 0.00017283445454775788
Position 16089: 0.00016466699896957264
Position 15522: 0.0001610702199454615
Position 10020: 0.00014285754719494653
Position 1700: 0.00011039378075158258
Position 560: 0.00010941146847548018
Position 14366: 9.450939935722844e-05
Position 918: 9.275490876800861e-05
Position 15553: 8.090728792616172e-05
Position 1535: 7.698105711830703e-05
Position 974: 7.473562245969889e-05
Position 7936: 6.544711243676817e-05
Position 1296: 6.0504564443151366e-05
Position 484: 5.802606297372576e-05
Position 19080: 5.6169684783372975e-05
Position 1778: 5.254812089918629e-05
Position 19055: 5.228292628069422e-05
Position 7255: 4.7454026800526584e-05
Position 1344: 4.705765455130187e-05
Position 173: 4.099964933603868e-05
Position 18502: 4.061627239583826e-05
Position 1403: 3.404198859031222e-05
Position 7590: 3.24432676299927e-05
Position 3782: 2.917202547245146e-05
Position 1682: 2.291878215379121e-05
Position 19092: 2.066905189056469e-05
Position 8573: 1.8808907050691003e-05
Position 17542: 1.7920271484406524e-05
Position 777: 1.6941191372050045e-05
Position 649: 1.4996108083431824e-05
Position 8448: 1.3789714764473743e-05
Position 1697: 1.128123908542939e-05
Position 244: 1.1065089981781495e-05
Position 3483: 1.0980340600159857e-05
Position 1391: 1.047318580411788e-05
Position 192: 1.0192598558846668e-05
Position 494: 8.996097669970007e-06
Position 357: 8.722840268447828e-06
Position 799: 6.761525511231591e-06
Position 1026: 6.311089396870536e-06
Position 775: 6.2421351683979585e-06
Position 1009: 6.206862720635133e-06
Position 1963: 6.071617561157371e-06
Position 58: 5.068481483298586e-06
Position 987: 4.661761122270209e-06
Position 1125: 4.595582755823809e-06
Position 1149: 4.5057694663668365e-06
Position 1089: 3.6956505984266757e-06
Position 535: 3.671429695114631e-06
Position 9322: 3.181718622023629e-06
Position 8805: 3.0982503472403727e-06
Position 1047: 2.815595274629947e-06
Position 1041: 2.7534748634430283e-06
Position 473: 2.5847849622944406e-06
Position 8577: 2.3585984218641505e-06
Position 8162: 2.236075348804781e-06
Position 1766: 1.7148472851096143e-06
Position 23: 1.0129954873390268e-06
Position 1413: 8.13609267360725e-07
Position 8116: 6.490246736740816e-07
Position 354: 4.984004916704899e-07
Position 344: 3.769409391472172e-07
Position 292: 2.657491848899536e-07
Position 444: 2.4190407913759853e-07
Position 406: 1.1064289006203109e-07
Position 421: 3.032955315457293e-08
Position 396: 2.1264145206629596e-08
Position 781: 1.8640927659762312e-08
Position 382: 1.194238251993879e-08
Position 458: 5.361898465390108e-09
Position 360: 2.5548777503567645e-09
Position 1104: 2.0944430182610007e-09
Position 394: 1.873379753580699e-09
Position 876: 5.191135334296752e-10
Position 7754: 2.6694587107643567e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15300: 0.9715307151549532
Position 12238: 0.9657728227539318
Position 13589: 0.9472401616653162
Position 15938: 0.9449034563586013
Position 17581: 0.7632885082426402
Position 6907: 0.6872049471734714
Position 15612: 0.6254249310990476
Position 20526: 0.6157440682077872
Position 1563: 0.41881168360521004
Position 8390: 0.34368227869431195
Position 15050: 0.3413853577218937
Position 3612: 0.25498821168332053
Position 16207: 0.25081896781229573
Position 1245: 0.250404961956204
Position 22621: 0.24936469124411412
Position 3282: 0.24690089835867024
Position 19347: 0.23437736714844967
Position 6972: 0.22256484453110553
Position 3240: 0.2123848728732132
Position 17495: 0.2098922086807229
Position 6473: 0.17015559260645732
Position 16161: 0.16766851669763905
