Gene = Atp5f1
index = 149
Annotated 5SS: [  174   952  1238  4204  6082  8509 16413]
Annotated 3SS: [  540  1200  4057  5917  8382 16232 17035]
SMsplice 5SS: [  288   952  4204  6082  8509 16413]
SMsplice 3SS: [  756  4057  5917  8382 16232 17035]
top_k =  1000
Partition function (log Z): 0.7767314278419928

Sorted 5' Splice Sites (High to Low Probability):
Position 8509: 0.9865318073299255
Position 4204: 0.9606709916752172
Position 6082: 0.8136094963900995
Position 288: 0.7459564316643238
Position 952: 0.658168537402577
Position 16413: 0.5975835211952507
Position 2426: 0.1802728979991011
Position 16621: 0.17620443443986022
Position 5682: 0.1759010077040985
Position 12559: 0.16163356533133738
Position 13880: 0.15661620968765105
Position 16296: 0.14245634708779237
Position 2230: 0.13460194196868241
Position 152: 0.11707828694175312
Position 11525: 0.08728922047604716
Position 1147: 0.08153654293752077
Position 1238: 0.07024150754455946
Position 7262: 0.0629624399727243
Position 202: 0.061104846158941205
Position 2686: 0.05958430875708034
Position 864: 0.056290498388146835
Position 2240: 0.04340370371574381
Position 1683: 0.029864480229700868
Position 16455: 0.026513294664571623
Position 16374: 0.021149989791489392
Position 3604: 0.020756426906323937
Position 365: 0.02043684399339034
Position 2162: 0.02002973258224669
Position 408: 0.019809600625310633
Position 174: 0.019757206827606247
Position 4140: 0.018501759925934325
Position 972: 0.01720750673162367
Position 3869: 0.016884771455055163
Position 11257: 0.016145541552223103
Position 15018: 0.015937437517598824
Position 6178: 0.011846918083952261
Position 8287: 0.010326924461296164
Position 4584: 0.009127708707219788
Position 332: 0.008317113319205968
Position 16508: 0.006465709060331887
Position 15739: 0.006341464883529744
Position 16601: 0.00624294949891247
Position 12618: 0.005940461451303594
Position 8141: 0.005911466511714193
Position 8871: 0.005773081825366363
Position 7: 0.005478727199092512
Position 4218: 0.0054657369768543644
Position 9828: 0.00533567275001198
Position 16581: 0.005202383958224227
Position 7780: 0.004930664512377522
Position 1679: 0.004919670013861196
Position 14154: 0.004835008352352753
Position 16389: 0.004737486638479917
Position 824: 0.004582381474500379
Position 16744: 0.004427621086710957
Position 6392: 0.003951939679759013
Position 13313: 0.0031542698864868973
Position 2783: 0.00313256591674199
Position 7458: 0.003017453218199653
Position 5277: 0.002988557760232276
Position 1697: 0.002627571854517115
Position 5812: 0.0024069541615139517
Position 13357: 0.0022849546834381564
Position 462: 0.002175802053617938
Position 679: 0.002013836103348067
Position 6588: 0.0019427918426267133
