Gene = Etfdh
index = 389
Annotated 5SS: [  346  5323  6126 10025 10557 12940 13864 15242 16952 19065 23234 23959]
Annotated 3SS: [ 5184  5895  9942 10437 12861 13716 15100 16807 18895 23050 23736 24697]
SMsplice 5SS: [  136  5323 10025 10541 13864 15242 16952 19065 23234]
SMsplice 3SS: [ 5184  9942 10437 13716 15100 16807 18895 23050 24697]
top_k =  1000
Partition function (log Z): -0.394871785420396

Sorted 5' Splice Sites (High to Low Probability):
Position 16952: 0.9971985363097713
Position 5323: 0.96069248951835
Position 15242: 0.8820314630346131
Position 19065: 0.880354612620754
Position 13864: 0.8575490805184678
Position 136: 0.5739762864784681
Position 10025: 0.5712407628828915
Position 649: 0.5460458391363978
Position 23234: 0.5034218666693506
Position 19289: 0.3792128250623088
Position 10541: 0.3565152748903549
Position 12940: 0.25732505146045176
Position 346: 0.23985073618378697
Position 10557: 0.20896847413472525
Position 20552: 0.18237087961491455
Position 210: 0.16051028258743624
Position 18367: 0.1469620944527627
Position 6126: 0.12890682703303774
Position 21067: 0.12367991271588691
Position 23959: 0.10203394408083798
Position 17621: 0.09161858625787979
Position 10532: 0.09157849687656068
Position 10488: 0.08296414041574998
Position 7455: 0.05842446904010235
Position 14412: 0.056528892919298815
Position 15213: 0.05383550302843641
Position 23681: 0.04986518086896364
Position 14416: 0.04828751976812246
Position 383: 0.042685821587150286
Position 9975: 0.04075410051321546
Position 17214: 0.03846364841787136
Position 10749: 0.0375317874684405
Position 565: 0.03615362800717419
Position 10085: 0.03305621180448837
Position 17766: 0.03157149279429229
Position 14420: 0.030587441301586294
Position 15520: 0.028424100521269476
Position 14424: 0.025706814011156473
Position 15278: 0.02353473800978591
Position 6018: 0.023000682580678007
Position 24858: 0.02164176510737973
Position 17467: 0.02103467194163408
Position 14428: 0.020742534867959544
Position 7177: 0.018479275593638992
Position 15473: 0.016720003293536224
Position 3819: 0.01650680761371943
Position 318: 0.016184509538852893
Position 6152: 0.015993492735571713
Position 11874: 0.013200013895089744
Position 9135: 0.012425427252057709
Position 6016: 0.010250289956695606
Position 363: 0.010018165846705894
Position 13872: 0.009818804779836187
Position 13029: 0.00966692186176488
Position 22532: 0.00965089407110705
Position 10030: 0.009077088543224978
Position 558: 0.006832690496203207
Position 23530: 0.00611726296704471
Position 24406: 0.005051256685687981
Position 1949: 0.004945270410985412
Position 6227: 0.00493557138737742
Position 18975: 0.004517518203109454
Position 425: 0.0043248941179825735
Position 14448: 0.003924143767969117
Position 10133: 0.0037171725958482834
Position 5912: 0.003641440165800377
Position 14432: 0.0034313384844212457
Position 16524: 0.003259255669233166
Position 17268: 0.003248841160012681
Position 10643: 0.0031027829641854876
Position 13853: 0.003059767795036127
Position 7212: 0.0028877407687523393
Position 14452: 0.0028575104237878782
Position 21094: 0.0027816596701603757
Position 157: 0.002701100992915874
Position 14751: 0.00265398071772804
Position 5611: 0.0026372816002207767
Position 9379: 0.002581243968287667
Position 18053: 0.002485620045175966
Position 12414: 0.0024477047113516228
Position 14806: 0.0024349555378630518
Position 5659: 0.0024117874591772104
Position 5822: 0.0023946810372466967
Position 24367: 0.0023530640064981837
Position 20313: 0.0021806202859639716
Position 21395: 0.002084689479272855
Position 12627: 0.0020735407175978627
Position 5597: 0.0020406839982182534
Position 6027: 0.002004295405540089
Position 6189: 0.0019730873858071116
Position 5609: 0.0018313223120376494
Position 1471: 0.001800604598849975
Position 15556: 0.0017875765532188801
Position 2304: 0.0016644632880986282
Position 314: 0.0012855268153200148
Position 14456: 0.0012697560452494413
Position 14460: 0.0011975365703290098
Position 8999: 0.001166778597512179
Position 5594: 0.001053283911762097
Position 6465: 0.0009894670993688768
Position 14464: 0.000904105639165116
Position 225: 0.0008730620634989809
Position 300: 0.0008290024420719299
Position 6616: 0.0008065498820543598
Position 9579: 0.000659283928685276
Position 14742: 0.0006149711828230711
Position 292: 0.000581023518351859
Position 17771: 0.000550923519406816
Position 66: 0.000545460347427357
Position 9288: 0.0005168320906447353
Position 5796: 0.00046859938378459253
Position 16132: 0.0004429580971516518
Position 14626: 0.0004324111411091528
Position 287: 0.00040465336418563487
Position 20192: 0.0003687407402851945
Position 280: 0.00036495709599249093
Position 19961: 0.00035195934953636686
Position 6797: 0.0003273765839742186
Position 15224: 0.0002826510829123973
Position 17426: 0.00027777081370558196
Position 18017: 0.00026484231352269603
Position 5728: 0.00025951799250302466
Position 18034: 0.0001672790266383335
Position 15156: 0.00014471932178362218
Position 5810: 0.00011990380431091595
Position 17347: 0.00010118784582470709
Position 17387: 9.38388107339537e-05
Position 17340: 8.902613910252915e-05
Position 19284: 8.839741730911936e-05
Position 236: 8.311803190220943e-05
Position 14: 7.106150659468255e-05
Position 391: 6.984847065874323e-05
Position 2858: 5.3976634025547924e-05
Position 17975: 5.270162146587363e-05
Position 18076: 5.147015426103387e-05
Position 96: 5.079110491085236e-05
Position 335: 5.075216840544325e-05
Position 2359: 4.6576325808237156e-05
Position 5516: 4.532019041606271e-05
Position 2478: 4.286585797819817e-05
Position 2397: 3.71543251665253e-05
Position 4744: 3.5928894635188114e-05
Position 479: 3.13679367958805e-05
Position 602: 3.043483663092295e-05
Position 1081: 2.9435156400832225e-05
Position 98: 2.5474671657100997e-05
Position 5663: 2.4605238624869436e-05
Position 6723: 2.085681139697796e-05
Position 105: 1.8416972508219928e-05
Position 70: 1.1303467220414106e-05
Position 192: 1.0032693032614081e-05
Position 16986: 8.464762486704996e-06
Position 44: 6.917849110189382e-06
Position 1450: 4.8515674397793554e-06
Position 1219: 3.982535115427273e-06
Position 1136: 3.5742154472606933e-06
Position 696: 2.1945731846613276e-06
Position 3507: 1.3561741668044512e-06
Position 3225: 1.2609877476005802e-06
Position 3187: 9.721588938050843e-07
Position 3887: 9.126781574958038e-07
Position 1577: 7.252326135027036e-07
Position 2223: 6.411575337116484e-07
Position 1483: 5.521821866931297e-07
Position 1372: 4.648560191588464e-07
Position 607: 3.325115773764414e-07
Position 4546: 2.3784549521276133e-07
Position 2008: 1.82732122070734e-07
Position 488: 1.3643439360618528e-07
Position 528: 1.1719978601087079e-07
Position 448: 1.1171516773747244e-07
Position 537: 5.529682620213165e-08
Position 455: 3.6713244003856876e-08
Position 499: 1.4703683924316738e-08
Position 1228: 3.1234139656498417e-11
Position 584: 4.471958121039371e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16807: 0.9659795213271575
Position 15100: 0.9599632637885177
Position 13716: 0.8704276530933398
Position 10437: 0.7368360390195742
Position 9942: 0.6533843329688
Position 5184: 0.6095855604501889
Position 24697: 0.5521345232589413
Position 461: 0.5376432098677888
Position 23050: 0.5229640955865237
Position 19170: 0.39868612448966173
Position 18895: 0.31062382673889055
Position 18967: 0.2725159830292954
Position 12861: 0.2669919733222166
Position 5242: 0.23792342342134143
Position 14272: 0.1898061699470854
Position 18942: 0.18562516432899967
Position 5895: 0.17780873976276487
Position 20393: 0.13705922308674962
Position 20975: 0.13542042793913914
Position 23359: 0.11330699718608696
Position 18822: 0.11002286479601403
Position 18244: 0.10923203850406812
Position 17502: 0.10180145599400191
Position 20460: 0.07490933801659955
Position 5270: 0.06348491571299589
Position 23888: 0.062496055763938074
Position 21191: 0.06138874769483346
Position 23736: 0.05465565525463008
Position 24747: 0.04508189046982105
Position 228: 0.04184851035602774
Position 209: 0.04092461898136889
Position 24151: 0.04029187318981411
Position 24727: 0.037992078544461606
Position 5216: 0.033850883622539324
Position 7354: 0.03245605179293312
Position 15443: 0.028947850060738536
Position 7123: 0.02772117596291585
Position 17028: 0.02759708541771312
Position 24949: 0.027314834405890553
Position 18225: 0.023837548775347828
Position 19809: 0.01945713528115146
Position 16766: 0.01663086496038809
Position 10595: 0.016621152548233743
Position 15389: 0.014422561021107822
Position 5502: 0.013993482957115926
Position 16825: 0.013817688977603612
Position 18295: 0.013464512607101868
Position 11804: 0.013200013895089749
Position 17168: 0.012468692377498281
Position 17555: 0.01212472105212986
Position 7290: 0.011200754059387644
Position 3630: 0.010825199683982099
Position 22266: 0.010663478126124303
Position 557: 0.009813649643229528
Position 22416: 0.009516398149134613
Position 23593: 0.009360452813618931
Position 10674: 0.00903854650337731
Position 22064: 0.00902464744754104
Position 17366: 0.008476126462606386
Position 5014: 0.008264148898076423
Position 20412: 0.008247449800254714
Position 10479: 0.008213355458429326
