Gene = Hps3
index = 544
Annotated 5SS: [  267  5002  6169  6356  9585 12558 15513 16505 19490 21293 22619 23927
 24516 26501 32091 32993]
Annotated 3SS: [ 4509  5996  6269  9394 12475 15357 16395 19307 21111 22384 23740 24326
 26392 31883 32901 38285]
SMsplice 5SS: [  267  2595  5002  6169  6356  9585 12558 16505 19490 24516 26501 32993]
SMsplice 3SS: [ 2485  4905  5996  6269  9394 12475 16395 19307 24326 26392 32897 35068]
top_k =  1000
Partition function (log Z): 9.314368590147705

Sorted 5' Splice Sites (High to Low Probability):
Position 5002: 0.9675889286444309
Position 9585: 0.9659344956501572
Position 12558: 0.9446972707587985
Position 24516: 0.9431162368041084
Position 6356: 0.9406780916958984
Position 267: 0.8929709744190316
Position 26501: 0.8427031873197565
Position 19490: 0.7219396752039065
Position 2595: 0.6327864056691734
Position 16505: 0.5838728507582638
Position 6169: 0.5704737899278425
Position 6928: 0.5382165295647343
Position 24836: 0.4811932809657673
Position 23927: 0.42131184122404647
Position 16564: 0.40069601070506555
Position 32091: 0.3562784012628452
Position 17771: 0.32009903420575964
Position 20678: 0.27684167310578767
Position 5378: 0.2657701423650755
Position 27925: 0.23570205678488093
Position 14662: 0.23555371407942569
Position 19494: 0.21822707671335811
Position 3732: 0.2047025381217011
Position 21210: 0.1467397077586389
Position 29465: 0.13812084322920065
Position 4617: 0.1291043247936045
Position 28986: 0.12310695365659335
Position 26316: 0.1223175221832622
Position 22619: 0.10765820091488425
Position 4579: 0.10450972645204014
Position 547: 0.10363187866029099
Position 30987: 0.10206956131859948
Position 21576: 0.09873942259452272
Position 1723: 0.08367952884014533
Position 17992: 0.08171988914696363
Position 4600: 0.07996433123866122
Position 4757: 0.07271070357714007
Position 21293: 0.07156482174615371
Position 8588: 0.07141476301873383
Position 21288: 0.0683210453009597
Position 15236: 0.06270577898943562
Position 14608: 0.061088789586219994
Position 19504: 0.05862744899225235
Position 18135: 0.05747763831193006
Position 53: 0.05634353331589091
Position 1408: 0.0525027677668974
Position 18028: 0.052351530280241414
Position 28469: 0.04908282050432984
Position 20539: 0.04521654634513745
Position 19939: 0.044268337073083884
Position 29507: 0.043861491756437415
Position 92: 0.04100378329588527
Position 10234: 0.039079761730477836
Position 705: 0.0378764217747129
Position 19635: 0.0372125266096912
Position 27642: 0.03608470596045697
Position 18040: 0.03606981231639343
Position 15223: 0.03419015595471099
Position 35370: 0.03418333387020605
Position 11428: 0.0332847550698972
Position 8508: 0.03217876745257433
Position 24449: 0.03134620348458094
Position 15119: 0.030529806255383388
Position 29211: 0.029089985410776203
Position 4778: 0.029004189099514664
Position 8512: 0.02865458773407988
Position 4629: 0.028216288205417776
Position 21239: 0.027849096352135738
Position 26814: 0.026749287222788645
Position 16971: 0.023971855523559817
Position 15513: 0.023713850864241576
Position 2135: 0.021300129318071053
Position 6428: 0.021259546800373206
Position 11518: 0.02116708091013004
Position 297: 0.01970319072441666
Position 17652: 0.0192799198834243
Position 11191: 0.018544815309333596
Position 21162: 0.018269365585252075
Position 5201: 0.018050389586067733
Position 31024: 0.01787992515128398
Position 19694: 0.01723030539627155
Position 8651: 0.016383719553691802
Position 5755: 0.015923357591189326
Position 17309: 0.01568109920750645
Position 2117: 0.013345986108587731
Position 6386: 0.013235903339152071
Position 6134: 0.0120670563865313
Position 1052: 0.011857177562515791
Position 4602: 0.011589331451816598
Position 1590: 0.010968813168027681
Position 16242: 0.01048090937725331
Position 28381: 0.010336650459033078
Position 4294: 0.010110228541950763
Position 17141: 0.00991914558156541
Position 23474: 0.009356250220897998
Position 11647: 0.009354472028568797
Position 4195: 0.00919259162496796
Position 18874: 0.009084866441310048
Position 15307: 0.008835739265930906
Position 10853: 0.00847988771271564
Position 6779: 0.007896875236322643
Position 2238: 0.007844604674543884
Position 14283: 0.007761733830789176
Position 17004: 0.007427405581237864
Position 20742: 0.00734105505042574
Position 3293: 0.0068517710906381086
Position 18197: 0.006605606318467612
Position 19730: 0.00660524633131064
Position 2599: 0.006561271395412901
Position 170: 0.0064330669511603236
Position 8062: 0.006397812126954533
Position 18043: 0.006021365023826187
Position 28895: 0.005385970273769472
Position 19129: 0.005078373874859873
Position 24798: 0.00507498785722488
