Gene = Crct1
index = 295
Annotated 5SS: [72]
Annotated 3SS: [836]
SMsplice 5SS: [411]
SMsplice 3SS: [836]
top_k =  1000
Partition function (log Z): -7.627466047443776

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.7037202034975087
Position 72: 0.36584170375855196
Position 44: 0.06214897569184531
Position 178: 0.05518336645231763
Position 243: 0.03871322937287098
Position 1113: 0.031016605649223646
Position 136: 0.004319353716064908
Position 354: 0.00424427949807126
Position 67: 0.004165379649078812
Position 255: 0.0029321117256053074
Position 269: 0.0026221733212143093
Position 1157: 0.0024638216174721395
Position 1139: 0.0022125886980002016
Position 942: 0.0016873795376552106
Position 1239: 0.0016461694313602059
Position 18: 0.0012303987911585117
Position 1242: 0.0009716212496352095
Position 558: 0.0008625003216294917
Position 76: 0.0007257311808366562
Position 494: 0.000588719677148967
Position 603: 0.0005603620589444213
Position 905: 0.0005599885847201465
Position 154: 0.0005303087571590666
Position 499: 0.0004726620006505173
Position 294: 0.00042367693678355334
Position 278: 0.00036653533561515895
Position 1229: 0.0003142760676446506
Position 286: 0.00025728920825142664
Position 1004: 0.00014544782655360414
Position 894: 0.00014436953439077166
Position 1266: 0.0001209968320804008
Position 420: 0.0001159094292921133
Position 1271: 0.00010554840614420025
Position 48: 7.827162908269269e-05
Position 195: 7.02173331110517e-05
Position 962: 5.1338293342664106e-05
Position 25: 4.5817541500883764e-05
Position 438: 4.325259908496775e-05
Position 695: 3.0107905645889545e-05
Position 1001: 2.8703196664209826e-05
Position 89: 2.6133761702362593e-05
Position 683: 1.8666032514263008e-05
Position 641: 1.5493090653938805e-05
Position 160: 1.4389987554571031e-05
Position 607: 1.1133479555137174e-05
Position 373: 9.053209584881073e-06
Position 331: 8.744343124200214e-06
Position 1209: 8.675416399772946e-06
Position 299: 8.239863476923882e-06
Position 861: 5.675997336831504e-06
Position 56: 5.099797443815656e-06
Position 31: 4.571455325493236e-06
Position 595: 4.272777372526626e-06
Position 424: 3.882625203859038e-06
Position 193: 3.2448618631584776e-06
Position 91: 6.231763236566472e-07
Position 536: 2.2179078718089611e-07
Position 488: 1.8332556186073276e-07
Position 677: 1.2883908119566001e-07
Position 20: 1.036064961593644e-07
Position 485: 8.738063128506544e-08
Position 687: 7.562105768673491e-08
Position 775: 2.8063316775952966e-08
Position 653: 1.1690600431184862e-08
Position 422: 1.05855568371151e-08
Position 371: 9.623603081504238e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 836: 0.4180865974918444
Position 1055: 0.38635156031073065
Position 178: 0.10897429312370725
Position 336: 0.10629106801205974
Position 1355: 0.08509440143763249
Position 870: 0.039308224221760495
Position 1028: 0.032658521992069894
Position 793: 0.02395153010273796
Position 1058: 0.02358338674122899
Position 207: 0.018525310090367196
Position 285: 0.01775908414259261
Position 341: 0.004481094583194108
Position 1324: 0.003973358298853606
Position 242: 0.0024339198486863878
Position 980: 0.0020275714061494653
Position 1304: 0.0019360809409996083
Position 740: 0.0017912414261411034
Position 903: 0.001768298612342343
Position 970: 0.0012181369241228
Position 1193: 0.0010691033369317126
Position 251: 0.0010344537199972565
Position 1071: 0.0010158566743341184
Position 1428: 0.0009973163772352192
Position 892: 0.0009021965839304893
Position 1137: 0.0006986480430316187
Position 1229: 0.0006956018123073505
Position 299: 0.0006531893222220565
Position 396: 0.0005875856174271621
Position 1282: 0.00040386435919126216
Position 400: 0.00035451422983147156
Position 820: 0.00028461366449018073
Position 761: 0.00027481314564224344
Position 858: 0.00021832188029686847
Position 607: 0.00021062889804803644
Position 1399: 0.00019624739129692445
Position 186: 0.00019044162329178536
Position 499: 0.00014789619841162633
Position 1402: 0.0001470151830786118
Position 478: 0.00014466687921438495
Position 1455: 0.00010836544417187263
Position 1383: 9.398445329378283e-05
Position 1177: 8.999683496447023e-05
Position 157: 6.820844616557213e-05
Position 182: 6.696768889705165e-05
Position 1112: 6.625288109820324e-05
Position 671: 6.188224826138109e-05
Position 798: 5.911185643506873e-05
Position 359: 5.891869012846928e-05
Position 544: 5.847754532451119e-05
Position 1239: 5.112574413784806e-05
Position 555: 4.972962168109603e-05
Position 880: 4.607604572776453e-05
Position 494: 4.5482156848921305e-05
Position 139: 4.525393815773565e-05
Position 744: 4.425719633486302e-05
Position 1416: 4.390004983055247e-05
Position 611: 3.894842004301105e-05
Position 402: 3.8046000767999726e-05
Position 584: 3.500934333565961e-05
Position 146: 3.363296892507184e-05
Position 1106: 3.242285146139369e-05
Position 1144: 2.7863502008921782e-05
Position 1207: 1.9300965891555582e-05
Position 353: 1.8861213454933895e-05
Position 1365: 1.632702978572177e-05
Position 803: 1.601789450846223e-05
Position 536: 1.487822582230864e-05
Position 215: 9.013739215372589e-06
Position 410: 9.006010967313403e-06
Position 463: 8.192464358156464e-06
Position 1413: 7.980072081527912e-06
Position 132: 7.671380057702277e-06
Position 346: 6.839062682352127e-06
Position 1248: 6.4788447195503925e-06
Position 150: 6.336637942447374e-06
Position 509: 5.773211836636441e-06
Position 503: 5.139246366689562e-06
Position 1102: 4.895625015053361e-06
Position 480: 4.5500233087610675e-06
Position 1242: 3.88038138821218e-06
Position 775: 3.81996855642013e-06
Position 125: 3.7819136607814363e-06
Position 1170: 3.6249446265819236e-06
Position 748: 3.4166897123365543e-06
Position 136: 3.118455522307225e-06
Position 262: 2.954541480893288e-06
Position 269: 2.747630213068009e-06
Position 260: 2.609991667541376e-06
Position 1469: 2.5290669915255868e-06
Position 350: 2.249442294300581e-06
Position 121: 2.00883221916958e-06
Position 105: 1.157381172541032e-06
Position 516: 2.08022462401394e-07
Position 129: 1.7034834566897997e-07
Position 101: 3.520059648844948e-08
Position 113: 4.850226219006452e-10
Position 84: 4.736983134418949e-10
Position 523: 3.450765573045995e-11
