Gene = Ankle2
index = 120
Annotated 5SS: [  420  3817  5476  6848  7132 11048 13567 18497 19804 20684 22339 22911]
Annotated 3SS: [ 3342  5268  6650  6942 10924 13499 18326 19696 20492 21707 22778 23296]
SMsplice 5SS: [  420  6848  7132 11048 14004 18497 19804 20009 20684 22911]
SMsplice 3SS: [ 6650  6942 10924 13879 18326 19696 19935 20571 22778 23296]
top_k =  1000
Partition function (log Z): 11.061613032224376

Sorted 5' Splice Sites (High to Low Probability):
Position 7132: 0.9938073550234825
Position 20684: 0.9825903199974114
Position 11048: 0.924601332189189
Position 19804: 0.9021711436788207
Position 420: 0.8470500324489822
Position 14004: 0.8036415035665911
Position 6848: 0.8003035912624661
Position 22911: 0.7548064939043646
Position 18497: 0.7179453326225994
Position 20009: 0.4747451060227739
Position 14428: 0.40631036663081893
Position 13567: 0.3650164133441827
Position 5476: 0.29105791231429906
Position 5653: 0.2829356554610039
Position 12764: 0.26866508082071194
Position 22339: 0.22963379430511316
Position 944: 0.22566389162633063
Position 3817: 0.2192212446201925
Position 17430: 0.19819670700312234
Position 3502: 0.16255430471254323
Position 17025: 0.1482971151197603
Position 23401: 0.13867178599856606
Position 476: 0.12831936876809139
Position 5775: 0.11991733577521688
Position 5669: 0.10074333097753374
Position 3119: 0.10059939568435632
Position 5586: 0.09281637375079559
Position 20053: 0.08772422747496172
Position 2798: 0.0792659166988092
Position 21278: 0.06668596252253019
Position 14342: 0.06384477465122682
Position 20189: 0.058873150405540725
Position 14713: 0.051451147913702054
Position 11329: 0.051213980263721114
Position 20869: 0.04818421260840152
Position 9258: 0.04570461745094123
Position 14449: 0.043979682677056264
Position 9719: 0.043631597086405245
Position 11031: 0.041784130004113185
Position 20899: 0.035067017663088104
Position 18799: 0.02825982803941668
Position 13425: 0.02587876129303376
Position 1108: 0.024625792548821888
Position 23201: 0.022631548219489796
Position 2591: 0.022472618347868498
Position 8901: 0.020155979604220848
Position 580: 0.019624065218520854
Position 20132: 0.01635640907263304
Position 11829: 0.01619881407807431
Position 20688: 0.015849346784314315
Position 2306: 0.015835262947087727
Position 2302: 0.014990788039294779
Position 9666: 0.014489871627018038
Position 16339: 0.012966679603047586
Position 8030: 0.012920555101516181
Position 13043: 0.012836470883330071
Position 2298: 0.011280231351380801
Position 13803: 0.010585076335909827
Position 14295: 0.010282513781332438
Position 1953: 0.009596048168866675
Position 2310: 0.008139841422088488
Position 14675: 0.007535222041243661
Position 20931: 0.00747707351753426
Position 20032: 0.005959013736333134
Position 3807: 0.0059575151115532085
Position 13287: 0.005649409513752529
Position 2052: 0.0056040472586321366
Position 8527: 0.00535281587590358
Position 19839: 0.00528361740644516
Position 18095: 0.004810254189151632
Position 7408: 0.004764361250030119
Position 18287: 0.004733664216994263
Position 22965: 0.004466737072854492
Position 23078: 0.004284935588716334
Position 23180: 0.0041375760492070495
Position 12342: 0.004123481321443972
Position 10175: 0.003922271660003177
Position 13634: 0.0036738931866386847
Position 21017: 0.0036239522140016785
Position 22307: 0.0035702316688919827
Position 20976: 0.0034800022011045612
Position 14300: 0.0034630759201524377
Position 19609: 0.0032349412020909116
Position 11066: 0.0032028681119893802
Position 2067: 0.0031992456020141146
Position 13367: 0.0031886667213485817
Position 21000: 0.00318353743685342
Position 6798: 0.0029694688997417076
Position 22115: 0.0029382041148142257
Position 6954: 0.0027096019577075984
Position 5039: 0.0026767200842721978
Position 3433: 0.0026455436460220594
Position 6950: 0.0025670625403113683
Position 14653: 0.0024313444151331334
Position 19983: 0.0023885593933946746
Position 1329: 0.0023503812321326533
Position 10705: 0.0023104433438646777
Position 21813: 0.0022381348689673375
Position 8794: 0.0019377777188928965
Position 23576: 0.001878238996594056
Position 2869: 0.0018294835265432997
Position 19891: 0.0017219669258859546
Position 10634: 0.0016794427661908284
Position 22844: 0.0016635888491554653
Position 23389: 0.0014936876587859937
Position 12686: 0.0014089289928855314
Position 23597: 0.0013449858190738833
Position 4711: 0.0013287925552579374
Position 9708: 0.001282334175279907
Position 23493: 0.0012245638985189315
Position 23188: 0.0012053690117648222
Position 3411: 0.0011965276423023781
Position 9702: 0.0011124707529547907
Position 9263: 0.0011098371523798674
Position 20699: 0.0011037758184908254
Position 6852: 0.0010841325888537626
Position 14513: 0.0010498669268071716
Position 21881: 0.000997639107232584
Position 21232: 0.0009698639407610979
Position 7566: 0.0009072272550834374
Position 19908: 0.00086300723818971
Position 7107: 0.0007512980271176574
Position 23812: 0.000743521170275858
Position 1335: 0.0006960924196620347
Position 12690: 0.0006867789899923483
Position 13648: 0.0006272278151003216
Position 2294: 0.0006088427654787909
Position 2314: 0.0005712007438193893
Position 10656: 0.0005331354513104734
Position 20030: 0.00044576560730413286
Position 14476: 0.0004315133207956196
Position 4076: 0.0004267164975480483
Position 921: 0.00040208499407124
Position 20692: 0.0003711483195503876
Position 5713: 0.00034921647475613237
Position 3040: 0.0003332651411730667
Position 10314: 0.00030002741406395583
Position 3256: 0.0002828374653930716
Position 6096: 0.0002740877956080816
Position 6434: 0.0002605583543922689
Position 3115: 0.0002494858435225198
Position 3166: 0.00018201995284662358
Position 2242: 0.00018160337448512728
Position 1019: 0.00015898050415020216
Position 23629: 0.0001497780965287401
Position 12634: 0.0001427522324806536
Position 561: 0.00014190348653808348
Position 1624: 0.00012570859873452052
