Gene = Sbsn
index = 946
Annotated 5SS: [ 445 3410 3576]
Annotated 3SS: [3337 3530 4493]
SMsplice 5SS: [445]
SMsplice 3SS: [4493]
top_k =  1000
Partition function (log Z): -8.045157425984518

Sorted 5' Splice Sites (High to Low Probability):
Position 445: 0.7288172393206671
Position 3410: 0.5194897800747869
Position 2581: 0.2856843915586429
Position 3576: 0.2765432252544936
Position 229: 0.2745273486283385
Position 4395: 0.1528996941895258
Position 1999: 0.1099648545915069
Position 2013: 0.05263592765761207
Position 3500: 0.03292445072873032
Position 2003: 0.03235803850816711
Position 2174: 0.02724890822035455
Position 4314: 0.026771365887785618
Position 481: 0.023364726697480024
Position 3361: 0.023355567914566947
Position 184: 0.016632713674311624
Position 2902: 0.01402467736029362
Position 26: 0.011342554239578506
Position 1633: 0.00685985524488463
Position 1901: 0.006852999034983842
Position 3810: 0.006789032116063157
Position 1579: 0.005672928788656348
Position 4271: 0.0037387375207947166
Position 2784: 0.0036124054996360113
Position 1935: 0.003590576075117218
Position 3489: 0.0035097300499753194
Position 93: 0.0025221057865831187
Position 411: 0.002299079859595541
Position 515: 0.0020157683081932676
Position 299: 0.0018562422145251482
Position 4428: 0.0015521098329552853
Position 2522: 0.0015478630951174064
Position 2444: 0.001529879014736642
Position 358: 0.0013630961612023762
Position 2366: 0.0010609177090019398
Position 2737: 0.0009442850941309871
Position 100: 0.0007338403737188593
Position 1414: 0.0007251945516908514
Position 2361: 0.0006977536452126623
Position 539: 0.0005861433161012955
Position 2790: 0.0005604137423279529
Position 7: 0.0005045734856502286
Position 564: 0.0004299402017244432
Position 756: 0.0003976201601670217
Position 1193: 0.0003914478722665842
Position 175: 0.00038673062842025486
Position 545: 0.00037689649419780745
Position 1621: 0.0003472734673970868
Position 1525: 0.00031798404420607706
Position 618: 0.00031242263432331336
Position 424: 0.0002869780174148185
Position 1031: 0.0002842365751913998
Position 1085: 0.00028266941003939267
Position 1139: 0.00027235690560394613
Position 737: 0.000263911284168827
Position 731: 0.00026318739008887414
Position 1685: 0.0002601378617083559
Position 1217: 0.00025497454508229656
Position 672: 0.0002297180068295809
Position 3504: 0.00022171024116708114
Position 3401: 0.00021385636469163188
Position 195: 0.0002044146182495982
Position 3424: 0.00020097061380503514
Position 4184: 0.0001721288338179001
Position 1567: 0.00015588824709813305
Position 3398: 0.00014089261152954038
Position 2322: 0.00010638119189421745
Position 593: 0.00010265235470915699
Position 1675: 7.617712980509202e-05
Position 2527: 5.3303507760937836e-05
Position 810: 4.499696980575624e-05
Position 599: 4.2815338794800254e-05
Position 864: 4.0734564999673424e-05
Position 791: 4.065889394566004e-05
Position 785: 4.065821086215546e-05
Position 653: 4.04490773793036e-05
Position 2906: 4.0446746374571894e-05
Position 3351: 3.466652992057709e-05
Position 510: 3.345716836335396e-05
Position 2623: 3.0802252947218666e-05
Position 845: 3.030577249706114e-05
Position 647: 2.9547577053906043e-05
Position 977: 2.8726384111028994e-05
Position 1163: 2.7365527837270565e-05
Position 839: 2.7234591845112145e-05
Position 1429: 2.6905008399792547e-05
Position 522: 2.301833088515284e-05
Position 1001: 2.2017221639503757e-05
Position 130: 1.2436579586011303e-05
Position 104: 1.0248621542158593e-05
Position 283: 4.629939463327894e-06
Position 1313: 4.074456527213565e-06
Position 1055: 3.4917176186168222e-06
Position 1109: 3.1115712436644685e-06
Position 899: 2.219135846050133e-06
Position 497: 2.1483670610565715e-06
Position 761: 2.028757304034902e-06
Position 707: 1.7814778725305872e-06
Position 1271: 1.7684194777671566e-06
Position 893: 1.7012208180343781e-06
Position 569: 1.313303147435393e-06
Position 947: 1.264812878381126e-06
Position 623: 1.069972574199892e-06
Position 677: 9.621081321736e-07
Position 1026: 7.528446891339412e-07
Position 1277: 7.425337632217169e-07
Position 1188: 6.630726625196763e-07
Position 1373: 5.287631316906516e-07
Position 1134: 4.3322010850488477e-07
Position 1080: 3.897856032296395e-07
Position 2273: 1.5885280917728796e-07
Position 869: 2.5450953147988626e-08
Position 815: 2.5021759252171936e-08
Position 337: 1.81815691575432e-08
Position 918: 1.1202294587236272e-08
Position 377: 3.1525280402643202e-09
Position 972: 1.1563101373703071e-09
Position 553: 3.062605989189813e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4493: 0.9012562743036819
Position 3337: 0.5528414554783717
Position 3530: 0.22560536593259317
Position 2353: 0.1955228673018912
Position 1869: 0.15596419077231194
Position 4151: 0.13639564981779018
Position 2558: 0.07433389136251123
Position 3481: 0.058745826760637214
Position 308: 0.050443575038181594
Position 2117: 0.031910045442397894
Position 4340: 0.029841165328989845
Position 1815: 0.024704443777740615
Position 2400: 0.019594843599808804
Position 3722: 0.01861952394632574
Position 3222: 0.01607202615109332
Position 1491: 0.01591336967853527
Position 4225: 0.012156707395069235
Position 1761: 0.012064161726005452
Position 3161: 0.01179443514778433
Position 3226: 0.010793178751780888
Position 361: 0.00958364525184363
Position 4281: 0.008681635476807536
Position 2248: 0.008338075913029238
Position 3621: 0.0073960056236540865
Position 324: 0.00735210309102692
Position 4257: 0.006710102650932375
Position 3499: 0.006560359523369304
Position 4425: 0.005277233542756514
Position 1923: 0.00515533883697836
Position 3305: 0.005031420012270957
Position 3083: 0.003737017523165163
Position 4187: 0.0035846653064394813
Position 3350: 0.002955024746348237
Position 3239: 0.0027428066847875764
Position 377: 0.002412615866961782
Position 2772: 0.002295488156982959
Position 320: 0.0021767082933794282
Position 2560: 0.0020746332459454513
Position 2736: 0.0018042288816391226
Position 2659: 0.0017516712329911615
Position 1827: 0.0017434534713035785
Position 2157: 0.0014586144120948576
Position 3632: 0.0012998434231115416
Position 3060: 0.0010665170430992127
Position 2405: 0.0010594381656374519
Position 3564: 0.0010468364115355966
Position 4495: 0.0009778392590435766
Position 394: 0.0009330190137221333
Position 4394: 0.0008188096142645541
Position 2282: 0.0007618069894266579
Position 1846: 0.0007602202387054578
Position 3740: 0.0006962316583496385
Position 2688: 0.0006324837047446582
Position 1833: 0.0006163955389202144
Position 2725: 0.0005408378117680043
Position 4558: 0.0005286672536287126
Position 2566: 0.0005148508819874632
Position 1059: 0.0005140380445964358
Position 1824: 0.000498252386480232
Position 1275: 0.0004827078563252102
Position 1707: 0.00047138270452860614
Position 2357: 0.000464948624993491
Position 3193: 0.0004648576866462893
Position 951: 0.0004404852666026419
Position 1113: 0.0004362128410741592
Position 4529: 0.0004158399651466074
Position 2119: 0.00040720584395323683
Position 160: 0.00036134891841202855
Position 2580: 0.0003501996651962236
Position 3651: 0.00034948929524640385
Position 1005: 0.00033750289679225574
Position 3884: 0.00032585412995902297
Position 1433: 0.00028606540530553176
Position 104: 0.0002860551498559889
Position 897: 0.00028439654215381725
Position 4155: 0.0002781252515792523
Position 358: 0.0002665167475293152
Position 2526: 0.0002393593666348174
Position 1530: 0.00023268279301830977
Position 1638: 0.00022568350096942435
Position 130: 0.00018983092901046536
Position 1392: 0.0001834204008324516
Position 3760: 0.00017474133598715985
Position 651: 0.00016856301106732692
Position 2666: 0.00016732054889211843
Position 2831: 0.0001606246891159683
Position 3356: 0.00015457521053249403
Position 1167: 0.00012877670384279488
Position 543: 0.00011845744804275396
Position 1900: 0.00011191317959157123
Position 2002: 0.00011001489841810268
Position 1934: 0.00010850040531504496
Position 1878: 0.00010202366603458948
Position 3690: 9.656916420475502e-05
Position 2305: 9.112892650446183e-05
Position 1221: 8.635415219352922e-05
Position 3997: 8.632882117927931e-05
Position 597: 8.410979339243137e-05
Position 1875: 7.440412215161833e-05
Position 1973: 6.489965837095529e-05
Position 1584: 5.76179624880632e-05
Position 3597: 5.2742753094848524e-05
Position 735: 5.145215361407772e-05
Position 3982: 5.1241029769522465e-05
Position 271: 5.0956820729004206e-05
Position 2328: 4.940449646406278e-05
Position 444: 4.2104723437006564e-05
Position 843: 4.1917200046879234e-05
Position 789: 4.183448403267148e-05
Position 2069: 4.167173580103863e-05
Position 2267: 3.873239647728595e-05
Position 2632: 3.140959567817118e-05
Position 333: 2.8398917118455067e-05
Position 2690: 2.6525770221852224e-05
Position 2683: 2.63055761971481e-05
Position 1770: 2.6122602625351393e-05
Position 1941: 2.403885055133485e-05
Position 1437: 2.3584202332511002e-05
Position 2703: 2.3147775828905806e-05
Position 1347: 1.6932759317713e-05
Position 2130: 1.5335434599321023e-05
Position 1507: 1.1591665434793318e-05
Position 2139: 9.923992362760679e-06
Position 1338: 9.73836091583874e-06
Position 1777: 8.10383552794466e-06
Position 113: 7.865410897345532e-06
Position 228: 7.67023049642223e-06
Position 1774: 6.098088282535668e-06
Position 1458: 4.4923277314263075e-06
Position 1783: 4.324890888555365e-06
