Gene = Mrpl1
index = 697
Annotated 5SS: [   73   701  4418 14540 16876 18259 22300 29453 52651]
Annotated 3SS: [  587  4293 14277 16791 18186 22187 29345 52568 54707]
SMsplice 5SS: [   73   701  2189  4418 16876 18259 29453 52651]
SMsplice 3SS: [  587  2042  4293 16791 18186 29345 52568 54738]
top_k =  1000
Partition function (log Z): -28.49943976211602

Sorted 5' Splice Sites (High to Low Probability):
Position 4418: 0.9545233720209036
Position 701: 0.9051330996727666
Position 14540: 0.8692269443066966
Position 18259: 0.8076901908018868
Position 73: 0.6705822049982219
Position 2189: 0.6103907828344652
Position 5049: 0.4251193787948007
Position 9855: 0.41609153562900725
Position 99: 0.27471547007269187
Position 9265: 0.2655813038611813
Position 2318: 0.1322291519770753
Position 1418: 0.10059638851573086
Position 22300: 0.09108287784703159
Position 4968: 0.08071615863193975
Position 9592: 0.04815289400757641
Position 2498: 0.04665501559904889
Position 687: 0.04100892064814294
Position 3895: 0.03811960917627824
Position 682: 0.0350522671031895
Position 2171: 0.028405960539944528
Position 536: 0.02710025845834567
Position 957: 0.026870621924950388
Position 1496: 0.023976617425744796
Position 329: 0.01843421320030953
Position 1993: 0.01453189691238927
Position 9570: 0.012824345942266828
Position 2400: 0.012377018750572046
Position 4875: 0.011557966083400631
Position 4759: 0.011246597714871697
Position 7039: 0.009008334509736001
Position 1425: 0.007981865043929424
Position 4546: 0.007140675925479024
Position 1673: 0.006460443562598498
Position 2395: 0.005436915983149848
Position 1039: 0.004015941571593018
Position 5986: 0.0039085595084271405
Position 14496: 0.003789892966494097
Position 10199: 0.003324907222302241
Position 791: 0.003316596456813035
Position 901: 0.00299027677627776
Position 9912: 0.002604391875367434
Position 3316: 0.0024250987300479324
Position 4756: 0.002382586358714935
Position 218: 0.001400287273415387
Position 10797: 0.0013818703869934949
Position 1042: 0.0012342225969046762
Position 3585: 0.0010068028191605727
Position 2390: 0.0009939163781875432
Position 357: 0.0009926314936727378
Position 1109: 0.0009676927323064024
Position 270: 0.0009022698855027152
Position 730: 0.000878734597683728
Position 9069: 0.0008751703967519546
Position 12: 0.0007866138197293994
Position 1774: 0.0007775806194688413
Position 1396: 0.0007348301131445694
Position 350: 0.0007193871573602634
Position 1972: 0.0006751080995020067
Position 450: 0.0006319770772428538
Position 539: 0.0006150804796320404
Position 4650: 0.0004745597427123751
Position 370: 0.00033521622404741907
Position 1717: 0.0003112410317799022
Position 316: 0.00020887701665385833
Position 1826: 0.00017890444975636512
Position 107: 0.00016675467782750945
Position 89: 0.00016442025974899068
Position 986: 0.00014867579191749064
Position 1403: 0.00010878138635866819
Position 131: 9.46965939256249e-05
Position 981: 9.20021298742033e-05
Position 1454: 9.189579542578233e-05
Position 4871: 9.132184190411844e-05
Position 1051: 8.780128465159775e-05
Position 984: 8.06152501146264e-05
Position 1880: 7.708156909198946e-05
