Gene = Fxyd5
index = 418
Annotated 5SS: [ 392 1085 2299 3444 4661 6046 7096 7273]
Annotated 3SS: [1023 2223 3386 4552 5964 7065 7197 9462]
SMsplice 5SS: [ 392 2299 3444 4661 7096]
SMsplice 3SS: [2223 3386 4516 7065 7197]
top_k =  1000
Partition function (log Z): 1.9773548770178992

Sorted 5' Splice Sites (High to Low Probability):
Position 2299: 0.9797954228472374
Position 3444: 0.9638431890368324
Position 4661: 0.9466565541280759
Position 392: 0.9160893268855685
Position 7096: 0.8367953490577619
Position 1085: 0.46355956148019917
Position 7273: 0.40979289069913394
Position 3770: 0.32432290631558947
Position 6046: 0.10949014521809348
Position 1720: 0.08848125869960612
Position 5965: 0.07604296328537626
Position 5450: 0.07517213992261698
Position 1530: 0.07212750521487948
Position 3245: 0.045758389914057264
Position 435: 0.03339285303061147
Position 9509: 0.03328425516502807
Position 5454: 0.027683768301243347
Position 8280: 0.024098318117326312
Position 2063: 0.022373078472054653
Position 1209: 0.021695351858696612
Position 7333: 0.020522645291470156
Position 3117: 0.015683826553460158
Position 7239: 0.014547879425819924
Position 979: 0.013661039754628054
Position 6104: 0.012504188236612724
Position 2053: 0.012400893938563484
Position 8529: 0.011773170213614329
Position 5471: 0.01157196924196842
Position 353: 0.011128428268105608
Position 3170: 0.010753115477903733
Position 2157: 0.007798985289604041
Position 4993: 0.006863564699840568
Position 2874: 0.0067737965648745485
Position 4484: 0.006312928801650542
Position 4436: 0.006121465637186962
Position 3799: 0.0056885301489658785
Position 9: 0.005290897621575255
Position 4352: 0.005126900075443343
Position 2143: 0.004548532808361981
Position 6190: 0.004534338445635486
Position 649: 0.003722524482176429
Position 7991: 0.003339487228932179
Position 4426: 0.0033229719268665914
Position 7957: 0.0030529991329491064
Position 7279: 0.0027511519831694316
Position 1284: 0.002516455727405181
Position 7978: 0.002186657137313772
Position 6873: 0.0019779918009685264
Position 5816: 0.0018671910544039844
Position 1252: 0.0018602188095311742
Position 1144: 0.0017901377643906185
Position 1168: 0.0017625466203939587
Position 971: 0.0017256588703363804
Position 2890: 0.0016476300301070323
Position 4007: 0.0014180771535300808
Position 553: 0.0012999646747109766
Position 4060: 0.0011611956936631218
Position 2182: 0.0011525447214320306
Position 1669: 0.0011281007855224688
Position 2477: 0.001102480640335988
Position 7450: 0.0010094087330124433
Position 6511: 0.0010047078571698328
Position 6213: 0.0009848833839401102
Position 3218: 0.0009564886745548035
Position 3981: 0.0009406364723268754
Position 3135: 0.0008939539946041277
Position 2116: 0.0008645338657159382
Position 5168: 0.0007865444349111403
Position 1541: 0.0007369202048578004
Position 6788: 0.0007249692427839607
Position 2108: 0.0007178708795616206
Position 4034: 0.00071234254305597
Position 6506: 0.0006412201154543461
Position 3055: 0.0006115730695872286
Position 6100: 0.0006074816165183987
Position 2147: 0.0005718270149969887
Position 7230: 0.0005342479886834685
Position 1510: 0.0005324786755116646
Position 929: 0.0005266629947171406
Position 6050: 0.0005261754959724137
Position 1227: 0.0005192292492193302
Position 3954: 0.0005059706439653318
Position 6516: 0.0005026022619697151
Position 1534: 0.0004764999005245066
Position 4362: 0.00046342751033292645
Position 8799: 0.0004295960656198518
Position 754: 0.00041693895021139595
Position 2338: 0.00041514235767932216
Position 579: 0.00035436026793503306
Position 4113: 0.0003435017965274877
Position 8286: 0.0003418310090889924
Position 2042: 0.0003310351619283321
Position 2103: 0.00031892320564379717
Position 7636: 0.0003101623980440237
Position 3739: 0.00030883373596765363
Position 202: 0.00028144750631505324
Position 2308: 0.00027473609297289737
Position 2366: 0.0002356309400930868
Position 21: 0.00023001814557693575
Position 3072: 0.0002265567240716811
Position 2588: 0.0002131247058642939
Position 3105: 0.00021259212697534032
Position 1956: 0.00020856973270804493
Position 2783: 0.00020530038360171832
Position 1296: 0.0001962285030157571
Position 2881: 0.0001866997076345863
Position 8483: 0.00018652216076526346
Position 3035: 0.00017520635415471013
Position 3102: 0.00017368246927271323
Position 7536: 0.00016929710107790112
Position 1749: 0.00016519031369913853
Position 1600: 0.00016328398459005097
Position 5314: 0.0001627504059587331
Position 302: 0.00016106129319358223
Position 6524: 0.00013724792708762174
Position 1978: 0.000131019416194568
Position 133: 0.00012735320023712804
Position 519: 0.00012664733478749034
Position 2516: 0.00012308044657833697
Position 87: 0.00011520593324921058
Position 2452: 0.00011401421607648431
Position 7244: 0.00010535614041682897
Position 3099: 0.00010099366815814666
Position 487: 9.848141573517459e-05
Position 2809: 9.18094612722396e-05
Position 591: 8.9757212479111e-05
Position 1691: 8.02707278883064e-05
Position 4461: 7.179098386664626e-05
Position 1522: 6.870172527376809e-05
Position 2335: 6.042409790264666e-05
Position 2849: 5.666108820732546e-05
Position 244: 5.09801974701105e-05
Position 594: 3.6990235783306253e-05
Position 767: 3.468184883501126e-05
Position 286: 3.345620455872726e-05
Position 879: 3.0160408598430124e-05
Position 166: 2.5398610364046367e-05
Position 316: 2.0776907065432455e-05
Position 183: 1.741869831246226e-05
Position 498: 1.7266060410057792e-05
Position 4626: 1.1868466133195747e-05
Position 396: 1.0659495793937656e-05
Position 28: 1.038393551872342e-05
Position 369: 9.9217234000177e-06
Position 5164: 9.839919380980479e-06
Position 653: 6.689708313560102e-06
Position 809: 6.062780364601905e-06
Position 6565: 5.179966335777652e-06
Position 5432: 3.967043055804144e-06
Position 665: 8.436969854878244e-07
Position 1032: 5.725709187512123e-07
Position 1060: 3.942175639281283e-07
Position 1046: 3.374833370153649e-07
Position 1037: 1.0263005643807378e-07
Position 5011: 2.81167087620272e-09
Position 811: 2.762463431476361e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3386: 0.9121053480577357
Position 7197: 0.871970854453439
Position 7065: 0.8039030471697041
Position 2223: 0.7770137582694729
Position 9462: 0.4185633279532802
Position 4516: 0.3311920657775239
Position 4549: 0.3182754666058324
Position 4552: 0.27989111609947476
Position 1023: 0.21767050213231925
Position 3657: 0.16972518063482592
Position 1011: 0.11540870405023392
Position 5865: 0.11360244461248963
Position 2208: 0.11028581827779155
Position 3634: 0.09248558608520667
Position 1404: 0.08498523836132603
Position 5964: 0.0772747733926806
Position 859: 0.07137752195980757
Position 5225: 0.07061779230567199
Position 9508: 0.06535754615185206
Position 2259: 0.06215194783521866
Position 914: 0.042580511610772254
Position 2923: 0.042518152611758946
Position 1933: 0.04060683997507606
Position 9600: 0.032547410209116785
Position 3330: 0.02944850507361146
Position 8129: 0.02934599121905052
Position 3116: 0.02602877402591052
Position 6958: 0.024009651899096107
Position 1600: 0.02060335204743656
Position 3518: 0.020141106967577174
Position 7035: 0.019514178161924724
Position 2228: 0.017866462357078266
Position 1585: 0.016760270512999043
Position 3593: 0.016242096968891367
Position 3576: 0.015833465932265714
Position 4351: 0.01449753656281879
Position 1346: 0.012648367973404802
Position 5276: 0.012217773973402301
Position 1919: 0.01204961886709379
Position 7406: 0.011429137252875204
Position 3392: 0.01092450956494042
Position 1082: 0.010587266256483171
Position 3598: 0.0104845933121894
Position 8443: 0.00912838619264064
Position 9390: 0.008902872076347854
Position 5349: 0.008048723596526907
Position 5319: 0.007579384129728173
Position 2143: 0.0071059445007014745
Position 1122: 0.006979368728027129
Position 3278: 0.006914649112655455
Position 5976: 0.006640659234639265
Position 8647: 0.006443251504422082
Position 8868: 0.0062301863137158
Position 4561: 0.0058666238025905995
Position 806: 0.005694767497323041
Position 4555: 0.005620300746443406
Position 5249: 0.005424470422515743
Position 6965: 0.0054074428547960934
Position 7710: 0.005240477043759544
Position 7465: 0.005220103493653015
Position 3892: 0.005053646015433103
Position 1529: 0.004950151516512563
Position 5360: 0.004681168463355917
Position 5383: 0.004568136501247856
Position 8402: 0.003950043719819612
Position 5902: 0.003940727649158692
Position 2750: 0.003939267092222125
Position 4232: 0.003495342112160993
Position 3319: 0.0034255652376417416
Position 4814: 0.003340793476074671
