Gene = Cenpf
index = 245
Annotated 5SS: [  111  3142  4319  5242  5726  7866  9148 15578 17039 19571 26090 31442
 35826 36939 37525 39476 41285]
Annotated 3SS: [ 2947  4121  5134  5633  7579  8944 15451 16909 19447 25953 28013 32993
 36785 37364 38998 41105 45283]
SMsplice 5SS: [  111  2908  3142  5242  5726  5989  7757  9148 15578 17039 19571 26090
 36939 37525 41285]
SMsplice 3SS: [ 2722  3023  5134  5633  5884  7579  8944 15451 16909 19447 25953 36785
 37364 41105 46521]
top_k =  1000
Partition function (log Z): 13.725422619726888

Sorted 5' Splice Sites (High to Low Probability):
Position 37525: 0.999999395385426
Position 19571: 0.9987746712831733
Position 17039: 0.9883225928756864
Position 3142: 0.9779272473126284
Position 41285: 0.9715807345572145
Position 9148: 0.9252800743916677
Position 26090: 0.917680425275038
Position 5726: 0.9109435147954886
Position 111: 0.881001244624873
Position 15578: 0.8472945820060611
Position 11547: 0.7940213625030579
Position 5242: 0.7540034565712668
Position 2908: 0.6899315698562296
Position 43539: 0.5033664333052018
Position 5989: 0.4888282050447315
Position 7757: 0.4430158758235669
Position 2251: 0.38454812183507314
Position 10217: 0.2877018003111881
Position 14891: 0.28384657731278834
Position 9443: 0.27752680210769703
Position 30743: 0.2730431592017681
Position 1726: 0.24223904217904627
Position 39476: 0.2363786391367382
Position 7866: 0.2106381419117524
Position 3847: 0.20816634450187146
Position 43816: 0.20657966193725213
Position 17794: 0.16497942004531102
Position 27083: 0.1638123812351697
Position 7815: 0.1634840128833352
Position 43821: 0.14409826040890564
Position 40245: 0.14159597099492666
Position 2788: 0.13713887614458298
Position 2744: 0.1317327373152959
Position 8200: 0.1236604930812339
Position 42126: 0.11216326021427583
Position 15874: 0.11191258057311423
Position 4319: 0.10499968486144616
Position 45083: 0.09206289147105128
Position 58: 0.08945807579066138
Position 3554: 0.08874143626663107
Position 6180: 0.08644916900769713
Position 18301: 0.08178745099847766
Position 1079: 0.07895854410972222
Position 19188: 0.07418333167054532
Position 5251: 0.07357546813275594
Position 7056: 0.07151571573958598
Position 4077: 0.07091966568011446
Position 32570: 0.07079625543579465
Position 8392: 0.06903243194733864
Position 6185: 0.06755723840704718
Position 22304: 0.06302374829765948
Position 611: 0.05387118563256167
Position 44035: 0.049407368852459145
Position 42156: 0.049390111191989515
Position 15819: 0.046061177594840075
Position 847: 0.04511268560778253
Position 10090: 0.04202195609154782
Position 10264: 0.03958504772133478
Position 39102: 0.039265960480132145
Position 39338: 0.03453668981943218
Position 39398: 0.03449444600777581
Position 5246: 0.0315674292473031
Position 12000: 0.031025415750117368
Position 3807: 0.028231770139589323
Position 4233: 0.023018479814753995
Position 4248: 0.02053696317498249
Position 4549: 0.020010727787167962
Position 32435: 0.01980374689451774
Position 42985: 0.01946404370268543
Position 7458: 0.018891602188614715
Position 17598: 0.01887327409076951
Position 39090: 0.01811915792857339
Position 15583: 0.017370763804036994
Position 2227: 0.016435987340111823
Position 43102: 0.015404638329521433
Position 41200: 0.014959954375863548
Position 2628: 0.014147473469473839
Position 4557: 0.014081420537799193
Position 16000: 0.014055745632911645
Position 8059: 0.013656348012507011
Position 7776: 0.01183417494197506
Position 15908: 0.010969970216053369
Position 8343: 0.010399005270831466
Position 8719: 0.010153677227166489
Position 26508: 0.009517232371480376
Position 26036: 0.009286735374692899
Position 579: 0.008745413022099547
Position 15781: 0.008695440054446023
Position 4966: 0.008687454017269064
Position 46683: 0.008573752401869719
Position 34: 0.00832246289464865
Position 1872: 0.008004019023938928
Position 18731: 0.007972469244868196
Position 343: 0.007487367239572811
Position 16950: 0.007034258757261127
Position 1996: 0.006798257949444095
Position 5692: 0.006431501659339046
Position 18852: 0.0062532654173516385
Position 5257: 0.005620032997465927
Position 867: 0.005610912618468695
Position 2840: 0.005386355007144523
Position 9126: 0.005021115349774745
Position 11215: 0.0047915890077174315
Position 45512: 0.004554376252365026
Position 3224: 0.004230474145270689
Position 4544: 0.004125748814912369
Position 15837: 0.00412433280130686
Position 40810: 0.004053685333959106
Position 2723: 0.004039000326777478
Position 14788: 0.003751176084272352
Position 8522: 0.003713576095760982
Position 8382: 0.0035384310203696785
Position 1839: 0.003508476794969097
Position 93: 0.0034751727440596207
Position 7129: 0.003366977848810607
Position 41841: 0.003257670891422538
Position 17423: 0.003079299712258973
Position 8121: 0.0030433730125923137
Position 26057: 0.0029464002070486387
Position 6141: 0.0027248820648305976
Position 4897: 0.00269808355724388
Position 11279: 0.0026908758884771162
Position 37915: 0.002676245445780369
Position 15899: 0.00260252496324499
Position 586: 0.002476629653636561
Position 15807: 0.002340434740037357
Position 2875: 0.002285221728113521
Position 8813: 0.0022426988186461053
Position 6759: 0.0021344431638039164
Position 1770: 0.0021289797052694553
Position 15945: 0.0021201019359556347
Position 42227: 0.0020714838240599113
Position 14975: 0.0019296120872668383
Position 602: 0.0018874152443955868
Position 17044: 0.0018636998288544039
Position 4172: 0.001820454147477034
Position 5906: 0.001796567614548232
Position 3487: 0.0017897154345780477
Position 4514: 0.0016198792511590491
Position 4932: 0.0015381462501772038
Position 38862: 0.0015302773155045938
Position 3831: 0.0015041839686331872
Position 40573: 0.0014646496925722794
Position 1929: 0.0013773077524931218
Position 3558: 0.0013709802345047205
Position 5482: 0.0013468147677717977
Position 18360: 0.001244802847878709
Position 10296: 0.0012306747444580984
Position 98: 0.001217658180181005
Position 4828: 0.0011772042176480518
Position 3544: 0.0011426043364011651
Position 42188: 0.0010776803939098142
Position 41611: 0.0010715004624834523
Position 5705: 0.0010439326312062253
Position 17996: 0.0010409126008652046
Position 5067: 0.0010214049138947635
Position 7374: 0.0010033958910820213
Position 20184: 0.0008393429396606895
Position 2002: 0.0008025691627502732
Position 17896: 0.000779265763710778
Position 17450: 0.0007570601621091372
Position 19062: 0.0007116604223872484
Position 19575: 0.000703377410652909
Position 535: 0.0007010351883820987
Position 7683: 0.000698716290879739
Position 38789: 0.0006710814630879465
Position 3663: 0.0006615765393668989
Position 908: 0.0006413387191792644
Position 2344: 0.0006064504758760775
Position 7898: 0.0005913541619843794
Position 3793: 0.0005644258899523137
Position 21951: 0.000518854097332443
Position 6633: 0.0005183350452168731
Position 1991: 0.0005084230980456885
Position 950: 0.0005008256619106454
Position 620: 0.0004349466098002515
Position 17817: 0.0004199816274769919
Position 911: 0.0004057326122531421
Position 5424: 0.00039555911334103764
Position 628: 0.0003704469932891906
Position 2651: 0.0003590678396016228
Position 4048: 0.0003370950244535609
Position 17984: 0.0003118299585575227
Position 1452: 0.00031015291364184903
Position 21101: 0.0002859933369403286
Position 524: 0.0002611906727022415
Position 1111: 0.00025254673153994763
Position 19566: 0.0002453401856560595
Position 38819: 0.00024386915725767538
Position 1477: 0.00023411318378221713
Position 11553: 0.00022667546640016897
Position 11725: 0.00019411965683211276
Position 38571: 0.00019106139734863259
Position 17572: 0.00017771556904915014
Position 38761: 0.00017277081754167172
Position 1944: 0.00017038972595364075
Position 10289: 0.00016092036366820031
Position 20525: 0.00015751233375812317
Position 7251: 0.00014767561691444035
Position 6755: 0.00014385866732203716
Position 21669: 0.00013540690280534898
Position 22098: 0.00013377581929783578
Position 41677: 0.00011501356010425976
Position 1489: 0.00010362966024768636
Position 41811: 9.894581688196449e-05
Position 41501: 9.856573086873794e-05
Position 2386: 9.544507813945906e-05
Position 2255: 9.239636574413756e-05
Position 2022: 8.22421156363614e-05
Position 4202: 7.595228171565724e-05
Position 1540: 6.971894310335794e-05
Position 440: 6.60692093793208e-05
Position 632: 6.042692313918135e-05
Position 2440: 6.0007371818562535e-05
Position 2855: 5.9412366183306164e-05
Position 43: 4.872088203947414e-05
Position 581: 4.1936278624058476e-05
Position 20500: 3.941874166026182e-05
Position 1102: 3.911516072299275e-05
Position 176: 3.521725805496217e-05
Position 1712: 3.37636515800763e-05
Position 389: 3.292566235562862e-05
Position 5740: 3.0752750712667506e-05
Position 1533: 3.0245103552618997e-05
Position 956: 2.3676693843772203e-05
Position 20: 2.0228835425665238e-05
Position 1471: 1.9319567490608622e-05
Position 543: 1.894578709709326e-05
Position 2096: 1.8827848585928222e-05
Position 1526: 1.852856098734134e-05
Position 221: 1.8045502536182363e-05
Position 2125: 1.6585351518494717e-05
Position 1504: 1.460735882569042e-05
Position 870: 1.2430987651270197e-05
Position 1251: 1.1991274366676946e-05
Position 1130: 1.1328207059685311e-05
Position 745: 9.899454992470296e-06
Position 1445: 5.4868861399903235e-06
Position 212: 3.8415910521542844e-06
Position 644: 3.8052714889271e-06
