Gene = Thumpd1
index = 1078
Annotated 5SS: [ 288 1672 2777]
Annotated 3SS: [1496 2527 3728]
SMsplice 5SS: [ 288 2777]
SMsplice 3SS: [2527 3728]
top_k =  1000
Partition function (log Z): -2.380756551874108

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.9602673096686504
Position 2777: 0.9447977799908887
Position 3020: 0.4955994700395124
Position 1672: 0.291548498170548
Position 3348: 0.26175954058980133
Position 933: 0.07336513510023515
Position 1619: 0.06608679940292
Position 3311: 0.06333760121319082
Position 3008: 0.052337390052447336
Position 561: 0.023638251993279163
Position 1763: 0.022756161925876248
Position 3263: 0.020808127572367805
Position 272: 0.0187308138898884
Position 1953: 0.014674010996764983
Position 2417: 0.013351353637241251
Position 3952: 0.012158733536676779
Position 1942: 0.011840329386405925
Position 224: 0.00999718878255631
Position 3539: 0.0087765598048365
Position 1009: 0.008240390103799539
Position 3656: 0.006843494511415068
Position 952: 0.006348398825019825
Position 565: 0.00521702132266926
Position 2056: 0.005052774421037493
Position 257: 0.004958459783869029
Position 837: 0.0048571347187164335
Position 1839: 0.0047418776243429925
Position 332: 0.004367380834192377
Position 1828: 0.0037874197861122224
Position 2365: 0.0037565392296160806
Position 4266: 0.003615484287984199
Position 3986: 0.0032347861288010674
Position 1168: 0.0028376968322276186
Position 2627: 0.0027639288970908726
Position 3875: 0.0024837599336401664
Position 1572: 0.0023904921094947637
Position 4127: 0.002246093004063536
Position 572: 0.0022291263881285602
Position 4143: 0.0018364129873664524
Position 621: 0.0015082425953236455
Position 1576: 0.001377114543499975
Position 4094: 0.0013494235342284466
Position 3812: 0.0012225962836012662
Position 3791: 0.001140804652992348
Position 3999: 0.0011043556353319828
Position 1959: 0.0010021396538843288
Position 1644: 0.0008631545293733059
Position 432: 0.0006333086588270659
Position 48: 0.0005636657964444107
Position 2370: 0.0005382628511874496
Position 3622: 0.0005313884305709568
Position 1290: 0.0005107843304163618
Position 4421: 0.000507223332232552
Position 148: 0.0004798918554219928
Position 734: 0.00038594405803148315
Position 660: 0.0003838140781453513
Position 4839: 0.0003364224318813263
Position 1342: 0.0003275250427520388
Position 1900: 0.00031629102237020363
Position 717: 0.0002977733834830712
Position 1818: 0.0002853568522182068
Position 2260: 0.0002839339652630063
Position 3788: 0.0002827156751685938
Position 317: 0.0002686270243701109
Position 3435: 0.00024436566188598035
Position 4948: 0.0002342008888375236
Position 2971: 0.00022569845396710824
Position 548: 0.00021808167903627763
Position 550: 0.00021791699476736548
Position 4258: 0.00020877310122140774
Position 41: 0.00020578504470190214
Position 3872: 0.0001980123869601763
Position 954: 0.00018523097004176356
Position 598: 0.00013776075261142523
Position 780: 0.00011710303190198265
Position 540: 0.0001104086108193085
Position 2214: 0.0001056181226548013
Position 1647: 9.658829129062461e-05
Position 1810: 9.454653415645161e-05
Position 3253: 9.058444834169584e-05
Position 3586: 8.938850236528603e-05
Position 1911: 7.9573652827962e-05
Position 3605: 7.877348415909481e-05
Position 3049: 7.588884666062612e-05
Position 1528: 7.173556836809535e-05
Position 1630: 6.65081336260963e-05
Position 1623: 6.597264871547856e-05
Position 986: 6.391822397791432e-05
Position 1711: 6.296583932117623e-05
Position 984: 5.98817901364205e-05
Position 1092: 5.77700972136301e-05
Position 77: 5.511360272989207e-05
Position 5029: 5.3840289416766594e-05
Position 797: 5.201892667799798e-05
Position 3842: 5.009026738107462e-05
Position 719: 4.7345765185192086e-05
Position 862: 4.3904265878386804e-05
Position 363: 4.007691816297865e-05
Position 2894: 3.619444753958887e-05
Position 3297: 2.992305219902397e-05
Position 2324: 2.6056883539764205e-05
Position 13: 2.5575055015804038e-05
Position 526: 2.273520984667557e-05
Position 1355: 2.1858218668285203e-05
Position 1233: 1.719634618108915e-05
Position 487: 1.3324370084499782e-05
Position 1003: 1.286301472096992e-05
Position 90: 1.1671936097985235e-05
