Gene = Cspp1
index = 303
Annotated 5SS: [  128  6968  9310 20607 26197 27205 28604 36730 39026 44130 45342 47736
 49968 50744 52101 57797 66148 70265 74326 74806 75491 77868 78515 88263
 89347 91816 94301 95057 96014]
Annotated 3SS: [ 6858  9206 20502 26115 27105 28208 36642 38954 44035 45283 47529 49833
 50664 51970 57648 65994 70151 74175 74658 75385 77800 78396 88122 89205
 91768 94236 94946 95874 97716]
SMsplice 5SS: [  497  6968  9310 20607 27205 36730 44130 49968 50744 52101 74806 77868
 87502 88263 89347 91816 96014]
SMsplice 3SS: [ 6858  9206 20502 27105 36642 44035 49833 50664 51970 74658 77800 87295
 88122 89205 91768 95874 97716]
top_k =  1000
Partition function (log Z): -48.57465771760622

Sorted 5' Splice Sites (High to Low Probability):
Position 20607: 0.9999286069229645
Position 9310: 0.9698901165263681
Position 27205: 0.8494325420595414
Position 497: 0.6089411416030003
Position 26197: 0.4360365366403636
Position 2435: 0.2860612291281601
Position 6977: 0.27600032743941877
Position 1663: 0.24523230020454412
Position 2067: 0.21691290433503907
Position 12735: 0.20617705380894188
Position 2621: 0.19888613295271007
Position 6952: 0.1764461140478886
Position 6988: 0.13968903167486088
Position 128: 0.13246607173612335
Position 26877: 0.11930662285703644
Position 194: 0.10076319258789353
Position 1671: 0.0990172484942958
Position 26961: 0.0936558504245081
Position 13372: 0.08695015137474907
Position 14464: 0.08423604921695939
Position 22840: 0.0798617737075267
Position 61: 0.07530330212535839
Position 2428: 0.06623794625103023
Position 22701: 0.06571058293795956
Position 2538: 0.06173882396130947
Position 7303: 0.05908989771127257
Position 27187: 0.055685838431455865
Position 313: 0.053254328570439526
Position 24765: 0.05220367608276839
Position 947: 0.04270461136925784
Position 6942: 0.039753591815135936
Position 12528: 0.03567471214842588
Position 9315: 0.028991944351308092
Position 1055: 0.026893221302710883
Position 9082: 0.024239787196214578
Position 5626: 0.022228417431246213
Position 212: 0.020346270356218357
Position 4543: 0.020230994436205754
Position 373: 0.02007955956510789
Position 1285: 0.018426220871004127
Position 5132: 0.017236567665398005
Position 6983: 0.015832616793709915
Position 928: 0.012153297925273246
Position 67: 0.011511626103796004
Position 1324: 0.011122209493796891
Position 2415: 0.011056495660273148
Position 21631: 0.00822305079714141
Position 258: 0.008010398359770469
Position 2543: 0.007739414604321731
Position 2071: 0.005612272972041336
Position 7764: 0.005152380770054739
Position 1152: 0.004665332275743811
Position 4257: 0.004353118132195958
Position 6993: 0.004320374336993347
Position 219: 0.0033145949642604815
Position 170: 0.0031057344301383292
Position 27155: 0.0030808452804559155
Position 1220: 0.00295113469610159
Position 71: 0.0028985050315622272
Position 22219: 0.0027723413597170294
Position 4306: 0.0025433742076813558
Position 5209: 0.0023879512989210864
Position 1682: 0.0017843598879775323
Position 4491: 0.0017341922187820687
Position 25: 0.0017271996932338347
Position 7362: 0.001671242250061725
Position 278: 0.0015564264233002493
Position 126: 0.001528922410343563
Position 4634: 0.0014964866473064322
Position 1675: 0.0014815625458430826
Position 1044: 0.001383711624828464
Position 271: 0.0012828251824180785
Position 21: 0.0012774050303113976
Position 2093: 0.0012510037372098965
Position 341: 0.001214250733787461
Position 10503: 0.0010669191259309245
Position 454: 0.0010264036411934145
Position 21129: 0.000991476475882129
Position 1850: 0.0009104886341427651
Position 132: 0.0008140970730304526
Position 1734: 0.0007479308530048576
Position 2235: 0.0007098678394960461
Position 11309: 0.0006728263970346983
Position 765: 0.0006589883626876662
Position 769: 0.0005935264275083968
Position 250: 0.0005899099126297554
Position 22878: 0.0005876881412765711
Position 420: 0.0005409255408080108
Position 802: 0.0004845533467003632
Position 1754: 0.00047560159489275266
Position 9375: 0.0004732531760138391
Position 1183: 0.0004173972308245618
Position 2050: 0.0003789436594645872
Position 1076: 0.00036326413214252085
Position 827: 0.00036179895425398
Position 1740: 0.000271326975876755
Position 1370: 0.0001650342041180133
Position 1357: 0.0001522040111680875
Position 9725: 0.00013006207910792474
Position 1667: 0.00012577170911852383
Position 849: 0.00012218166348690177
Position 238: 0.00011747796301723166
Position 2185: 0.00011679130096695816
Position 1694: 0.00011202525141598876
Position 2077: 0.00010583548445349942
Position 890: 0.00010181316251541799
Position 426: 9.727335325674043e-05
Position 2231: 7.763614498314941e-05
Position 225: 7.134966843376243e-05
Position 655: 6.79605870345313e-05
Position 986: 5.197722693718517e-05
Position 2494: 4.8702688211813705e-05
Position 198: 4.675975746858553e-05
Position 836: 4.421640146528036e-05
Position 444: 4.114457168357171e-05
Position 149: 4.108257402225388e-05
Position 852: 4.07749459643589e-05
Position 1191: 3.862956407055284e-05
Position 216: 3.554783444469343e-05
Position 2798: 2.9426319103089543e-05
Position 924: 2.867120212999247e-05
Position 41: 2.5738225745660334e-05
Position 567: 2.1834125414296845e-05
Position 501: 1.7453799862805662e-05
Position 2527: 1.736510674082103e-05
Position 1703: 1.649587676641683e-05
Position 22726: 1.5753668289702517e-05
Position 3532: 1.3029203089703808e-05
Position 907: 1.219856836215778e-05
Position 23: 1.196936928751578e-05
Position 2663: 9.879595474886275e-06
Position 435: 8.781092755352958e-06
Position 331: 4.766303752956722e-06
Position 329: 4.528793113826416e-06
Position 196: 2.405181080905633e-06
Position 559: 2.1436994269245654e-06
Position 236: 2.0877687521536788e-06
Position 441: 1.2968178173928795e-06
Position 65: 1.121761352473489e-06
Position 55: 6.938482474692267e-07
Position 92: 6.253406992016516e-07
Position 525: 4.8250522632107e-07
Position 976: 3.9938230463632727e-07
Position 619: 1.9681478386412558e-07
Position 377: 1.846468541821168e-07
Position 407: 1.803081107475772e-07
Position 383: 1.6236738088635438e-07
Position 523: 6.88588535896573e-10
Position 666: 4.817282966196735e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9206: 0.9993568853585876
Position 20502: 0.9987775445623936
Position 27105: 0.8926522869462371
Position 6858: 0.6610287884575018
Position 2338: 0.6307215258804708
Position 35356: 0.5200754910266867
Position 25987: 0.4390997636326436
Position 1596: 0.31614133493647123
Position 26759: 0.2190576454453061
Position 1959: 0.2060779066440164
Position 12645: 0.18231330969671763
Position 33442: 0.10990341520808941
Position 14377: 0.08423832830546132
Position 28208: 0.07712234353147165
Position 13251: 0.07522786228369388
Position 32758: 0.05780984735089859
Position 12404: 0.056194284923831245
Position 22779: 0.04699726343361805
Position 22756: 0.046698565091012896
Position 712: 0.03693825793152371
Position 22645: 0.03616433446357215
Position 22552: 0.03347892150404715
Position 30742: 0.03154018764323065
Position 26986: 0.03055524972058427
Position 946: 0.028239050357628845
Position 9006: 0.02423986282634497
Position 4405: 0.023461816258155674
Position 1044: 0.02258774727445761
Position 417: 0.020292170770132123
Position 30953: 0.02017621119373916
Position 24556: 0.019589250062571638
Position 372: 0.01862741849117657
Position 32488: 0.017765415125357176
Position 24594: 0.015523576892307588
Position 29842: 0.015110388224940312
Position 24613: 0.014737491760235354
Position 7146: 0.014663500806655658
Position 7295: 0.013710585946495392
Position 29580: 0.01265618763460908
Position 1419: 0.011794099603424955
Position 13188: 0.011723418918097884
Position 28274: 0.010686895461706411
Position 31450: 0.010500321520856178
Position 441: 0.010050948921251196
Position 353: 0.01003257416532568
Position 5052: 0.0099844025720289
Position 5519: 0.009692895213597386
Position 27337: 0.00953530284153937
Position 1849: 0.009166750945393872
Position 21606: 0.008506754843413998
Position 6808: 0.008282111229648526
Position 786: 0.008224225214432678
Position 31181: 0.008014654731769879
Position 22621: 0.007535532015240842
Position 5411: 0.007496714262866804
Position 24331: 0.006688920577921097
Position 7071: 0.0065790859708768495
Position 1903: 0.00656831351897542
Position 1469: 0.006210797645982113
Position 4176: 0.005986822764120773
Position 27871: 0.005246287631663565
Position 7520: 0.005152386761693866
Position 24474: 0.0051506904527999975
Position 5470: 0.005038807954782062
Position 388: 0.004856768977011668
Position 769: 0.004762128648868188
Position 7037: 0.004668732684971778
Position 967: 0.004259683937459287
Position 4791: 0.004256120129909912
Position 5033: 0.004204041325176608
Position 383: 0.004193667078263607
Position 28706: 0.004103418820501747
Position 7149: 0.003870640760188264
Position 12384: 0.0033485926478361663
Position 27436: 0.0032986180398454587
Position 22138: 0.0028719448581094108
Position 836: 0.0028053856865682954
Position 1234: 0.002739611940249152
Position 26627: 0.002571789404568202
Position 23040: 0.002557617216167104
Position 1961: 0.002551392310140401
Position 453: 0.0024248081652832694
Position 28747: 0.002170608897187536
Position 21000: 0.0021629024751031994
Position 28435: 0.001999870074229054
Position 25435: 0.001986855966533333
Position 1267: 0.0019276087445558253
Position 22600: 0.0018141367451324519
Position 27891: 0.0018101584947445174
Position 1503: 0.001777290661114257
Position 21399: 0.0015913289090011722
Position 26400: 0.0015864113957353857
Position 29371: 0.0013272900887300787
Position 420: 0.001321972406545029
Position 21747: 0.001283006648166143
Position 20267: 0.0011983854100916602
Position 203: 0.0011966105538629174
Position 2572: 0.0010975894497706874
Position 10330: 0.0009996220271376616
Position 4065: 0.000899840879938734
Position 24413: 0.0008425546281564018
Position 183: 0.0008041959476422857
Position 21906: 0.00069481959018523
Position 23394: 0.0006946500926766261
Position 5115: 0.0006869305804091429
Position 11152: 0.0005893577262058844
Position 1438: 0.0005461137597701513
Position 1214: 0.0005058083895746832
Position 5084: 0.0004930632358764162
Position 25015: 0.00048328893168368345
Position 311: 0.0004125823883322999
Position 1500: 0.00039672004201602844
Position 25818: 0.00036627979875637816
Position 605: 0.0003080019599234516
Position 22658: 0.00030535160323406154
Position 25212: 0.00030043209977851336
Position 21551: 0.00026632565112537045
Position 21220: 0.00024461800082646113
Position 1397: 0.0002312938688173385
Position 1250: 0.00019825346250026054
Position 1571: 0.0001879556730608782
Position 20675: 0.00017287957339549292
Position 22166: 0.00017241345935207342
Position 1609: 0.00016783598365999864
Position 300: 0.00016320006676690563
Position 20706: 0.00015563314587031763
Position 21661: 0.0001527281989791864
Position 335: 0.00014784568721801195
Position 24128: 0.00014627967666299658
Position 21438: 0.00014627392877684925
Position 737: 0.00013244927000085515
Position 714: 0.0001219280581082608
Position 1565: 0.00012103639247985311
Position 1172: 0.0001130380597177745
Position 21425: 0.0001073010152597513
Position 852: 0.00010533199968670742
Position 1989: 9.787527390731356e-05
Position 329: 9.609117440327326e-05
Position 493: 9.264591750406783e-05
Position 1578: 8.857710115160723e-05
