Gene = Bccip
index = 173
Annotated 5SS: [ 196 4930 5647 7618 8454 9946]
Annotated 3SS: [ 4854  5565  7527  8265  9770 11373]
SMsplice 5SS: [ 196 4930 5647 7618 9946]
SMsplice 3SS: [ 4854  5565  7527  9770 11373]
top_k =  1000
Partition function (log Z): 2.760612241511709

Sorted 5' Splice Sites (High to Low Probability):
Position 196: 0.9965260884165184
Position 5647: 0.9031673526614841
Position 7618: 0.8506789446559283
Position 9946: 0.7112180077647668
Position 4930: 0.5510656476445535
Position 8454: 0.35431568351770054
Position 3370: 0.2445589002150752
Position 4997: 0.1462834930995385
Position 6745: 0.11548363503445656
Position 7658: 0.08553692382087258
Position 9018: 0.051349643310165456
Position 8529: 0.04391850031204792
Position 5748: 0.03765224270413226
Position 5651: 0.03403914637181418
Position 8118: 0.033260146705257065
Position 8523: 0.030330529308279373
Position 5846: 0.030298817543469088
Position 6157: 0.029167452942415805
Position 8503: 0.02912268065153038
Position 6107: 0.027539189570512778
Position 8324: 0.02331144213507209
Position 11482: 0.02272621461178665
Position 5160: 0.022655052127932188
Position 2316: 0.019940457256383583
Position 8097: 0.01917125855506372
Position 1995: 0.018592392809682376
Position 4255: 0.013946377126854983
Position 5134: 0.013312662065932372
Position 8923: 0.013157782195329704
Position 11200: 0.01185990964501067
Position 9507: 0.00987485889811577
Position 5975: 0.009802598530950135
Position 5829: 0.009611878299261968
Position 3912: 0.00943183651406882
Position 3615: 0.009361864476440438
Position 2153: 0.00890713084842974
Position 4813: 0.008525847327121628
Position 8025: 0.007898402411351417
Position 9698: 0.007704223251673923
Position 7879: 0.007134080691753994
Position 2279: 0.006993925508367407
Position 605: 0.006782075097533255
Position 3676: 0.006772985591261741
Position 7317: 0.006555488828821184
Position 3691: 0.006266308587589808
Position 2354: 0.0061526036952423944
Position 7924: 0.0038031231222660517
Position 9839: 0.0037120191587564797
Position 8092: 0.0029169350763233945
Position 5294: 0.0028290257544715336
Position 210: 0.002498316917175463
Position 7884: 0.002488684854615771
Position 8068: 0.0024119704839577053
Position 3473: 0.002278452795158634
Position 6091: 0.002242897099524775
Position 10246: 0.0022225600467397784
Position 3133: 0.0022035172038383597
Position 7866: 0.002115121706500457
Position 4418: 0.0021095979934818805
Position 10815: 0.002044318583539604
Position 7903: 0.0018773825701558621
Position 7886: 0.001610708152640478
Position 3463: 0.0015303587087091173
Position 8087: 0.0014772888608782634
Position 6342: 0.0014741315843645208
Position 8896: 0.0014641232526399046
Position 3432: 0.0014531127838616283
Position 8396: 0.0014460164027330935
Position 2864: 0.0013858725953051578
Position 516: 0.0013725063993631922
Position 9732: 0.0013472898680255167
Position 3660: 0.0012040885556079976
Position 3195: 0.0011047207540225569
Position 10790: 0.0010054522940515082
Position 2500: 0.0009690216152111109
Position 10602: 0.0009557075702104586
Position 5465: 0.000942631994590854
Position 3488: 0.0009173278385633784
Position 392: 0.0009065076153069962
Position 2264: 0.0008867245164989496
Position 573: 0.0008093538611059889
Position 478: 0.0007919583003152238
Position 4858: 0.0007814596326373942
Position 8312: 0.0007474121656371603
Position 243: 0.0007443036046902594
Position 418: 0.0007404497516979836
Position 8559: 0.000716308176384346
Position 8380: 0.0006841629915264586
Position 10406: 0.0006313735270072623
Position 5186: 0.0005885965986600654
Position 2516: 0.0005832240521137842
Position 8533: 0.0005698144374513315
Position 7259: 0.0005693249507881382
Position 7497: 0.00047723178857943797
Position 2512: 0.00045769376498553115
Position 5711: 0.00045746758493193994
Position 2830: 0.00037384483257673034
Position 7508: 0.0003528398142261457
Position 8124: 0.0003521298182167969
Position 8114: 0.00033161330057033617
Position 5778: 0.00031226676649923334
Position 4809: 0.00028582855532904844
Position 5059: 0.00026730803592304764
Position 3583: 0.0002447068246463364
Position 3189: 0.00023590306904430338
Position 5728: 0.00023281216402086397
Position 7784: 0.00022280980302484492
Position 8338: 0.00020303200483598642
Position 413: 0.00019304948943872058
Position 6793: 0.00019210454548337875
Position 5099: 0.00018018868749497001
Position 3218: 0.00017776407306709796
Position 6414: 0.0001756763894257918
Position 5638: 0.00016189222157502657
Position 1014: 0.0001556805084613962
Position 5957: 0.0001514721434777487
Position 2320: 0.0001476960679326676
Position 52: 0.00014627558205944897
Position 2399: 0.0001417683596817852
Position 3009: 0.00012167934395331457
Position 818: 0.00011800359252718845
Position 8162: 0.00011507283843985804
Position 5799: 0.00011086105911378274
Position 2415: 9.705927814652737e-05
Position 565: 9.167437464288624e-05
Position 124: 7.738821983754418e-05
Position 809: 7.153492277049573e-05
Position 2360: 6.972273497032403e-05
Position 4954: 6.963771870426369e-05
Position 655: 6.836407593155988e-05
Position 232: 6.0115031348148344e-05
Position 1037: 5.5498810442115717e-05
Position 659: 5.2796708162156805e-05
Position 175: 4.414906122488704e-05
Position 682: 4.0711689697492304e-05
Position 4503: 4.035702349190277e-05
Position 4825: 3.945335180223877e-05
Position 5085: 3.7933609656135306e-05
Position 3471: 3.607752088215158e-05
Position 663: 3.537361174270252e-05
Position 503: 3.335053773870498e-05
Position 2058: 2.6332541567909765e-05
