Gene = Clpb
index = 271
Annotated 5SS: [   441   3527  23602  42814  59061  87559  99923 109385 110475 114844
 115591 121712 122401 122634 122978 123963]
Annotated 3SS: [  3474  23514  42709  58931  87460  99807 109306 110418 114798 115428
 121554 122326 122513 122872 123731 129628]
SMsplice 5SS: [   475   3527  17420  18305  23602  32525  39375  42814  43971  47728
  56763  58300  59061  71382  84121  94593  99923 110475 115591 121712
 122401 122634 122978]
SMsplice 3SS: [  3474  17283  18198  23514  32408  39281  42709  43902  47637  56634
  58171  58931  71214  84040  94485  99807 110376 115428 121554 122326
 122513 122872 125084]
top_k =  1000
Partition function (log Z): -67.26467985685875

Sorted 5' Splice Sites (High to Low Probability):
Position 23602: 0.9985303513110804
Position 3527: 0.9915058503076987
Position 18305: 0.8719671774604956
Position 15123: 0.6209865070765812
Position 475: 0.6030463358712959
Position 30167: 0.5467416190166131
Position 10162: 0.4981409156065348
Position 7580: 0.3784812722480915
Position 28948: 0.33069688568906785
Position 27522: 0.24198974331183964
Position 2478: 0.21662356932915866
Position 1929: 0.18411787892338724
Position 15103: 0.1778155526569918
Position 621: 0.1596304622042043
Position 197: 0.14603402551670555
Position 9870: 0.12407423152885348
Position 28940: 0.10347813595334748
Position 10364: 0.1013527218979159
Position 8561: 0.08009055576404676
Position 5469: 0.07742647053614596
Position 32858: 0.07457492403654843
Position 5977: 0.06491954086373226
Position 5486: 0.05476524732712391
Position 441: 0.05089918779920061
Position 1419: 0.04554028099425901
Position 1415: 0.04238616214508525
Position 479: 0.028496538719082344
Position 513: 0.021391087355110146
Position 28933: 0.02006646198839257
Position 483: 0.019532306714598654
Position 2265: 0.016487609835905
Position 2796: 0.0164148327308027
Position 8663: 0.014769527142707937
Position 8948: 0.013046749139759763
Position 2673: 0.012875942621272162
Position 372: 0.009910128387240619
Position 6509: 0.009845853619695439
Position 129: 0.00943944798022995
Position 5573: 0.006840472922627801
Position 2446: 0.0063800499326634435
Position 6721: 0.006079756543058146
Position 2355: 0.005668087627336641
Position 178: 0.004561057719832895
Position 625: 0.0034008963586941864
Position 3663: 0.0031086423685036998
Position 4667: 0.0029296873917539546
Position 1981: 0.0027858567141523668
Position 5711: 0.0027099342406126806
Position 1915: 0.002599631682023952
Position 94: 0.0025267800764869988
Position 1386: 0.002384148090810357
Position 5458: 0.0023054349730273504
Position 1896: 0.002227449828138899
Position 6879: 0.002197683398501342
Position 309: 0.002103634232545569
Position 7063: 0.0020933759497761446
Position 660: 0.0020601971233864384
Position 382: 0.0020336781978275873
Position 7231: 0.0018014027871058992
Position 1349: 0.0015680277401915433
Position 2999: 0.0015372471134567922
Position 2546: 0.0015047730706300476
Position 33: 0.0014146922810329321
Position 404: 0.0013648663484058807
Position 7732: 0.001019147722293464
Position 1092: 0.0010053803096282167
Position 7482: 0.0009564886379144808
Position 5359: 0.0009541958228405321
Position 1581: 0.0009504552325648526
Position 1001: 0.0009300780289911555
Position 3067: 0.0007667587067918479
Position 298: 0.0005433827164665792
Position 3120: 0.0005031207559238223
Position 407: 0.0004451038935551992
Position 356: 0.00038223139123706864
Position 1338: 0.00035467110917246694
Position 3199: 0.0003376432862429732
Position 3557: 0.00032186748252817094
Position 506: 0.0002707776437178866
Position 834: 0.00026855906604260625
Position 652: 0.0002634576838247608
Position 412: 0.0002578857041274625
Position 1902: 0.00023901564876902098
Position 806: 0.00021229695846842298
Position 462: 0.000199091732196721
Position 3223: 0.00018234898397477024
Position 3162: 0.00016553035223242484
Position 746: 0.000141944152194647
Position 4757: 0.0001374176754027014
Position 1481: 0.00013636439298718135
Position 5010: 0.00013136249411512598
Position 4744: 0.0001240642901741079
Position 224: 8.846727726549215e-05
Position 4853: 7.56930403429604e-05
Position 603: 6.418801476915393e-05
Position 1179: 4.769244197392023e-05
Position 3792: 4.663736144657784e-05
Position 5105: 4.5039919559859695e-05
Position 3784: 4.371291868927325e-05
Position 648: 4.370095204085979e-05
Position 2300: 4.091695850874948e-05
Position 4707: 3.887639435634723e-05
Position 5115: 3.761559401112759e-05
Position 4737: 3.737329772484077e-05
Position 5159: 3.407822541911584e-05
Position 798: 3.378236743575531e-05
Position 2077: 2.8324546742979763e-05
Position 452: 2.7969254791337327e-05
Position 20: 2.639841890896771e-05
Position 1086: 2.273836671955052e-05
Position 146: 1.7607455452565683e-05
Position 53: 1.0710465884487654e-05
Position 6328: 1.0297109143423349e-05
Position 55: 7.0577400157698574e-06
Position 5351: 6.587367446712022e-06
Position 698: 4.504886632252044e-06
Position 43: 4.28930156247388e-06
Position 828: 3.1490983045520197e-06
Position 12324: 2.555845315057725e-06
Position 869: 2.534344724443928e-06
Position 12196: 2.197883370383869e-06
Position 15004: 2.1810510455414446e-06
Position 487: 1.3175264507006363e-06
Position 46: 1.0525005967676807e-06
Position 258: 6.995157571612662e-07
Position 141: 4.134632715003634e-07
Position 149: 2.2074440125067525e-07
Position 35: 1.3502249064551646e-07
Position 519: 7.953562301941741e-08
Position 3760: 4.459294982139659e-08
Position 3748: 4.1013200280764505e-08
Position 3800: 3.874178714383197e-08
Position 3519: 1.7248710222447513e-08
Position 3565: 1.6929067936426102e-08
Position 3510: 1.1580045687850976e-08
Position 3570: 8.704748489384254e-09
Position 559: 1.0291973630307293e-09
Position 6917: 2.069346004909504e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 23514: 0.9997067033392855
Position 18198: 0.872023602964434
Position 14860: 0.798832264829765
Position 30046: 0.7370919043605574
Position 3474: 0.6246870673545826
Position 10039: 0.4975708072756726
Position 32762: 0.4525232996999073
Position 28824: 0.3164925322686992
Position 7315: 0.276290791081917
Position 27380: 0.25986013279059467
Position 3386: 0.25298661793520216
Position 2388: 0.23942354682090655
Position 28854: 0.1988310767097528
Position 33299: 0.1932180424450058
Position 5333: 0.12593869431742838
Position 1789: 0.1133713444214063
Position 10263: 0.09664584221795001
Position 33520: 0.09065783176327882
Position 8499: 0.08952368383710155
Position 3429: 0.08289981959795767
Position 1279: 0.0788268567196364
Position 9755: 0.07819750160087438
Position 7543: 0.06525782473968675
Position 1757: 0.05353934922166386
Position 5834: 0.03431412253091741
Position 9782: 0.03345945269990304
Position 551: 0.02973981472540243
Position 5878: 0.027835239050457705
Position 576: 0.027625806609702222
Position 30802: 0.020879448727394563
Position 3317: 0.016182132253228156
Position 30261: 0.015139205197260176
Position 2121: 0.01505554225404082
Position 5451: 0.012549947177666533
Position 9758: 0.01241902493590304
Position 7273: 0.01166378789837011
Position 1775: 0.011099571950736766
Position 7163: 0.010758893903620207
Position 6453: 0.008871225233614248
Position 7139: 0.007352489449359749
Position 27573: 0.006601164189002684
Position 7404: 0.006362291915230642
Position 3409: 0.006360950346971066
Position 8739: 0.006284328004281456
Position 505: 0.006227845428248398
Position 1854: 0.005516972959245143
Position 2717: 0.005379600155637863
Position 3434: 0.005296012656673214
Position 10055: 0.005282009945848678
Position 25258: 0.005074913246852665
Position 8644: 0.004590457842166322
Position 1218: 0.004358468771387366
Position 7270: 0.004357264205476757
Position 6810: 0.0039564845881228305
Position 512: 0.00392999028993147
Position 25084: 0.0038033159522340566
Position 1178: 0.003624467646841292
Position 8429: 0.003293085809230888
Position 8862: 0.003278774382550749
Position 3457: 0.003008973363824099
Position 24619: 0.0028856228043275915
Position 2331: 0.002855489572868433
Position 2173: 0.0027066100153887757
Position 5237: 0.002687657022953935
Position 1734: 0.0024133600003388446
Position 3480: 0.002290350962656392
Position 315: 0.0022391348560810175
Position 2988: 0.002128605238603924
Position 559: 0.0019887667805434457
Position 1186: 0.001956664955604068
Position 5346: 0.001921587738064434
Position 6635: 0.0019016009852953464
Position 2191: 0.0018536051013254362
Position 6231: 0.0018527840030142634
Position 2138: 0.0017877937720861495
Position 2700: 0.0017576891884968661
Position 1801: 0.0015888582342617743
Position 2464: 0.0015208764275411117
Position 24860: 0.0014894716412318398
Position 1879: 0.0014772173748575737
Position 25927: 0.0014297892259362765
Position 24887: 0.001429204058782489
Position 24863: 0.0014117309411864542
Position 4526: 0.001322788656371152
Position 23935: 0.0012753990454367594
Position 25576: 0.001274425527349887
Position 5781: 0.0012264530571890774
Position 4655: 0.0011869964861856387
Position 367: 0.0011317068665181195
Position 6587: 0.0011297000481953175
Position 2865: 0.0009859578136536392
Position 5883: 0.0009604519678260663
Position 25616: 0.0009406951694832685
Position 24358: 0.0009121367918485413
Position 3322: 0.0008883810064498542
Position 23680: 0.000775110082261232
Position 6463: 0.0007532478941912321
Position 1301: 0.0007188871596603433
Position 579: 0.0006981590932712222
Position 4297: 0.0006971139273549001
Position 23862: 0.0006838893873429684
Position 1861: 0.0006606324666683565
Position 2141: 0.000650609645252188
Position 412: 0.0006213258525676099
Position 2672: 0.0006153288447726891
Position 2751: 0.0005814844596047297
Position 5849: 0.0005798247401929921
Position 734: 0.0005381000885091217
Position 5313: 0.0005304884445101293
Position 582: 0.0005170718802719725
Position 24375: 0.0005069539266526535
Position 2246: 0.00048687830982932826
Position 6423: 0.00048505136481798183
Position 1322: 0.0004835011766114028
Position 25786: 0.000481157471423737
Position 624: 0.00047454846958282346
Position 8313: 0.00047227098817225464
Position 8700: 0.00047039489472491586
Position 5183: 0.0004436495114313814
Position 2890: 0.00041832605005397936
Position 23897: 0.0004096678830963126
Position 2394: 0.00040031392186897294
Position 869: 0.0003727148928544639
Position 6228: 0.00036654067236051725
Position 2620: 0.00035960762214659375
Position 6591: 0.000340846703629837
Position 2658: 0.00033403520434262235
Position 1239: 0.00030309295268908027
Position 5560: 0.00029215325591768995
Position 323: 0.000253862751852911
Position 6508: 0.00023869420801272295
Position 3388: 0.00023815151624420995
Position 5271: 0.00022881586785546907
Position 1122: 0.00021630105253180938
Position 585: 0.00018249925327336913
Position 5565: 0.00017155713050694244
Position 6248: 0.00015689597736312638
Position 120: 0.00015285345478404633
Position 6860: 0.00014566683988701234
Position 274: 0.00014409372864888104
Position 1681: 0.0001350174324481909
Position 1806: 0.0001287931568935574
Position 4938: 0.0001283731061376447
Position 242: 0.00012426223242947664
Position 345: 0.00012180734729323107
Position 1403: 0.00011391114673702905
Position 5400: 0.00011332966755492755
Position 7602: 0.00011175053449509488
Position 1246: 0.00011159400213182261
Position 341: 0.00011133265844565421
Position 7660: 0.00010922237466826369
Position 1803: 0.00010789323432130523
Position 979: 0.00010001579812576444
Position 1729: 9.29832881288799e-05
Position 3683: 8.827680680576578e-05
Position 805: 8.617706123690176e-05
Position 263: 8.361264989146224e-05
Position 4997: 7.791611564539936e-05
Position 2497: 7.384200549712816e-05
Position 1480: 7.367265187453038e-05
Position 5298: 6.859934573327499e-05
Position 13812: 6.24327570041459e-05
Position 1507: 5.869894402124134e-05
Position 4250: 5.1754685278771926e-05
Position 16119: 5.085369577315687e-05
Position 19155: 5.0232203284915095e-05
Position 935: 4.986693083260339e-05
Position 4852: 3.4685175114324744e-05
Position 3515: 3.3325531520060255e-05
Position 5572: 3.29699234010575e-05
Position 1575: 2.8830956739126867e-05
Position 4664: 2.6340475970706583e-05
Position 4698: 2.2560615994128357e-05
Position 2093: 2.1615320733449767e-05
Position 6997: 1.6543716399780407e-05
Position 12120: 1.6325104126775802e-05
Position 3557: 1.6212530018614792e-05
Position 5335: 1.5201844457099591e-05
Position 2249: 1.4014681599981907e-05
Position 1988: 1.0793447880889011e-05
Position 4621: 9.28719382280445e-06
Position 5645: 8.921048080848993e-06
Position 4885: 8.715314510923017e-06
Position 1537: 8.511217475368948e-06
Position 1315: 8.388614791161552e-06
Position 6606: 8.178179516850199e-06
Position 4312: 7.470374103097108e-06
Position 1865: 7.155990116284963e-06
Position 4341: 6.98390349095617e-06
Position 420: 6.9726491419422295e-06
Position 1496: 6.363734794566548e-06
Position 6774: 5.7578223182463934e-06
Position 5386: 5.711677951639024e-06
Position 1027: 5.387982248037867e-06
Position 4736: 5.268643235635648e-06
Position 1297: 4.372624462562394e-06
Position 3087: 4.189144416201037e-06
Position 3589: 4.080501067370853e-06
Position 4293: 4.0364070902092986e-06
Position 4565: 3.367987394972183e-06
Position 3662: 3.0376751192793788e-06
Position 1130: 3.0178895048155987e-06
Position 1226: 2.994270213846221e-06
Position 5830: 2.9455786192471374e-06
Position 1063: 2.534014943649782e-06
Position 890: 2.525030553933945e-06
Position 92: 2.318500135273717e-06
Position 158: 2.2635096332989854e-06
Position 16245: 2.1583496155126847e-06
Position 840: 2.129687147574347e-06
Position 6640: 1.9365325095492434e-06
Position 175: 1.7718638622563248e-06
Position 648: 1.6342831749967821e-06
Position 468: 1.4467858837492229e-06
Position 693: 1.352223881928502e-06
Position 5858: 1.2033672550583312e-06
Position 474: 1.0755511987970996e-06
Position 11681: 1.0538943408168836e-06
Position 10418: 8.758807082834753e-07
Position 209: 5.963049339184029e-07
Position 2328: 5.87293046489887e-07
Position 753: 4.454699839492843e-07
Position 9030: 4.4206020404174626e-07
Position 2335: 4.2301758931614126e-07
Position 743: 4.0114582434940915e-07
Position 1439: 3.82636974690882e-07
Position 439: 3.486719660615342e-07
Position 984: 3.315368485989388e-07
Position 10302: 2.5196206151821264e-07
Position 1928: 2.437086400023971e-07
Position 937: 2.0153990827144002e-07
Position 1686: 1.8522481705307272e-07
Position 8626: 1.7562270172399356e-07
Position 11836: 1.7069351607140485e-07
Position 895: 1.6932867107238393e-07
Position 10197: 6.970052488909571e-08
Position 3850: 6.215397796122184e-08
Position 6158: 5.7992832019620567e-08
Position 3760: 5.480946091926416e-08
Position 169: 5.3067434760859356e-08
Position 6058: 5.279120597884992e-08
Position 9299: 4.34077413809056e-08
Position 128: 3.9458350523354316e-08
Position 930: 2.9293526024977045e-08
Position 424: 2.802619197602817e-08
Position 6044: 2.7752785925455286e-08
Position 5083: 2.336272530495519e-08
Position 766: 1.3426688192469712e-08
Position 4826: 1.0390009469580129e-08
Position 1014: 9.645689909624004e-09
Position 3847: 8.081314115420356e-09
Position 3623: 7.3416436437213205e-09
Position 3635: 7.328123626133274e-09
Position 3695: 5.6013340945926366e-09
Position 3625: 5.13677819233071e-09
Position 3784: 5.0134602037825094e-09
Position 3725: 4.941874518726509e-09
Position 3712: 4.834505218625132e-09
Position 3719: 4.448967467921137e-09
Position 603: 2.137183153805395e-09
Position 472: 1.2550396924560563e-09
Position 183: 3.647058387210857e-10
Position 185: 2.600384396208549e-10
Position 4585: 8.539582777031603e-13
Position 4468: 5.86300210701292e-13
Position 1193: 8.414374211808421e-15
