Gene = Pop4
index = 837
Annotated 5SS: [ 277 2522 4055 5297 5524 7096]
Annotated 3SS: [2468 3827 5218 5461 6993 8113]
SMsplice 5SS: [ 277 2522 5297 5524 7096]
SMsplice 3SS: [2468 5218 5408 6993 8113]
top_k =  1000
Partition function (log Z): 0.715221159905234

Sorted 5' Splice Sites (High to Low Probability):
Position 277: 0.9896103737183656
Position 5297: 0.9520675589825507
Position 7096: 0.9263194119795196
Position 5524: 0.5746509877362012
Position 2522: 0.5213715047905425
Position 4055: 0.46139497284251596
Position 5924: 0.33826228026153976
Position 2557: 0.27423605877696977
Position 2819: 0.2231868599829651
Position 742: 0.1959793938094547
Position 3241: 0.1367399982267782
Position 8024: 0.128352782420019
Position 8201: 0.11290969905331023
Position 7634: 0.07827015748059604
Position 7428: 0.06978024056760897
Position 1483: 0.06859779213413086
Position 99: 0.06446955194017254
Position 5570: 0.05631651175047497
Position 4967: 0.04583251472516395
Position 3275: 0.042109929926985444
Position 2811: 0.027663224702513547
Position 3229: 0.027075612374399413
Position 2577: 0.015975394292584412
Position 1522: 0.014176817726952003
Position 994: 0.012172224085563918
Position 6678: 0.012076245867408837
Position 3077: 0.010637431723896414
Position 69: 0.009855403529551492
Position 7146: 0.009818245843423801
Position 3764: 0.008278120889810362
Position 3256: 0.00809535823985844
Position 6079: 0.007299007284187018
Position 2086: 0.007188713457243078
Position 90: 0.006999373859928686
Position 5076: 0.0060392915844579625
Position 6608: 0.00534245196757927
Position 3270: 0.0049486454001572144
Position 4251: 0.004331031335378478
Position 2537: 0.004157392090179994
Position 5648: 0.003977688579551431
Position 8406: 0.003615448354780754
Position 41: 0.003142450950279126
Position 5910: 0.0023439796555587925
Position 1463: 0.002004293683341038
Position 1997: 0.0017908023816159049
Position 7116: 0.001648354120618947
Position 3907: 0.0016422966530373533
Position 1272: 0.0015982458669805187
Position 7193: 0.0015183009544941688
Position 652: 0.001454829886894885
Position 7501: 0.0013942167161920948
Position 3066: 0.0012902489047916374
Position 930: 0.0011926791312816363
Position 9278: 0.0011747151509552058
Position 8028: 0.0010583587437871292
Position 7721: 0.0009075230128957929
Position 7332: 0.0008993554694160872
Position 6515: 0.0007482268979429958
Position 103: 0.0006893033774866025
Position 1766: 0.0006370476989525918
Position 1487: 0.0005736983883495044
Position 2155: 0.0005522640199662565
Position 765: 0.0005377041410777601
Position 311: 0.0004082848273490794
Position 1453: 0.00037869186638393314
Position 1115: 0.00032500947389462094
Position 1107: 0.00031890736524204174
Position 7985: 0.000292492902657785
Position 5509: 0.00025059737461102365
Position 1510: 0.00019641795031157338
Position 1492: 0.0001742791457564444
Position 1325: 0.0001612778998516496
Position 631: 0.00014978387592045898
Position 1547: 0.00014821619195481728
Position 281: 0.00014231420158149354
Position 1293: 0.00012530458654228134
Position 657: 0.00012507951826638911
Position 2877: 0.00012171886647084282
Position 2093: 0.00011831615003887765
Position 2235: 0.00010770171725443253
Position 112: 8.844892581546164e-05
Position 7773: 8.353512317354313e-05
Position 3082: 6.152109632861704e-05
Position 221: 6.0645596730644904e-05
Position 1679: 5.930308850953905e-05
Position 488: 5.878046558214267e-05
Position 5579: 5.209709083908577e-05
Position 27: 4.9964291491151764e-05
Position 2856: 4.927903378184006e-05
Position 1318: 4.2396128614223294e-05
Position 477: 3.951984737252938e-05
Position 7285: 3.710341744302117e-05
Position 726: 3.658659147597053e-05
Position 7651: 3.347285240094762e-05
Position 2231: 2.8981199028200204e-05
Position 456: 2.8183987994206305e-05
Position 450: 2.4137986176043347e-05
Position 613: 2.1790925754671438e-05
Position 1051: 1.9545030804109755e-05
Position 1091: 1.9525868187604914e-05
Position 7971: 1.9400716663261454e-05
Position 1725: 1.7949790682292813e-05
Position 2210: 1.6320170695452408e-05
Position 6156: 1.6283971642120145e-05
Position 1785: 1.578965597954869e-05
Position 119: 1.5495091739856634e-05
Position 6121: 1.501911609786079e-05
Position 7699: 1.3557312586195385e-05
Position 2551: 1.2554644126731655e-05
Position 2516: 1.0662128213332455e-05
Position 1620: 8.090615011058489e-06
Position 2304: 7.677102502092302e-06
Position 2282: 7.387415853279053e-06
Position 32: 6.9924802114971e-06
Position 5: 5.06702615332474e-06
Position 6319: 3.27554735946532e-06
Position 494: 2.9892822154049485e-06
Position 9086: 2.9654274743115336e-06
Position 573: 2.542660269050151e-06
Position 542: 2.2823927273464063e-06
Position 411: 1.4194438205468992e-06
Position 492: 1.3275540926013673e-06
Position 339: 1.2329005615758262e-06
Position 584: 1.186308246113855e-06
Position 536: 9.139403895202306e-07
Position 695: 9.129614499184353e-07
Position 437: 6.651741548991532e-07
Position 795: 6.024146267015988e-07
Position 1295: 5.311297441553996e-07
Position 380: 2.6990657834743416e-07
Position 852: 6.337090628176842e-08
Position 1549: 5.211433628596947e-08
Position 369: 4.381168730456862e-08
Position 807: 3.872117180664208e-08
Position 805: 3.7633434381680024e-08
Position 171: 2.7752482605651438e-08
Position 829: 2.7141020975633434e-08
Position 146: 3.958828218574863e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6993: 0.8924937046407664
Position 5218: 0.8607416394541271
Position 8113: 0.7436847305703845
Position 2468: 0.5416724873201618
Position 5408: 0.5276644231567706
Position 3827: 0.2916827875906439
Position 2428: 0.26692213030234474
Position 5774: 0.26292669768233434
Position 7970: 0.19036005223502545
Position 2763: 0.1153478954188207
Position 3116: 0.10424326691310597
Position 7226: 0.10303524553230356
Position 2700: 0.09872493785292773
Position 506: 0.09441470219432019
Position 5461: 0.09076239635753144
Position 1391: 0.07837503052403613
Position 5152: 0.0779334361927155
Position 5799: 0.06988014409337208
Position 3188: 0.05532612875191313
Position 2982: 0.052880259132828206
Position 3962: 0.05168019983996948
Position 638: 0.05161695728233159
Position 8784: 0.048682900215631736
Position 7592: 0.04239935726894489
Position 9202: 0.03975112977419184
Position 7546: 0.038452986946655575
Position 169: 0.03137985834721505
Position 6902: 0.030836302318031045
Position 8146: 0.030777435676281988
Position 3878: 0.028869207040680637
Position 3875: 0.02338422160000801
Position 6412: 0.02268301392403566
Position 3675: 0.022375920961634228
Position 8718: 0.02156969042667376
Position 4784: 0.021395634765140822
Position 589: 0.019122693218179186
Position 3762: 0.0184307316663896
Position 7859: 0.018413192743398008
Position 166: 0.017112966719975545
Position 183: 0.016638324385617877
Position 2498: 0.01661073554393064
Position 8324: 0.015771372028314835
Position 5122: 0.014219412468024868
Position 3923: 0.013890074327368827
Position 3830: 0.013434286839580617
Position 2646: 0.012721057722785381
Position 378: 0.012291563366211065
Position 3153: 0.011152482860356793
Position 2708: 0.010694334527648456
Position 9012: 0.010596107328718156
Position 4879: 0.010209330595724948
Position 187: 0.01007579878291845
Position 5523: 0.010054582002722558
Position 5855: 0.009070785303190327
Position 7267: 0.008294874110530403
Position 4768: 0.008076077715620312
Position 960: 0.007339205556824379
Position 559: 0.0072052842262422855
Position 9112: 0.00704339032231858
Position 6932: 0.006110632162659086
Position 1403: 0.006090070308025287
Position 7046: 0.005938382226624738
Position 4010: 0.00552789988788817
Position 6474: 0.005238552094223786
Position 5258: 0.005023339165208502
Position 4936: 0.004949382752152441
Position 146: 0.004723084447376924
Position 1889: 0.004475109965002243
Position 7229: 0.00416978471394684
Position 5959: 0.0040642168654810296
Position 9354: 0.003989679324979529
Position 8644: 0.003884508305804869
Position 4980: 0.0038574871176237035
Position 8269: 0.00380992069687831
Position 7032: 0.003727880498649224
Position 526: 0.0036393526223396488
Position 7171: 0.0034519092113380564
Position 2687: 0.0034510008720413077
Position 8425: 0.0032424544859240875
Position 6764: 0.0032422471584130134
Position 7478: 0.0032087310489875656
Position 6970: 0.0029238138852200743
Position 4171: 0.0029107375771518017
Position 8927: 0.00279418155207305
Position 2899: 0.00270111307996007
Position 867: 0.0026667388586293058
Position 9175: 0.002644303320385322
Position 4730: 0.002322028582962425
Position 652: 0.0023002535755792227
Position 9322: 0.0022132949817536707
Position 7245: 0.0022083176799654537
Position 7145: 0.002124614519127505
Position 4599: 0.0020900817756469383
Position 7887: 0.0019749101889191705
Position 1228: 0.0018059081978403248
Position 6034: 0.0016935047455221028
Position 3529: 0.0016356171327125439
Position 1982: 0.0015667724649513527
Position 8180: 0.0015245332089791157
Position 9333: 0.001493231573734046
Position 4112: 0.001420293758226677
Position 9312: 0.001397326334941687
Position 7252: 0.0013563612338957903
Position 9242: 0.001311824511124712
Position 1934: 0.0013062031734493835
Position 667: 0.0012386654205275875
Position 682: 0.0011300572570063225
Position 7493: 0.0010910393386239824
Position 7414: 0.001060105951829367
Position 927: 0.0010005880472092842
Position 9239: 0.0009634713091876899
Position 7638: 0.0009581157399046864
Position 3012: 0.0009397306543176262
Position 7201: 0.0008740244412295566
Position 1641: 0.0008583036583649844
Position 7916: 0.0008458561222701049
Position 5817: 0.0008333364316009982
Position 6219: 0.0008267080756505444
Position 9060: 0.0008236615937375856
Position 2501: 0.0007532565685990621
Position 6718: 0.0007380853738422521
Position 1905: 0.0007291557175684642
Position 5812: 0.0007253587390862917
Position 8594: 0.0007153452589858523
Position 2062: 0.0007093254634916723
Position 8339: 0.0006666334464847854
Position 2655: 0.0006590288374363762
Position 2244: 0.000646664650923036
Position 7313: 0.0006210849254575886
Position 5465: 0.0005928992213841743
Position 8648: 0.0005579810053459614
Position 2286: 0.0005374636365766189
Position 8190: 0.0005222878402424637
Position 1206: 0.0004929464142585109
Position 5022: 0.00044518675040395314
Position 1711: 0.00043872622898398457
Position 5748: 0.00043347391383270463
Position 2683: 0.00042045601431173256
Position 4652: 0.0004131725773285105
Position 8740: 0.00040856939669081736
Position 5755: 0.0004007415028002419
Position 871: 0.00039514675269105437
Position 9277: 0.0003914120395117909
Position 360: 0.0003891529811471616
Position 9135: 0.00036540849092695545
Position 705: 0.00036508549463922944
Position 456: 0.0003418620288933889
Position 844: 0.000326573345508154
Position 2355: 0.0003171437766798019
Position 7067: 0.00029274354709253164
Position 3160: 0.00027821929529414457
Position 1134: 0.0002732906111217294
Position 886: 0.00027116239307947845
Position 464: 0.0002542139231019839
Position 3794: 0.00021974578975291614
Position 214: 0.00021409341867090166
Position 529: 0.0002112165267420371
Position 3049: 0.00019331757396842686
Position 200: 0.0001910635925518171
Position 1272: 0.00019022757461238565
Position 6120: 0.00018992558028836016
Position 1310: 0.00017680990212863
Position 380: 0.00016211923707120464
Position 7398: 0.00016054540627615397
Position 1252: 0.00015269203605847905
Position 7272: 0.00014669870921954088
Position 209: 0.00014207755399439298
Position 9409: 0.0001397541787012871
Position 841: 0.0001375557195476766
Position 1996: 0.0001341686991095434
Position 646: 0.00012918153448442582
Position 1442: 0.00012814249175465607
Position 6528: 0.0001277611553946419
Position 411: 0.000126470811402265
Position 813: 0.00012238012705309873
Position 205: 0.00012200058202077074
