Gene = Dpagt1
index = 345
Annotated 5SS: [ 361  828 1322 2293 4358 5248 5806 6127]
Annotated 3SS: [ 706 1107 2145 4272 5058 5717 5970 6211]
SMsplice 5SS: [ 361 1322 2293 5248 5824 6127]
SMsplice 3SS: [1216 2145 5058 5717 5970 6211]
top_k =  1000
Partition function (log Z): 1.0551692038116447

Sorted 5' Splice Sites (High to Low Probability):
Position 6127: 0.8233776058552014
Position 1322: 0.716970654338694
Position 361: 0.6781617751696817
Position 5248: 0.6688297200472917
Position 2293: 0.5083083749326984
Position 2746: 0.4636991950285025
Position 4358: 0.43683600980715753
Position 5824: 0.4169206979593121
Position 828: 0.3655672523735959
Position 2236: 0.3449854809201607
Position 5806: 0.32179598409739674
Position 5814: 0.20929502915063658
Position 4087: 0.16694107838157007
Position 4818: 0.1361282189407244
Position 2297: 0.08744354672294159
Position 6008: 0.08186370803145722
Position 5059: 0.0815182982572664
Position 1071: 0.0667671998320737
Position 559: 0.05839289007854872
Position 4395: 0.056677403297741014
Position 1077: 0.035153975928286875
Position 3871: 0.030199475034060237
Position 2344: 0.026721242334267706
Position 4137: 0.025525953065909712
Position 6524: 0.02349272791337004
Position 805: 0.022255698180613466
Position 4142: 0.01862851999840303
Position 651: 0.016624320769893557
Position 5988: 0.016230717284925016
Position 1727: 0.014058640538964369
Position 4273: 0.013082918237089848
Position 1627: 0.012700862998244253
Position 4221: 0.012638783947902854
Position 4239: 0.010942079933581084
Position 3859: 0.0097401151939838
Position 5624: 0.008979463627744756
Position 236: 0.00855392827867436
Position 492: 0.00691377937203203
Position 365: 0.0056459300536130085
Position 4115: 0.005041159158862087
Position 1075: 0.005022034931434791
Position 159: 0.004525076547316172
Position 563: 0.004375210606100381
Position 988: 0.003990788088065554
Position 6345: 0.003757030819332431
Position 6307: 0.0032762075023177128
Position 2870: 0.003106993775026774
Position 6872: 0.002848377185785168
Position 150: 0.0027442350531278114
Position 25: 0.0025003589107374
Position 1326: 0.002335429266493568
Position 1993: 0.0023126857325224018
Position 5177: 0.002144915811675312
Position 1366: 0.0019692889490038304
Position 4532: 0.001727470869727304
Position 6363: 0.001568895544810043
Position 6652: 0.0014593366201714135
Position 3875: 0.0011706085812071651
Position 984: 0.0011345959639516945
Position 196: 0.0011113697367320383
Position 1654: 0.0010161649785594884
Position 4147: 0.0010092442876565076
Position 297: 0.000998166162019177
Position 4160: 0.0009111165280443692
Position 388: 0.0008944470817654166
Position 992: 0.0008657122070167806
Position 6014: 0.0007445197415359238
Position 3856: 0.0007324372957017584
Position 3530: 0.000720702224369877
Position 3056: 0.0006453867975592364
Position 5971: 0.0006380056002489983
Position 38: 0.0006069324035672392
Position 3223: 0.0005847574426091106
Position 379: 0.0005830173767901758
Position 6139: 0.0005694611751983292
Position 1814: 0.000488454745280407
Position 43: 0.0004468830541419431
Position 6023: 0.0004338672797561098
Position 1874: 0.0004216920374343524
Position 4169: 0.0003356086683184047
Position 96: 0.0002589666207360122
Position 2374: 0.00024393914923405075
Position 733: 0.00023436209163296972
Position 1124: 0.0002208327052828002
Position 1240: 0.00022024273153120388
Position 1383: 0.00019924602035048907
Position 1701: 0.00017863510890174248
Position 1750: 0.00014754503610462259
Position 381: 0.00013099900770557584
Position 188: 0.00012178209854300897
Position 266: 0.00011598854987486213
Position 1273: 0.00011509984264015557
Position 3358: 7.92144182958292e-05
Position 1276: 7.822196698872207e-05
Position 1065: 7.583285106267377e-05
Position 211: 7.27762220593057e-05
Position 324: 6.401937752242077e-05
Position 1861: 5.784202521930852e-05
Position 501: 5.191366861468687e-05
Position 952: 4.274153981399103e-05
Position 275: 3.775903995678746e-05
Position 6448: 3.499686679255502e-05
Position 832: 3.460550223051297e-05
Position 1089: 2.6948949950072387e-05
Position 655: 2.6861036255195842e-05
Position 968: 2.6595149328657975e-05
Position 1794: 2.6322844145096248e-05
Position 1684: 1.9027722337277848e-05
Position 1445: 1.778859413794231e-05
Position 1406: 1.1617735485233105e-05
Position 548: 1.1506565188254569e-05
Position 2240: 1.1382044175635525e-05
Position 1748: 1.0544177974565176e-05
Position 2247: 9.171154429515124e-06
Position 2381: 9.060588993640403e-06
Position 135: 8.148832956497888e-06
Position 2366: 8.087543219118792e-06
Position 2280: 6.79494376213019e-06
Position 256: 6.6146891145789475e-06
Position 534: 5.318098692244724e-06
Position 965: 4.875620949528133e-06
Position 2325: 4.722412804036866e-06
Position 51: 4.52059853987188e-06
Position 551: 3.2383760113645377e-06
Position 629: 2.9037545587875307e-06
Position 539: 2.6475295965494905e-06
Position 6073: 2.5828009565345868e-06
Position 840: 2.5455479995034486e-06
Position 848: 1.7711210400955616e-06
Position 577: 1.4866810763835207e-06
Position 412: 1.2705780471885216e-06
Position 62: 1.065115305417333e-06
Position 6212: 1.002108144807557e-06
Position 541: 7.721315500522618e-07
Position 504: 4.4931130837390784e-07
Position 6038: 3.025720509736891e-07
Position 2658: 1.6560981021206066e-07
Position 723: 1.4162309893480034e-07
Position 67: 6.405290238729708e-08
Position 713: 4.946797706451415e-08
Position 888: 4.33202071173515e-09
Position 1107: 1.8695285537031154e-09
Position 6254: 2.0185350921645133e-10
Position 2368: 3.5756223321236917e-12
Position 2319: 3.1210986302771834e-12
Position 2370: 2.8758749625212712e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2145: 0.9636682510336846
Position 5970: 0.9522749147555521
Position 5717: 0.9485647405521928
Position 5058: 0.5854569896785482
Position 4272: 0.47436821979459687
Position 1216: 0.4276084712337598
Position 2566: 0.3936376931889736
Position 6211: 0.3424480174026847
Position 3983: 0.2722409800914784
Position 6197: 0.26473761483717684
Position 706: 0.18751422136238452
Position 1123: 0.10862816257264696
Position 4802: 0.09642138766505322
Position 1107: 0.0854462879795658
Position 1200: 0.08294841754864961
Position 6307: 0.07240542622992581
Position 6393: 0.07153715593801073
Position 6762: 0.0710543120639541
Position 4699: 0.05187210857492017
Position 6964: 0.043452765207411224
Position 960: 0.042439808541708986
Position 3765: 0.04108270875642242
Position 4959: 0.04064478056143219
Position 455: 0.03654416688888449
Position 6514: 0.031183740628179323
Position 5145: 0.029151198252175624
Position 6941: 0.027314670138392443
Position 6126: 0.02632581653691325
Position 931: 0.025435769924477977
Position 2610: 0.02516998109217713
Position 5206: 0.023078308991574467
Position 4869: 0.022225733211661786
Position 2581: 0.01738728707545906
Position 6222: 0.01681827432966323
Position 4651: 0.01481163369556395
Position 1505: 0.014597437679073046
Position 1653: 0.013944848741250574
Position 2658: 0.013872563578460936
Position 5177: 0.01382354764947432
Position 6368: 0.0059806268854555485
Position 2562: 0.00530673263862516
Position 5561: 0.005148096163712131
Position 4646: 0.004952289712204338
Position 300: 0.004858201137759982
Position 6324: 0.004702743629398873
Position 2181: 0.003959372428010319
Position 2438: 0.00395247741951382
Position 6289: 0.0037717742415397226
Position 5517: 0.003751418618610821
Position 4203: 0.003518010615268383
Position 908: 0.0035061449939850936
Position 4731: 0.0025866661919498866
Position 6809: 0.0024982535878171493
Position 2615: 0.0024519452983134435
Position 2809: 0.0024150354307513043
Position 5880: 0.0024119939161654
Position 5532: 0.0023074427201217784
Position 5929: 0.0022797234521535906
Position 4561: 0.0018766061292064997
Position 6892: 0.0017751858378437383
Position 711: 0.0016165793207706058
Position 6983: 0.0015839637288696511
Position 5690: 0.0015763624989037519
Position 6901: 0.001548647557871402
Position 6219: 0.0013748100260204232
Position 971: 0.0012633699114016435
Position 937: 0.0012034738261190979
Position 984: 0.0011997069534163951
Position 5998: 0.0011770942977662074
Position 3718: 0.001168598532132282
Position 2632: 0.001153498093101008
Position 5513: 0.001097711370297365
Position 803: 0.0010490167201775476
Position 2672: 0.001041298286639044
Position 713: 0.0010381400136814187
Position 6559: 0.0009661293834967141
Position 1596: 0.0009366037288172763
Position 545: 0.0009355563174571597
Position 800: 0.0007625386963122176
Position 719: 0.0007391985472642635
Position 1770: 0.0007175685582941582
Position 3816: 0.000714649991189443
Position 6523: 0.0005692210348660269
Position 6278: 0.0005130136721258359
Position 6767: 0.0005120769119950716
Position 2935: 0.0004966642281020077
Position 6351: 0.0004880136481677413
Position 519: 0.0004759733345378114
Position 5805: 0.0004750967439009319
Position 5887: 0.00046695855359672885
Position 6073: 0.000427828340185629
Position 3093: 0.00036603321441385227
Position 3390: 0.0003549720371872136
Position 5870: 0.00030552406151374874
Position 933: 0.00029893218356437704
Position 5974: 0.00028773254034093293
Position 619: 0.0002831833140488832
Position 4990: 0.0002770234341516462
Position 5649: 0.00024470370574176806
Position 4966: 0.0002235758833722055
Position 5910: 0.0002218112256053451
Position 828: 0.00021422871036299053
Position 1840: 0.0002064964622264528
Position 1063: 0.000202729519612851
Position 6535: 0.00020179441973644941
Position 3310: 0.0001975586272031244
Position 2993: 0.00019721515734893536
Position 797: 0.00019517846694421095
Position 2411: 0.0001760113315970172
Position 6328: 0.0001704540229715966
Position 1604: 0.00016784573342322703
Position 730: 0.00016166628904144907
