Gene = Kri1
index = 611
Annotated 5SS: [  110   271  1391  2729  5796  5921  6155  6308  6928  7607  7806  8609
 11410 11585 11915 12126 12533 12701]
Annotated 3SS: [  196  1284  2601  5740  5870  6057  6229  6799  7479  7709  8437 11333
 11495 11787 11994 12467 12601 13720]
SMsplice 5SS: [  110   271  1391  2729  5921  6155  6308  6928  7806  8609 11410 11585
 11915 12126 12533 12701]
SMsplice 3SS: [  196  1284  2601  5740  6057  6229  6765  7709  8437 11333 11495 11787
 11994 12467 12601 13720]
top_k =  1000
Partition function (log Z): 34.31793005865274

Sorted 5' Splice Sites (High to Low Probability):
Position 7806: 0.9923233537365262
Position 11410: 0.9900494383950549
Position 2729: 0.978569367484506
Position 110: 0.9765027718671258
Position 271: 0.9716057711066498
Position 1391: 0.9532248249859615
Position 11915: 0.9092406405008315
Position 11585: 0.8821230347433503
Position 5921: 0.8506586468479819
Position 8609: 0.8225874426971702
Position 6155: 0.795691754607123
Position 6308: 0.7135391308611663
Position 6928: 0.6883961274851483
Position 12533: 0.6654251546965214
Position 12126: 0.5654763746646037
Position 12701: 0.5512953893312319
Position 12080: 0.20351803147688063
Position 5796: 0.20103389959041362
Position 2166: 0.19756357037811068
Position 8325: 0.173220930333082
Position 8532: 0.16351990285419024
Position 7570: 0.15747755979774208
Position 6965: 0.08880796962987972
Position 7625: 0.06820096729534711
Position 12285: 0.062147292199809086
Position 7607: 0.05840971335177478
Position 9281: 0.05284023948154643
Position 11920: 0.05254937398570208
Position 12547: 0.05171004185206112
Position 6441: 0.047543920799547223
Position 12180: 0.046575707352342656
Position 11611: 0.0444650620381345
Position 7912: 0.043327081955979875
Position 8857: 0.03398803600818145
Position 481: 0.03343043738689206
Position 3188: 0.03168630934681295
Position 11600: 0.02526268525775165
Position 5085: 0.023229240828639055
Position 12755: 0.02253346898320388
Position 12201: 0.021959337926765528
Position 8693: 0.02154134038327856
Position 10051: 0.020450451225653872
Position 2709: 0.017256904538441607
Position 5116: 0.017031650981330314
Position 12329: 0.015535649960973669
Position 12784: 0.014819083046371737
Position 11565: 0.013942457648024318
Position 4045: 0.012704308398555103
Position 2458: 0.012683159314928246
Position 7609: 0.011179543151538452
Position 6108: 0.009939471022516286
Position 13522: 0.009874550021014145
Position 3148: 0.008265919698617214
Position 8298: 0.008113568839891517
Position 13833: 0.007686479977586789
Position 92: 0.007424377843730187
Position 6687: 0.007026962033993077
Position 6988: 0.007001185677426991
Position 8873: 0.006990122459781124
Position 5637: 0.00685141066941012
Position 10787: 0.006481938469220843
Position 3623: 0.0061168372069190366
Position 296: 0.006067282955408818
Position 4796: 0.005814726891041565
Position 13929: 0.0055113868533248405
Position 7159: 0.005417088795433426
Position 7314: 0.005070842237420216
Position 1880: 0.00494815540624941
Position 114: 0.00459255685903161
Position 12093: 0.004427139967957125
Position 11865: 0.004419110621863611
Position 9307: 0.004388593287510945
Position 307: 0.004045312502342577
Position 4116: 0.0038838916990521183
Position 12527: 0.003601519895471071
Position 3551: 0.0034161886351288385
Position 7134: 0.0034082610274828533
Position 12770: 0.00326261576718152
Position 10499: 0.0031882945821901424
Position 5018: 0.003174885602945361
Position 12602: 0.0025970743731154496
Position 8156: 0.002515197492473435
Position 8752: 0.002345157906250766
Position 9591: 0.0023444823358794607
Position 1183: 0.002290743848443
Position 6644: 0.00224929798177682
Position 12226: 0.0020956486426370706
Position 9272: 0.0019423973795699408
Position 8851: 0.0019345541958452686
Position 3062: 0.001891756449834626
Position 10202: 0.001680662867182191
Position 11615: 0.0016598842027282699
Position 13776: 0.0016249811092663249
Position 7611: 0.0016068427293376899
Position 11598: 0.0015646762808591756
Position 3204: 0.0015408471973763296
Position 10152: 0.0015406346739918232
Position 2202: 0.0015348843279210508
Position 139: 0.0015234827270058124
Position 3584: 0.0014754108710871975
Position 10336: 0.001404779529860337
Position 3653: 0.001358189586896153
Position 11196: 0.001342627731769125
Position 8729: 0.001289452874504077
Position 1137: 0.0012650905054252693
Position 9334: 0.0012209981908188217
Position 12090: 0.0012183522554916335
Position 3339: 0.0011978937778369613
Position 3152: 0.0011460636287384794
Position 4695: 0.001115170904719928
Position 5830: 0.001092573354819161
Position 12683: 0.001081611931616945
Position 7916: 0.0010413494206330926
Position 13095: 0.0010328704377587478
Position 49: 0.0010156374805018137
Position 10060: 0.0009990384036274314
Position 2243: 0.0009852883210669787
Position 1453: 0.0009404161344230908
Position 13942: 0.0009309259162485123
Position 268: 0.0008658742946706412
Position 11725: 0.0008423243714938956
Position 2163: 0.0008285378298205868
Position 3228: 0.0008259537189418663
Position 13850: 0.0008224917393028482
Position 7180: 0.000820166875145061
Position 5937: 0.000807796575553542
Position 4219: 0.000802027544504946
Position 3139: 0.0007962277992761227
Position 11904: 0.0007928817033676735
Position 3324: 0.0007872462551928733
Position 2072: 0.0007440784283051852
Position 7084: 0.0007422735657010495
Position 7348: 0.00074192838837677
Position 4009: 0.0007223362747874495
Position 12444: 0.0006890970731034585
Position 4999: 0.0006867793540265495
Position 5800: 0.000673585738307349
Position 7131: 0.0006559221460776914
Position 8112: 0.0006555587732215738
Position 9965: 0.0006099547456122863
Position 13949: 0.0005740314051747643
Position 9237: 0.0005475914577719762
Position 1763: 0.0005303968038029639
Position 11044: 0.0005232031719418851
Position 11831: 0.0005079145312938725
Position 11884: 0.0005000638681011159
Position 8687: 0.00046650084837448563
Position 1592: 0.0004366806110836901
Position 2433: 0.00038808678148797063
Position 6587: 0.0003857222577507564
Position 1029: 0.0003828847923306556
Position 7056: 0.00037430168836107474
Position 798: 0.00037048834368328044
Position 9684: 0.00035032704488204453
Position 8777: 0.00034704194250084834
Position 1584: 0.0003419299912224626
Position 7157: 0.0003244224505688639
Position 13033: 0.00030923098292097553
Position 1419: 0.00030860729317088917
Position 2377: 0.0002786711628354763
Position 8764: 0.00027308639377480873
Position 10809: 0.0002718705068179019
Position 2190: 0.00027177936291330985
