Gene = Rrm1
index = 936
Annotated 5SS: [  349  1381  5033  6207  7560  8381  9369 12943 14860 15619 15945 17896
 18746 19157 19989 22087 24119 25372]
Annotated 3SS: [ 1291  4854  6105  7499  8340  9205 12800 14775 15456 15864 17693 18595
 18934 19911 21950 24022 25182 26599]
SMsplice 5SS: [  160  1381  5033  6207  8381 12943 14860 15619 15945 17896 18746 22087
 24119 25372]
SMsplice 3SS: [ 1291  4854  6105  8340 12800 14775 15456 15864 17693 18595 21950 24022
 25182 26599]
top_k =  1000
Partition function (log Z): 20.964716216185074

Sorted 5' Splice Sites (High to Low Probability):
Position 22087: 0.9971605808672156
Position 1381: 0.9869183743636428
Position 6207: 0.9751744954144655
Position 14860: 0.972537080242352
Position 5033: 0.9649560350327407
Position 24119: 0.92405935011296
Position 15619: 0.8732905581120626
Position 8381: 0.7226408204847689
Position 12943: 0.6718462177794019
Position 18746: 0.6677385333682966
Position 17896: 0.6578184611764164
Position 160: 0.5813924103440821
Position 19989: 0.5315036183450269
Position 25372: 0.5056869817219855
Position 15945: 0.4855348765437509
Position 349: 0.42437033394778073
Position 21458: 0.35171222050530976
Position 735: 0.30762248597140657
Position 15952: 0.28109412588030985
Position 7560: 0.24757431449976708
Position 12904: 0.2230248746317706
Position 9373: 0.21869517187537704
Position 23517: 0.18543644206877005
Position 174: 0.17799664060779702
Position 3766: 0.17443024897863244
Position 25277: 0.16719194470774157
Position 22299: 0.13894758512232724
Position 17777: 0.13168008372029816
Position 21831: 0.13082843223989654
Position 14139: 0.12671182230248712
Position 26741: 0.10234201785840036
Position 16081: 0.09643305718584616
Position 24385: 0.08868864628958166
Position 5980: 0.07597071574161036
Position 740: 0.0711302404952676
Position 11454: 0.07024990943513015
Position 22600: 0.06886631959177535
Position 6812: 0.05930934683270811
Position 3962: 0.05645344820617596
Position 101: 0.05528664064009833
Position 19157: 0.050418931194679766
Position 24974: 0.04924662824048374
Position 645: 0.04354873825965713
Position 21413: 0.04258111345033451
Position 24970: 0.042402394693394505
Position 18861: 0.0423697116250734
Position 22481: 0.03308481802391831
Position 19827: 0.023980350891641657
Position 22284: 0.022933251326417176
Position 21827: 0.0221771513094757
Position 5219: 0.02190999326040451
Position 4339: 0.021613916689823372
Position 11151: 0.020809887319534506
Position 17207: 0.020751993054051857
Position 6331: 0.020297001463862818
Position 17745: 0.020082787374887646
Position 19186: 0.01963060115862596
Position 6739: 0.015888543391934268
Position 11355: 0.015642236098763466
Position 20001: 0.01475500084170039
Position 3522: 0.014424319390599861
Position 11564: 0.014032722575205527
Position 7460: 0.014029297664596528
Position 25346: 0.013959709567375373
Position 4426: 0.012787517397911893
Position 19996: 0.01264336161038581
Position 1810: 0.012592907866069626
Position 24618: 0.01232829813425306
Position 152: 0.012072079146062134
Position 13657: 0.011713163548995457
Position 148: 0.011585754664624555
Position 7667: 0.011238022439335017
Position 8375: 0.011146329560529942
Position 18491: 0.010894546985264509
Position 19705: 0.010848104908272174
Position 25361: 0.010572462281374236
Position 1587: 0.01008793242573142
Position 4334: 0.009794615181428823
Position 21800: 0.00962177892543958
Position 356: 0.00928896292366618
Position 2023: 0.008547306898154876
Position 5215: 0.008273415514066018
Position 15178: 0.008122072974432596
Position 5042: 0.007841289485511365
Position 921: 0.007757584658253342
Position 129: 0.007706017094177156
Position 13744: 0.00739101484318467
Position 15910: 0.007374977187893843
Position 20823: 0.007339257037658027
Position 1385: 0.007262523904102338
Position 14218: 0.006945072250523282
Position 24197: 0.006765720234913044
Position 12589: 0.006530631370585735
Position 14849: 0.006341379821807548
Position 14540: 0.006302595788099716
Position 13073: 0.005993233288371155
Position 2263: 0.005874449104368095
Position 17807: 0.005476850859121597
Position 17050: 0.005043621496255221
Position 6758: 0.0044832183482722025
Position 3869: 0.004426196429178121
Position 731: 0.004362316187232643
Position 24462: 0.004214450904976788
Position 12294: 0.0040251595893783226
Position 18655: 0.003967982461922087
Position 6418: 0.0039481146291755346
Position 105: 0.0037991012875286823
Position 1844: 0.0036811855628631823
Position 24234: 0.0036790516642494094
Position 23760: 0.0032643220900605784
Position 14526: 0.0032524019286767607
Position 6422: 0.0032257441357400694
Position 13058: 0.003097422670637424
Position 6211: 0.0029754848911222012
Position 25068: 0.002695829702928522
Position 12957: 0.0025841901036461755
Position 12926: 0.002530843446333823
Position 2370: 0.0025245875762249376
Position 2165: 0.002522201607707881
Position 17885: 0.0024060847522393383
Position 3771: 0.002338586505586455
Position 9306: 0.0023011207811182693
Position 2140: 0.0022774633658488703
Position 5860: 0.0022546434456398572
Position 3516: 0.002240281723563681
Position 14058: 0.002181015440677441
Position 4298: 0.0021667134501971667
Position 8227: 0.0020231976127689723
Position 1394: 0.0018299954301636185
Position 5716: 0.0017944582593484599
Position 3734: 0.0017806523021754801
Position 728: 0.0017368554922700427
Position 21823: 0.0017290816959832517
Position 9042: 0.0017261182251989565
Position 2258: 0.001707207248126836
Position 294: 0.001610655443870678
Position 5456: 0.0015400239531842093
Position 3972: 0.0014656556153647901
Position 3258: 0.0014557045516177803
Position 5404: 0.0014197164283179615
Position 2581: 0.00133473850241586
Position 18214: 0.001320798914263146
Position 13670: 0.0013009522098613277
Position 14462: 0.0012930564125955251
Position 2757: 0.0012150992959275772
Position 3879: 0.0010809407587142603
Position 7771: 0.0010740453766608644
Position 5281: 0.0010679737745086695
Position 25061: 0.001044648523805769
Position 678: 0.0009652459114671949
Position 17066: 0.0009479297225832
Position 23564: 0.0009429243590294228
Position 17877: 0.0009403888449331661
Position 25943: 0.0008552137473920858
Position 26026: 0.0008368953069661298
Position 26862: 0.0007842461770566125
Position 214: 0.0007829697388989259
Position 16810: 0.0007186009338398126
Position 3691: 0.0007092951133825753
Position 17178: 0.0006600933497156467
Position 336: 0.0006544450916835415
Position 20066: 0.000643519487619259
Position 7678: 0.0006416113003984917
Position 17861: 0.000631692729656857
Position 20110: 0.0006269132851518652
Position 23118: 0.0006172819099726836
Position 3918: 0.0006099312139745555
Position 1398: 0.0005629722223773619
Position 493: 0.0005612430485024908
Position 1607: 0.0005602490093321676
Position 1824: 0.0005550315341497676
Position 23054: 0.0005418644434648557
Position 3631: 0.0005407033007639103
Position 16332: 0.0005382222503768789
Position 13906: 0.0005360272067677313
Position 4321: 0.000530455079937054
Position 8168: 0.0005203648928478542
Position 122: 0.0005110410382624638
Position 1670: 0.0004989411239193947
Position 3090: 0.0004705223642205064
Position 15899: 0.00046675463438439755
Position 3837: 0.0004649299010529989
Position 3739: 0.0004641199887758875
Position 16019: 0.0004593900596701309
Position 15803: 0.00044781648450717523
Position 8873: 0.0004073290791771591
Position 110: 0.00040544752057266003
Position 4546: 0.0003941095319684925
Position 24289: 0.0003874278789211385
Position 13109: 0.00037705239939498725
Position 17872: 0.0003498469103718344
Position 6009: 0.0003460841089466437
Position 5771: 0.0003438950365220892
Position 489: 0.00033181421815982424
Position 15746: 0.00032588404617884083
Position 17941: 0.000323894252633517
Position 16023: 0.00032371086673808533
Position 3705: 0.00031488599140513934
Position 18121: 0.00030582623064961565
Position 14900: 0.0003022666250445117
Position 5724: 0.0002782688973208065
Position 8535: 0.00027103014544345395
Position 5023: 0.00026782558104559875
Position 25747: 0.0002575840397958814
Position 19813: 0.0002528931556617546
Position 183: 0.0002378021471092679
