Gene = Cdc73
index = 239
Annotated 5SS: [  400  3677  7501 11480 11619 16971 25255 31564 32904 35269 67862 75048
 75392 85615 87591 93524]
Annotated 3SS: [ 3570  7430 11416 11565 16881 25037 31464 32824 35203 67803 75011 75303
 85452 87489 93381 94335]
SMsplice 5SS: [  400  1220  3677  7501 11619 16971 25255 27734 31564 32904 35269 75392
 85615]
SMsplice 3SS: [ 1153  3570  7430 11416 16881 25037 27662 31464 32824 35203 75303 85452
 94335]
top_k =  1000
Partition function (log Z): -29.788549125267366

Sorted 5' Splice Sites (High to Low Probability):
Position 32904: 0.9899116406530923
Position 35269: 0.9730661994415019
Position 31564: 0.947814502088859
Position 11619: 0.8601503062593626
Position 3677: 0.8469801974987323
Position 25255: 0.8119948490437557
Position 7501: 0.8008940317074515
Position 1220: 0.7576355437961483
Position 400: 0.7345403702072294
Position 16971: 0.6147081550336095
Position 27039: 0.4764716733917683
Position 27734: 0.4467320924954715
Position 24018: 0.43384841030555366
Position 33909: 0.43246778934193053
Position 11480: 0.4120505553622874
Position 17011: 0.3850307994654155
Position 5893: 0.3376261528785596
Position 657: 0.28492534341321357
Position 27745: 0.2322748536000057
Position 28790: 0.22744643946559637
Position 10361: 0.2213900830855201
Position 16809: 0.21719133191551473
Position 36553: 0.20877743428378737
Position 15639: 0.13314054606879677
Position 39168: 0.11413783354638178
Position 24554: 0.10718192255424916
Position 11867: 0.10470948255958182
Position 12255: 0.09888126587492055
Position 11850: 0.09148598688518052
Position 15483: 0.08540009374933635
Position 14795: 0.08024199399519007
Position 15609: 0.07937644658527698
Position 920: 0.06697812425284337
Position 29738: 0.06638854578107138
Position 5048: 0.05916592007179981
Position 24814: 0.05842675430635759
Position 7683: 0.051798888036871535
Position 3839: 0.04951378705423142
Position 31568: 0.0494308781828645
Position 4201: 0.048473885082511395
Position 14271: 0.045872492746838654
Position 10655: 0.043580486353524704
Position 15635: 0.03702990564245736
Position 21575: 0.03403661489270993
Position 12285: 0.03081160310181487
Position 35751: 0.028238904208086914
Position 14481: 0.02716002531347497
Position 15620: 0.023185266459343098
Position 15598: 0.02131645368249116
Position 6532: 0.018919338775979008
Position 5911: 0.018020393678233153
Position 341: 0.01616501997380941
Position 26316: 0.01425400835135566
Position 7339: 0.013745899919912277
Position 12973: 0.012673424979462137
Position 15499: 0.011186355741554702
Position 17354: 0.010749118554524612
Position 36124: 0.010081181747085059
Position 1845: 0.009695430023120231
Position 11019: 0.009206665905503572
Position 36414: 0.009182332409343321
Position 12845: 0.009173172586789206
Position 32686: 0.00892461580156946
Position 12453: 0.008808816689854115
Position 16184: 0.0087226393615354
Position 1275: 0.00869340465049135
Position 9324: 0.008554763387587367
Position 37911: 0.008190474348729167
Position 2023: 0.008161264828660995
Position 35307: 0.0080064285795917
Position 32955: 0.00781890296195727
Position 20312: 0.007795934279875624
Position 19481: 0.007144332723244414
Position 10202: 0.006408974864436847
Position 9241: 0.006113566678392274
Position 4: 0.0056148485304048975
Position 37315: 0.005592187720092996
Position 374: 0.005494694772560779
Position 2403: 0.005351101316095735
Position 2959: 0.005345793939741974
Position 10649: 0.005213177470730202
Position 704: 0.005108686851107471
Position 32111: 0.004961764337167157
Position 1777: 0.004335557827126799
Position 326: 0.004230735489519261
Position 14515: 0.004014547258987896
Position 2089: 0.0037668842213066313
Position 33636: 0.003746141463948587
Position 35321: 0.0036741707740366083
Position 8954: 0.0036592099280501286
Position 13541: 0.0036399344884454517
Position 10110: 0.00345354507986666
Position 323: 0.0033598605074240456
Position 37277: 0.0033459479482423502
Position 1926: 0.003259848034550686
Position 31756: 0.003102622530987945
Position 32219: 0.0028139091283708633
Position 32181: 0.002477752359569172
Position 9287: 0.002336727627217811
Position 1437: 0.002265627949162202
Position 1086: 0.0022432336522375104
Position 34009: 0.0021735186105685893
Position 41863: 0.0019259540437023782
Position 33917: 0.001860746572826397
Position 811: 0.0018232423191571296
Position 12577: 0.0016939361453413404
Position 793: 0.001646465093092405
Position 33629: 0.0016404147002872752
Position 2233: 0.0016248395978103942
Position 37737: 0.0015896471182017243
Position 33286: 0.0015679524060819075
Position 32464: 0.0014991644221213002
Position 13916: 0.0014205750662608376
Position 1916: 0.0013623754744309447
Position 7861: 0.0013516681239304296
Position 34285: 0.0013132802557734246
Position 15686: 0.0013106815444818107
Position 7505: 0.0012933918541208431
Position 8228: 0.001285322713672879
Position 34260: 0.0012354505780890993
Position 36250: 0.0011017824371199526
Position 12840: 0.001066405685866013
Position 35298: 0.0010640492423406448
Position 12306: 0.0010544202321962832
Position 1251: 0.0010451929540768903
Position 28900: 0.000984782513262926
Position 11863: 0.0009736805364419909
Position 33873: 0.0009550195831139719
Position 1449: 0.0009524776752580177
Position 33301: 0.0008771401011644551
Position 12599: 0.0008607280830150225
Position 1850: 0.0008577271525438184
Position 2005: 0.0008385124681024529
Position 2593: 0.000824131717822538
Position 389: 0.0007973818790605305
Position 1268: 0.0007811201968427087
Position 1106: 0.0007685681055727553
Position 749: 0.0007643421665833982
Position 1334: 0.0007051388723529064
Position 1624: 0.0006918690552815045
Position 9015: 0.0006639469362569418
Position 668: 0.0006542224383451791
Position 1841: 0.0006509634945539197
Position 36672: 0.0005904561483036199
Position 32357: 0.0005625593978799253
Position 7818: 0.0005553257971278471
Position 37342: 0.0005475077683649779
Position 298: 0.0004855383609785009
Position 404: 0.0004558509075368654
Position 34632: 0.0003995589224114848
Position 32164: 0.0003945814821876848
Position 33857: 0.0003701111975017131
Position 139: 0.00035321671937472597
Position 33332: 0.00033603760715491176
Position 355: 0.0003093397911098738
Position 32628: 0.0003016596574920966
Position 32145: 0.00029227957020764347
Position 1428: 0.0002595546357358255
Position 1891: 0.0002514689006669479
Position 694: 0.00023515167106957124
Position 2875: 0.0002112134061207532
Position 19545: 0.00019960883866023294
Position 2128: 0.000192906994233822
Position 20494: 0.0001768347541129014
Position 1227: 0.00017307186063068327
Position 1921: 0.00015915020454743668
Position 624: 0.0001585558379826379
Position 35674: 0.00015827026748071858
Position 2105: 0.00015064292342166006
Position 31814: 0.00015043660740040758
Position 14380: 0.00014981001667864596
Position 17321: 0.00014636727250217805
Position 2963: 0.00013493889819687126
Position 278: 0.00013257320614661723
Position 619: 0.00011537284198259223
Position 13469: 0.0001101268808224917
