Gene = Cops9
index = 288
Annotated 5SS: [ 106 2299]
Annotated 3SS: [2225 4581]
SMsplice 5SS: [ 379 2299]
SMsplice 3SS: [2225 4581]
top_k =  1000
Partition function (log Z): -5.60564758321004

Sorted 5' Splice Sites (High to Low Probability):
Position 2299: 0.9677673801639898
Position 379: 0.5312526427104385
Position 106: 0.3811873921344774
Position 662: 0.31020601135742876
Position 672: 0.10309165243137815
Position 597: 0.0502376299095536
Position 3301: 0.04650326724392794
Position 2583: 0.030142775968802684
Position 1364: 0.02972837759404862
Position 3713: 0.027765029885032405
Position 2447: 0.023198017558353285
Position 667: 0.021410681886116768
Position 389: 0.019741002968886145
Position 2146: 0.019729383321507775
Position 396: 0.017690123112463554
Position 264: 0.017320214545522492
Position 3296: 0.014801882340574512
Position 269: 0.013552647861517761
Position 691: 0.013024034880706798
Position 1271: 0.010894999099054508
Position 618: 0.008658228387237453
Position 4042: 0.00810355634243259
Position 1725: 0.008073390976078476
Position 1742: 0.0070084386174794205
Position 246: 0.006089327383552787
Position 4346: 0.005955280929485485
Position 3838: 0.004956703921929681
Position 140: 0.004853641914310096
Position 1013: 0.004189075133099589
Position 280: 0.0036126390788678705
Position 2654: 0.003593417183092811
Position 3080: 0.0032820117549229887
Position 3246: 0.002802451122085624
Position 1798: 0.002512603075770386
Position 18: 0.002227491869372387
Position 4236: 0.0020045089802215783
Position 622: 0.001929684079734877
Position 2900: 0.0016238995469997255
Position 2493: 0.001467023738819446
Position 3480: 0.0013292935137187364
Position 4167: 0.0013269315359439508
Position 2303: 0.001325779255238439
Position 804: 0.0012574115679988142
Position 4616: 0.0010356270282286643
Position 2735: 0.0009499454246626673
Position 542: 0.0008688777062844166
Position 111: 0.0008117499598729028
Position 642: 0.0007295691954878173
Position 2359: 0.0007179506284835729
Position 948: 0.0007139644274450127
Position 240: 0.000686878967053107
Position 579: 0.0005652610611955273
Position 1299: 0.0005618509901082859
Position 1764: 0.0004774244927017423
Position 2756: 0.0004514409210367479
Position 2854: 0.00042132481964153666
Position 1383: 0.0004065816455233161
Position 3833: 0.00039894298894595497
Position 1572: 0.00032099630337006116
Position 284: 0.0003206594860429727
Position 4761: 0.0003125210693696727
Position 4503: 0.00030388496061276753
Position 1308: 0.00027510928177115865
Position 3984: 0.0002498399323573746
Position 114: 0.0002497050087902968
Position 37: 0.00022361577846256032
Position 424: 0.0001990733857847097
Position 66: 0.00019661984994790886
Position 134: 0.00018244971099967854
