Gene = Pop5
index = 838
Annotated 5SS: [  49 2234 2442 4476 4721]
Annotated 3SS: [1987 2298 4325 4636 4802]
SMsplice 5SS: [  49 2234 2442 4476 4721]
SMsplice 3SS: [1987 2298 4325 4636 4802]
top_k =  1000
Partition function (log Z): 0.584907381368176

Sorted 5' Splice Sites (High to Low Probability):
Position 4721: 0.9497450816417974
Position 49: 0.8924863248304499
Position 4476: 0.8843628666371044
Position 2442: 0.7999606742823935
Position 2234: 0.7561974467039931
Position 2623: 0.40316422719309636
Position 4521: 0.09139941635244068
Position 1816: 0.06505722311902618
Position 108: 0.056955973986460295
Position 2637: 0.04490214490684342
Position 2573: 0.04466405578050573
Position 1632: 0.03843623919211602
Position 56: 0.03432167475323348
Position 2217: 0.030222212048144
Position 4887: 0.026347718775890885
Position 1827: 0.015140099354039626
Position 3107: 0.014271638026874678
Position 4637: 0.00906553437025667
Position 4007: 0.007954081434435543
Position 3082: 0.007835579563888336
Position 3940: 0.007383242362566299
Position 1225: 0.006490463362550255
Position 4396: 0.005308706111535209
Position 157: 0.004745405797053587
Position 2299: 0.003721391013177651
Position 3119: 0.0034732427932105256
Position 1538: 0.003179141300355688
Position 4525: 0.0030702046538878223
Position 676: 0.003012825469677569
Position 3186: 0.002833892657844707
Position 2396: 0.002376701304212311
Position 949: 0.002129977493017944
Position 5012: 0.0020621047542339456
Position 360: 0.0019648615495717696
Position 3734: 0.0019011205552281407
Position 4469: 0.0018574472566485125
Position 3270: 0.0013929791243223963
Position 4589: 0.0013673704406794629
Position 1752: 0.0013479098649016106
Position 3136: 0.001090503075367327
Position 279: 0.0010142905575628498
Position 830: 0.0008940836064379405
Position 1041: 0.0008531655556378898
Position 966: 0.0008443238959428982
Position 2375: 0.000838031494150785
Position 149: 0.0008378601581488159
Position 2169: 0.0007875452153801206
Position 2625: 0.0007803860114678552
Position 4741: 0.0007794000597036923
Position 4957: 0.0007397709898521961
Position 3044: 0.0007136394833462058
Position 1199: 0.000614852761194213
Position 3442: 0.0005606868421531584
Position 447: 0.0005053269886773089
Position 1792: 0.0005029679217173013
Position 2429: 0.00045652420023930835
Position 994: 0.00043843521253796584
Position 1159: 0.0004069138451599512
Position 2604: 0.000402575249508341
Position 1998: 0.0003998406878820675
Position 4485: 0.0003769219786344537
Position 2464: 0.00032823963095154814
Position 2222: 0.00032533269490668884
Position 2514: 0.0003020914873182534
Position 1958: 0.00030063978913302916
Position 4010: 0.0002716006549775914
Position 3265: 0.0002649866395757775
Position 2627: 0.0002553662496774697
Position 85: 0.0002440599185299934
Position 4482: 0.0002431343383192807
Position 2752: 0.0002271416989934684
Position 2500: 0.0002066313847927222
Position 3372: 0.0001973253253702502
Position 2641: 0.00019139406799069484
Position 2830: 0.00017412456013288317
Position 310: 0.00017054345578198181
Position 3608: 0.00014559052635849926
Position 470: 0.00013319268946118738
Position 1577: 0.00012490378679712495
Position 4918: 0.00011683027542691796
Position 367: 0.00011222495642360027
Position 962: 0.00010903210361462996
Position 2040: 0.00010749355005458616
Position 4494: 0.00010447431226605533
Position 4447: 0.00010053205548893478
Position 1799: 9.715304762064019e-05
Position 307: 9.551289633108183e-05
Position 1820: 9.02667263108708e-05
Position 2782: 8.461602270629076e-05
Position 4895: 8.157182963736408e-05
Position 2143: 6.8745332210019e-05
Position 2757: 6.682128497193548e-05
Position 1948: 5.84125612107086e-05
Position 1988: 5.766299683159185e-05
Position 175: 5.308039040443357e-05
Position 473: 5.1322710722965073e-05
Position 618: 4.5940280973668937e-05
Position 2714: 4.428554923736214e-05
Position 3028: 4.311376564860158e-05
Position 68: 4.1531381833450186e-05
Position 2629: 3.3853972258273595e-05
