Gene = Lsmem2
index = 650
Annotated 5SS: [  87 2990 3250]
Annotated 3SS: [2878 3063 3405]
SMsplice 5SS: [  87 2990]
SMsplice 3SS: [2878 3063]
top_k =  1000
Partition function (log Z): -5.702602874200112

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.9628274293527637
Position 2990: 0.8197760232201572
Position 3946: 0.17075372592255234
Position 3250: 0.13339860243559076
Position 3195: 0.1267411550005657
Position 2944: 0.10233325047359768
Position 1321: 0.10194615725071485
Position 2152: 0.07765293326308022
Position 989: 0.07102001511435817
Position 3550: 0.030299007240780846
Position 3749: 0.027675320157871008
Position 2147: 0.022899606652237305
Position 2157: 0.022104208962587957
Position 219: 0.0217739472479998
Position 1660: 0.017290698605548077
Position 442: 0.017138888110964257
Position 3554: 0.016502219509917194
Position 3517: 0.016075510818246465
Position 773: 0.015953586830955383
Position 3951: 0.015199182635061755
Position 1735: 0.011865962043724573
Position 595: 0.011293150545304447
Position 3162: 0.008875592268106334
Position 2123: 0.008629960302024658
Position 2187: 0.008549152537901105
Position 254: 0.006702794052904564
Position 3304: 0.006421039466768766
Position 720: 0.005012221065125002
Position 3591: 0.004567657059366075
Position 1848: 0.004113512262487763
Position 875: 0.003839445346675829
Position 1176: 0.003434684141988828
Position 2222: 0.00313735562892862
Position 320: 0.0018013938021252545
Position 4162: 0.0017846648999795744
Position 687: 0.0015486274807601675
Position 390: 0.0015062538745634377
Position 2802: 0.001367918672723118
Position 4133: 0.0011195514922706937
Position 3634: 0.0009736690988839248
Position 3247: 0.0008910772724032161
Position 705: 0.0008285561041867793
Position 3820: 0.0007057339744706917
Position 4169: 0.0005602747585397321
Position 2417: 0.0005172356422019209
Position 2972: 0.0004677133103686367
Position 1226: 0.00040251684274631225
Position 1037: 0.0003928271245154831
Position 495: 0.0003883755250591939
Position 400: 0.0003506625132267635
Position 671: 0.00029346366436409113
Position 3011: 0.00028370390178408263
Position 2183: 0.0002836747949208076
Position 3204: 0.00025151624690048375
Position 4175: 0.00022133459881526832
Position 3379: 0.00022015762936949281
Position 3981: 0.00015559689277285603
Position 3029: 0.00013985356956992763
Position 3562: 0.00012952975262722657
Position 3151: 0.00012524334310435432
Position 3231: 0.00012010244605561058
Position 823: 0.00010960168518526632
Position 1935: 9.845304704014486e-05
Position 3319: 9.356513375922523e-05
Position 755: 9.336460772019255e-05
Position 298: 9.060211767817588e-05
Position 500: 8.691187166298322e-05
Position 294: 7.25979485918934e-05
Position 175: 6.72033353394833e-05
Position 1611: 5.6836560048861944e-05
Position 3166: 5.569670066203604e-05
Position 710: 4.977811237908318e-05
Position 3164: 4.824071620495619e-05
Position 3172: 4.739655577831864e-05
Position 803: 4.38680303050055e-05
Position 1463: 3.872296156753435e-05
Position 3025: 3.4729307865653976e-05
Position 3084: 3.3337987929993356e-05
Position 3118: 3.276638584239207e-05
Position 3120: 3.1190255298314544e-05
Position 817: 2.2012956729055512e-05
Position 1653: 1.8430953667897766e-05
Position 1009: 1.2391535011404432e-05
Position 3206: 1.0219995281582307e-05
Position 1095: 9.806306310327782e-06
Position 3137: 9.21449324374209e-06
Position 3237: 7.254816407718538e-06
Position 167: 7.092693461369322e-06
Position 324: 5.056532067963694e-06
Position 2964: 5.025633113595959e-06
Position 2959: 4.649159303771652e-06
Position 461: 3.878226752522243e-06
Position 225: 3.7462447415752355e-06
Position 97: 3.6674410369968706e-06
Position 16: 3.3127908549229838e-06
Position 2935: 3.191768577743625e-06
Position 124: 2.3011087270086947e-06
Position 760: 2.272304547899698e-06
Position 2432: 1.8585572203837933e-06
Position 463: 1.7591232437279394e-06
Position 580: 1.4639684955967947e-06
Position 353: 1.3555986934224577e-06
Position 2062: 9.135718695164961e-07
Position 525: 7.689756339150051e-07
Position 630: 1.062491081310762e-07
Position 11: 1.0290726089500462e-07
Position 312: 7.880859930663137e-08
Position 326: 6.174616043527541e-08
Position 993: 5.419440633755269e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3063: 0.6480481054134152
Position 2878: 0.6088692212017772
Position 3695: 0.2978654696750984
Position 4247: 0.28530602969570323
Position 2898: 0.21022637867867358
Position 3405: 0.1733338923968184
Position 2021: 0.14515063760190802
Position 1220: 0.069025462258828
Position 3812: 0.06388700125970437
Position 645: 0.04731555234005178
Position 2777: 0.03961947056346614
Position 2801: 0.03588330535735134
Position 4081: 0.026639556370725445
Position 860: 0.026127333172021504
Position 189: 0.02149218557424057
Position 1502: 0.01861405376028174
Position 894: 0.018405713866428305
Position 2824: 0.018163218287223726
Position 3725: 0.012717689697764363
Position 1175: 0.010092495646097786
Position 3869: 0.00805920394218837
Position 2940: 0.00787444953119833
Position 1225: 0.007650941566057116
Position 1594: 0.007496236885194146
Position 732: 0.007332039654606512
Position 4099: 0.00647962970641311
Position 1546: 0.0062933914660604755
Position 2842: 0.005138520569208871
Position 3700: 0.004487675002632288
Position 1136: 0.004378711039270172
Position 291: 0.003848194576498091
Position 3147: 0.0034582055271804475
Position 4309: 0.0034134539034572087
Position 1028: 0.0031230998944891462
Position 1279: 0.0024120613915557653
Position 837: 0.002354619329675214
Position 370: 0.002245630684018253
Position 1282: 0.002206068843541671
Position 3092: 0.0021938369540461327
Position 2807: 0.0021919959569359397
Position 3089: 0.0016555197252240402
Position 2757: 0.0015736950396242318
Position 3098: 0.0015215004633365099
Position 3792: 0.0012235580703633734
Position 430: 0.0011251797808138771
Position 3413: 0.0011025376104913868
Position 353: 0.0010781284843490357
Position 3157: 0.0010619799047495134
Position 2281: 0.0009437464035365652
Position 1232: 0.0007881756912957606
Position 469: 0.0005852100492067886
Position 1189: 0.0005690070296759972
Position 3742: 0.0005465371939604784
Position 2055: 0.0005268927188572513
Position 1242: 0.000505240351946434
Position 4132: 0.0004956241602587446
Position 1551: 0.0004623437176290515
Position 671: 0.0004327594230947666
Position 3878: 0.0004165256430305661
Position 1982: 0.0004001949193178199
Position 1349: 0.0003893751246435971
Position 2904: 0.00038871166084330415
Position 3748: 0.0003410100819409241
Position 1517: 0.00030388664823527813
Position 253: 0.00029925768132891374
Position 350: 0.00029162128919869076
Position 3247: 0.0002880545382015736
Position 375: 0.0002749185018411919
Position 3487: 0.00026259016892527973
Position 1915: 0.00025952481424595936
Position 4430: 0.00025303951711833225
Position 1294: 0.0002492492635221714
Position 1498: 0.000226223153432466
Position 3659: 0.0002193891147344508
Position 3669: 0.0002124387344039728
Position 3651: 0.00020637091535520064
Position 491: 0.00019119129501403496
Position 2912: 0.00018088753837358572
Position 792: 0.00017963790956852888
Position 2943: 0.00014400240089969285
Position 3816: 0.00014093428273752353
Position 2650: 0.00013752250822017208
Position 1261: 0.00013732874823140596
Position 320: 0.00013288096709711408
Position 739: 0.00013011443946499155
Position 2427: 0.00012532420610100503
Position 382: 0.00011697690174724561
Position 811: 0.0001141626466511778
Position 2327: 0.00010508392705405364
Position 1568: 9.958401104912577e-05
Position 1156: 9.948445485266474e-05
Position 358: 9.739389843639191e-05
Position 4252: 8.841798664079335e-05
Position 1725: 8.542514448062765e-05
Position 4305: 8.536905098734888e-05
Position 235: 7.8740944729208e-05
Position 3853: 7.627803756653272e-05
Position 777: 6.385082708326915e-05
Position 265: 6.383464695715351e-05
Position 1153: 5.949868078319774e-05
Position 1301: 5.67579431119716e-05
Position 4103: 5.549552031392117e-05
Position 830: 5.359112247463885e-05
Position 1104: 5.323547617101623e-05
Position 433: 5.098975863559917e-05
Position 1706: 4.897900938647383e-05
Position 1608: 4.873379837603692e-05
Position 2001: 4.8653475831409475e-05
Position 308: 4.861882177776724e-05
Position 1994: 4.616373086347527e-05
Position 1076: 4.586343687328277e-05
Position 1767: 4.242261719628369e-05
Position 3253: 3.835522668158575e-05
Position 1206: 3.774888371786599e-05
Position 4260: 3.373762367653865e-05
Position 4269: 3.362002656181468e-05
Position 2984: 3.2586710450649085e-05
Position 3890: 2.9943416305167616e-05
Position 479: 2.983960571503321e-05
Position 944: 2.9820112399032094e-05
Position 1235: 2.6056464860061583e-05
Position 1089: 2.6027641510217912e-05
Position 2034: 2.5585464879265806e-05
Position 846: 2.5381933108163805e-05
Position 2512: 2.48776683139467e-05
Position 1112: 2.444567832918767e-05
Position 1659: 2.2442445758441334e-05
Position 697: 2.2148427371466255e-05
Position 2654: 2.20951739507407e-05
Position 500: 2.1813842255332982e-05
Position 215: 2.082873317335526e-05
Position 302: 2.0470024734267645e-05
Position 2964: 1.962015267010618e-05
Position 342: 1.88460046289849e-05
Position 2629: 1.880734081717493e-05
Position 2215: 1.827654333534129e-05
Position 687: 1.685140314660088e-05
Position 1251: 1.6159587139517444e-05
Position 1879: 9.856059755420996e-06
Position 748: 5.987563550098118e-06
Position 575: 5.662413592087296e-06
Position 1701: 5.642588476398174e-06
Position 1629: 5.165411734612905e-06
Position 294: 5.042788201432571e-06
Position 954: 4.8919112342135705e-06
Position 1653: 4.847945769054697e-06
Position 378: 4.094990322331449e-06
Position 557: 3.727998516286342e-06
Position 1032: 3.5349600603971335e-06
Position 445: 2.971896682697523e-06
Position 279: 2.6263894279062133e-06
Position 1316: 1.6155704889957505e-06
Position 211: 1.2806745454777202e-06
Position 2058: 8.469254955376929e-07
Position 799: 6.242435747239642e-07
Position 395: 4.1819870427968793e-07
Position 517: 4.0957869943025085e-07
Position 1086: 3.907242099522422e-07
Position 553: 3.0060429556417296e-07
Position 1046: 2.7209500061088977e-07
Position 442: 1.8119389263150852e-07
Position 904: 1.5511259744413168e-07
Position 158: 1.4057541765942116e-07
Position 269: 1.254742810487388e-07
Position 699: 1.2317475789196064e-07
Position 461: 1.2316342794808706e-07
Position 449: 1.0294235608469234e-07
Position 599: 8.740755625818969e-08
Position 601: 7.287712472662282e-08
Position 2062: 6.79172457833902e-08
Position 607: 4.778302734196792e-08
Position 999: 2.316526035953149e-08
Position 410: 1.5892862142804045e-08
Position 691: 1.0923887447861418e-08
Position 679: 1.0551906984133424e-08
Position 136: 5.4943898955754254e-09
Position 817: 3.9611423392034084e-09
Position 117: 4.931696762453489e-10
Position 694: 3.060779324923487e-10
Position 83: 8.168950200403129e-12
Position 138: 7.980953302305765e-13
Position 140: 7.096531272138511e-13
Position 86: 3.8501567722786864e-13
Position 124: 2.2869383509327464e-13
Position 73: 1.053977435027925e-13
Position 111: 8.413629392709948e-14
Position 76: 6.598086102696358e-14
Position 93: 2.915059661390058e-14
Position 90: 2.1158748677223427e-14
Position 95: 7.0668174733240725e-15
