Gene = Msantd1
index = 717
Annotated 5SS: [  16 2828 6592]
Annotated 3SS: [2562 6315 8235]
SMsplice 5SS: [  16 2828 6592]
SMsplice 3SS: [2562 6315 8235]
top_k =  1000
Partition function (log Z): -1.220949649192947

Sorted 5' Splice Sites (High to Low Probability):
Position 2828: 0.980532332112777
Position 6592: 0.8191171265010305
Position 16: 0.6863217688165778
Position 2511: 0.2587866666844258
Position 6782: 0.21768251755789678
Position 5873: 0.15271742039976358
Position 1208: 0.1398996435414137
Position 8079: 0.1383500095031084
Position 202: 0.13482202616683803
Position 5533: 0.12383357963142437
Position 6797: 0.12313573158788095
Position 3410: 0.11096256297077865
Position 852: 0.10280192629802057
Position 3691: 0.1012114401492833
Position 3598: 0.09098993116625828
Position 252: 0.08612680502858741
Position 6823: 0.07974284445446488
Position 3378: 0.05499678537719066
Position 4655: 0.04260590393043882
Position 62: 0.042034275394849316
Position 5024: 0.029789737185887965
Position 5303: 0.028443378054788478
Position 139: 0.02187337496276406
Position 5258: 0.021294355733393805
Position 5696: 0.018004358165520283
Position 5165: 0.017431121808672772
Position 1191: 0.015353864127457886
Position 3780: 0.015180147458661926
Position 4495: 0.014684136310261539
Position 5438: 0.011208488277805087
Position 4817: 0.010613620258157238
Position 7934: 0.009036463905285069
Position 7312: 0.008269217600929944
Position 6100: 0.008031461083359793
Position 3911: 0.007399138465404047
Position 6770: 0.0072827262396565175
Position 5424: 0.005908426155343469
Position 6011: 0.005669237704930767
Position 8105: 0.005463157318722189
Position 6756: 0.00530664702980346
Position 7047: 0.004743296955458669
Position 6411: 0.004200814828975967
Position 6511: 0.003933421147348002
Position 1581: 0.0036573379692418843
Position 7228: 0.0033774837743719157
Position 4113: 0.003266339465806703
Position 5846: 0.003051792906449583
Position 4996: 0.002779219437676565
Position 6398: 0.0026433573189408904
Position 6597: 0.002412324445481754
Position 1837: 0.002170817891024553
Position 3275: 0.002152750891261895
Position 3406: 0.0021412142390334755
Position 890: 0.0020589605272791
Position 2135: 0.0018455863251542934
Position 6586: 0.0018252806287287681
Position 2146: 0.0017873813504699298
Position 7150: 0.001625693040075488
Position 5817: 0.0014899112431346567
Position 362: 0.0014749598421189775
Position 1797: 0.0014369963644640606
Position 2866: 0.001432055719081193
Position 6989: 0.0014078714142144874
Position 229: 0.0012645259833093453
Position 1748: 0.001248591167031954
Position 2335: 0.0011397834400478793
Position 2563: 0.001134728153902996
Position 4790: 0.0010283660282446214
Position 8369: 0.001024888117168412
Position 6920: 0.0009958571536940668
Position 585: 0.0009161508466245271
Position 1084: 0.0008596397332478326
Position 2855: 0.0008293660938223892
Position 6502: 0.0008261984700897445
Position 2727: 0.0007758837848025195
Position 2059: 0.0007531889968906306
Position 2441: 0.0007246009026751863
Position 5611: 0.0007207936337734998
Position 5179: 0.0007118064841255042
Position 5681: 0.000705412096702613
Position 2036: 0.0006788094812154891
Position 1990: 0.0006073492994113329
Position 1518: 0.00057689076553035
Position 1031: 0.0005103099043002484
Position 1003: 0.0004949744588145775
Position 6475: 0.00044581932771833665
Position 6077: 0.0004269484539935076
Position 937: 0.00041976707923928574
Position 2844: 0.0003992555698353155
Position 161: 0.0003840198342425381
Position 248: 0.00035760638953190885
Position 1961: 0.00034942351790836275
Position 3602: 0.0003397127276165224
Position 6595: 0.0003249488853944355
Position 716: 0.00030219087509083826
Position 5373: 0.0002660920398048428
Position 5175: 0.00023664814492531323
Position 2542: 0.000217107282695528
Position 1387: 0.0001755539134056242
Position 2908: 0.0001750498602367468
Position 3257: 0.0001530790783935458
Position 3721: 0.00013969487419584974
Position 955: 0.00013653546133367487
Position 6469: 0.00013547347802665444
Position 283: 0.0001290975102693176
Position 1035: 0.00010882356799261084
Position 259: 0.00010624566275377693
Position 3702: 0.00010309047382580896
Position 2397: 8.826234676641809e-05
Position 1597: 7.909858120377137e-05
Position 2482: 7.348605384043796e-05
Position 2676: 6.890603537129543e-05
Position 402: 6.7502702263186e-05
Position 4526: 5.665700266934465e-05
Position 2729: 5.481088795440331e-05
Position 1423: 5.2150024356029604e-05
Position 1761: 4.476607087223652e-05
Position 3589: 3.865934012026345e-05
Position 3682: 3.546958269664473e-05
Position 3326: 2.9157357123222157e-05
Position 2836: 2.8669865509641116e-05
Position 241: 1.2736822675493143e-05
Position 600: 1.2555232530419288e-05
Position 778: 1.1121393597665473e-05
Position 318: 5.879767681971568e-06
Position 655: 5.488062655077445e-06
Position 832: 4.869708905490894e-06
Position 243: 4.574122777507089e-06
Position 512: 3.550255018747728e-06
Position 632: 3.2434822813200166e-06
Position 934: 3.1458620432259586e-06
Position 371: 2.603626687880058e-06
Position 50: 2.0916735323693406e-06
Position 522: 1.5687090817566576e-06
Position 93: 1.3420966276512897e-06
Position 231: 1.1501584642289483e-06
Position 1057: 8.652834157307369e-07
Position 103: 8.362861035553096e-07
Position 440: 7.844561699280681e-07
Position 10: 4.196619418589385e-07
Position 8: 3.120926921423508e-07
Position 1324: 2.022569743844134e-07
Position 540: 1.7665865815753883e-07
Position 686: 9.679943963971884e-08
Position 8182: 7.3223034559233544e-09
Position 1354: 5.744065393717427e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8235: 0.9819150305481329
Position 6315: 0.8045432376119624
Position 2615: 0.579421225796832
Position 6667: 0.459128407363321
Position 2562: 0.3801355886764975
Position 5680: 0.16726643437818328
Position 3499: 0.15977076313712582
Position 7916: 0.12676922335512514
Position 5349: 0.10753939514591654
Position 2438: 0.09671783453449082
Position 2412: 0.0935712313169504
Position 3338: 0.09217886488868303
Position 744: 0.0833203441928743
Position 5023: 0.05748813863460343
Position 4595: 0.05336516717452642
Position 2327: 0.04789395044979935
Position 1014: 0.03989596625557336
Position 5402: 0.03822700813876188
Position 1049: 0.033622437039584334
Position 3513: 0.03159848922360727
Position 1083: 0.030185259393904738
Position 7832: 0.027650961392030948
Position 4901: 0.02386398906122127
Position 2350: 0.022966393104675867
Position 6460: 0.020889393914288484
Position 4371: 0.020721650458162245
Position 3160: 0.017710681697510874
Position 975: 0.017284780706410728
Position 3214: 0.01629842738244835
Position 3309: 0.013439360179932747
Position 3257: 0.013275714051266
Position 3618: 0.012749627154029382
Position 2444: 0.009542792358333756
Position 6490: 0.009452079605466375
Position 6011: 0.008482500918137022
Position 7017: 0.005767807151283895
Position 5100: 0.0055536724256656615
Position 113: 0.004958301240571746
Position 135: 0.0046680197342211655
Position 1494: 0.004600293453438835
Position 3163: 0.004546130940524953
Position 228: 0.0043620566159691156
Position 3226: 0.004360636547496487
Position 1190: 0.004021550539206896
Position 5148: 0.0039030110432538914
Position 3582: 0.003493430743449158
Position 3809: 0.0034576417681262362
Position 5760: 0.003418022881262902
Position 2976: 0.003355663139632211
Position 3955: 0.0031683271792263884
Position 2580: 0.002509770260645532
Position 5175: 0.002458052073727593
Position 1129: 0.002397421973869376
Position 1054: 0.0023344611312390022
Position 3313: 0.002321623651164276
Position 4803: 0.002272154691428513
Position 5369: 0.002231738637440021
Position 1817: 0.002091559495791397
Position 2708: 0.0019999947692047205
Position 2583: 0.001933243198576771
Position 2464: 0.0019288298356370318
Position 2684: 0.0017818143829724698
Position 6384: 0.0017245991379308614
Position 117: 0.0017040212161309697
Position 3084: 0.0016802408331716937
Position 3758: 0.0016599648245981895
Position 3520: 0.001637348595154802
Position 549: 0.0015318249759563192
Position 801: 0.0015126367483266527
Position 1089: 0.0015101709493117212
Position 1865: 0.0014515148904631747
Position 1721: 0.0014441159770986977
Position 5251: 0.0013469899260038253
Position 5722: 0.0012339346257116291
Position 8287: 0.0011093841626721062
Position 2687: 0.0009597109228764545
Position 2649: 0.000955735890465505
Position 8452: 0.0009556649106057515
Position 5917: 0.0009371562875748395
