Gene = 4931406P16Rik
index = 62
Annotated 5SS: [   65 28850 49999 55539 55920 56205 57140 59565 65445 68586 71312 73043
 73808]
Annotated 3SS: [27597 49800 55397 55823 56042 56980 59466 65318 67572 71145 72904 73728
 74313]
SMsplice 5SS: [   60  1463  7767 16992 21709 27833 31736 34097 49999 55539 57140 59565
 65445 71312 73043 73808]
SMsplice 3SS: [ 1374  7628 16892 21465 27597 31672 33983 49800 55397 56980 59466 65318
 71145 72904 73728 74313]
top_k =  1000
Partition function (log Z): -37.8017577201596

Sorted 5' Splice Sites (High to Low Probability):
Position 7767: 0.9453717817281608
Position 1463: 0.6667442452482101
Position 21709: 0.6450717813778779
Position 27833: 0.5436476885620402
Position 17097: 0.5222824191181946
Position 60: 0.5098438519130548
Position 17091: 0.4718198278916197
Position 11081: 0.4378214072655198
Position 65: 0.3901899201432852
Position 17331: 0.2408230400254113
Position 20418: 0.18076422010012164
Position 12021: 0.17203454022302128
Position 13770: 0.165520366485595
Position 8164: 0.16023137493965253
Position 856: 0.13907167636282047
Position 10811: 0.1073379301408607
Position 22870: 0.0887957441727749
Position 13484: 0.08523998362946758
Position 1343: 0.07442034960666927
Position 1033: 0.042823889631150545
Position 17392: 0.04113148086710554
Position 16338: 0.03495171875861708
Position 13488: 0.03459818017538842
Position 19128: 0.03239399591909322
Position 13452: 0.029151042392927044
Position 13468: 0.028631698144844245
Position 5862: 0.01716934444568183
Position 17304: 0.01539415220668602
Position 11655: 0.01537289543588272
Position 6430: 0.014483628091772203
Position 13492: 0.01381457235045713
Position 17274: 0.013722768905154267
Position 87: 0.01351155058818408
Position 33: 0.013356394440567057
Position 22274: 0.011105772734173522
Position 13431: 0.011073781215447377
Position 10194: 0.005099364315090611
Position 10198: 0.004925862380662189
Position 4830: 0.0044430841639785685
Position 6369: 0.004041096123493549
Position 6087: 0.00365961377778485
Position 10211: 0.003252664205572114
Position 1718: 0.0030912601868796677
Position 5792: 0.00288560305549641
Position 5933: 0.002802259527069122
Position 10932: 0.002682694479599387
Position 3013: 0.0025402569561753805
Position 2090: 0.0020948466969106716
Position 8986: 0.001960518874501458
Position 108: 0.00124253502301177
Position 572: 0.0007034721295363542
Position 24: 0.0006176318708303286
Position 17517: 0.0002681980250968282
Position 890: 0.0002239423602863535
Position 823: 0.00021886228573452342
Position 70: 0.00021568171627430927
Position 359: 0.00016615763381924942
