Gene = Cdcp1
index = 240
Annotated 5SS: [  211 26118 30986 32582 33874 36054 38351 40304]
Annotated 3SS: [25907 30622 32212 33651 35672 37984 40218 42111]
SMsplice 5SS: [  211 12553 23817 26118 33734 36054 40304]
SMsplice 3SS: [12432 23656 25907 33651 35927 40218 44122]
top_k =  1000
Partition function (log Z): -27.847499233322402

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9585275550193355
Position 6490: 0.39357135862252157
Position 12569: 0.08626988628280574
Position 2868: 0.06554625811263666
Position 12577: 0.06413726530558711
Position 2498: 0.062400881459357474
Position 12710: 0.05512358917841171
Position 5312: 0.04999196750069658
Position 13: 0.036706699759690084
Position 10163: 0.03666218900786579
Position 2780: 0.03556952409615641
Position 1488: 0.034507895494805686
Position 4225: 0.034468104439429846
Position 862: 0.02279427074988584
Position 688: 0.02277579647928954
Position 5668: 0.022354356753120523
Position 9428: 0.021323509948013894
Position 5361: 0.02010497881462665
Position 1506: 0.013264306719843695
Position 1316: 0.013198121538563331
Position 6337: 0.012786540084771826
Position 538: 0.012775369461693617
Position 8914: 0.012682537324477869
Position 6094: 0.011455860890826806
Position 4002: 0.010098995889983024
Position 3246: 0.009330913579904778
Position 714: 0.006587610580711903
Position 5593: 0.006151657165750684
Position 369: 0.004576136609777599
Position 10707: 0.004086367391111359
Position 2539: 0.0039526800326443135
Position 9866: 0.0034656426991764347
Position 576: 0.0030959064515594836
Position 10113: 0.003036168517551732
Position 7843: 0.0026543916379919174
Position 1345: 0.002556127926930939
Position 240: 0.0017345980567565074
Position 5585: 0.0016794764317396287
Position 1093: 0.001518133466100032
Position 1635: 0.0011284873158314839
Position 5372: 0.0010880603344434452
Position 2535: 0.001080529122754759
Position 5534: 0.0006806586108319679
Position 2109: 0.0006477913412423281
Position 1791: 0.000634514987296719
Position 4176: 0.000570342384702852
Position 5347: 0.0005090591227844704
Position 5333: 0.0004919080693110163
Position 4368: 0.00038638855358434664
Position 250: 0.0001951027212910236
Position 6403: 0.00019203636516645963
Position 2243: 9.92410354760243e-05
Position 304: 6.656955423696141e-05
Position 1050: 4.914509261489215e-05
Position 2302: 2.6844849923243908e-05
Position 286: 2.4646135634620452e-05
Position 594: 2.4225897920915006e-05
Position 452: 1.0529554370303574e-05
Position 1165: 9.53185304459179e-06
Position 902: 7.536749591039473e-06
Position 348: 7.27493122475053e-06
Position 314: 6.401972192056654e-06
Position 875: 6.162652394825843e-06
Position 149: 5.594235167634859e-06
Position 992: 3.383431696869543e-06
Position 1111: 2.442002651087723e-06
Position 51: 2.026048665287376e-06
Position 558: 1.4849954948209123e-06
Position 1358: 1.3076840857463705e-06
Position 2096: 1.1319628237433524e-06
Position 267: 1.049391492890789e-06
Position 259: 1.0170658156605057e-06
Position 126: 7.254110199096861e-07
Position 590: 5.028351004942725e-07
Position 93: 4.799119256294275e-07
Position 598: 3.9507183083851876e-07
Position 356: 3.859372200035115e-07
Position 923: 3.568071555910327e-07
Position 946: 2.535339691140148e-07
Position 45: 1.6506255600385467e-07
Position 722: 1.453213554969513e-07
Position 224: 1.353851102599269e-07
Position 156: 1.338822313658859e-07
Position 424: 1.2266103412564265e-07
Position 294: 1.2255916575570739e-07
Position 490: 9.979001793332664e-08
Position 257: 8.59809641822608e-08
Position 739: 7.494645556736667e-08
Position 96: 4.091368760062605e-08
Position 750: 8.832657371890906e-09
Position 555: 5.926418627856193e-09
Position 1192: 1.5605452224747223e-09
Position 443: 2.0849296628841913e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12432: 0.6787896753476597
Position 6336: 0.40286379543039663
Position 15227: 0.33207609614336475
Position 5227: 0.07182308885529158
Position 2758: 0.056715377041147146
Position 6970: 0.037276665909005025
Position 2419: 0.03475706513319754
Position 4156: 0.030703971309135304
Position 9936: 0.02939266218797084
Position 2347: 0.027146736519275193
Position 2709: 0.02308546746031545
Position 6252: 0.022280633448718164
Position 9315: 0.02204235144461941
Position 9912: 0.01882134156248793
Position 587: 0.017859157608289683
Position 5507: 0.01656301089813795
Position 11324: 0.01618145755724375
Position 1232: 0.016043492085583942
Position 8815: 0.014737396022234893
Position 6928: 0.014481756454655667
Position 713: 0.012581264681666895
Position 3892: 0.012318206027532953
Position 1407: 0.011877568655869867
Position 1450: 0.010134623559006298
Position 2640: 0.009163599460736253
Position 472: 0.008893804012048373
Position 9765: 0.008045483425599733
Position 7624: 0.007999691991105102
Position 1291: 0.007940346684221668
Position 7345: 0.007116749525511348
Position 10567: 0.007040683962249254
Position 5400: 0.006701471934223983
Position 1092: 0.0065715537797509166
Position 575: 0.006506769594475144
Position 8518: 0.006189887237555608
Position 5978: 0.005775642421697841
Position 2582: 0.0054122278231741655
Position 104: 0.00534490326746155
Position 5482: 0.005272895850547728
Position 5424: 0.005184047174239045
Position 3021: 0.005010843697911523
Position 6356: 0.004814561435127874
Position 12439: 0.004664279649777805
Position 991: 0.004235832125181015
Position 6015: 0.004103380298518875
Position 7897: 0.0039644092898065055
Position 1186: 0.0038950221907224233
Position 1337: 0.003370108049206699
Position 3105: 0.003024840474685983
Position 80: 0.003011116644594839
Position 7008: 0.002978955190664805
Position 5262: 0.0028883400814692984
Position 6871: 0.002826768046129376
Position 5974: 0.0028180491416016267
Position 2654: 0.0026217674588602355
Position 2293: 0.0025603501936788875
Position 7550: 0.002555984769992368
Position 10499: 0.0025294212013344227
Position 753: 0.00249951904101376
Position 2448: 0.0024611193739253073
Position 6373: 0.0024419951031819623
Position 6273: 0.002294414616871071
Position 7046: 0.0022569136377655103
Position 1364: 0.002188539314713536
Position 2425: 0.002177165714623406
Position 7740: 0.002031440034298271
Position 5542: 0.0019915534226835428
Position 9886: 0.0019062003246048892
Position 2197: 0.001862235269698903
Position 12435: 0.001846707703739043
Position 8938: 0.0017705922580278162
Position 4545: 0.0016641671973560643
Position 6228: 0.001646765688828253
Position 289: 0.0016073645762002746
Position 432: 0.0015354324029719397
Position 6303: 0.0013712050660461392
Position 387: 0.0013604854413369798
Position 3133: 0.0012343157097857117
Position 156: 0.001158225683810806
Position 619: 0.0010008579130165415
Position 8741: 0.0009146521601525472
Position 2856: 0.0009134649478267666
Position 86: 0.0009027665991094697
Position 533: 0.0008922844634978655
Position 9494: 0.0008882398815701559
Position 4836: 0.000879802717660991
Position 3179: 0.0008738260905323496
Position 825: 0.0008537278866429455
Position 1685: 0.0007847131567711855
Position 5028: 0.0007680259363551135
Position 7934: 0.0007663681386524807
Position 4073: 0.0007640048957752237
Position 3232: 0.0007575566904782899
Position 4093: 0.0007405403197737052
Position 626: 0.000724630421142759
Position 2003: 0.0006429926880233773
Position 2313: 0.0005834416922309796
Position 3791: 0.0005829561952627821
Position 1313: 0.0005439603269697751
Position 4342: 0.0005409080727669435
Position 4022: 0.0005052907100337012
Position 4614: 0.00047060943467474697
Position 799: 0.00046894932415491507
