Gene = Prpf3
index = 858
Annotated 5SS: [  137  2442  4323  6971  8121  8511 10961 11700 15216 19472 20242 20532
 21802 22133 23325]
Annotated 3SS: [ 2247  4191  6823  8036  8289 10653 11532 15135 19327 20141 20417 21682
 22048 23262 24919]
SMsplice 5SS: [  137  2351  4323  6191  6971  8121  8511 10961 11700 15216 19472 20242
 20470 21802 22133]
SMsplice 3SS: [ 2247  4191  6094  6823  8036  8317 10653 11532 15135 19327 20141 20359
 21682 22048 24919]
top_k =  1000
Partition function (log Z): 26.213563710423465

Sorted 5' Splice Sites (High to Low Probability):
Position 8121: 0.9912373604538143
Position 4323: 0.9903913446808925
Position 20242: 0.9431840636167088
Position 15216: 0.9013412650366183
Position 11700: 0.8721334749717341
Position 8511: 0.8465038292085985
Position 137: 0.8378651652303507
Position 10961: 0.8358093704502727
Position 19472: 0.7886375756222929
Position 2351: 0.7723349491940115
Position 6971: 0.7708729353497722
Position 21802: 0.729222198616169
Position 6512: 0.5907902392013863
Position 20470: 0.5825477840444521
Position 6191: 0.570957306458671
Position 21515: 0.4901886998866644
Position 22133: 0.48594311923678024
Position 23325: 0.37980217752887985
Position 20532: 0.3655001539915641
Position 4023: 0.17822467896985553
Position 13453: 0.16923645946783236
Position 19501: 0.14615637077452753
Position 11431: 0.11684957325341178
Position 8470: 0.11088006537753867
Position 13532: 0.10309347318602113
Position 16827: 0.10189442756114885
Position 18056: 0.09923940632907427
Position 2442: 0.09683535625034093
Position 323: 0.09302344916620608
Position 20683: 0.08929062175941713
Position 17151: 0.0890716758399118
Position 22143: 0.08581362359072388
Position 6920: 0.07313063274190333
Position 10739: 0.06483461787642873
Position 828: 0.063428708839717
Position 19505: 0.053452201247825674
Position 18599: 0.05097163732012634
Position 3303: 0.049845743559669656
Position 23462: 0.04727226333536793
Position 25234: 0.04611426931743684
Position 11725: 0.04515656029898717
Position 20256: 0.03808197268202471
Position 21259: 0.037659106736238374
Position 566: 0.03678553616118806
Position 5200: 0.036010444509917416
Position 13577: 0.035240994624534276
Position 8571: 0.03337516114481475
Position 7440: 0.032050161941705485
Position 6998: 0.029930836268924347
Position 6902: 0.028784326914942728
Position 8750: 0.028320496133947805
Position 9259: 0.027881249452455476
Position 1548: 0.026480561067658843
Position 7318: 0.023348354730859795
Position 10439: 0.021761543272953043
Position 23049: 0.021668344748676936
Position 22176: 0.02152737924913011
Position 16865: 0.02134603206113999
Position 23785: 0.020916775019816924
Position 763: 0.020058077359931432
Position 8698: 0.020054491636739127
Position 1189: 0.019992995825814163
Position 2848: 0.019308906776016436
Position 417: 0.018471542823981394
Position 24987: 0.01678769005111611
Position 9985: 0.016129479240148296
Position 2505: 0.01484236611001946
Position 3293: 0.014518318095697027
Position 16529: 0.014003812364833688
Position 17486: 0.01391052284349017
Position 176: 0.013596341442002047
Position 17393: 0.01240127235713065
Position 2387: 0.012293582954070056
Position 20783: 0.011836174065593761
Position 4089: 0.011405298808975946
Position 9112: 0.0112592622955806
Position 9790: 0.010663669800383817
Position 23945: 0.010325868686840215
Position 3675: 0.010236571285597296
Position 20251: 0.009390485883935514
Position 652: 0.009018215027735749
Position 21789: 0.0087191271961149
Position 1446: 0.008340633146551618
Position 10452: 0.007991531419074958
Position 5790: 0.007460633775189323
Position 13438: 0.0073640040053612405
Position 1136: 0.0067971080894265274
Position 15313: 0.006699105880948595
Position 11857: 0.006636215850214937
Position 20512: 0.0064299719463114325
Position 7731: 0.006398061379776405
Position 11362: 0.006162500787722241
Position 361: 0.006139417859008749
Position 3646: 0.00601118860979286
Position 22098: 0.005858754477222384
Position 6635: 0.004991925132279021
Position 7772: 0.004982522818883719
Position 7875: 0.004802255187384942
Position 18091: 0.004734909466947595
Position 15241: 0.004561612525585783
Position 17555: 0.004555642357802925
Position 19055: 0.004527960730926466
Position 23407: 0.004521901223272722
Position 13306: 0.004503020682686535
Position 40: 0.004326983888971185
Position 3062: 0.004281577017221684
Position 12810: 0.0042756236684969254
