Gene = Trip4
index = 1142
Annotated 5SS: [  238 10300 11980 23749 27786 29602 33846 35578 42205 44473 50431 51353
 55851 57310 69742]
Annotated 3SS: [10147 11745 23428 27615 29467 33632 35498 42074 44256 50303 51164 55725
 57217 69638 75227]
SMsplice 5SS: [  238  6859 11980 23573 27786 29602 35578 42205 42790 44473 45788 46118
 50431 51353 54677 55851 57310]
SMsplice 3SS: [ 6628 11745 23502 27615 29467 35498 42074 42677 44256 45673 45966 50303
 51164 54597 55758 57217 75227]
top_k =  1000
Partition function (log Z): -41.822534322322966

Sorted 5' Splice Sites (High to Low Probability):
Position 238: 0.9625437709258586
Position 6859: 0.7979674730906112
Position 11980: 0.7035779803182789
Position 9679: 0.5310200290533255
Position 1107: 0.47356919315996227
Position 2219: 0.3211094608523699
Position 4889: 0.1685899018027881
Position 16051: 0.10327270695979321
Position 708: 0.08174638718498817
Position 7187: 0.0674554602466482
Position 9932: 0.04518625609586102
Position 6558: 0.04392250182097177
Position 6440: 0.04092749688818807
Position 6081: 0.039520002502054404
Position 9946: 0.03675778862751255
Position 9552: 0.034917379643006084
Position 10582: 0.02996083252744791
Position 9593: 0.027421021444846237
Position 234: 0.024269514678231286
Position 10179: 0.014728172006449075
Position 943: 0.013156866498107303
Position 1184: 0.008209142247782037
Position 6125: 0.007567769938538598
Position 7027: 0.007151911607920359
Position 1004: 0.005625182309448488
Position 11837: 0.005363445256093542
Position 11917: 0.004548736026957301
Position 9511: 0.004356935176495462
Position 1896: 0.004324353124887268
Position 2415: 0.004291982905678353
Position 1948: 0.004229121084116186
Position 422: 0.0036797861305750976
Position 5289: 0.0035686758403548455
Position 4257: 0.0031569484413090853
Position 7191: 0.0030174361535551834
Position 7324: 0.0029766561859544145
Position 7201: 0.0029752177079734898
Position 10304: 0.0025214077834161755
Position 7239: 0.0024704033807105407
Position 6888: 0.0022316795974655387
Position 7315: 0.0020121359201054883
Position 4664: 0.0015050744512804053
Position 9997: 0.0012576644385828867
Position 486: 0.0011567103410805653
Position 10290: 0.0008878441883987122
Position 1952: 0.0007377113762848107
Position 8767: 0.000691945352441497
Position 7151: 0.0006436724690656683
Position 5411: 0.0005646416041688604
Position 6160: 0.0005604408319868666
Position 838: 0.0005333167511705852
Position 683: 0.0004494016337769673
Position 9664: 0.00043039703578849733
Position 12000: 0.0003834432531480589
Position 229: 0.00036235699635370065
Position 499: 0.00034151795800872145
Position 12364: 0.00033081337656150914
Position 817: 0.0003260700969571881
Position 649: 0.00028435166848003106
Position 1421: 0.0002323608071578652
Position 1911: 0.000196943320073895
Position 9253: 0.00019106558652734785
Position 9641: 0.0001485726825198198
Position 1683: 0.00011193599465099294
Position 246: 9.874817165702335e-05
Position 9829: 8.916691077125805e-05
Position 536: 8.432300987714476e-05
Position 221: 7.296870957623475e-05
Position 1893: 7.021827591090434e-05
Position 24: 5.415144863693131e-05
Position 865: 4.6944203674800505e-05
Position 8: 4.37242290174611e-05
Position 1148: 4.036023830558661e-05
Position 10042: 3.638142401349359e-05
Position 1195: 3.054392462961473e-05
Position 570: 3.0460414957623126e-05
Position 1141: 2.8535694540302997e-05
Position 28: 2.5410201852521093e-05
Position 436: 1.899842743458375e-05
Position 159: 1.899288756560746e-05
Position 9874: 1.8379993076733085e-05
Position 137: 1.755515812981563e-05
Position 364: 1.657180908360486e-05
Position 712: 1.606345550793028e-05
Position 786: 1.5417273776937998e-05
Position 1126: 6.579725400480327e-06
Position 201: 5.628712172596867e-06
Position 9960: 5.30789346922907e-06
Position 1089: 3.5180245807144467e-06
Position 251: 3.314678265018592e-06
Position 891: 2.787592999329862e-06
Position 718: 1.51678341049448e-06
Position 1362: 1.4001149724938611e-06
Position 1311: 1.3903369813632885e-06
Position 170: 1.372422101197671e-06
Position 1151: 1.2170976820955335e-06
Position 1726: 9.898908662031506e-07
Position 304: 9.419097325195663e-07
Position 173: 9.040020599404327e-07
Position 1021: 8.725851119201898e-07
Position 755: 8.514831807600198e-07
Position 540: 8.078137560021061e-07
Position 1302: 5.426391801446702e-07
Position 314: 4.5222508755595287e-07
Position 261: 4.4477808882911316e-07
Position 344: 4.3153408982954575e-07
Position 501: 4.2717060553002785e-07
Position 312: 2.437964548837023e-07
Position 378: 1.8180295655815186e-07
Position 1315: 6.084146668956524e-08
Position 399: 1.4136078358358295e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6628: 0.7617510765943156
Position 11745: 0.7410250777393208
Position 9508: 0.5135670856102684
Position 23502: 0.510989398066722
Position 1003: 0.46120954087639476
Position 15103: 0.2071301198408671
Position 4794: 0.16531141507068114
Position 2028: 0.14914523205878202
Position 15870: 0.14122189763033816
Position 9794: 0.11948513947012754
Position 9349: 0.08855134350950276
Position 7101: 0.07501967998368335
