Gene = Mrpl44
index = 706
Annotated 5SS: [ 294 2309 3649]
Annotated 3SS: [1839 3469 4945]
SMsplice 5SS: [294]
SMsplice 3SS: [4945]
top_k =  1000
Partition function (log Z): -6.6751299246642635

Sorted 5' Splice Sites (High to Low Probability):
Position 294: 0.9330975501877231
Position 1101: 0.21305836043070095
Position 3649: 0.1745251096628572
Position 2313: 0.12361757702396681
Position 1874: 0.11878653062720454
Position 2145: 0.10295279372890533
Position 3881: 0.10023309805877027
Position 2309: 0.07978130594327382
Position 3184: 0.07418248160653851
Position 4851: 0.07152742570784781
Position 3944: 0.06633622154120128
Position 1974: 0.03731625212802158
Position 325: 0.0323799154213517
Position 3352: 0.032165359198632094
Position 3402: 0.028535272559607614
Position 5259: 0.02478260062079822
Position 5249: 0.02463492716648268
Position 2961: 0.02157846908656891
Position 471: 0.01462105599911795
Position 360: 0.010258115136278948
Position 2526: 0.009640129121025428
Position 3219: 0.007875864012700415
Position 2975: 0.0062338039957768945
Position 3583: 0.00603121413727322
Position 2319: 0.005879957270290488
Position 196: 0.004360434427893008
Position 3935: 0.003956397912691508
Position 3195: 0.0036515561976170887
Position 3832: 0.003083890880085756
Position 5030: 0.003010319045304002
Position 3290: 0.0027958404374640103
Position 2035: 0.002658630673352577
Position 286: 0.002560924068205265
Position 2986: 0.002303801635093639
Position 4032: 0.001809884967561107
Position 1421: 0.0016982626603770554
Position 3902: 0.001337178243496713
Position 4189: 0.001166889147138085
Position 5158: 0.0010956221190260814
Position 1378: 0.001055394315540074
Position 5131: 0.001046570226089394
Position 4428: 0.0010418812668805766
Position 2065: 0.0010110939882557511
Position 4050: 0.0009267685602916541
Position 127: 0.0008533153781577094
Position 1671: 0.0008091095505099778
Position 1536: 0.0008090922448313507
Position 4088: 0.0007734310821991575
Position 3911: 0.0007676811015927554
Position 3309: 0.0007461771650845109
Position 1105: 0.0007231026831015507
Position 3318: 0.0006232138234716213
Position 3941: 0.0005924192066044604
Position 1008: 0.0005723773841501816
Position 531: 0.0005054696207216127
Position 300: 0.00048569232228509767
Position 311: 0.0003334331710152724
Position 135: 0.0003028765679891728
Position 1437: 0.0002787679511851953
Position 3777: 0.00025413509914374443
Position 1631: 0.00023748205693926958
Position 581: 0.00020357175645122706
Position 3892: 0.00016745149648054577
Position 632: 0.00016670684744972238
Position 3367: 0.0001658532335362589
Position 2252: 0.00015410049178133726
Position 57: 0.00014645213396470108
Position 175: 0.00010383194534277829
Position 3653: 0.00010098087799088648
Position 41: 7.104255869580075e-05
Position 80: 6.688603766531857e-05
Position 804: 6.458656999803783e-05
Position 913: 5.8266134487067174e-05
Position 1375: 5.7365013659922007e-05
Position 887: 3.956591277351504e-05
Position 573: 3.7725760100572844e-05
Position 920: 3.5233840593219766e-05
Position 1698: 3.331948805155618e-05
Position 829: 3.1895255835673933e-05
Position 1721: 2.659394685343177e-05
Position 1776: 2.5068424155877062e-05
Position 2401: 2.4829540839763124e-05
Position 418: 2.0786017395423752e-05
Position 1602: 1.741880426361718e-05
Position 644: 1.664406770645776e-05
Position 650: 1.5103652020915559e-05
Position 106: 1.4927832217255917e-05
Position 599: 1.4113814214556199e-05
Position 857: 1.3971488704408295e-05
Position 763: 1.3427186958425655e-05
Position 2129: 1.3200566905229768e-05
Position 879: 1.2968644426761294e-05
Position 13: 1.2878546320983364e-05
Position 1691: 1.2737698886384703e-05
Position 1607: 9.163110980091831e-06
Position 205: 8.23108785956584e-06
Position 459: 6.499890084469038e-06
Position 1688: 5.500159357007776e-06
Position 368: 4.9530088129116286e-06
Position 1771: 4.841444834443938e-06
Position 603: 4.181146853251965e-06
Position 1289: 3.945846030613388e-06
Position 551: 3.673740856367726e-06
Position 1068: 3.4648804893032504e-06
Position 1710: 3.277103100480514e-06
Position 1304: 3.1874537321395536e-06
Position 1763: 3.13387462688909e-06
Position 1042: 2.9452135531830973e-06
Position 1618: 2.7735466739765506e-06
Position 3: 2.2230187980639e-06
Position 928: 1.9906808597121827e-06
Position 618: 1.7045248345134437e-06
Position 1123: 1.4267003382708904e-06
Position 813: 1.035920161898567e-06
Position 1492: 8.350727405835728e-07
Position 1329: 7.749840732299683e-07
Position 221: 7.063071803239992e-07
Position 819: 6.704324269031798e-07
Position 1556: 6.463573565594881e-07
Position 1496: 3.750742334340257e-07
Position 1039: 7.0738258530192325e-09
Position 504: 8.653541599610258e-11
Position 694: 3.9039199535059167e-11
