Gene = Rps15a
index = 929
Annotated 5SS: [  53 1080 1404 6256]
Annotated 3SS: [ 941 1323 6169 6994]
SMsplice 5SS: [  53 1080 1404 6256]
SMsplice 3SS: [ 941 1323 6169 6994]
top_k =  1000
Partition function (log Z): 0.49540044207420664

Sorted 5' Splice Sites (High to Low Probability):
Position 1080: 0.9939652130622433
Position 1404: 0.9678132468484739
Position 53: 0.9052887334509272
Position 6256: 0.6489321067564402
Position 4864: 0.21725729101599509
Position 7091: 0.21480616729107965
Position 2404: 0.21084024019089895
Position 717: 0.1441976107766545
Position 3866: 0.1142620943676825
Position 6494: 0.1088221530023638
Position 7131: 0.09248208686894722
Position 761: 0.07261904348804656
Position 4954: 0.061288340602066796
Position 7325: 0.05923851577293319
Position 768: 0.05451019312597814
Position 2212: 0.052839519199948615
Position 449: 0.05024325079497727
Position 1815: 0.03978368670259424
Position 57: 0.035540174532295
Position 681: 0.02286438126210252
Position 7608: 0.02093985056676298
Position 4380: 0.017586832393367398
Position 4653: 0.014936656006110839
Position 6246: 0.01480371333304776
Position 6328: 0.011429505399811973
Position 6425: 0.010712674593556874
Position 6284: 0.009357888037356502
Position 7707: 0.008347922527621258
Position 7191: 0.00633168481365249
Position 4749: 0.005398795302114174
Position 5563: 0.0048564375191472164
Position 338: 0.004539082810406368
Position 92: 0.004248778597848013
Position 1019: 0.004039738151322835
Position 8327: 0.003437014302632069
Position 2217: 0.0031959242601304542
Position 7718: 0.0030383757973684983
Position 6112: 0.0029791509768691336
Position 7291: 0.002597688946328586
Position 8: 0.0024025897474417393
Position 524: 0.002206018133267149
Position 5922: 0.001779084041746687
Position 7204: 0.0016545813889132681
Position 2203: 0.0010083718503652885
Position 848: 0.0009594558484894665
Position 474: 0.0009349057244871149
Position 8128: 0.0009072377572464411
Position 499: 0.000804815236687994
Position 5313: 0.0007174103144812232
Position 6474: 0.0007064456877399466
Position 7681: 0.0006987490496787152
Position 2115: 0.0006718009111894091
Position 831: 0.0006216589968328863
Position 287: 0.0006091503224880496
Position 136: 0.0005801472643982332
Position 196: 0.0005330049605361119
Position 4741: 0.0005296827361583754
Position 1592: 0.0005083767867550279
Position 1255: 0.0004889369377987732
Position 834: 0.00044517990925467863
Position 1064: 0.00042550007798142507
Position 268: 0.0003770573966474208
Position 182: 0.0003482957640437021
Position 314: 0.0003274260553035177
Position 118: 0.0002728283307935038
Position 1084: 0.00026598268712693435
Position 1134: 0.0002561591100440467
Position 259: 0.00023486990907673136
Position 166: 0.00022942230381331203
Position 685: 0.0002274081855757602
Position 1157: 0.00022413173661497526
Position 1054: 0.00021064784190454202
Position 860: 0.00020827933428530483
Position 1560: 0.00018996231037411257
Position 1992: 0.00018320705817798487
Position 7209: 0.00018304154908108214
Position 469: 0.00017368608548521818
Position 3229: 0.00016100568286017374
Position 307: 0.00016058010369419682
Position 351: 0.00015967860674474457
Position 765: 0.00015854999703353168
Position 163: 0.00014992157206375413
Position 131: 0.000139504372202579
Position 5129: 0.0001270068429996349
Position 2598: 0.00012307746054683358
Position 3067: 0.00012259806546576158
Position 376: 9.571292613560379e-05
Position 2091: 8.952259405285559e-05
Position 1043: 8.823373818044587e-05
Position 4479: 8.397631625780465e-05
Position 460: 8.15621951680751e-05
Position 1394: 8.08869657785448e-05
Position 1781: 7.772238766399242e-05
Position 1035: 7.732586804578564e-05
Position 622: 7.482338007995828e-05
Position 820: 6.762415470503608e-05
Position 5492: 6.755826799308305e-05
Position 63: 6.613837139719332e-05
Position 1673: 6.489520172048109e-05
Position 758: 6.102388896419277e-05
Position 329: 5.906723729451417e-05
Position 1836: 5.828919474700049e-05
Position 2196: 5.547418579301067e-05
Position 6935: 5.306593966146666e-05
Position 1049: 4.637752751409749e-05
Position 714: 4.528817087275069e-05
Position 316: 4.528119407683478e-05
Position 2512: 4.252935579579663e-05
Position 526: 3.736038316653446e-05
Position 528: 3.537778960038193e-05
Position 410: 3.5359572962486685e-05
Position 810: 3.5059900293194e-05
Position 79: 3.0849360538763845e-05
Position 712: 3.070897381521459e-05
Position 532: 3.03420562724362e-05
Position 530: 2.9999287849717317e-05
Position 463: 2.8369888705229662e-05
Position 389: 2.7677095529827246e-05
Position 559: 2.3291398558481453e-05
Position 780: 1.9110720607289126e-05
Position 1846: 1.7539142026686665e-05
Position 950: 1.7037704090143054e-05
Position 89: 1.523836171845088e-05
Position 756: 1.4589206417811375e-05
Position 782: 1.3642704188249434e-05
Position 289: 1.3283852509985594e-05
Position 540: 1.2793659865863481e-05
Position 1723: 1.2627153781925482e-05
Position 1090: 1.2324029431832753e-05
Position 1099: 1.1869068830233389e-05
Position 1140: 1.1709948944936626e-05
Position 430: 1.025867181885732e-05
Position 172: 1.0031541697193679e-05
Position 668: 9.545080320362307e-06
Position 890: 7.735796244300525e-06
Position 733: 7.734133940997337e-06
Position 116: 7.016692350728419e-06
Position 567: 6.714721515650106e-06
Position 731: 6.712840433631323e-06
Position 67: 6.508030271491834e-06
Position 87: 6.359820418754937e-06
Position 12: 6.359078091528846e-06
Position 77: 5.888490849966347e-06
Position 647: 5.794799538731079e-06
Position 61: 5.325832261523822e-06
Position 98: 5.055390142885405e-06
Position 1109: 4.515027393264177e-06
Position 1092: 3.8044923326172468e-06
Position 1513: 3.6478905032879978e-06
Position 1645: 3.634521569758444e-06
Position 1189: 3.4563959460607708e-06
Position 536: 3.388168982695318e-06
Position 1273: 3.2833562384043914e-06
Position 1850: 3.0423699711272607e-06
Position 443: 2.9588315595036574e-06
Position 395: 2.9430981196817013e-06
Position 1623: 2.0597318363945164e-06
Position 577: 1.3416789912535857e-06
Position 1161: 1.3163955349445397e-06
Position 1879: 1.2836288628475742e-06
Position 572: 1.2287288452713145e-06
Position 1819: 1.0570755738830878e-06
Position 1773: 8.265882932681463e-07
Position 1540: 7.495660830585963e-07
Position 392: 6.739419277658503e-07
Position 552: 6.738010366829099e-07
Position 1451: 6.10361841852231e-07
Position 1507: 5.407620071714327e-07
Position 1261: 3.107188455767558e-07
Position 534: 2.1012191772104526e-07
Position 1267: 1.7681877449145579e-07
Position 494: 1.618943630606769e-07
Position 1279: 1.426975930819915e-07
Position 1308: 1.268767579143776e-07
Position 1297: 1.2131360438929956e-07
Position 1333: 2.6061370721999806e-08
Position 544: 1.4360827894470107e-08
Position 1840: 7.2984871226886584e-09
Position 1670: 6.000643429760843e-09
Position 1377: 3.267711373402391e-09
Position 1374: 2.8483749396203777e-09
Position 1749: 1.4925499676934501e-09
Position 1434: 6.522383758276061e-10
Position 1804: 1.6915597373280068e-10
Position 1664: 1.458121315892619e-10
Position 1675: 1.4333392932287664e-10
Position 542: 6.511850167775017e-12
Position 1159: 4.214062889567647e-15
Position 962: 3.0678102680621573e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 941: 0.9987659671332946
Position 1323: 0.9536824347836599
Position 6994: 0.7686568083941747
Position 6169: 0.6542398246195709
Position 618: 0.16646983933560386
Position 4815: 0.1104023914830114
Position 4706: 0.1046091731205219
Position 8258: 0.08129944871034397
Position 9287: 0.08010421433749004
Position 6342: 0.07373669833712046
Position 2301: 0.07066293945071134
Position 7874: 0.07011038789316053
Position 668: 0.06869168159290885
Position 7599: 0.06669120165608379
Position 7154: 0.06301043215683329
Position 10251: 0.06005785774295555
Position 2037: 0.05504119868036162
Position 9131: 0.05294494189682425
Position 3708: 0.0494395102619789
Position 6098: 0.041850473143404
Position 6403: 0.03820612898206738
Position 1698: 0.03744772189040447
Position 4794: 0.034599644759118094
Position 2153: 0.032888651271757566
Position 647: 0.031484443547448046
Position 4636: 0.020717275982816884
Position 7258: 0.020098990006782717
Position 2085: 0.019963606995313358
Position 6493: 0.019166084717515134
Position 2304: 0.017745315096200625
Position 7385: 0.016968826485889064
Position 3744: 0.016632545195300837
Position 2265: 0.01636173393892161
Position 229: 0.01621612477143032
Position 3547: 0.01410790367357195
Position 2161: 0.013579855853792953
Position 4513: 0.013438739678922429
Position 2365: 0.013170448428589863
Position 3725: 0.013120160543595416
Position 2248: 0.011518897946012307
Position 7157: 0.011441863556832669
Position 2283: 0.011102145448373776
Position 4296: 0.010853188411148084
Position 748: 0.01070559536896217
Position 9033: 0.010301488521186631
Position 7923: 0.007917231979560388
Position 4733: 0.007590669466259222
Position 8981: 0.0074328160798874795
Position 1389: 0.007188383255238468
Position 6424: 0.006651614081041784
Position 9460: 0.0064390882149010726
Position 9517: 0.006313809844155754
Position 8114: 0.005666462848855126
Position 6360: 0.005084163238428864
Position 2188: 0.004679277162712154
Position 5790: 0.004136508658549348
Position 280: 0.003979402173205685
Position 6903: 0.003928521151886068
Position 5446: 0.0038357008575402884
Position 3687: 0.00371680102034585
Position 6595: 0.003681959494764181
Position 4543: 0.0035717037471194495
Position 147: 0.003489803847341896
Position 3806: 0.003444759607587038
Position 3682: 0.0034409501140370887
Position 4775: 0.0032177685560978893
Position 8649: 0.0031921246823403693
Position 10702: 0.003115745003586794
Position 4224: 0.0030109635978960744
Position 6761: 0.0028772490540889574
Position 8785: 0.0028740313713203304
Position 4100: 0.0028510724463807428
Position 7201: 0.00259124437678953
Position 3602: 0.002472441598086034
Position 7988: 0.0024406293436102593
Position 6827: 0.00238883649521957
Position 3736: 0.0023846109598194
Position 1278: 0.0022659935515800802
Position 4737: 0.0017881964229355999
Position 1206: 0.001787181206682341
Position 5921: 0.0015432114366950658
Position 572: 0.001375375126571481
Position 4770: 0.0013334976745095354
Position 520: 0.0012393509755143895
Position 4546: 0.001125003223626924
Position 3635: 0.0011207357866168724
Position 1360: 0.001072219713008853
Position 7904: 0.0010685171984061276
Position 166: 0.0010573977393472638
Position 1564: 0.0009573322624851904
Position 8673: 0.0009370251202313992
Position 1483: 0.0009225108352818225
Position 701: 0.0008847970339278676
Position 2314: 0.0008566069687708992
Position 8582: 0.00084804684551329
Position 628: 0.0008465628091341828
Position 7449: 0.0008316793338516942
Position 1343: 0.0008129248874047097
Position 5538: 0.0007951750884176295
Position 3536: 0.0007789212380758371
Position 3645: 0.0007298437212937778
Position 4259: 0.0007173433875013772
Position 7403: 0.0007008338795094455
Position 1513: 0.000654931808995919
Position 3830: 0.000618136842632679
Position 3599: 0.0006111775281892372
Position 1219: 0.0006093574324478601
Position 2203: 0.0005955556395470305
Position 6545: 0.0005502231134396917
Position 3768: 0.0005465398332180045
Position 5740: 0.000543123508179659
Position 1272: 0.0005272520117996973
Position 5090: 0.0005212452256097733
Position 3654: 0.0005179110183325645
Position 1849: 0.0005169710677288631
Position 1623: 0.0005105091116905647
Position 428: 0.000506843739725359
Position 6189: 0.0005035816999807703
Position 380: 0.0005003389466178642
Position 7711: 0.0004928198084341736
Position 7219: 0.0004619378820989171
Position 7129: 0.00044730654748162456
Position 6209: 0.0004092833024393056
Position 3690: 0.0004019060116980318
Position 5366: 0.00039685530432872075
Position 157: 0.0003806359293848008
Position 2394: 0.0003797605729840321
Position 4360: 0.000375350172631766
Position 8296: 0.0003577023167525561
Position 212: 0.00034740088236647447
Position 1937: 0.00034600004882220963
Position 336: 0.0003230639482075789
Position 6057: 0.00032113883486852376
Position 6626: 0.0003100271069281477
Position 4710: 0.0003020527779496044
Position 8153: 0.00030003783193777297
Position 1151: 0.00027209373340618956
Position 1626: 0.0002563264452336813
Position 4837: 0.00025569501712060746
Position 3513: 0.00024370149195580002
Position 2949: 0.0002414726002091198
Position 5242: 0.0002284330349788953
Position 2477: 0.0002160168159579494
Position 868: 0.00021159511373305845
Position 1247: 0.00020973279321206557
Position 1996: 0.0002085638303822274
Position 2715: 0.00017823270125062765
Position 2208: 0.00017586383441622964
Position 1643: 0.0001701289313542522
Position 1940: 0.0001651964245280365
Position 3637: 0.00016167384848299898
Position 1431: 0.000158068507602901
Position 1899: 0.00015174550875638243
Position 982: 0.00013707042407683632
Position 199: 0.00013604298333383185
Position 3083: 0.00013472444494057247
Position 1199: 0.00013111052247447987
Position 6616: 0.0001293795306772342
Position 3135: 0.00011552483412229564
Position 1718: 0.00011428092482629397
Position 2039: 0.00011082939809563886
Position 3089: 0.00010991933280151345
Position 3508: 0.00010938155042217216
Position 3561: 0.0001057807449118008
Position 355: 0.00010008017272540649
Position 4907: 9.562902316902451e-05
Position 1109: 9.488414633464044e-05
Position 2167: 9.046136433673567e-05
Position 677: 8.918415223567458e-05
Position 131: 8.28213194135119e-05
Position 2581: 7.737024781340958e-05
Position 567: 7.485719308128417e-05
Position 1757: 6.819132173618496e-05
Position 5210: 6.733604588877433e-05
Position 1659: 6.583353764070831e-05
Position 376: 5.0795083341963373e-05
Position 2316: 4.972514621937568e-05
Position 2005: 4.4375013637884314e-05
Position 4169: 4.417010654569707e-05
Position 2635: 4.225235687941593e-05
Position 1393: 3.448285891036121e-05
Position 1579: 3.246629656276273e-05
Position 4515: 3.0377137601763494e-05
Position 299: 2.9257866855466133e-05
Position 1146: 2.5988726326091034e-05
Position 2724: 2.5905354309151832e-05
Position 3611: 2.2904773253479886e-05
Position 2489: 2.182280763588596e-05
Position 1227: 1.8745610697421504e-05
Position 2756: 1.5662261848861607e-05
Position 1999: 1.3029273670415189e-05
Position 2014: 1.2371235538547946e-05
Position 1705: 1.1946714568755895e-05
Position 1449: 1.1818122812814405e-05
Position 1960: 9.032244059496289e-06
Position 477: 7.634034078090418e-06
Position 898: 7.343329384854536e-06
Position 1871: 6.986663522039455e-06
Position 1362: 6.972409861756363e-06
Position 2064: 6.965778423326822e-06
Position 984: 6.731445978512184e-06
Position 1029: 6.688066943291628e-06
Position 440: 6.5277847692236935e-06
Position 314: 6.291475882914105e-06
Position 874: 5.762096777145401e-06
Position 474: 5.490585517483228e-06
Position 1778: 4.926927004892144e-06
Position 2041: 4.187641539128893e-06
Position 2391: 4.042302667088791e-06
Position 2091: 3.965435242851069e-06
Position 1603: 3.947770904900056e-06
Position 777: 3.666736380573626e-06
Position 2070: 3.4971935940784666e-06
Position 721: 3.2497065626943407e-06
Position 351: 3.145603480345491e-06
Position 834: 2.9018004236097225e-06
Position 1221: 2.5676367149098398e-06
Position 1003: 2.272048913338666e-06
Position 361: 2.1606164276467263e-06
Position 1018: 1.990681422536788e-06
Position 2056: 1.964765526122886e-06
Position 1007: 1.926321749811103e-06
Position 437: 1.9158364175941002e-06
Position 893: 1.8658438013071167e-06
Position 1904: 1.8118584284281346e-06
Position 3554: 1.7869662809279187e-06
Position 1722: 1.7454024402891785e-06
Position 2107: 1.5572395521993719e-06
Position 307: 1.3124521735258213e-06
Position 1075: 1.288394048285993e-06
Position 2096: 1.2793809082763373e-06
Position 1043: 1.1982256006110277e-06
Position 796: 1.041830205001995e-06
Position 1255: 9.005274068518449e-07
Position 1883: 8.674014275402133e-07
Position 1856: 8.59763030811464e-07
Position 1130: 5.222916422735296e-07
Position 3142: 4.296146028626952e-07
Position 810: 3.902613224129636e-07
Position 820: 2.9054097141820365e-07
Position 1581: 2.870456182578428e-07
Position 1005: 2.770925186194049e-07
Position 880: 1.5019182974938618e-07
Position 790: 1.3736635742243136e-07
Position 1134: 1.0796984801407616e-07
Position 1259: 9.77471308887855e-08
Position 1234: 9.188097084466817e-08
Position 1819: 6.184526712530334e-08
Position 1370: 5.54118340687267e-08
Position 448: 5.2073760468905935e-08
Position 1495: 4.55288372031993e-08
Position 1124: 4.0455290598491385e-08
Position 1720: 3.609980557226342e-08
Position 452: 3.590176629692538e-08
Position 1232: 4.4931704894128995e-09
