Gene = Ephx1
index = 381
Annotated 5SS: [  143 15771 17847 21621 22942 23691 25637 27177]
Annotated 3SS: [15582 17665 21392 22811 23481 25527 27050 27588]
SMsplice 5SS: [  143  3140  5167 15771 17847 21621 22942 25637 27177]
SMsplice 3SS: [ 2968  5012 15582 17665 21392 22811 25527 27050 27588]
top_k =  1000
Partition function (log Z): 5.645957391950132

Sorted 5' Splice Sites (High to Low Probability):
Position 15771: 0.9882287451485384
Position 22942: 0.9705855930452201
Position 21621: 0.9699307377105788
Position 25637: 0.9431942944008811
Position 5167: 0.9417750777411596
Position 27177: 0.9201198415368723
Position 17847: 0.8779421256662185
Position 9579: 0.6489530624293454
Position 143: 0.6098478599821268
Position 3140: 0.6053560464459229
Position 25165: 0.5042608198678613
Position 17342: 0.49718626062997834
Position 23691: 0.47674188301576503
Position 611: 0.44871189064052763
Position 26138: 0.3770018800947877
Position 27350: 0.30867506118667165
Position 3606: 0.19034733304496435
Position 3799: 0.18908913452687023
Position 19941: 0.18153727051307442
Position 5520: 0.16129702106058186
Position 18829: 0.15286401486264622
Position 21895: 0.13199035095277512
Position 23493: 0.11126556685416038
Position 25214: 0.10827918654459982
Position 16189: 0.0992493917777069
Position 7444: 0.09221243530956383
Position 16358: 0.07692606755058674
Position 20581: 0.0742173449435354
Position 3768: 0.07350542380364421
Position 7211: 0.06952953401666201
Position 27377: 0.06843689069014114
Position 197: 0.06505027924300154
Position 175: 0.05982443843712208
Position 2416: 0.058574822830080246
Position 18182: 0.053247733409635824
Position 27312: 0.05040229524229608
Position 17801: 0.04941862063336121
Position 338: 0.041841813437902574
Position 6220: 0.04160809351421985
Position 26217: 0.04087842892938541
Position 18015: 0.03885105955426182
Position 26159: 0.037897576840767895
Position 18704: 0.03472050439640236
Position 25042: 0.031162872019384634
Position 16084: 0.030666961454718752
Position 1346: 0.03060987563847117
Position 16415: 0.027063368214959756
Position 467: 0.02657140558749666
Position 820: 0.021980796716313394
Position 969: 0.020826333061893756
Position 16103: 0.0200561827799022
Position 2831: 0.018577011002086495
Position 4169: 0.018256626752845943
Position 24707: 0.017470503039276584
Position 27262: 0.016711435669801034
Position 19830: 0.016596080576902004
Position 27372: 0.016016238866723532
Position 17325: 0.014944841937426293
Position 17333: 0.014284197126868427
Position 21851: 0.01376427751411376
Position 26494: 0.012323302189137884
Position 22641: 0.01034382073100053
Position 22684: 0.009104115737132077
Position 26953: 0.009035086546459454
Position 3047: 0.008934915382174747
Position 20945: 0.008826769803788673
Position 598: 0.008183794154911076
Position 27655: 0.008081803756965279
Position 23624: 0.007484640932874381
Position 4589: 0.007030917623735583
Position 21186: 0.00681010380265296
Position 17576: 0.00613873365585096
Position 24791: 0.005516973675055638
Position 26732: 0.005375279988248774
Position 20891: 0.005300558373527413
Position 25006: 0.005252878336766374
Position 942: 0.005110820969743013
Position 3073: 0.00507946217904042
Position 25797: 0.004813672758354153
Position 21467: 0.004104716211757222
Position 24160: 0.003794358583104765
Position 27432: 0.003630422560305794
Position 20894: 0.0035878173605599366
Position 2560: 0.003564353797355261
Position 4467: 0.0034250214804721164
Position 2875: 0.003312563050201141
Position 27763: 0.003249800378280565
Position 16419: 0.0031558280686830305
Position 16603: 0.0030947388174522683
Position 24443: 0.00307380129485008
Position 27160: 0.00287847000996243
Position 4328: 0.002851995635606207
Position 117: 0.002803023196675208
Position 27665: 0.0026256510175271725
Position 181: 0.002311367504374725
Position 1110: 0.002060824111409207
