Gene = Gpatch1
index = 518
Annotated 5SS: [  100  8001  9140 10262 11252 12511 15212 16863 19220 20957 23186 24786
 26715 29401 29924 31318 33725 34870 37109]
Annotated 3SS: [ 7865  9053 10100 11153 12451 14968 16714 19139 20751 22888 24606 26586
 29263 29759 31103 33616 34771 36959 41628]
SMsplice 5SS: [  100  8001  8937  9140 11252 12511 16863 20957 24786 26715 29401 29924
 31318 34870 37109]
SMsplice 3SS: [ 7865  8798  9053 11153 12451 16714 20751 24606 26586 29355 29759 31103
 34771 36959 41628]
top_k =  1000
Partition function (log Z): 24.4884509796148

Sorted 5' Splice Sites (High to Low Probability):
Position 34870: 0.9936618320918913
Position 37109: 0.9690148347808589
Position 8001: 0.9596489443430164
Position 29924: 0.9433095906979129
Position 16863: 0.9386519452825678
Position 12511: 0.9145719826061308
Position 11252: 0.9067776595658649
Position 100: 0.9046284123545677
Position 29401: 0.8831825403588285
Position 20957: 0.8713563338269225
Position 26715: 0.848542788544232
Position 24786: 0.7963424429244418
Position 8937: 0.7248744015119547
Position 9140: 0.7213923830877845
Position 15212: 0.6828409130830119
Position 19220: 0.6627464706577356
Position 31318: 0.5999992613210299
Position 33725: 0.37061202837529555
Position 23186: 0.356367898113233
Position 1130: 0.3028363016896597
Position 910: 0.2813106490770965
Position 19457: 0.2730864772186615
Position 29183: 0.26887463634392356
Position 41486: 0.22296872500702886
Position 12347: 0.21582344857309727
Position 29693: 0.20061770329378842
Position 7056: 0.15746908845658403
Position 19453: 0.15592582455479775
Position 9268: 0.153149096507732
Position 34135: 0.14930337336605068
Position 18569: 0.147720761565946
Position 10262: 0.14747029487192284
Position 24077: 0.14488531843669236
Position 26681: 0.13648238726761988
Position 3002: 0.12650058274290743
Position 38938: 0.11773224267738562
Position 9201: 0.11708626294299947
Position 29028: 0.11070005740169792
Position 8376: 0.10320678456577816
Position 15542: 0.09172186446219463
Position 27088: 0.07874247104344813
Position 3056: 0.07228271821003958
Position 328: 0.06733513056577817
Position 35734: 0.06670106298169881
Position 1287: 0.06483360558446451
Position 24053: 0.06351693310773814
Position 16885: 0.059807873085682896
Position 27295: 0.05968193436498791
Position 24762: 0.05862063808432138
Position 23669: 0.05392326743047361
Position 765: 0.05088543780999748
Position 2131: 0.04787914400851534
Position 23730: 0.047153823139637695
Position 34503: 0.04514956977126145
Position 16065: 0.044085595633615776
Position 8433: 0.04166898633551922
Position 3750: 0.03840536241788366
Position 27220: 0.037799047059832766
Position 24725: 0.03749978148425005
Position 29932: 0.03740337089521989
Position 106: 0.035726088816200804
Position 35402: 0.03566118255655071
Position 4293: 0.03520175870782933
Position 12269: 0.03499655976554052
Position 35775: 0.03364712468130823
Position 7927: 0.033499811203803555
Position 11683: 0.03264719987831903
Position 25146: 0.030435920959890374
Position 14465: 0.028366336488603105
Position 3268: 0.027196953677810474
Position 29665: 0.026512296075137585
Position 30915: 0.02651106404626057
Position 19481: 0.02601019577538428
Position 14033: 0.025880451320085672
Position 8923: 0.02567653114731711
Position 20848: 0.0251713508768858
Position 12311: 0.023719406028056892
Position 31234: 0.023688750065241522
Position 5231: 0.02322927620962802
Position 24178: 0.022558650615495477
Position 9447: 0.022300837540654823
Position 35519: 0.021549689529679367
Position 18481: 0.021490036917993185
Position 24455: 0.019372370781816983
Position 6729: 0.018522194875360973
Position 25455: 0.018181134325141332
Position 20643: 0.017799114091007814
Position 36849: 0.017188979338716517
Position 9956: 0.017119900572236738
Position 25463: 0.016861803787963696
Position 34045: 0.016515993616696683
Position 26930: 0.016385821345923673
Position 24956: 0.015695540605027834
Position 29449: 0.015583625942033327
Position 3031: 0.01512123119641913
Position 27185: 0.014555757270142324
Position 41232: 0.014165022477995743
Position 24394: 0.013678704993938274
Position 23633: 0.012889208490271304
Position 23816: 0.012510444480555868
