Gene = Marc1
index = 661
Annotated 5SS: [  352  4183  7270  9296 15766 15964]
Annotated 3SS: [ 4008  7106  9154 15703 15891 23355]
SMsplice 5SS: [  352  4183  7270  9296 15766 15964]
SMsplice 3SS: [ 4008  7106  9154 15703 15891 23355]
top_k =  1000
Partition function (log Z): 0.5203593733245913

Sorted 5' Splice Sites (High to Low Probability):
Position 9296: 0.9932486821479835
Position 15766: 0.990181400792802
Position 7270: 0.967928649344363
Position 4183: 0.9468342796637723
Position 15964: 0.545924172839054
Position 352: 0.5027195864094921
Position 296: 0.4524988646980235
Position 7672: 0.29451588343448787
Position 7486: 0.261441067691933
Position 3313: 0.23698244651798928
Position 21656: 0.2274246127224588
Position 2665: 0.21551391993107213
Position 6271: 0.21184745287545603
Position 2418: 0.16069558762853298
Position 2604: 0.15822495395451153
Position 14003: 0.12237894247927202
Position 14831: 0.12198932226974125
Position 12222: 0.09923105586182693
Position 11885: 0.08915430992472685
Position 2055: 0.08200587567251401
Position 13820: 0.06872013422367662
Position 16106: 0.06635605537387533
Position 986: 0.05595052890846304
Position 2019: 0.05580922605048157
Position 7780: 0.05127988094075811
Position 15449: 0.04671014086916895
Position 3477: 0.03391251582214704
Position 7742: 0.03337318934190085
Position 1470: 0.03267561683306409
Position 18527: 0.03164897337683957
Position 827: 0.029423087314057385
Position 6701: 0.026493326088847895
Position 5286: 0.0257799780488708
Position 10940: 0.022197986622724146
Position 5267: 0.020683846339902324
Position 407: 0.020150986587383363
Position 5914: 0.02010766828597319
Position 13875: 0.018249476300020603
Position 15560: 0.017731164047374303
Position 3368: 0.014735485078913285
Position 16032: 0.01277875760649131
Position 23491: 0.012648063614887893
Position 13778: 0.012439100947873314
Position 2292: 0.009930890145090795
Position 23830: 0.00929617561337756
Position 10171: 0.008699740797680478
Position 3809: 0.008180959866966936
Position 13912: 0.00816789425465991
Position 10068: 0.0078086024232099805
Position 10091: 0.007473293378345922
Position 5215: 0.007245430690749754
Position 16189: 0.007209133479505559
Position 3444: 0.0070292437244626185
Position 7858: 0.0064581481389876395
Position 239: 0.006457789295266063
Position 22571: 0.0062815016706782335
Position 2660: 0.005827542236864703
Position 17557: 0.005641062446263079
Position 10976: 0.005124102159384803
Position 9901: 0.004988821497142504
Position 4586: 0.004589240528097018
Position 13203: 0.004334986280246712
Position 16211: 0.0042000759375004
Position 2801: 0.004142337907343754
Position 11070: 0.0037354976825904286
Position 10022: 0.0034667064498174597
Position 1246: 0.0034587208051083617
Position 6687: 0.00344637650435741
Position 1027: 0.0033869338097900605
