Gene = Utp25
index = 1174
Annotated 5SS: [  229   782  2006  6635  8267  9963 12080 12772 15434 15668 16516]
Annotated 3SS: [  741  1725  6463  8177  9551 11859 12568 15250 15554 16269 22485]
SMsplice 5SS: [  229  2006  6635  8267 11953 15434 15668 16516]
SMsplice 3SS: [ 1725  6463  8177 11859 15379 15554 16269 22485]
top_k =  1000
Partition function (log Z): 5.532969223668102

Sorted 5' Splice Sites (High to Low Probability):
Position 15668: 0.9906166642971499
Position 15434: 0.985769899284093
Position 8267: 0.9546156599161483
Position 2006: 0.9531400136182094
Position 6635: 0.8654009390615124
Position 16516: 0.8304437785047298
Position 3410: 0.6416638978948666
Position 11953: 0.5922819681208482
Position 19275: 0.582962957523611
Position 12772: 0.48849395308213134
Position 229: 0.4451370291003662
Position 3105: 0.4117147209473077
Position 19712: 0.3628142009578973
Position 22655: 0.32258435059350277
Position 9963: 0.2933404565159424
Position 21209: 0.29118281024629994
Position 12080: 0.2851132272895037
Position 16221: 0.19576230335037187
Position 316: 0.1704052764082871
Position 1156: 0.15441748373441297
Position 16829: 0.13841273541478374
Position 235: 0.13834713207775023
Position 782: 0.1359238597368928
Position 22627: 0.13080900556584865
Position 421: 0.11727581633319481
Position 922: 0.11571384027687519
Position 7889: 0.11105552946867295
Position 9873: 0.10721484738270261
Position 4730: 0.10090645772817672
Position 7716: 0.07926935772368852
Position 5036: 0.06981780508455876
Position 16785: 0.06732751764430638
Position 8051: 0.06390923963854171
Position 10057: 0.06164954266904473
Position 15858: 0.057718854802633
Position 15141: 0.056192764827035516
Position 11059: 0.05592022918738584
Position 12450: 0.05419076860190015
Position 22942: 0.05151572305802286
Position 285: 0.04919723586439155
Position 15815: 0.048375301219748
Position 2400: 0.04715725859271033
Position 2272: 0.044787006790650064
Position 2753: 0.04349443501743239
Position 8094: 0.04278039371760944
Position 13080: 0.041293575906405935
Position 21636: 0.03981614871854236
Position 5068: 0.038967317092370994
Position 2387: 0.038590273030440624
Position 2284: 0.037404498522050154
Position 23348: 0.03379182662207928
Position 7704: 0.03302242183525471
Position 7592: 0.03276204332038439
Position 22556: 0.029687855095227252
Position 9038: 0.026922982798043116
Position 13434: 0.02594488846967179
Position 2296: 0.025014715646493532
Position 10019: 0.024581296744329368
Position 476: 0.02429238213195848
Position 18868: 0.02222481509815122
Position 23665: 0.02133638051141898
Position 19242: 0.020878341168113816
Position 18103: 0.0189443761293586
Position 8362: 0.017948491283255225
Position 13066: 0.017754143964821667
Position 12668: 0.017688673512613037
Position 8421: 0.017311981286209296
Position 6147: 0.015563987115993296
Position 4759: 0.015412470668527644
Position 9475: 0.01503386625572765
Position 3646: 0.014635746657193761
Position 9391: 0.014016667901342969
Position 22486: 0.013217935811486689
Position 280: 0.011314909933371446
Position 486: 0.010735983497843209
Position 20427: 0.01068107207792874
Position 1907: 0.010228964995063
Position 23736: 0.009858692303816372
Position 1903: 0.009148223470933824
Position 3043: 0.008788530712911632
Position 5500: 0.00872187485596993
Position 14335: 0.008571903441362657
Position 845: 0.007926793102552997
Position 1337: 0.007828408343909144
Position 6044: 0.007722377077798214
Position 2192: 0.0077076497510487
Position 15079: 0.007143699083465621
Position 19169: 0.00710108839600333
Position 449: 0.006644050640985423
Position 12709: 0.006619573341693527
Position 5328: 0.005937337838823629
Position 10856: 0.005594528417713222
Position 16796: 0.005423813715983309
Position 8509: 0.004811258002883287
Position 47: 0.004423242321825108
Position 21582: 0.004349076399306342
Position 23083: 0.004232731052290937
Position 12281: 0.003736212619902755
Position 14754: 0.0036878187656440788
Position 21230: 0.0034752323192632517
Position 9915: 0.0034508219118092377
Position 11982: 0.0033958371121908643
Position 8620: 0.00334764330598431
Position 5717: 0.002932229598483616
Position 1791: 0.00235952000730325
Position 8882: 0.002271613484820795
Position 9635: 0.0022366470698271996
Position 2590: 0.0020437635145962134
Position 18828: 0.002042648368398918
Position 655: 0.0020242035146135554
Position 20447: 0.001890602204730409
Position 8675: 0.0018689957007359324
Position 5979: 0.0013950525606716306
Position 19397: 0.0012668016096887647
Position 6567: 0.0012643688830686274
Position 15475: 0.001261927843934952
Position 886: 0.0012455683692333501
Position 270: 0.0011353949557262077
Position 2258: 0.0010801557247148992
Position 9889: 0.001022068680807089
Position 10624: 0.0009773738825263052
Position 7105: 0.0009715962971175187
Position 11465: 0.0009623406071789126
Position 8496: 0.0008540470211354787
Position 289: 0.0008372472201679555
