Gene = Lyrm1
index = 654
Annotated 5SS: [   30 14102 18405 20425]
Annotated 3SS: [13942 18311 20279 55684]
SMsplice 5SS: [   30  4448 14102 45515 45851 54952]
SMsplice 3SS: [ 4249 13995 45438 45784 54857 55684]
top_k =  1000
Partition function (log Z): -37.415651229627315

Sorted 5' Splice Sites (High to Low Probability):
Position 30: 0.8499997367529366
Position 4448: 0.8300763940243141
Position 14102: 0.6560678450985695
Position 3243: 0.22403507593734975
Position 2269: 0.19399645935070406
Position 8006: 0.07559783298801946
Position 18025: 0.07304690119025525
Position 386: 0.06960513530171297
Position 712: 0.05966070607037507
Position 4250: 0.03177903029137435
Position 58: 0.0288417248687008
Position 7350: 0.024707205077062002
Position 149: 0.01907958155277063
Position 356: 0.015834296990282777
Position 1838: 0.015007537783970355
Position 392: 0.014521235924658338
Position 5738: 0.01144125989834419
Position 3150: 0.00914313289840107
Position 360: 0.007391736767246534
Position 302: 0.005106616538969659
Position 1939: 0.0044151989828503675
Position 655: 0.004056562420329488
Position 1330: 0.00405648839058711
Position 5720: 0.0037707988181543417
Position 1257: 0.0036028960318892547
Position 4799: 0.0033504670762111092
Position 1375: 0.0028635352580122352
Position 2202: 0.002716608900545535
Position 843: 0.002698121008599922
Position 904: 0.002604014434395263
Position 2886: 0.0024579283490700756
Position 1724: 0.002072141515580262
Position 205: 0.0018750427689317435
Position 1051: 0.0012116077534327007
Position 247: 0.0009584592520859802
Position 2348: 0.0009475935021601543
Position 4007: 0.0008587685809414258
Position 1346: 0.0007597859351847585
Position 1324: 0.0006944665184671929
Position 4383: 0.00037760955899730363
Position 5866: 0.0002494176067449041
Position 22: 0.00019345159223815527
Position 963: 0.00015198757892015218
Position 471: 0.00011830371155631526
Position 573: 0.00011460290335305158
Position 1920: 0.00011227033535964337
Position 694: 9.990997433639382e-05
Position 121: 9.166249779766751e-05
Position 6543: 7.230678791158233e-05
Position 1992: 6.667832850340127e-05
Position 6235: 3.628882514752121e-05
Position 4393: 3.521047316933956e-05
Position 2015: 3.245914433116615e-05
Position 1607: 2.998094537723883e-05
Position 256: 2.5392895546792743e-05
Position 1436: 2.211620409049654e-05
Position 12: 2.1141550064330252e-05
Position 1637: 1.7802222934555693e-05
Position 1508: 1.638429433739555e-05
Position 439: 1.0850142540108815e-05
Position 376: 9.971657736350685e-06
Position 259: 8.269825492128704e-06
Position 900: 7.587050825113449e-06
Position 416: 6.629711819642217e-06
Position 1180: 6.561316179278534e-06
Position 166: 6.195881995725324e-06
Position 497: 6.073697402633831e-06
Position 195: 3.4585908296501913e-06
Position 838: 2.840034493166032e-06
Position 158: 2.5795540654252753e-06
Position 2644: 2.536750343625134e-06
Position 161: 1.6995273633347985e-06
Position 1681: 1.590340231900162e-06
Position 478: 1.1962077974677533e-06
Position 304: 1.065995311466307e-06
Position 1446: 8.418229385091179e-07
Position 1527: 6.345515876271419e-07
Position 3660: 4.118520352301455e-07
Position 862: 3.7454035018809565e-07
Position 178: 3.2409415697963487e-07
Position 390: 2.613643721079197e-07
Position 2681: 2.3625757209778496e-07
Position 526: 2.2891454562252575e-07
Position 795: 7.216636306072271e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4249: 0.6043381971856973
Position 17812: 0.5956040498295953
Position 13809: 0.430087490620157
Position 13995: 0.3275774867916985
Position 4355: 0.1608665460499475
Position 18311: 0.14259494766187575
