Gene = Tpbg
index = 1134
Annotated 5SS: [213]
Annotated 3SS: [1270]
SMsplice 5SS: [213]
SMsplice 3SS: [1270]
top_k =  1000
Partition function (log Z): -8.942875694007126

Sorted 5' Splice Sites (High to Low Probability):
Position 213: 0.8038017058885608
Position 576: 0.4746863471188737
Position 1383: 0.4537273588977199
Position 2006: 0.13617089572208407
Position 2189: 0.07333064236823507
Position 602: 0.06771761114737528
Position 1115: 0.06523291271519688
Position 849: 0.03346546994298598
Position 1650: 0.01617929216646514
Position 1323: 0.013363607241844851
Position 1822: 0.009949517014510217
Position 568: 0.009690682278393906
Position 1996: 0.009569408890675564
Position 87: 0.0076969391078399695
Position 3032: 0.006628935876360127
Position 1852: 0.006309767746840635
Position 972: 0.005460346635888549
Position 1827: 0.004374913426160401
Position 912: 0.004364501224971537
Position 184: 0.004051246596432411
Position 349: 0.003260944355403648
Position 2356: 0.0026966642734829976
Position 811: 0.0020155633377778315
Position 170: 0.0019522218956245679
Position 1080: 0.0018945048432058157
Position 2027: 0.0018376221982449735
Position 464: 0.0017266380862685832
Position 3017: 0.0015795511317748773
Position 1387: 0.001304458139114839
Position 4332: 0.0011368978182734004
Position 4011: 0.0011099366416729669
Position 1024: 0.00109709286709347
Position 206: 0.0008316305754597706
Position 956: 0.0006632006167271615
Position 1411: 0.0006353975747703329
Position 2915: 0.0005409436162165443
Position 798: 0.00045228923477632754
Position 386: 0.0004463736521280248
Position 1368: 0.0003425297852037683
Position 156: 0.00024087130999952944
Position 195: 0.00021640136597532878
Position 1711: 0.00019882599698835054
Position 1447: 0.00017176460934254976
Position 1098: 0.00015658904701301328
Position 883: 0.00013901453732448324
Position 1370: 0.00012295823109779753
Position 1035: 8.882386316022916e-05
Position 339: 7.19914818327079e-05
Position 1089: 7.114487350169355e-05
Position 325: 6.803908192819771e-05
Position 1998: 6.517515375931812e-05
Position 1437: 5.899141003131932e-05
Position 298: 5.680371705891933e-05
Position 1876: 4.732249718704053e-05
Position 200: 4.2206638133710785e-05
Position 71: 3.920873702057945e-05
Position 94: 3.842619703085049e-05
Position 1030: 3.6287601172316985e-05
Position 1145: 3.2280379340281845e-05
Position 959: 3.039212617806918e-05
Position 628: 3.003367152996361e-05
Position 1794: 2.6680952448214392e-05
Position 536: 2.37894876235704e-05
Position 1831: 2.211386913592936e-05
Position 1001: 2.1495610622127646e-05
Position 2249: 2.0570671278768396e-05
Position 10: 1.3506172409094875e-05
Position 791: 1.2994429378746766e-05
Position 583: 1.2755499840543884e-05
Position 1187: 8.026794297519399e-06
Position 773: 7.111243453701146e-06
Position 482: 6.1454918613225754e-06
Position 648: 5.803965038108196e-06
Position 696: 5.743592061327287e-06
Position 1314: 5.2430574431142365e-06
Position 445: 5.21295145897328e-06
Position 1271: 3.956073945892329e-06
Position 526: 2.15475368329524e-06
Position 672: 2.110339832038651e-06
Position 1548: 4.7601734206824247e-07
Position 494: 2.1352713783366295e-07
Position 458: 1.5568027988818854e-07
Position 548: 3.4322217481843765e-08
Position 878: 3.1129792287887296e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1270: 0.6947267121422378
Position 455: 0.21028695540407993
Position 1905: 0.1959345595449655
Position 2950: 0.10488682605558992
Position 2072: 0.09893734383393903
Position 320: 0.09419947619980583
Position 1703: 0.08034846497056122
Position 3134: 0.06709881283740958
Position 911: 0.059440694379868354
Position 4473: 0.049257769262337776
Position 2695: 0.04742909460812724
Position 2093: 0.045263968287087945
Position 416: 0.043436218853487356
Position 4504: 0.04250014426445021
Position 1738: 0.03983402281632363
Position 2822: 0.03707199939140166
Position 740: 0.036483097281574575
Position 1495: 0.031473364354157776
Position 2117: 0.024723142330945597
Position 3937: 0.02261769183847328
Position 1941: 0.02144414842654352
Position 364: 0.020073401138883853
Position 560: 0.015123920258061427
Position 2676: 0.01233451610768684
Position 1764: 0.011584151008961287
Position 4165: 0.01074218252217224
Position 1544: 0.010686788887970484
Position 3306: 0.0096612608033363
Position 507: 0.0075971224415636385
Position 3456: 0.005568508799311613
Position 975: 0.0050660568149800975
Position 3921: 0.004753292102747101
Position 2048: 0.004590701351586525
Position 383: 0.004589701123962775
Position 510: 0.0041093586531576135
Position 4207: 0.003880846459554159
Position 513: 0.0036762524850747847
Position 2755: 0.0036644845741957174
Position 4068: 0.0029140967301271013
Position 1500: 0.0027965670337229535
Position 2342: 0.0026514129968270702
Position 2481: 0.0025209576497322956
Position 2166: 0.0022950313364117113
Position 3036: 0.002284914904533513
Position 644: 0.0022370663602044086
Position 2979: 0.0022264234380603744
Position 951: 0.0020257940300135295
Position 3643: 0.0018169731971042979
Position 494: 0.0017845034901320406
Position 2327: 0.0017770815544101398
Position 2308: 0.001506167778269073
Position 385: 0.0014609022219163543
Position 1451: 0.0012209058430270414
Position 380: 0.0011779830685466808
Position 1035: 0.0011740435889486015
Position 153: 0.001133635852847473
Position 3338: 0.0010541931278695723
Position 1154: 0.001030106859977588
Position 955: 0.0009771669819518855
Position 1851: 0.0009631282859333349
Position 2846: 0.0007449549002344723
Position 463: 0.0006998285045391034
Position 1295: 0.0006552832974376989
Position 995: 0.0005710046466424041
Position 4544: 0.0005533256110238312
Position 1041: 0.000461724064629144
Position 845: 0.000452584233145413
Position 338: 0.0004245159376959752
Position 4375: 0.0004225251438018917
Position 2707: 0.00038913014117701844
Position 1577: 0.0003781675138686409
Position 1299: 0.0003665654488259834
Position 473: 0.0003469210090221038
Position 1001: 0.00034030479506054164
Position 2548: 0.00031007385820468853
Position 868: 0.0002929541127917981
Position 978: 0.0001893017303360229
Position 1962: 0.00017412348925354253
Position 325: 0.00016586862685778267
Position 918: 0.0001517259146666723
Position 1338: 0.00013907358647611138
Position 927: 0.00012812750940774262
Position 2102: 0.00012449733133495245
Position 1225: 0.00011457669303841281
Position 1462: 0.00010419516366458499
Position 333: 8.416587727677505e-05
Position 768: 8.308564136286701e-05
Position 924: 5.1237530372149123e-05
Position 212: 4.510902212576489e-05
Position 1194: 4.0848548175379884e-05
Position 998: 3.7717715034881434e-05
Position 1774: 3.496541844667912e-05
Position 2005: 3.2967661283415435e-05
