Gene = Rrp15
index = 937
Annotated 5SS: [  195  9755 11771 13243]
Annotated 3SS: [ 9494 11672 13043 27811]
SMsplice 5SS: [  195  9755 11771 13243]
SMsplice 3SS: [ 9494 11587 13043 27811]
top_k =  1000
Partition function (log Z): -9.98522509262532

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.987490236179612
Position 9755: 0.9676040955847647
Position 11771: 0.9195392788048393
Position 13243: 0.5687802500977799
Position 4890: 0.32993520801145393
Position 13202: 0.22906363334855132
Position 4849: 0.16676576212798708
Position 11966: 0.14690976056258198
Position 916: 0.14383880210801278
Position 524: 0.13070037519483318
Position 6100: 0.1163108216453416
Position 10619: 0.11526934985137559
Position 12180: 0.1130175264421816
Position 4780: 0.07470013782294596
Position 13196: 0.0618207914709707
Position 920: 0.05264171204525745
Position 15516: 0.05034523868390217
Position 12812: 0.03783070033720365
Position 2268: 0.03323353806954108
Position 11928: 0.0299722136396489
Position 7663: 0.027756635368157218
Position 1246: 0.02745692195241853
Position 3438: 0.026650950319803607
Position 11978: 0.023169673901639185
Position 7882: 0.019558179971877046
Position 4484: 0.018445560941713863
Position 6603: 0.01756574915392316
Position 7546: 0.01752472350184355
Position 6851: 0.01568124093233329
Position 10056: 0.015464208887581744
Position 3052: 0.015090414875256093
Position 867: 0.013361805923409551
Position 3147: 0.012918412879202666
Position 7818: 0.011281583164504713
Position 6477: 0.01109325862094385
Position 6934: 0.010676330055802092
Position 9570: 0.010494295267393268
Position 4879: 0.009825457218307024
Position 14075: 0.009489334524645092
Position 6706: 0.009093838051216076
Position 3682: 0.009035828695382418
Position 7138: 0.008880465615196715
Position 11367: 0.008674378382886705
Position 7261: 0.007960575496939801
Position 13581: 0.007862559815422969
Position 9825: 0.00784470640382096
Position 13612: 0.0072168273763638935
Position 15337: 0.006820871172558996
Position 678: 0.006286230532081306
Position 6296: 0.006215433431772664
Position 13643: 0.006028978946836095
Position 3261: 0.005521733144081788
Position 3758: 0.0053048405839575185
Position 4865: 0.005012244688510111
Position 9598: 0.004954901985784615
Position 13702: 0.004689125050251418
Position 13674: 0.004360846683031098
Position 13761: 0.0037279679183473647
Position 489: 0.0035499939400912123
Position 170: 0.0034973211744483805
Position 4245: 0.0033111867749735444
Position 6087: 0.0030734474578337336
Position 4741: 0.0030565774455478083
Position 11983: 0.0030371373393990823
Position 1699: 0.0028032946121293264
Position 13262: 0.00260495164237786
Position 826: 0.0023631657886688667
Position 1282: 0.002324143074649233
