Gene = Idua
index = 559
Annotated 5SS: [  168  9187  9929 19254 19481 19876 20167 20420 20747 21262 21463 21697
 21846 22823]
Annotated 3SS: [ 8774  9787 19167 19372 19779 19963 20239 20529 21048 21340 21570 21768
 22721 22935]
SMsplice 5SS: [  168  3872  9187  9929 19254 19614 19876 20167 20747 21463 21697 21850
 22823]
SMsplice 3SS: [ 3779  9056  9787 19167 19372 19779 20063 20529 21340 21570 21768 22721
 22935]
top_k =  1000
Partition function (log Z): 10.427240073616941

Sorted 5' Splice Sites (High to Low Probability):
Position 9929: 0.9812098236155194
Position 19254: 0.9585310135702666
Position 22823: 0.9000118891461751
Position 3872: 0.8913525412695975
Position 21463: 0.8491923283941589
Position 20747: 0.8331637245972175
Position 19876: 0.8275511474709187
Position 20167: 0.7137557959340933
Position 21850: 0.6685779419025969
Position 9187: 0.6015639541738784
Position 168: 0.5990126119059934
Position 20420: 0.578267731827861
Position 21262: 0.5399597117255449
Position 21664: 0.4869544822981419
Position 19614: 0.42286971562255876
Position 177: 0.32247489335748386
Position 1095: 0.3022777896120273
Position 19481: 0.28958527119501937
Position 21846: 0.21867490410620247
Position 4819: 0.20475144030601627
Position 16276: 0.19966556933096916
Position 2704: 0.17176367693166106
Position 11301: 0.16192718846732573
Position 19432: 0.15056728389728194
Position 19664: 0.13369543194171793
Position 5275: 0.12218503160289283
Position 16179: 0.12126578537685653
Position 1281: 0.11889380634646544
Position 13364: 0.10869786772097134
Position 20128: 0.1079927320948225
Position 5885: 0.09787034476016375
Position 20668: 0.09684114922944839
Position 21217: 0.08584229536090501
Position 17058: 0.08572843774841948
Position 16137: 0.07620957343990069
Position 21475: 0.07596883419216932
Position 23084: 0.0735785781498425
Position 4831: 0.06629974371876657
Position 17777: 0.06526094546354129
Position 16258: 0.0629384132718134
Position 16570: 0.06096403221156396
Position 18608: 0.05544317534525996
Position 9122: 0.055288684420769486
Position 408: 0.05235709389555537
Position 21446: 0.050845727033533
Position 21246: 0.04556067624756673
Position 21658: 0.04168164892471353
Position 23101: 0.04090961336435813
Position 12786: 0.03809700442853976
Position 19641: 0.03799260831092971
Position 21769: 0.03350026838244767
Position 8947: 0.03341761048452904
Position 20224: 0.03007365888604724
Position 14657: 0.025742732657412552
Position 3498: 0.025088375507336277
Position 4594: 0.020192536408915177
Position 20134: 0.018503926915755666
Position 2615: 0.017426498144519943
Position 3295: 0.016200879832737124
Position 21640: 0.01477539553739259
Position 208: 0.010705460147989211
Position 20357: 0.009713212682965768
Position 333: 0.008970036627069012
Position 8852: 0.008589020599527711
Position 22760: 0.00854807796020434
Position 13122: 0.008224686900113385
Position 40: 0.008069568135830688
Position 20874: 0.007585746439841797
Position 2967: 0.006622064266834184
Position 4894: 0.0066206540419136255
Position 19780: 0.006398760901842217
Position 19646: 0.006139484732756301
Position 21723: 0.005996527863346347
Position 2887: 0.005227622526220179
Position 21822: 0.005152251362565236
Position 19453: 0.004397817352167835
Position 20887: 0.004348312831126956
Position 21701: 0.00430270470384715
Position 20844: 0.004205772998065116
Position 3912: 0.003893284501658133
Position 20628: 0.0036468700536084497
Position 20768: 0.0031458245791536983
Position 23200: 0.003126167142576538
Position 4339: 0.0030444445545702316
Position 11383: 0.003043237887231681
Position 23488: 0.00293202223646539
Position 12842: 0.0028332909963159477
Position 2278: 0.002735327651662251
Position 21284: 0.002628334963632189
Position 4121: 0.00239126985980137
Position 16526: 0.0021182297950006358
Position 23066: 0.002100191625252102
Position 19905: 0.0020516316786186634
Position 19737: 0.002021207602651359
Position 23059: 0.0018893887884437826
Position 22767: 0.0018687004990469481
Position 158: 0.0018568652789325345
Position 2604: 0.0018416069675807512
Position 6240: 0.001780344711251418
Position 21457: 0.0014457623702012496
Position 20751: 0.001405872444415661
Position 2908: 0.0012645788852815732
Position 4108: 0.001142185764528195
Position 19513: 0.0011310606902715198
Position 12838: 0.001126363156793333
Position 4267: 0.001092804207031959
Position 9891: 0.0010554214560803377
Position 20414: 0.0010422156025490126
Position 2392: 0.0010077944760604391
Position 2833: 0.0009803737481655017
Position 9944: 0.000979690232359552
Position 17097: 0.0009465242139952257
Position 8616: 0.0008539823332998142
Position 8160: 0.0008328935160290428
Position 13341: 0.0008326180507524634
Position 19636: 0.0007948400214158004
Position 23013: 0.0007905554161432756
Position 10181: 0.0007726547250706535
Position 16556: 0.0007308072569645212
Position 3633: 0.0007117975026326503
Position 3820: 0.0006932242782010933
Position 21438: 0.0006574591887092373
Position 483: 0.0006155147265305195
Position 6882: 0.000579858500950295
Position 17784: 0.0005723362518664922
Position 8383: 0.000570969765358318
Position 10864: 0.0005599109571273963
Position 23137: 0.0005501101095617606
Position 20987: 0.0005310393360704565
Position 20247: 0.00043572518830850066
Position 19784: 0.00042112941258427644
Position 18693: 0.000415890476177656
Position 31: 0.0003900808225410971
Position 20692: 0.00034051008591139977
Position 13417: 0.0003192821825837459
Position 21467: 0.00030715333114779354
Position 840: 0.00029716582527368956
Position 21817: 0.00029374253497959095
Position 21006: 0.00028452304622987216
Position 4115: 0.00027403073089607324
Position 20174: 0.00024278190786838354
Position 23528: 0.00022203521686003593
Position 4130: 0.00020823155416678792
Position 19531: 0.0002029841369506001
Position 20294: 0.0001916578710521461
Position 20411: 0.0001896855990356202
Position 1070: 0.00017667487856242042
