Gene = 6430531B16Rik
index = 71
Annotated 5SS: [ 209  722 1684 2281 2715 2894]
Annotated 3SS: [ 609 1532 2081 2626 2796 6147]
SMsplice 5SS: [ 215  722 1684 2281 2894]
SMsplice 3SS: [ 609 1532 2081 2796 6147]
top_k =  1000
Partition function (log Z): -4.79268792127383

Sorted 5' Splice Sites (High to Low Probability):
Position 2281: 0.949271459687909
Position 2894: 0.8838110899781962
Position 1684: 0.7756654131455185
Position 215: 0.342584730847042
Position 4107: 0.29117749600430115
Position 290: 0.1734213610917211
Position 355: 0.16192877754680868
Position 209: 0.1272735049278524
Position 4206: 0.081944509386488
Position 1230: 0.08016127660544337
Position 5229: 0.07624466699794119
Position 296: 0.05481875477789513
Position 1676: 0.04005693843783904
Position 2778: 0.03530391640718644
Position 4577: 0.03485451796228761
Position 750: 0.027945591962540074
Position 6072: 0.027774255091099095
Position 836: 0.025511720614134276
Position 4409: 0.020291786264865407
Position 799: 0.0194728919994732
Position 5223: 0.017598820676179065
Position 29: 0.014542674287445658
Position 5267: 0.013006134004366426
Position 1663: 0.01273611938065964
Position 460: 0.012642455260694936
Position 5274: 0.01128125244301623
Position 1061: 0.011258440581816366
Position 206: 0.009967262254244668
Position 3443: 0.009952012036243598
Position 4301: 0.009421413064480858
Position 1974: 0.008267360935200991
Position 5163: 0.006104446943685645
Position 200: 0.005920781227107486
Position 4269: 0.005919486501171469
Position 682: 0.005154076027183401
Position 3635: 0.004929172254043834
Position 1588: 0.004907692575936273
Position 1994: 0.004700853665874007
Position 5762: 0.004484946292494029
Position 298: 0.004331303319511586
Position 543: 0.0035625664034956857
Position 4000: 0.0033420932027184223
Position 2715: 0.0021872436608481767
Position 4111: 0.0020888927029920077
Position 1496: 0.001979973436735778
Position 3782: 0.001690099234607245
Position 4063: 0.001492934072622643
Position 781: 0.0014265820305690488
Position 1959: 0.0014042072340285632
Position 2209: 0.0012385566015989092
Position 4700: 0.0011745268830616932
Position 5947: 0.0011633750845451226
Position 321: 0.0010359081557729777
Position 3014: 0.0010101975163248288
Position 4154: 0.0008786364174304031
Position 329: 0.0007407544201943086
Position 2018: 0.0007036436511699556
Position 14: 0.0006170339362437006
Position 1222: 0.0005851926845638752
Position 2594: 0.0005825005075691399
Position 2888: 0.0005438419613643986
Position 508: 0.000542835270818849
Position 669: 0.0005423661260201619
Position 5985: 0.0005122881603028388
Position 302: 0.0004995428972197161
Position 2702: 0.0004926506703869242
Position 1763: 0.00048591470718578644
Position 821: 0.00044842814353953996
Position 442: 0.0004415395079356289
Position 2169: 0.0004410730662207852
Position 4099: 0.0004372527933334438
Position 2241: 0.0004356952767058938
Position 1715: 0.0003788347660777266
Position 651: 0.0003162103180897405
Position 80: 0.00030450817138048494
Position 1387: 0.00027415240011939557
Position 2572: 0.0002734606962484506
Position 6101: 0.00026663823990108807
Position 803: 0.00025146773205194533
Position 4740: 0.00025089392068486854
Position 2464: 0.00023784536118010856
Position 1559: 0.00021525775057244496
Position 2395: 0.00021440550331145068
Position 1657: 0.00019524894526945147
Position 850: 0.00018373897567373806
Position 540: 0.0001714106048149555
Position 5236: 0.000154814235655215
Position 411: 0.00014148002037115263
Position 977: 0.00013978084625223
Position 3881: 0.000130541118875284
Position 874: 0.00011081176669731046
Position 510: 9.671039172127047e-05
Position 1614: 9.008355926042746e-05
Position 2250: 8.469022996300142e-05
Position 1625: 8.102907884389005e-05
Position 1235: 7.212074795528916e-05
Position 968: 7.073785685481847e-05
Position 43: 6.261536776673416e-05
Position 3892: 6.244394651554967e-05
Position 339: 5.8734982759689576e-05
Position 1688: 5.652161395076148e-05
Position 1585: 5.321225512710146e-05
Position 859: 5.011347574863206e-05
Position 3897: 4.693783978459351e-05
Position 2022: 4.46915092429432e-05
Position 1690: 4.172004738829559e-05
Position 2828: 3.751799383814059e-05
Position 1074: 3.723109893289887e-05
Position 1745: 3.7014946958105675e-05
Position 627: 3.576727545989336e-05
Position 1757: 3.461457167378644e-05
Position 4611: 3.1420541641257596e-05
Position 1432: 3.1371381567812e-05
Position 2186: 3.1087584978134315e-05
Position 358: 3.106342753740875e-05
Position 2899: 2.3851093067083803e-05
Position 105: 2.3760069300260483e-05
Position 3649: 2.37030649049343e-05
Position 944: 2.2763256826340162e-05
Position 1949: 2.2693623571301146e-05
Position 1014: 2.1652153295738684e-05
Position 454: 2.0406967217956413e-05
Position 304: 2.003632286310422e-05
Position 1273: 1.997858402513228e-05
Position 1324: 1.9571260332507002e-05
Position 589: 1.9228058486744507e-05
Position 3774: 1.7924494645963173e-05
Position 615: 1.7248678646883744e-05
Position 41: 1.4984454849356378e-05
Position 1072: 1.4490506664995898e-05
Position 1135: 1.4114177897441196e-05
Position 556: 1.4027706748270197e-05
Position 569: 1.3901681256322166e-05
Position 1606: 1.035570264595131e-05
Position 2109: 9.033869682794414e-06
Position 1814: 8.733778980608451e-06
