Gene = Psph
index = 871
Annotated 5SS: [  495  8088  8428 15974 16844 18211 21031]
Annotated 3SS: [ 8004  8200 15816 16708 18064 20881 21550]
SMsplice 5SS: [  260  8088  8428 15974 16844 18211 21031]
SMsplice 3SS: [ 8004  8200 15816 16708 18064 20881 21550]
top_k =  1000
Partition function (log Z): -1.6118349714771463

Sorted 5' Splice Sites (High to Low Probability):
Position 8088: 0.9918034929374865
Position 8428: 0.9583894996065256
Position 16844: 0.9433113868262147
Position 18211: 0.9430678703131865
Position 15974: 0.42930007343246246
Position 260: 0.31791824636307375
Position 21031: 0.30595428295501975
Position 16006: 0.30496447481695915
Position 20517: 0.28079959684934425
Position 21425: 0.27341989156565477
Position 290: 0.27271765774460494
Position 10620: 0.23930563263693877
Position 8938: 0.170558667213241
Position 11204: 0.14786975707991643
Position 15008: 0.1385730840437372
Position 859: 0.13516868713578956
Position 20941: 0.13466779019461686
Position 20318: 0.10519852583149507
Position 16463: 0.10138217194461681
Position 358: 0.08749039976995959
Position 20594: 0.08587398653810939
Position 9246: 0.08277834216463466
Position 9250: 0.08081659957488409
Position 1439: 0.07698975351416325
Position 1303: 0.07202516547129144
Position 11161: 0.06399353055669225
Position 13458: 0.06083730136477647
Position 21454: 0.052816456235024206
Position 20927: 0.04826820410955745
Position 20758: 0.04190802688053381
Position 8388: 0.03888193695466866
Position 7138: 0.036004501944993515
Position 615: 0.03343128338146405
Position 13452: 0.032184263693287356
Position 10664: 0.030518108721712144
Position 15001: 0.026865408632104557
Position 694: 0.022688746500880035
Position 365: 0.02054561463572425
Position 9308: 0.0195757137355363
Position 4142: 0.017943026326168336
Position 338: 0.01573043175498646
Position 1891: 0.014698267256232581
Position 20708: 0.014073955512794644
Position 6159: 0.013846953939757108
Position 495: 0.013391203928268158
Position 7533: 0.0128489454159747
Position 21655: 0.012684075832835548
Position 12495: 0.01219933747118703
Position 8810: 0.011907208567504076
Position 19380: 0.011641514204187207
Position 1211: 0.01164024557153391
Position 9912: 0.010551757172490026
Position 15949: 0.010315870282019461
Position 2172: 0.009080835242767506
Position 12868: 0.008128070879398026
Position 21035: 0.007881297342427753
Position 265: 0.00758863673629744
Position 21411: 0.007103236366906873
Position 20581: 0.006752082273365939
Position 10215: 0.006175157351455722
Position 644: 0.005825806984883513
Position 398: 0.005629793424383525
Position 2826: 0.004967969372413266
Position 14013: 0.00460361079829915
Position 8682: 0.004495792912523723
Position 10073: 0.00420095093957249
Position 21709: 0.003888908669622098
Position 17470: 0.003790278254282408
