Gene = Ankmy1
index = 121
Annotated 5SS: [   77   463  3408  6838 14460 16284 16771 18072 19165 21156 21927 23592
 24576 25896 26372 31234 32098]
Annotated 3SS: [  305  3217  6693 13989 16066 16611 17640 18992 21014 21785 23483 24443
 25781 26205 31160 31936 32587]
SMsplice 5SS: [   77  3408  6838 14072 16700 19165 21156 21927 23592 24576 25896 26372
 31234]
SMsplice 3SS: [ 3217  6693 13989 16611 18992 21014 21785 23483 24443 25781 26205 31157
 31526]
top_k =  1000
Partition function (log Z): 17.90203180517298

Sorted 5' Splice Sites (High to Low Probability):
Position 23592: 0.9973962719318475
Position 6838: 0.990494728426588
Position 3408: 0.978947992140972
Position 21156: 0.9661499743954396
Position 21927: 0.9428205236406355
Position 14072: 0.9288301747710039
Position 25896: 0.9080863986889335
Position 24576: 0.9010546562728222
Position 19165: 0.7199507542799513
Position 16700: 0.6912454513306421
Position 31234: 0.5919719554452673
Position 26372: 0.5474662530461591
Position 16284: 0.3890249250406941
Position 12150: 0.38792268495683185
Position 77: 0.3779293823491273
Position 14460: 0.3204407107916159
Position 2517: 0.3018886414274731
Position 18281: 0.29951542607429593
Position 16771: 0.2974594524037154
Position 188: 0.2271571641031762
Position 463: 0.22223639841500753
Position 23997: 0.2215500403374432
Position 405: 0.20397994044404844
Position 26376: 0.18905877093427748
Position 20106: 0.1761956243943827
Position 24789: 0.14650440481568472
Position 19111: 0.12470105097424913
Position 25715: 0.11794591738886168
Position 24837: 0.11595421159461955
Position 17452: 0.10458505840561143
Position 26260: 0.09983031857151735
Position 18072: 0.09548129182794787
Position 19037: 0.09320911943992595
Position 20035: 0.08694629623378583
Position 16127: 0.08412125720324046
Position 387: 0.07806394877143058
Position 66: 0.07071460562317469
Position 21600: 0.0686134024955056
Position 15034: 0.06776825029183063
Position 18505: 0.0628382837667636
Position 32128: 0.06049945848229134
Position 18648: 0.053088203978483094
Position 31611: 0.050469513710854404
Position 18794: 0.048063101254878095
Position 5298: 0.04262088433435421
Position 21317: 0.04226340287873908
Position 2668: 0.04020148169484325
Position 21424: 0.040039723658914464
Position 24808: 0.03832301856420427
Position 19364: 0.03802978096722761
Position 22295: 0.03773515830273298
Position 31037: 0.037329020320386756
Position 3764: 0.03657828093552972
Position 20286: 0.03638987419335032
Position 14122: 0.034085825925785816
Position 25315: 0.0293896721123204
Position 30614: 0.027898622079568055
Position 4857: 0.02712114053542616
Position 15951: 0.026500449842999128
Position 29802: 0.025952011937325863
Position 28039: 0.024758128316953638
Position 1036: 0.02462124243526792
Position 21148: 0.024537435534417246
Position 10820: 0.022139500722478018
Position 24910: 0.02008666559575593
Position 3883: 0.019944288052856318
Position 489: 0.01776910725327522
Position 13280: 0.016386064943539023
Position 2273: 0.01586899085666157
Position 21386: 0.01571077012042568
Position 306: 0.015277564184993103
Position 10844: 0.014842966655028038
Position 22737: 0.01469287201920367
Position 14839: 0.014468160796237339
Position 10868: 0.014418264566772556
Position 3134: 0.014124937725533679
Position 25635: 0.013927560338992916
Position 5074: 0.013788376035654755
Position 28949: 0.01327231696733522
Position 8286: 0.012591907985797419
Position 32098: 0.011756586559665348
Position 25229: 0.011618502973904368
Position 21962: 0.011350994025779024
Position 30308: 0.01113600247377735
Position 30784: 0.010788454203793763
Position 3925: 0.010308527204424246
Position 20585: 0.010227356101579214
Position 22797: 0.009894767699636795
Position 15043: 0.009888812782512347
Position 22397: 0.009792961609935317
Position 14191: 0.008870353703142517
Position 5951: 0.008785041056340936
Position 21283: 0.00869655559866603
Position 8629: 0.008651409943722823
Position 8949: 0.008206474994066197
Position 4527: 0.008067383262713917
Position 17525: 0.008063775380843588
Position 18450: 0.007737832638076101
Position 6115: 0.0072557636757608545
Position 49: 0.006546788894272573
Position 8639: 0.005932985515328137
Position 3445: 0.005884630142652392
Position 23175: 0.0056499251684425855
Position 9179: 0.005049405222369418
Position 19060: 0.0048093603343600235
Position 15682: 0.004548714588972547
Position 22093: 0.00451439502627497
Position 1464: 0.004437741443672322
Position 18850: 0.00427259570761225
Position 10183: 0.004160737630885907
Position 4908: 0.004071978192513556
Position 23796: 0.0038662988325049758
Position 10922: 0.0038479969868452928
Position 30354: 0.003634248019843451
Position 17735: 0.00345165005123956
Position 21166: 0.0033963192557810874
Position 2320: 0.003226079831336695
Position 14642: 0.0031136890112114833
Position 10970: 0.0030781963399459105
Position 922: 0.0029742004219100782
Position 21904: 0.002959858815818727
Position 3789: 0.0029249955898193003
Position 3747: 0.0028500513247280467
Position 22374: 0.002715419654207026
Position 1249: 0.0026873997349977636
Position 2023: 0.0026599233112012096
Position 4606: 0.0025665877453364553
Position 16012: 0.0025622591827145144
Position 23374: 0.0025329350838107427
Position 14454: 0.0024659099322488246
Position 18894: 0.002432545648364719
Position 7896: 0.0024035946110668193
Position 919: 0.0023322823383264183
Position 10946: 0.0022341495218403144
Position 24280: 0.0021211838801494954
Position 498: 0.0021031850982758354
