Gene = Dctn5
index = 325
Annotated 5SS: [  141  1197  2130  5319 10847]
Annotated 3SS: [ 1127  2010  5206 10743 15015]
SMsplice 5SS: [  141  1197  2130  5319 10847]
SMsplice 3SS: [ 1109  2010  5206 10743 15015]
top_k =  1000
Partition function (log Z): -3.050645918322071

Sorted 5' Splice Sites (High to Low Probability):
Position 5319: 0.9747608650438988
Position 10847: 0.8958441330571522
Position 141: 0.8834571208681502
Position 1197: 0.8796233786782933
Position 2130: 0.8792582731100833
Position 11535: 0.4866856955659804
Position 2700: 0.39982292618393095
Position 7834: 0.2420175291323485
Position 10321: 0.2397217255436767
Position 2358: 0.20711866189402311
Position 10508: 0.19696534825700632
Position 10188: 0.12462340260019196
Position 13541: 0.11744458962097329
Position 11280: 0.10545765350564165
Position 13042: 0.07214939722937617
Position 10913: 0.05419138889681713
Position 199: 0.05153575584421175
Position 4869: 0.0508266661191494
Position 10273: 0.03926003113394888
Position 6927: 0.03769719512997306
Position 10546: 0.030517002627564477
Position 2741: 0.029234309290709345
Position 11322: 0.02297538142968254
Position 7378: 0.02283016898831524
Position 1262: 0.020454133959307303
Position 211: 0.019624556756588057
Position 13038: 0.018336797190152136
Position 12219: 0.016519050899887262
Position 2056: 0.016348838626218522
Position 9243: 0.012139000412764651
Position 13415: 0.01076193228145386
Position 74: 0.010672275086148375
Position 1251: 0.00958223256040054
Position 2847: 0.009072996238725747
Position 13079: 0.008135268742554661
Position 1223: 0.007743683771508206
Position 299: 0.006521154051889195
Position 11374: 0.006406196994942404
Position 15524: 0.006075605011257533
Position 10609: 0.005882672468353026
Position 15443: 0.004792950582514112
Position 14339: 0.004545544919540203
Position 11352: 0.004511269146996703
Position 11264: 0.004260930657745873
Position 1935: 0.0026640157084497095
Position 8831: 0.0026089921370552015
Position 241: 0.0023929959881196874
Position 1635: 0.002335094594996049
Position 912: 0.001971774433006795
Position 2179: 0.0018792163295008673
Position 5001: 0.0018675294463153108
Position 295: 0.0018519697948374914
Position 1055: 0.00185087019307972
Position 346: 0.001747002550349195
Position 8978: 0.0017429937037313236
Position 1944: 0.0015947203151719688
Position 29: 0.0015827022063387374
Position 1808: 0.0015770087600332835
Position 1038: 0.001559372511010686
Position 10212: 0.0013091752644356295
Position 338: 0.0011846748190377874
Position 173: 0.0011822699439056692
Position 13596: 0.0011540157398577493
Position 274: 0.0010986097507300176
Position 12491: 0.0010787597685384728
Position 2985: 0.0009530102128024801
Position 981: 0.0009431979970806928
Position 11277: 0.000934276559723516
Position 2109: 0.0009314338400480564
Position 2383: 0.0009191162900355397
Position 2090: 0.0008768591681355888
Position 226: 0.0008753890133714706
Position 342: 0.0008076144207726821
Position 336: 0.00076576331645912
Position 662: 0.0007585136884162338
Position 1982: 0.0007528590350639487
Position 1740: 0.0007246942337328905
Position 2351: 0.0006753448866625704
Position 122: 0.000632522831425305
Position 2134: 0.0005965521876711285
Position 3200: 0.0005730881103937658
Position 11881: 0.0005558140841941865
Position 2369: 0.0004953949276742135
Position 619: 0.00044756790264141865
Position 692: 0.0004341009938131294
Position 613: 0.00042293596649410235
Position 3036: 0.000379891935399608
Position 2340: 0.0003671333128795093
Position 2258: 0.0003357223575294783
Position 1279: 0.0003301391321394462
Position 128: 0.00032029594942318364
Position 1143: 0.00029918141187157025
Position 600: 0.00029763516281876274
Position 4703: 0.0002905797618390364
Position 1245: 0.0002705761598704067
Position 11566: 0.0002514600577049243
Position 4902: 0.00024124610171321942
Position 987: 0.0002371369891534275
Position 992: 0.0002300280916513888
Position 12187: 0.00022486266643523468
Position 149: 0.00021687347159681766
Position 11286: 0.00021457585938628024
Position 147: 0.00020553235262471285
Position 2996: 0.00020261571645143717
Position 470: 0.00020240508687659835
Position 232: 0.00020149037477016536
Position 11368: 0.00020131220523637188
Position 1891: 0.00020089994011758625
Position 5025: 0.00019489293313641986
Position 12714: 0.00019377224833492808
Position 409: 0.00016956991455194964
Position 2536: 0.00015961320354936933
Position 889: 0.00015614747799376716
Position 708: 0.00014027505896206777
Position 488: 0.00013068508510196962
Position 11: 0.00012279036663411723
Position 1647: 0.00012233308752770332
Position 920: 0.00011248029787990665
Position 355: 0.00011185995225625397
Position 4303: 0.00011166815577041484
Position 287: 0.00011087060451300775
Position 113: 0.00010500306696717203
Position 433: 9.311788447512163e-05
Position 1765: 8.940954659273956e-05
Position 44: 8.46898738273057e-05
Position 703: 8.149328484902589e-05
Position 371: 7.261293875357606e-05
Position 640: 7.222575684576642e-05
Position 825: 7.154849370066042e-05
Position 2893: 7.028843850579004e-05
Position 5323: 6.876481417875245e-05
Position 379: 6.518659983492462e-05
Position 2858: 6.499388060134378e-05
Position 3931: 6.062506250827063e-05
Position 440: 5.830342038980206e-05
Position 552: 5.756741897211311e-05
Position 724: 5.5895376020489064e-05
Position 1654: 4.861075984743459e-05
Position 562: 4.591797420729364e-05
Position 578: 4.347187495717534e-05
Position 272: 4.2750197458369705e-05
Position 1886: 4.067188745870969e-05
Position 2075: 3.6985995865220385e-05
Position 2077: 3.594748574558736e-05
Position 1432: 3.588693796825519e-05
Position 6913: 3.139376667404252e-05
Position 6316: 3.101010338175783e-05
Position 5806: 2.8806497375092845e-05
Position 2211: 2.820190848722068e-05
Position 648: 2.435534797007226e-05
Position 387: 2.302016634796884e-05
Position 6845: 2.2211587455446848e-05
Position 1819: 2.157458105152835e-05
Position 899: 1.84919228431966e-05
Position 1274: 1.7812091373921353e-05
Position 450: 1.7585174780540168e-05
Position 873: 1.686555646758064e-05
Position 2454: 1.6032758708849387e-05
Position 98: 1.5967241143310826e-05
Position 844: 1.5660066225370103e-05
Position 938: 1.5213200670878724e-05
Position 903: 1.4862839198638828e-05
Position 1896: 1.4539272001224583e-05
Position 340: 1.3429239744297222e-05
Position 10906: 1.3167746600958072e-05
Position 933: 1.31493677925528e-05
Position 411: 1.2779880050368355e-05
Position 2030: 1.2367272946901174e-05
Position 777: 1.2001042702192116e-05
Position 2095: 1.1916208267545526e-05
Position 1752: 1.1502198151376046e-05
Position 568: 1.0856873727134284e-05
Position 348: 1.0613097849172576e-05
Position 413: 1.0425982630111557e-05
Position 1429: 1.033646374651286e-05
Position 817: 1.0186178881817552e-05
Position 6800: 9.62418406381775e-06
Position 373: 8.488006420960425e-06
Position 1182: 8.424753956929176e-06
Position 6080: 6.445070731109801e-06
Position 2069: 5.868690233788973e-06
Position 6702: 5.6992303118209316e-06
Position 5704: 5.271221114515376e-06
Position 7152: 5.154510559779498e-06
Position 542: 5.087243700607559e-06
Position 644: 4.690061474215476e-06
Position 957: 4.40478854840765e-06
Position 6796: 4.3848371853816125e-06
Position 1147: 4.291322966175609e-06
Position 2199: 4.035568101706822e-06
Position 2184: 4.026708140400264e-06
Position 1472: 3.8711893164820686e-06
Position 6777: 3.813283478458112e-06
Position 2149: 3.653554566422413e-06
Position 2062: 2.9315359642121375e-06
Position 2093: 2.8337912908714074e-06
Position 2080: 2.6302924781610867e-06
Position 2201: 2.1597878456901784e-06
Position 1290: 3.7612818284797136e-08
Position 1300: 3.3166890074243463e-08
Position 353: 2.756070448509407e-09
Position 5313: 2.4639611914265366e-09
Position 5298: 2.2582136132342662e-09
Position 5836: 2.0283408949488926e-09
Position 5595: 8.593198060396999e-10
Position 6810: 2.986708954908948e-10
Position 6563: 2.887261096955845e-10
