Gene = Sumo1
index = 1042
Annotated 5SS: [  155 15377 26318 28417]
Annotated 3SS: [15301 26239 28344 30565]
SMsplice 5SS: [  155 15377 18063 22466 26318 28417]
SMsplice 3SS: [15301 17965 22371 26239 28344 30565]
top_k =  1000
Partition function (log Z): -7.870630806142553

Sorted 5' Splice Sites (High to Low Probability):
Position 15377: 0.9910314228058108
Position 155: 0.9907871201561732
Position 26318: 0.9320705695535687
Position 18063: 0.901702561948376
Position 28417: 0.702289876593147
Position 22466: 0.47858699143766753
Position 4579: 0.36692365646864045
Position 20521: 0.3334312815108021
Position 22490: 0.19413034481946234
Position 18332: 0.150657049693848
Position 25255: 0.14873234938693874
Position 27503: 0.08151944164272272
Position 4583: 0.07499863301772569
Position 1140: 0.07394244416523893
Position 27681: 0.05861267735988112
Position 23775: 0.044652665480248946
Position 30629: 0.04326579439475445
Position 22474: 0.03915168203495119
Position 20492: 0.03610768019368313
Position 25570: 0.034846585548819184
Position 26553: 0.019194772288581886
Position 29443: 0.01809294194087065
Position 21041: 0.016853627330607635
Position 28459: 0.013811953380248498
Position 28487: 0.01298221604026649
Position 21759: 0.01248148820708415
Position 20089: 0.012244520519561635
Position 23645: 0.011081888624110726
Position 28554: 0.009575328846173911
Position 3644: 0.00911836267155615
Position 22560: 0.008877393193252781
Position 28382: 0.007210832541186054
Position 15442: 0.0070300169583733816
Position 28421: 0.0069002337017719665
Position 22506: 0.006330454800562305
Position 20419: 0.005755948887688305
Position 15891: 0.005447376271104442
Position 20607: 0.005358578601057779
Position 23634: 0.005285595579256828
Position 22588: 0.00492243355437758
Position 23662: 0.004641945293428051
Position 127: 0.004619867867958112
Position 645: 0.0043256345461632284
Position 30910: 0.0029423640790892922
Position 20621: 0.0028307099544853326
Position 18262: 0.002556323631303884
Position 20424: 0.0023864085855857817
Position 4056: 0.002370066583764564
Position 20441: 0.0022464567833576205
Position 21322: 0.002210809834060651
Position 28451: 0.0020237809374189972
Position 28662: 0.0017700859181854942
Position 1106: 0.0017042828235793262
Position 18295: 0.0015520409130890516
Position 28510: 0.0013593161890580992
Position 18913: 0.0011808441577409643
Position 27470: 0.0010839626940467523
Position 28946: 0.000719954076513994
Position 111: 0.0006927093027221218
Position 695: 0.0006784102446671201
Position 3667: 0.0006678163778185328
Position 81: 0.0006528736353582211
Position 28642: 0.000643550679770722
Position 2295: 0.0003926469346181565
Position 1236: 0.0003460121295171512
Position 1095: 0.0003456972699600321
Position 409: 0.00034531093674823306
Position 3702: 0.000344550448392088
Position 15414: 0.0002556465666615934
Position 86: 0.00024690300699063775
Position 1160: 0.0002221075196563296
Position 565: 0.00021061833579694126
Position 1098: 0.00019556697574794378
Position 1116: 0.00018065495590527866
Position 3495: 0.00017952800785632242
Position 531: 0.00016783429551582883
Position 2823: 0.0001538139202813294
Position 15669: 0.00012641383485931704
Position 1110: 0.0001048240194630264
Position 526: 9.931962587666022e-05
Position 3426: 8.888460375365902e-05
Position 2889: 7.610500169104397e-05
Position 3080: 7.021573484542188e-05
Position 3956: 6.648132874479757e-05
Position 1055: 6.61115461254854e-05
Position 2986: 6.355441950071277e-05
Position 857: 5.628699333070577e-05
Position 2303: 5.589265648305695e-05
Position 2307: 5.3680495730776654e-05
Position 4316: 5.1015224483276096e-05
Position 2876: 4.782583082055286e-05
Position 3402: 4.4543497213217535e-05
Position 758: 1.2933029235508741e-05
Position 69: 9.939530082327041e-06
Position 186: 5.659692444283519e-06
Position 481: 4.83698678117399e-06
Position 145: 3.982487298627847e-06
Position 748: 3.6205723200287035e-06
Position 40: 2.512925831556428e-06
Position 16: 2.512192257637335e-06
Position 677: 2.4207928401829333e-06
Position 4: 1.7351905050366385e-06
Position 50: 1.6542084609215112e-06
Position 137: 1.1744567465125466e-06
Position 42: 8.349339393076773e-07
Position 605: 5.913847133771798e-07
Position 864: 3.5183720434216815e-07
Position 699: 3.494389660852621e-07
Position 615: 2.730487494106919e-07
Position 253: 2.4190271011324444e-07
Position 888: 2.2467665416769554e-07
Position 45: 2.0676277282181808e-07
Position 598: 1.9824859662367285e-07
Position 855: 1.937971006396759e-07
Position 939: 1.6213919855649225e-07
Position 108: 1.5343689318630996e-07
Position 773: 1.4596078155555503e-07
Position 25: 1.4319053237430807e-07
Position 328: 9.363656319434411e-08
Position 800: 8.409873290259598e-08
Position 638: 8.245954355941412e-08
Position 449: 8.149482185527549e-08
Position 682: 7.895503262779123e-08
Position 719: 7.594527588701177e-08
Position 293: 6.09615003338238e-08
Position 816: 1.3294936834897619e-09
Position 636: 1.3111720596440195e-09
Position 3457: 1.4272491900601516e-13
Position 2575: 5.1212542710949525e-15
Position 1200: 4.051461026487783e-15
Position 1087: 3.5317629239729014e-15
Position 2564: 3.2240607955434786e-15
Position 1258: 3.1425480859910094e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 15301: 0.998317199621254
Position 26239: 0.9403397024232228
Position 28344: 0.8666071324651943
Position 17965: 0.740702592400494
Position 22371: 0.7330702975789506
Position 30565: 0.7010686226797715
Position 20335: 0.3886991922949355
Position 4378: 0.38108952036967336
Position 17931: 0.15737795595250992
Position 25148: 0.10602219130958661
Position 27355: 0.08354438020271182
Position 18143: 0.0722868935277419
Position 1004: 0.06769571929807648
Position 18202: 0.06250469153492755
Position 29561: 0.053066287173158276
Position 27564: 0.04525547011969812
Position 23721: 0.044826584174746095
Position 25182: 0.0427101580773521
Position 4513: 0.03977194812270841
Position 31015: 0.036827954669731065
Position 25449: 0.03488122309471883
Position 30856: 0.02945070021323997
Position 30909: 0.02639075748492432
Position 23528: 0.0210094294967956
Position 29248: 0.017496301944698003
Position 26431: 0.017392913368980804
Position 28381: 0.013957747997181425
Position 21681: 0.012493005410612068
Position 18259: 0.012489431337440356
Position 20015: 0.012249910374344357
Position 30101: 0.010576471322915525
Position 29134: 0.00993541200448127
Position 30513: 0.009025400163661507
Position 27502: 0.00898762134659254
Position 4422: 0.008844086767978467
Position 30694: 0.008820218148376349
Position 20791: 0.008767971560541944
Position 21012: 0.007927480891994182
Position 3570: 0.007927237513534757
Position 18176: 0.00749101370802537
Position 27625: 0.006873696631352293
Position 15668: 0.005447985633625659
Position 4303: 0.004330822939319513
Position 30751: 0.003948530259614109
Position 17736: 0.0036225759320255625
Position 4374: 0.0035686829872534076
Position 961: 0.003234108662605467
Position 31069: 0.0031152800817216882
Position 30893: 0.0031121507343909024
Position 28367: 0.002941660327664752
Position 1069: 0.002455448421836862
Position 1007: 0.0024109351821700003
Position 20840: 0.0023763351529768016
Position 30191: 0.002231786211250945
Position 29605: 0.002056272342814945
Position 4250: 0.0018981042857838966
Position 29876: 0.001823036773923029
Position 3794: 0.001713305171048101
Position 30429: 0.0014999526903019496
Position 427: 0.0013905270827079264
Position 29654: 0.0013119640861119475
Position 3358: 0.0012077899721542429
Position 18728: 0.0011815896863606127
Position 4465: 0.0009891323662174752
Position 30875: 0.0008169382753161952
Position 408: 0.0007797828845242195
Position 28832: 0.000719954076513994
Position 974: 0.0006967749685898171
Position 3263: 0.0006461490267008075
Position 4444: 0.0006322140260964377
Position 28929: 0.0006013397421740369
Position 30529: 0.0005775247431035041
Position 4227: 0.0005427585527829674
Position 29428: 0.0005318835634111862
Position 29110: 0.00043433024341902444
Position 28041: 0.0004290299771320923
Position 26492: 0.00037687634167066095
Position 26675: 0.00037013564637554207
Position 29039: 0.0003613437842264951
Position 28146: 0.0003252876661174753
Position 2187: 0.0003220868405191369
Position 28486: 0.00031131894842406096
Position 4531: 0.0003060485679160362
Position 3838: 0.0002993911846910711
Position 457: 0.0002889177372299456
Position 28130: 0.0002842147451482587
Position 816: 0.00025425605862281896
Position 3495: 0.00023899846390601677
Position 3886: 0.00023587878554551285
Position 1028: 0.000210479345494258
Position 27656: 0.00019025196698260055
Position 2660: 0.0001802695466397726
Position 15533: 0.00012641383485931704
Position 935: 0.00012627636653315133
Position 564: 0.00011530016713523906
Position 3566: 0.00011060002747790856
Position 2960: 8.546946332024602e-05
Position 3809: 8.308042501455495e-05
Position 436: 8.162709002959188e-05
Position 2142: 7.944302956428576e-05
Position 3611: 7.89952524819663e-05
Position 29377: 7.706930965991933e-05
Position 358: 7.60228986760845e-05
Position 3307: 7.553465335238462e-05
Position 2818: 5.707282654083905e-05
Position 2075: 5.1773229638399497e-05
Position 3513: 5.161965655608506e-05
Position 3498: 4.574054744735691e-05
Position 3524: 4.2023046492598915e-05
Position 3790: 4.030706273742196e-05
Position 459: 3.465452128664687e-05
Position 463: 3.4157143325160346e-05
Position 2593: 3.149534774229448e-05
Position 2631: 2.5650758467009295e-05
Position 506: 2.5570410062589656e-05
Position 24182: 2.4407946529835195e-05
Position 23948: 2.422053684564513e-05
Position 3278: 2.2077638079901388e-05
Position 4018: 2.1942615224685864e-05
Position 615: 2.146266160596966e-05
Position 25813: 2.0261989452104503e-05
Position 719: 1.8082841582859408e-05
Position 2699: 1.7869319257907293e-05
Position 3843: 1.620010401099181e-05
Position 613: 1.5150313469760952e-05
Position 1129: 1.5035318964298303e-05
Position 3616: 1.474493082226472e-05
Position 22776: 1.1701029999551205e-05
Position 2254: 1.0833772283866344e-05
Position 2106: 1.0074875652344825e-05
Position 2207: 9.687571824705786e-06
Position 2853: 9.28381482877175e-06
Position 24022: 8.686447104675317e-06
Position 3372: 8.638369888448393e-06
Position 1034: 8.249831562234748e-06
Position 513: 8.181633481051658e-06
Position 1080: 7.836571454804008e-06
Position 2195: 7.547996323632968e-06
Position 693: 6.974962254468784e-06
Position 581: 6.769039080087247e-06
Position 2246: 6.658792482560232e-06
Position 302: 6.430206848225652e-06
Position 907: 5.640212854377573e-06
Position 1157: 5.214180986967656e-06
Position 19308: 5.031001103596759e-06
Position 2774: 4.4058253884082025e-06
Position 2212: 4.114316810194951e-06
Position 559: 3.555939412893373e-06
Position 823: 3.457182203798848e-06
Position 22585: 3.254222353753019e-06
Position 1200: 2.8733565607074032e-06
Position 520: 2.750599857008391e-06
Position 19668: 2.15534623949563e-06
Position 19717: 1.8677529930230336e-06
Position 19388: 1.6451091004766692e-06
Position 18988: 1.540938592913005e-06
Position 18281: 1.2455710644655596e-06
Position 19434: 9.93449065234613e-07
Position 19233: 9.546763259782984e-07
Position 18672: 7.990134332051232e-07
Position 16742: 4.385013361264997e-07
Position 17387: 3.745712190858981e-07
Position 17102: 1.1516010488713656e-07
Position 12828: 9.63949855548046e-08
Position 8820: 5.050854304965688e-08
Position 14172: 3.025669717263269e-08
Position 12312: 2.5250714293010508e-08
Position 10419: 1.973076794366041e-08
Position 11758: 1.6571915891843823e-08
Position 11962: 1.5757014045652523e-08
Position 7116: 1.2748290504648242e-08
Position 5040: 1.2472332727461001e-08
Position 8069: 1.1387477796671776e-08
Position 8954: 1.0704866368230124e-08
Position 4615: 9.600980160741593e-09
Position 9312: 9.256478226693896e-09
Position 5506: 9.15027023860545e-09
Position 7261: 8.834058481989875e-09
Position 6421: 6.170977811091457e-09
Position 5976: 5.892745131200154e-09
Position 11353: 5.891794852245286e-09
Position 9116: 4.7685372620269465e-09
Position 8848: 4.4823976736318845e-09
Position 7746: 4.284617732223426e-09
Position 6756: 3.83705416151444e-09
Position 8746: 3.3311453721061092e-09
Position 6553: 1.8093466680263975e-09
Position 7020: 1.6258824207322503e-09
Position 1267: 1.272796339235553e-09
Position 5366: 1.1913952643973891e-09
Position 8507: 1.0145298704519982e-09
Position 6282: 9.244193288084672e-10
Position 5164: 7.663990008865747e-10
Position 5521: 6.902537217350064e-10
Position 4882: 6.66493540008904e-10
Position 5981: 6.32814519460106e-10
Position 4822: 6.198590676851898e-10
Position 6022: 5.089121833321954e-10
Position 2397: 4.1411406703705023e-10
Position 4731: 3.478484540551414e-10
Position 2405: 3.4121484886464854e-10
Position 5248: 3.1704373180673383e-10
Position 3145: 3.03607781044854e-10
Position 1418: 2.8434757294216303e-10
Position 1283: 2.809419899081483e-10
Position 1659: 2.7971078793232807e-10
Position 6392: 2.7389800969201805e-10
Position 3086: 2.3372335372207637e-10
Position 1432: 2.2040264922257412e-10
Position 1328: 2.1687374642559091e-10
Position 5813: 2.1625519657583008e-10
Position 5550: 1.6342377080028505e-10
Position 4679: 1.427128428837336e-10
Position 3053: 1.1920213732523457e-10
Position 1627: 1.0972290650329384e-10
Position 3259: 8.398137929284456e-11
Position 1723: 7.157356196145652e-11
Position 1358: 5.317364302638728e-11
Position 1469: 4.57445891216568e-11
Position 1671: 4.3346277613647247e-11
Position 2347: 4.0839619814873326e-11
Position 1553: 3.899962844762648e-11
Position 2291: 3.683232399025897e-11
Position 1399: 2.6042439968776857e-11
Position 1569: 2.344485265085757e-11
Position 1678: 2.0180447994442033e-11
Position 1525: 1.9859337670928164e-11
Position 293: 8.547662743998931e-12
Position 4327: 7.332846233925574e-12
Position 526: 1.722597522203985e-13
Position 904: 1.6276739635715137e-13
Position 633: 1.158511157941396e-13
Position 540: 8.662454949454297e-14
Position 4264: 8.029486941955252e-14
Position 644: 4.3433430596583385e-14
Position 578: 3.4931895839551904e-14
Position 271: 2.068315465480221e-14
Position 1036: 1.1076312157052819e-14
Position 2917: 7.220431600409814e-15
Position 2147: 6.774888054793166e-15
Position 660: 5.215618592676784e-15
Position 260: 5.1156471626952205e-15
Position 468: 4.3813763567239735e-15
Position 662: 3.81025747302712e-15
Position 1098: 3.744289016385057e-15
Position 655: 3.225531248270598e-15
Position 1095: 3.1620388632707713e-15
Position 239: 2.8193022897906926e-15
Position 1084: 2.3096103082496656e-15
Position 848: 2.290359068266299e-15
Position 154: 2.047657151403638e-15
Position 242: 1.3155783603747926e-15
Position 226: 1.0188092486999292e-15
Position 2793: 3.071788409463471e-16
Position 2637: 3.0618047499366115e-16
Position 174: 1.8554985053292407e-17
