Gene = Gemin7
index = 431
Annotated 5SS: [ 56 515]
Annotated 3SS: [ 278 8146]
SMsplice 5SS: [ 515 4086 4560]
SMsplice 3SS: [3940 4472 8146]
top_k =  1000
Partition function (log Z): -10.542312035035962

Sorted 5' Splice Sites (High to Low Probability):
Position 4086: 0.6225506339344379
Position 4560: 0.5816275015644766
Position 515: 0.4817220383790487
Position 56: 0.26588971633659936
Position 2395: 0.21365649344038348
Position 917: 0.18076537149431912
Position 907: 0.17657961265310357
Position 2351: 0.11797793214388626
Position 1541: 0.08027535893102884
Position 1910: 0.05522871533137493
Position 785: 0.05350932912669781
Position 6069: 0.042857333900946704
Position 4473: 0.04082938112864367
Position 8380: 0.030341647264864314
Position 6824: 0.028519207308057293
Position 4651: 0.025159881314849274
Position 4556: 0.023740520907883957
Position 1169: 0.021180114403814645
Position 3982: 0.017441778813707468
Position 58: 0.014758776806875668
Position 128: 0.012366246751324108
Position 5420: 0.012357408863354869
Position 4892: 0.01221235323476597
Position 6988: 0.009748446772571247
Position 2368: 0.009671612179927286
Position 3969: 0.008933252708981196
Position 249: 0.006758205292396698
Position 5363: 0.005222642279793761
Position 7802: 0.004983314994683912
Position 3753: 0.004500910634792694
Position 3169: 0.0042702961324370976
Position 3749: 0.0037368338660183926
Position 817: 0.0032686742392021933
Position 5344: 0.0024104843505513055
Position 4032: 0.001225915005801419
Position 894: 0.0009912110692967598
Position 1142: 0.0009378742002955346
Position 1108: 0.0007825190144502311
Position 1870: 0.000769048125910746
Position 406: 0.0007568967518529314
Position 232: 0.0005451699128617672
Position 605: 0.0005358475630111964
Position 548: 0.0005235290249053127
Position 4283: 0.00045212331141731795
Position 329: 0.000427762965577312
Position 1546: 0.00030581203472472026
Position 562: 0.00027006752523330284
Position 739: 0.00026629729643615625
Position 641: 0.0002561588734625659
Position 299: 0.00024060397416935314
Position 1437: 0.00022448612541977643
Position 5732: 0.000224440366659794
Position 1980: 0.00018339465315537448
Position 929: 0.00013653536795010638
Position 1920: 9.5682474078564e-05
Position 338: 9.367104322516645e-05
Position 634: 8.67149478764535e-05
Position 7907: 7.038826504943716e-05
Position 1959: 6.480128450835986e-05
Position 1654: 4.914055545806444e-05
Position 467: 4.72374447569844e-05
Position 484: 3.546849114287468e-05
Position 482: 3.237448021622031e-05
Position 304: 2.7247089461707375e-05
Position 237: 1.2434407485018585e-05
Position 526: 1.020505015145679e-05
Position 3112: 9.368404565982937e-06
Position 529: 8.421777350998803e-06
Position 164: 6.8773381353470075e-06
Position 519: 4.70258877348061e-06
Position 264: 4.6847572812020554e-06
Position 2845: 3.981062612611494e-06
Position 2307: 1.8815051907203114e-06
Position 131: 1.0231830119571279e-06
Position 382: 3.0225936993322114e-07
Position 532: 5.5040387801126656e-08
Position 429: 2.2551509101892526e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4472: 0.5994860933019782
Position 8146: 0.42438839176462945
Position 3940: 0.37709451072351646
Position 2241: 0.3106906616811984
Position 3907: 0.22265979478176537
Position 5962: 0.125209630493117
Position 4330: 0.08764224525731401
Position 6726: 0.07751914291762832
Position 784: 0.06535656364870741
Position 4397: 0.06383833047943906
Position 278: 0.06336811262769271
Position 5237: 0.03551865728821655
Position 3382: 0.03426047154662275
Position 5325: 0.03181798019474941
Position 8191: 0.03178588277033893
Position 8472: 0.027464627407038575
Position 1720: 0.026406209427626563
Position 8252: 0.023512353923394316
Position 6905: 0.023091842733477273
Position 3874: 0.02194930255844342
Position 672: 0.021719331088567363
Position 1089: 0.021522029484606003
Position 5777: 0.02129375855968668
Position 2269: 0.020565200217776473
Position 7388: 0.01819191363937648
Position 1273: 0.01760265760191242
Position 8110: 0.017479136420534756
Position 800: 0.017427754800248815
Position 7759: 0.015125453675277737
Position 4003: 0.013721386535300265
Position 1770: 0.01310777170348941
Position 813: 0.012300092134786458
Position 3981: 0.011697047736679938
Position 3775: 0.011400690637087598
Position 2245: 0.011368520182140946
Position 1312: 0.0110483225423875
Position 3752: 0.010878546279991548
Position 1244: 0.009625430018952112
Position 4782: 0.008704666907940549
Position 618: 0.008674766373860386
Position 686: 0.007602017402350494
Position 8579: 0.007384653796833401
Position 694: 0.0071516900885209705
Position 8538: 0.0069622855415931075
Position 127: 0.0066567832302676325
Position 249: 0.00659878980324416
Position 6450: 0.006345811678778251
Position 1805: 0.006322291461793928
Position 7515: 0.005872779016557051
Position 8150: 0.005778942625888291
Position 7734: 0.005665348545276988
Position 7962: 0.005285858110044444
Position 5175: 0.004649992730357084
Position 4402: 0.00431021377182117
Position 6006: 0.0038765256428572627
Position 1434: 0.0037289593555933694
Position 7312: 0.0036600286702827157
Position 5020: 0.003511809355187213
Position 4753: 0.003422357443657362
Position 3003: 0.0033354806528194227
Position 1278: 0.0033151537144466233
Position 3536: 0.003280678208463468
Position 4200: 0.0031576114558069233
Position 2307: 0.0029793894819953397
Position 6360: 0.0029446148341094377
Position 1353: 0.002916420374144214
Position 5722: 0.0028731508496528998
Position 4794: 0.0028352116455648176
Position 1003: 0.002786947347156832
Position 7992: 0.0027699904542110017
Position 877: 0.002587080943950559
Position 5179: 0.0025682431552863606
Position 2161: 0.002554232892172486
Position 8642: 0.00253866005914386
Position 1350: 0.002481963121322902
Position 6767: 0.0023938123330680037
Position 1011: 0.002374398226139527
Position 5028: 0.002348514037514224
Position 4521: 0.002252595970488231
Position 6682: 0.0022394131937975943
Position 816: 0.00219755950501446
Position 4054: 0.0021706757373016177
Position 3968: 0.0020403026387316504
Position 4215: 0.0020127095807405955
Position 4492: 0.00184855728862429
Position 1431: 0.001767481671035287
Position 6269: 0.001679089157786032
Position 1641: 0.0016766573687344265
Position 3789: 0.0016744887915796775
Position 756: 0.0016017336048690619
Position 823: 0.0015064708421699674
Position 1249: 0.0014813275602634259
Position 1437: 0.0014453817834200948
Position 1793: 0.0014296620234254803
Position 2062: 0.0014175544555289064
Position 1842: 0.0012950395120978958
Position 8612: 0.0012579873838763228
Position 4837: 0.0012522826459950027
Position 4973: 0.0012423234451087442
Position 1888: 0.0011652772339058877
Position 3071: 0.0011305677344412798
