Gene = Carf
index = 200
Annotated 5SS: [   84  2857  4106 19568 20691 22730 26690 31041 34000 36225 38813 40829
 42137 42859]
Annotated 3SS: [ 2738  3877 19506 20575 22644 26499 30919 33855 35990 38649 40764 42023
 42488 45236]
SMsplice 5SS: [   91  2857  4106 10561 19568 20691 22730 26690 31041 34000 36225 40829
 42137 42296 42859]
SMsplice 3SS: [ 2738  3982 10441 19446 20575 22644 26499 30919 33921 35990 40764 42023
 42205 42708 45236]
top_k =  1000
Partition function (log Z): 5.643286322345393

Sorted 5' Splice Sites (High to Low Probability):
Position 20691: 1.0000000000000016
Position 42137: 0.9762410358249086
Position 22730: 0.9429176109684602
Position 4106: 0.9267244396456342
Position 34000: 0.9204597127928799
Position 31041: 0.8895723542672235
Position 26690: 0.8748195002429245
Position 40829: 0.8279478103896251
Position 91: 0.7332423003894055
Position 10561: 0.6829505224861439
Position 42859: 0.6588362305614545
Position 42296: 0.6350813302262864
Position 2857: 0.6214298237974862
Position 36225: 0.5223612236134981
Position 38813: 0.46005928051293365
Position 40004: 0.35811823980443025
Position 7017: 0.35020660383787255
Position 10536: 0.3170494775138577
Position 36125: 0.2839618200512026
Position 84: 0.25189617597146025
Position 2822: 0.22838393107850655
Position 12887: 0.20716429032501701
Position 24632: 0.19933682737794509
Position 25708: 0.19449951196602636
Position 807: 0.1786841212885896
Position 9253: 0.1744569686224018
Position 41549: 0.16040269444633112
Position 4949: 0.14460604351516262
Position 4332: 0.1436681160415516
Position 4802: 0.1436022246049433
Position 39648: 0.13320283427588103
Position 35740: 0.13250200271688475
Position 42751: 0.1267452290528747
Position 7871: 0.11682553978922534
Position 27971: 0.11442380093882805
Position 7092: 0.11440407996841491
Position 8356: 0.11435621287497132
Position 41337: 0.11331735599233023
Position 38753: 0.1088421063135612
Position 13013: 0.10811274779955585
Position 31001: 0.09114553486997364
Position 8908: 0.08654131927273714
Position 7246: 0.08645380529937324
Position 31500: 0.08079430133185075
Position 3033: 0.07635724808885609
Position 1326: 0.07013237975530029
Position 4793: 0.06913333073219113
Position 26782: 0.06112622324559129
Position 948: 0.060559189429702266
Position 42540: 0.05967973333459515
Position 9492: 0.05941845511914678
Position 1412: 0.05805921850454127
Position 8726: 0.05327900897130056
Position 42287: 0.05037775538197658
Position 940: 0.0458966236077892
Position 38359: 0.04547564473665731
Position 39186: 0.04484894483740908
Position 7890: 0.04408992952293399
Position 43832: 0.04407303984427929
Position 22123: 0.040781307997137084
Position 34597: 0.04071550444811762
Position 39632: 0.03823269736624931
Position 4614: 0.03715402248861867
Position 36208: 0.0364225141287422
Position 39965: 0.036258060750547036
Position 8716: 0.03326807599897721
Position 9113: 0.03287341704885452
Position 7074: 0.027360350976094842
Position 5035: 0.02607017219963784
Position 9066: 0.0257619796846063
Position 26652: 0.02394745946299757
Position 34224: 0.023583468468319938
Position 36917: 0.023475514140496617
Position 5394: 0.021080665638958617
Position 2346: 0.016937561038996716
Position 5674: 0.01648489674270481
Position 36154: 0.016418236020980633
Position 7204: 0.015736171628210355
Position 22518: 0.01534947738200747
Position 8021: 0.015175450469027633
Position 45683: 0.014230907316835035
Position 44653: 0.011998951492562639
Position 39782: 0.01156695654815414
Position 8058: 0.011432643417413842
Position 752: 0.011273277457384007
Position 42141: 0.01013340412637291
Position 40412: 0.00988241412275965
Position 32606: 0.009810171411105984
Position 995: 0.008607491715281995
Position 2291: 0.008107158393829342
Position 44257: 0.006068037178004009
Position 1271: 0.0058328419780487115
Position 26530: 0.005626125674912502
Position 41790: 0.005552710156412465
Position 6639: 0.005193621330477821
Position 10376: 0.0047594852851473865
Position 9804: 0.004601406622515013
Position 41748: 0.004165079167512107
Position 4789: 0.004147910382541539
Position 46740: 0.004130859362636012
Position 36140: 0.004061014660230143
Position 35994: 0.004021290978652994
Position 36201: 0.003910329754961178
Position 34538: 0.0038848291355659927
Position 26248: 0.003866813689811446
Position 37372: 0.003714322844846025
Position 43168: 0.0035324533053577825
Position 43402: 0.003346460938609309
Position 2351: 0.002999958241572385
Position 2360: 0.0028957479512932358
Position 42546: 0.002365551317333751
Position 3443: 0.002230286031124176
Position 9283: 0.0020898434184247272
Position 42591: 0.001965846001894355
Position 42789: 0.0017584577696029436
Position 43188: 0.0016976339454413006
Position 323: 0.0016241488536809375
Position 36288: 0.0015548846042092884
Position 45442: 0.0013926461709058663
Position 35176: 0.0013872875600737101
Position 2829: 0.001363447310731603
Position 1991: 0.0013170771804451014
Position 42631: 0.0012402704606392003
Position 41923: 0.0011902623508105187
Position 566: 0.00110416409159597
Position 35545: 0.0010550704129903795
Position 2354: 0.0010461166923133019
Position 655: 0.0009808804491794236
Position 42497: 0.0009333034695499261
Position 45321: 0.0008444426189606431
Position 35761: 0.0007234460310192739
Position 34743: 0.0007102663665851654
Position 1127: 0.0007020952243966786
Position 44635: 0.0006685162425177051
Position 33539: 0.0004884982239857491
Position 7056: 0.0004488514480382762
Position 4713: 0.00042645641658027605
Position 4393: 0.00042135999651787435
Position 3128: 0.0004203334900144274
Position 4797: 0.00038973216490331464
Position 4770: 0.00036745335041063877
Position 4783: 0.00036058695709038777
Position 4674: 0.0003429440170246806
Position 33438: 0.0003359284244436849
Position 502: 0.0003225912123742406
Position 2596: 0.00032117980011007796
Position 38874: 0.00029980320565121385
